indice_interno,clase,archivo,distribucion,error_final,forma_w_final,forma_h3,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_1_segundos,capa_2_rango,capa_2_error,capa_2_ortogonalidad_h,capa_2_segundos,capa_3_rango,capa_3_error,capa_3_ortogonalidad_h,capa_3_segundos
10,N,New_N_011.wav,15-10-5,0.2919774243130233,126x5,5x212,15,0.058791334160147,0.381620167282214,0.0150489999978162,10,0.2826188610402871,0.1554226401599267,0.0066306000007898,5,0.5011319992132233,0.1298925652719391,0.0038399999975808
11,N,New_N_012.wav,15-10-5,0.3327851286481215,126x5,5x212,15,0.0490797368206398,0.3940857327062199,0.0151454999977431,10,0.227862297740897,0.1874697894416631,0.0057780999995884,5,0.4178043197721297,0.1789389577129433,0.005375599997933
12,N,New_N_013.wav,15-10-5,0.2729563185245369,126x5,5x212,15,0.0560056342902573,0.368446794905499,0.0151261999999405,10,0.1460220051786359,0.1828201115199455,0.005950999999186,5,0.4257967042558208,0.1613939948189685,0.0038199000009626
13,N,New_N_014.wav,15-10-5,0.2697187601814002,126x5,5x212,15,0.0510551020474548,0.3921626426743887,0.0160385999988648,10,0.2622416617690838,0.1956295706499642,0.005162499997823,5,0.4683025196335831,0.1569436512101416,0.0040154999987862
14,N,New_N_015.wav,15-10-5,0.2507484749396695,126x5,5x212,15,0.0509105225456685,0.3839382867716273,0.0152227999969909,10,0.2229214298568197,0.1902322949872505,0.0055576000013388,5,0.4432458558152054,0.1672645378684477,0.0038047999987611
15,N,New_N_016.wav,15-10-5,0.2841235913299682,126x5,5x212,15,0.049267744763729,0.3486178056700832,0.0155802000008407,10,0.2363506657651642,0.2064120266577754,0.0051435000023047,5,0.4123809227843224,0.1850924816518814,0.0037899999988439
16,N,New_N_017.wav,15-10-5,0.2871345613252069,126x5,5x212,15,0.0519720229185642,0.374236994439699,0.0147483000000647,10,0.191616862561212,0.1935102355316798,0.0063485999999102,5,0.4894364981303039,0.1912507340299904,0.0038292999997793
17,N,New_N_018.wav,15-10-5,0.2494666244747292,126x5,5x212,15,0.0538454156491454,0.4143278642575169,0.0144560999979148,10,0.2631603722691301,0.2454630960430552,0.0064686000005167,5,0.4870776270793594,0.2673668778785285,0.0038208000005397
18,N,New_N_019.wav,15-10-5,0.2688109735911136,126x5,5x212,15,0.0555870885203799,0.3700230737678014,0.0154919999986304,10,0.2625456193706311,0.188631523863041,0.005607000002783,5,0.4985562902147841,0.2302960150718491,0.0051005999994231
19,N,New_N_020.wav,15-10-5,0.2876751924238384,126x5,5x212,15,0.0620468179347386,0.3598189241577182,0.0151834999996935,10,0.1736470108085915,0.1644814740298441,0.0053587000002153,5,0.4930235062132566,0.1782280160774614,0.003811599999608
20,N,New_N_021.wav,15-10-5,0.3404580805007364,126x5,5x212,15,0.0521751981690418,0.3518926755422626,0.0145656999993661,10,0.2205280082587056,0.1974643622880346,0.0061756000031891,5,0.4235399291812831,0.1993571872949655,0.0039914999979373
21,N,New_N_022.wav,15-10-5,0.2807461936417802,126x5,5x212,15,0.0540376038429349,0.3336859202416997,0.023112900002161,10,0.2090864978685121,0.1373180516324689,0.0052604000011342,5,0.4984176658908655,0.1149598118179322,0.0038148999992699
22,N,New_N_023.wav,15-10-5,0.3005079792903868,126x5,5x212,15,0.0510254227183222,0.3453477237420713,0.0154330000004847,10,0.2434502152759915,0.1842830538750208,0.0070223000002442,5,0.4818237287261592,0.192749239851768,0.0038548999982594
23,N,New_N_024.wav,15-10-5,0.2270710542140832,126x5,5x212,15,0.0460992604797103,0.3804082560298812,0.0154925999995612,10,0.20385453613113,0.1784741209825887,0.0072364000006928,5,0.3972698469182019,0.1631495917213493,0.0065797999995993
24,N,New_N_025.wav,15-10-5,0.2895900306218862,126x5,5x212,15,0.0606376924964952,0.3752935609025028,0.0157024000000092,10,0.2472208105255646,0.1685493672527539,0.0052952000005461,5,0.498507990395918,0.1392372139992169,0.0047234000012394
25,N,New_N_026.wav,15-10-5,0.285827220462702,126x5,5x212,15,0.0562286902209457,0.3145322650214837,0.0157656999981554,10,0.262114406314542,0.1237101010233225,0.0075252999995427,5,0.5390661433116112,0.0960582864886504,0.0080357999977422
26,N,New_N_027.wav,15-10-5,0.3071345706321588,126x5,5x212,15,0.0535092413347856,0.3319149698179421,0.0155539000006683,10,0.2338295674301916,0.1648319207188084,0.0061476999981096,5,0.5055102399171614,0.1420042811646042,0.0038739000010536
27,N,New_N_028.wav,15-10-5,0.3041246058373856,126x5,5x212,15,0.0501490023402473,0.3825923419212287,0.0152804000026662,10,0.2522646840024144,0.1584969326608831,0.0053187000012258,5,0.4643288186851402,0.137744355172432,0.004972099999577
28,N,New_N_029.wav,15-10-5,0.3544610155858913,126x5,5x212,15,0.0598441306468338,0.3490272611904364,0.0151860000005399,10,0.2537874809848607,0.1738044932063691,0.0052171999996062,5,0.4761472853934362,0.1534958134624056,0.0037938999994366
29,N,New_N_030.wav,15-10-5,0.2681018982835356,126x5,5x212,15,0.0548772911134796,0.363491807305958,0.0147963000017625,10,0.2500575271825818,0.2167118869275707,0.0069585999990522,5,0.4577044668440351,0.1956939799085479,0.003946699998778
30,N,New_N_031.wav,15-10-5,0.2994611943550112,126x5,5x212,15,0.0496325875338136,0.367796128668278,0.0148313000026973,10,0.2722758479312098,0.1634752073791129,0.0056904000011854,5,0.4923830377157999,0.1353668777846267,0.0046696000026713
31,N,New_N_032.wav,15-10-5,0.3201920878056271,126x5,5x212,15,0.0526850676337852,0.3436146563287384,0.0155287999987194,10,0.2232901379749031,0.1568531679890858,0.0055895000004966,5,0.4912034065452962,0.1656700787071932,0.0038193000000319
32,N,New_N_033.wav,15-10-5,0.2990321418095199,126x5,5x212,15,0.0510426075612613,0.3680545609471016,0.01430320000145,10,0.2811297486216446,0.180140311111736,0.0064471999976376,5,0.5129742999731274,0.1565444027773517,0.0038338000013027
33,N,New_N_034.wav,15-10-5,0.2721257819720693,126x5,5x212,15,0.0513048206000182,0.3258933603642114,0.0152230999992752,10,0.228675477951676,0.1622561044025089,0.0052717000035045,5,0.4884951933445245,0.1749243727032416,0.0047339999982796
34,N,New_N_035.wav,15-10-5,0.2269332143005893,126x5,5x212,15,0.0462428606862077,0.4046253253330587,0.014996500001871,10,0.2187778827384037,0.1897872384568882,0.0068825999987893,5,0.5260004387792513,0.1724830836906329,0.0038480000002891
35,N,New_N_036.wav,15-10-5,0.274831922884695,126x5,5x212,15,0.0462699970537371,0.3692178873823035,0.0154050000019196,10,0.2435054629289797,0.2258909065823142,0.0052304999990155,5,0.5381045893697095,0.2175932591160716,0.0038023000015527
36,N,New_N_037.wav,15-10-5,0.2765172101079224,126x5,5x212,15,0.0321005574428994,0.3667279684561737,0.0152750999986892,10,0.2387559933030097,0.1544585523985913,0.0051448999984131,5,0.508664861826778,0.1151308775415207,0.0038755999994464
37,N,New_N_038.wav,15-10-5,0.2681816888013729,126x5,5x212,15,0.0297152570862565,0.3973895284983834,0.0153995000000577,10,0.2223245696974817,0.1565391745003236,0.00601689999894,5,0.5138408901856855,0.1220723165829501,0.0038383999999496
38,N,New_N_039.wav,15-10-5,0.2650846088799898,126x5,5x212,15,0.0413599409853405,0.3975746225010209,0.0153528000009828,10,0.1716460450418677,0.1553829373142033,0.0051758000008703,5,0.540584725978315,0.1540726485878626,0.0039016999980958
39,N,New_N_040.wav,15-10-5,0.3321788533561726,126x5,5x212,15,0.0452100471188757,0.370854784688485,0.0165076000012049,10,0.1624179857460218,0.1500645989141844,0.0051457000008667,5,0.4391179415634078,0.0899379860399584,0.0037969000004522
40,N,New_N_041.wav,15-10-5,0.2904664258772209,126x5,5x212,15,0.0432496085405407,0.4404861332949993,0.0142118000003392,10,0.1883139997507132,0.2238692265054572,0.0056586999999126,5,0.4349898835660031,0.2422754327379187,0.0038098000004538
41,N,New_N_042.wav,15-10-5,0.2957615490790821,126x5,5x212,15,0.0442524879888428,0.402194041964661,0.0152449999986856,10,0.1665294792203154,0.1424660569493241,0.0053105000006326,5,0.5336360239939626,0.1467037183682969,0.0049662999990687
42,N,New_N_043.wav,15-10-5,0.2554900718677332,126x5,5x212,15,0.0390259951815984,0.4044485705722562,0.0151317000018025,10,0.2061164694130734,0.1857984495484674,0.006363099997543,5,0.4971195239847229,0.1487460387848987,0.0038612999996985
43,N,New_N_044.wav,15-10-5,0.2411588133319931,126x5,5x212,15,0.0429147068864788,0.4292901134129034,0.0153208000010636,10,0.2072619286744528,0.1563352890246842,0.0054258999989542,5,0.4721601037723314,0.1227677313421823,0.0038244999996095
44,N,New_N_045.wav,15-10-5,0.2527823103330479,126x5,5x212,15,0.0413417134223541,0.4284821785141242,0.0146509999976842,10,0.2264345085485372,0.1531600961128496,0.0057055000033869,5,0.5569603810897336,0.1603087894889426,0.0038277999992715
45,N,New_N_046.wav,15-10-5,0.2459681169844488,126x5,5x212,15,0.0456957779077059,0.4243385627147189,0.0158827000013843,10,0.1842006574827528,0.1943664150259501,0.0063747999993211,5,0.4228067025525353,0.1325212263927075,0.0038363999992725
46,N,New_N_047.wav,15-10-5,0.3119708795894436,126x5,5x212,15,0.0374525190213939,0.378988550469287,0.0151466999996046,10,0.1662742472422468,0.1297074709418336,0.0060767000031773,5,0.4739075683331675,0.1206921088837138,0.003808299999946
47,N,New_N_048.wav,15-10-5,0.2777799776960586,126x5,5x212,15,0.0438852845861789,0.4085015871599379,0.0156783000020368,10,0.1644438364014502,0.1904732567592313,0.0058883999990939,5,0.4356005941937116,0.1484945461165395,0.0051609000001917
48,N,New_N_049.wav,15-10-5,0.2919907688789107,126x5,5x212,15,0.042119093014955,0.3601873332385331,0.0159789999997883,10,0.159267136710609,0.15635143793613,0.0053703999983554,5,0.3666597190393306,0.1378722839828647,0.0038009000018064
49,N,New_N_050.wav,15-10-5,0.2768771051725555,126x5,5x212,15,0.0408164975170399,0.4469552675085195,0.0147562000020116,10,0.1887964947053375,0.1898888467882538,0.0064783999987412,5,0.3837122053035006,0.1070111875329521,0.0038305999987642
50,N,New_N_051.wav,15-10-5,0.2315814904417823,126x5,5x212,15,0.0362318151889402,0.395147296772606,0.0151696999964769,10,0.1748413255098221,0.161271131504834,0.0052801000019826,5,0.5202614427736245,0.1168253464044049,0.0048480000004929
51,N,New_N_052.wav,15-10-5,0.2769083343352509,126x5,5x212,15,0.0435048408010258,0.4423231743405687,0.0154190000030212,10,0.2024586081243387,0.1936655418421752,0.005300900000293,5,0.4908631916994954,0.164987360363394,0.0041691000005812
52,N,New_N_053.wav,15-10-5,0.2942830780076353,126x5,5x212,15,0.0400554397031357,0.3976584084888954,0.014979100000346,10,0.227280179737317,0.1665525823411685,0.0059127999993506,5,0.4805128488503947,0.1221717792962662,0.0038516000022355
53,N,New_N_054.wav,15-10-5,0.2963798957427265,126x5,5x212,15,0.0398818253433597,0.4124716636414787,0.0151380000024801,10,0.1683514974235085,0.1369307763996696,0.0052094999991822,5,0.4323284444520434,0.1136303470526403,0.0047909999993862
54,N,New_N_055.wav,15-10-5,0.2645665549299221,126x5,5x212,15,0.0338873940032321,0.4270210374294636,0.0149739000007684,10,0.1605102866444445,0.1595957237058654,0.0053752999992866,5,0.4557123982360196,0.1092957061182671,0.0038217000001168
55,N,New_N_056.wav,15-10-5,0.3288215765668795,126x5,5x212,15,0.0435259960306686,0.3753940253901953,0.0150539999995089,10,0.2184852745602162,0.1421005171827146,0.0063159000019368,5,0.4939501541038487,0.1336112442315444,0.0038137999981699
56,N,New_N_057.wav,15-10-5,0.2752810200075507,126x5,5x212,15,0.0429789935739972,0.4109981811783242,0.0157285000022966,10,0.1889935951039401,0.1954988278877649,0.0051359999997657,5,0.4569318541859556,0.1572775622437602,0.0048830000014277
57,N,New_N_058.wav,15-10-5,0.2566209192842514,126x5,5x212,15,0.0369692931126461,0.3780471895993187,0.0149127000004227,10,0.1588739588119959,0.1215380668232639,0.0051362000012886,5,0.4823155509004578,0.0915118992606669,0.0037959000001137
58,N,New_N_059.wav,15-10-5,0.2438931607894171,126x5,5x212,15,0.0522680599069868,0.4389629849195383,0.0148762999997416,10,0.1562071390674677,0.2277718623559948,0.0058795000004465,5,0.4298194486273946,0.126948644123619,0.0038258999993558
59,N,New_N_060.wav,15-10-5,0.3058470924711491,126x5,5x212,15,0.037220278587003,0.4205127209885975,0.0150363000029756,10,0.2041514935918086,0.1703791732960085,0.0059514000022318,5,0.4739323262664857,0.1390050312012982,0.0044592999984161
60,N,New_N_061.wav,15-10-5,0.2835738394319751,126x5,5x212,15,0.0394976854508766,0.3789976612883802,0.0153816999991249,10,0.1574865353819968,0.1548097060234846,0.005181900000025,5,0.4430564937041026,0.1320979142813168,0.0048765000028652
61,N,New_N_062.wav,15-10-5,0.3218492351325626,126x5,5x212,15,0.038643412133347,0.4014420482025245,0.0152958999969996,10,0.2022124063201376,0.1397499804160208,0.0053802999973413,5,0.5139039714408721,0.1527646457751105,0.0040340000014111
62,N,New_N_063.wav,15-10-5,0.257076841423274,126x5,5x212,15,0.0383450722652928,0.4426740231261944,0.0143012000007729,10,0.1679853062064987,0.1723397795972986,0.0063960000006773,5,0.4663086788798724,0.1544402760168076,0.0038506000018969
63,N,New_N_064.wav,15-10-5,0.2967573198421082,126x5,5x212,15,0.0427290780656758,0.4185425959346163,0.0162931000013486,10,0.150964806867296,0.203707321543137,0.0054449999988719,5,0.4209473748263808,0.1788994944908438,0.0051333999981579
64,N,New_N_065.wav,15-10-5,0.2773716355647844,126x5,5x212,15,0.0471534920599222,0.4332623674935088,0.0155722000017703,10,0.1896020397024544,0.1762417303618397,0.0054896000001463,5,0.4518112387645879,0.1478931167097592,0.0038132000008772
65,N,New_N_066.wav,15-10-5,0.364877344426783,126x5,5x212,15,0.0387661525633966,0.4211831015662255,0.0161163000011583,10,0.1683555235518284,0.1149852279210077,0.0051724000004469,5,0.4811480539012698,0.0807747186657803,0.0039460000007238
66,N,New_N_067.wav,15-10-5,0.2716238214246336,126x5,5x212,15,0.0481918708640349,0.4089871017449383,0.0146683000020857,10,0.180615452973156,0.1675913862692578,0.0056366999997408,5,0.505357440569751,0.1663039237340025,0.0038186000019777
67,N,New_N_068.wav,15-10-5,0.2787559638249957,126x5,5x212,15,0.0400347761227681,0.4327282658508405,0.0156454000025405,10,0.2182830180708442,0.1740171030650718,0.0061553999985335,5,0.4476797067074012,0.1344482037343754,0.0038978999982646
68,N,New_N_069.wav,15-10-5,0.2880119360921119,126x5,5x212,15,0.0459366624988867,0.3714384475988518,0.0156429999988176,10,0.2309413497566358,0.2041743924951818,0.0057374999996682,5,0.4503179568282872,0.2138680117108207,0.0038132000008772
69,N,New_N_070.wav,15-10-5,0.2641282567985841,126x5,5x212,15,0.0477162143745113,0.4319573810386441,0.0146996000003127,10,0.1922916243161175,0.1824213342505032,0.0057390999972994,5,0.4087756584983973,0.1607249190006961,0.0039494999982707
70,N,New_N_071.wav,15-10-5,0.2380397389066003,126x5,5x212,15,0.0516577435102335,0.4020146442672186,0.0154130000009899,10,0.2117701931848511,0.2075761503741345,0.0052203000013832,5,0.4694815882486097,0.1694998803508096,0.003805000000284
71,N,New_N_072.wav,15-10-5,0.2434063929107687,126x5,5x212,15,0.0505042429770199,0.4144357785538727,0.0156351000005088,10,0.2249397074168921,0.2120436561357001,0.006508999998914,5,0.4817924702019061,0.1885110151800233,0.0038598999999521
72,N,New_N_073.wav,15-10-5,0.3041643521347575,126x5,5x212,15,0.0496783254159305,0.3831876899454825,0.0154296000000613,10,0.1934802451843365,0.1419363209579172,0.0067593999992823,5,0.4620787711440043,0.1201180622379427,0.0038335999997798
73,N,New_N_074.wav,15-10-5,0.3037782888302389,126x5,5x212,15,0.0506240480964122,0.3706020625848145,0.0151493999983358,10,0.2423978772301216,0.1418223228216877,0.0055868999988888,5,0.4988119185796897,0.0843254562817812,0.0049591999995755
74,N,New_N_075.wav,15-10-5,0.2809301926942525,126x5,5x212,15,0.0490038654578631,0.4196512183647474,0.0155196999985491,10,0.1624065783220078,0.1828936009140937,0.0054593999993812,5,0.4633817450307289,0.1635176445057055,0.0038258000022324
75,N,New_N_076.wav,15-10-5,0.2763967094972978,126x5,5x212,15,0.0481385974430805,0.3807551935847641,0.0148278000015125,10,0.2467508964694596,0.1806332349265496,0.0062270000016724,5,0.4914461830379556,0.1743587838383858,0.0039857999981904
76,N,New_N_077.wav,15-10-5,0.2692903992788342,126x5,5x212,15,0.0482649794951456,0.393129005346054,0.0150670000002719,10,0.2833575051404045,0.1859214784926882,0.0054893000014999,5,0.4428193906439537,0.1657799310587772,0.0038319000013871
77,N,New_N_078.wav,15-10-5,0.2213258435312669,126x5,5x212,15,0.0500968679250802,0.3898966897178949,0.016149499999301,10,0.1676922986325327,0.2049708416095887,0.0065322000009473,5,0.3963652377923858,0.1791722015405865,0.0038349000024027
78,N,New_N_079.wav,15-10-5,0.2691675713325832,126x5,5x212,15,0.0490335334108593,0.3802089472082609,0.0147997999993094,10,0.2239709308026306,0.1659646915079315,0.005900100000872,5,0.3797218693574897,0.153371194528131,0.0038179000002855
79,N,New_N_080.wav,15-10-5,0.283345142244644,126x5,5x212,15,0.0583393949939821,0.3453189824634199,0.015589099999488,10,0.2728975164621783,0.1587377153961873,0.0052498000004561,5,0.5861026255687825,0.1586843151176608,0.0048807999992277
80,N,New_N_081.wav,15-10-5,0.2846157245990213,126x5,5x212,15,0.0487490512139245,0.3577566332263873,0.0151798999977472,10,0.214905672686914,0.1499834431809572,0.0057749000006879,5,0.4351638848102626,0.1307079522200799,0.0038277999992715
81,N,New_N_082.wav,15-10-5,0.2805616927807634,126x5,5x212,15,0.0513651015791829,0.3739324105139927,0.0146893999990425,10,0.1804485223424689,0.2098203975514121,0.0063365999994857,5,0.4087575677168202,0.1781495938523068,0.0039204999993671
82,N,New_N_083.wav,15-10-5,0.2498547127008565,126x5,5x212,15,0.043779364313254,0.3751645736936954,0.0156683000022894,10,0.215444214899506,0.1989210941737469,0.0052838000010524,5,0.5178880765543151,0.1851780220315901,0.0052003000018885
83,N,New_N_084.wav,15-10-5,0.2468144148956433,126x5,5x212,15,0.0509706895015365,0.4206027792996433,0.0151734999999462,10,0.1924208790108011,0.174842243965362,0.0054985999995551,5,0.4243863881983332,0.1352588017789995,0.0038136999974085
84,N,New_N_085.wav,15-10-5,0.2584267133980726,126x5,5x212,15,0.0480158926250371,0.376620292695525,0.0143881999974837,10,0.2247106011373632,0.2076898033210802,0.0064284000000043,5,0.4653452937164198,0.1834779353911189,0.0038364000029105
85,N,New_N_086.wav,15-10-5,0.2888554682583343,126x5,5x212,15,0.0524025070687154,0.399495547875988,0.0149829000001773,10,0.1788649245919894,0.1691725180184407,0.0053306000008888,5,0.437235670765894,0.1839516756485569,0.0054206999993766
86,N,New_N_087.wav,15-10-5,0.2798278330143793,126x5,5x212,15,0.0447357082449133,0.3598385650360997,0.0155191999983799,10,0.1969451790947122,0.199801040560226,0.0051270000003569,5,0.4031963525229314,0.17094686383234,0.0040111000016622
87,N,New_N_088.wav,15-10-5,0.2412411964236668,126x5,5x212,15,0.0461662550706331,0.3817880870086823,0.0158432999996875,10,0.2037416327450878,0.2269975380713632,0.0052690999982587,5,0.416071158279281,0.1751802237747108,0.0038048999995226
88,N,New_N_089.wav,15-10-5,0.3026015869464952,126x5,5x212,15,0.050893396187676,0.3924755954285193,0.0152086999987659,10,0.2225092506232141,0.1358650244682742,0.0057822999988275,5,0.404011781039613,0.1340317058795689,0.0039848999986134
89,N,New_N_090.wav,15-10-5,0.2585481975796222,126x5,5x212,15,0.0549666764117196,0.3398702419356963,0.0155801000000792,10,0.1886461600339124,0.1200153725431031,0.0056689000011829,5,0.4110343670416627,0.1117714725915886,0.003814699997747
90,N,New_N_091.wav,15-10-5,0.3087843153732018,126x5,5x212,15,0.0493448955289651,0.3816061059462677,0.0159652000002097,10,0.2550959771215604,0.1803108524526749,0.0067214999980933,5,0.5156056231678156,0.2047467884969423,0.0039077999972505
91,N,New_N_092.wav,15-10-5,0.3099348851350869,126x5,5x212,15,0.0507434841499632,0.3835745872904484,0.016345199997886,10,0.2013741860570269,0.1871968414940938,0.0054336000030161,5,0.4333762601691652,0.1168180514514302,0.0054001999997126
92,N,New_N_093.wav,15-10-5,0.3220759139259783,126x5,5x212,15,0.0517037707931574,0.3556873474340186,0.0165810999969835,10,0.2495593222803779,0.1967306178665857,0.0051521999994292,5,0.4698072154732066,0.1849524084716237,0.0038692000016453
93,N,New_N_094.wav,15-10-5,0.3165864088305841,126x5,5x212,15,0.0503725574101202,0.3789227107316258,0.0154555000008258,10,0.2115185611501834,0.1378760750927028,0.0055920999984664,5,0.5328092843183373,0.1394169639486755,0.0038103999977465
94,N,New_N_095.wav,15-10-5,0.3450769188134546,126x5,5x212,15,0.0520026831119363,0.4092371933540322,0.0150704000006953,10,0.2409434776710885,0.1576040660934018,0.0051266000009491,5,0.5187013983059545,0.1699102546535685,0.0049812999968708
95,N,New_N_096.wav,15-10-5,0.2720069207000563,126x5,5x212,15,0.0468905833609586,0.4040398682634961,0.0150973999989219,10,0.2100318622204869,0.2073033875021487,0.0063832000014372,5,0.462798005302415,0.1954708614273578,0.0038425999991886
96,N,New_N_097.wav,15-10-5,0.2526823631192646,126x5,5x212,15,0.0433864050199133,0.3957714333289727,0.017470200000389,10,0.2009456566106342,0.1720005067364845,0.0087495000007038,5,0.4247209029408617,0.1796520508561944,0.0038588000024901
97,N,New_N_098.wav,15-10-5,0.2936538790105856,126x5,5x212,15,0.0543697800135705,0.3474933014788791,0.0156313000006775,10,0.2182278705503021,0.1796656093089317,0.0060737000021617,5,0.4337645966804431,0.1252220691400808,0.0053057000004628
98,N,New_N_099.wav,15-10-5,0.2317582390382894,126x5,5x212,15,0.0555833199298778,0.4079967496236412,0.0149918999995861,10,0.2626826267916077,0.2022216434329511,0.0051564999994297,5,0.4952148245662026,0.1611755552876053,0.0038693999995302
99,N,New_N_100.wav,15-10-5,0.3442496231926953,126x5,5x212,15,0.0499176463728388,0.4085823161669006,0.014819099997112,10,0.1644504344128406,0.1387178628123971,0.0060502000014821,5,0.4303737938132333,0.0903713493276479,0.0038193999971554
100,N,New_N_101.wav,15-10-5,0.2333552931947387,126x5,5x212,15,0.0362242265204106,0.452231800817622,0.0153136000008089,10,0.2128744866875122,0.1809922803466375,0.0055445999969379,5,0.5036860217706954,0.1467842830721179,0.0051034999996772
101,N,New_N_102.wav,15-10-5,0.2289184965605936,126x5,5x212,15,0.0378850213425377,0.3983656401421512,0.0151972000021487,10,0.1855556746510319,0.1530466641620742,0.0053530000004684,5,0.4236608698714095,0.1348325173631329,0.0046246999991126
102,N,New_N_103.wav,15-10-5,0.2753480701333187,126x5,5x212,15,0.0396057179900086,0.3992316597692694,0.0152510000007168,10,0.2131301687582077,0.2203574231973094,0.0053600999999616,5,0.4122026128073095,0.165404141255758,0.0039352000021608
103,N,New_N_104.wav,15-10-5,0.3103766440310758,126x5,5x212,15,0.0477529418532897,0.4167363199880348,0.0152240999996138,10,0.1682266163710553,0.1723902482479337,0.0064547000001766,5,0.4037017380989471,0.1506775241252009,0.0038335999997798
104,N,New_N_105.wav,15-10-5,0.3358985555253292,126x5,5x212,15,0.0442547506988187,0.4113035966308636,0.0154473000002326,10,0.1553027106947075,0.164132022750036,0.0053404999998747,5,0.3801677123856081,0.1229420324478493,0.0051179000001866
105,N,New_N_106.wav,15-10-5,0.2586189847798086,126x5,5x212,15,0.0336327743426397,0.4113821153719579,0.0154268000005686,10,0.2356900518455883,0.1791878499826134,0.0056169000017689,5,0.4877339663157402,0.1718042611228928,0.0037953999999444
106,N,New_N_107.wav,15-10-5,0.2198760858154517,126x5,5x212,15,0.0405823977416083,0.3977226083363936,0.0144325000001117,10,0.2052763234836959,0.1784760126935826,0.0069284999990486,5,0.4699812964782819,0.1422439293074736,0.0038340999999491
107,N,New_N_108.wav,15-10-5,0.3366608883705883,126x5,5x212,15,0.0412132023592954,0.436553571285226,0.0153365000005578,10,0.1774856233956359,0.2074592349026875,0.0053888000002189,5,0.4639930322936718,0.2195405003367715,0.004722199999378
108,N,New_N_109.wav,15-10-5,0.2559451735470852,126x5,5x212,15,0.0366569378835988,0.4100643291495596,0.0158833999994385,10,0.1900588411721399,0.1418463469650174,0.0062405999997281,5,0.5000945205020374,0.0998403573820846,0.0038099000012152
109,N,New_N_110.wav,15-10-5,0.2833668401145547,126x5,5x212,15,0.0395517832512044,0.4016552969839806,0.0155865999986417,10,0.207526487186474,0.1636323556917567,0.0052470999980869,5,0.5281188543709526,0.171164717595684,0.0050363999980618
110,N,New_N_111.wav,15-10-5,0.315614559940322,126x5,5x212,15,0.0445241306793198,0.4106666590248425,0.0152149999994435,10,0.2477938427736637,0.1688374122498641,0.0053886999994574,5,0.5007719893258339,0.1403211638974724,0.004054900000483
111,N,New_N_112.wav,15-10-5,0.2678949374635797,126x5,5x212,15,0.040797175528927,0.4294700711722445,0.0148015000013401,10,0.2148654323650514,0.2003677136376335,0.0051568999988376,5,0.4389416559468868,0.1963082901416155,0.0039441000008082
