clase,archivo,origen,tSNE_1,tSNE_2
N,columna_H_021825,columnas_H_final,-24.416689,10.17842
N,columna_H_021853,columnas_H_final,-40.331303,-1.8553162
N,columna_H_022119,columnas_H_final,-32.18693,-5.388278
N,columna_H_022311,columnas_H_final,12.152663,-14.049591
N,columna_H_022672,columnas_H_final,43.10915,-14.055187
N,columna_H_022675,columnas_H_final,26.866648,-12.536237
N,columna_H_022992,columnas_H_final,32.69384,21.119312
N,columna_H_023263,columnas_H_final,-20.348446,-3.5122414
N,columna_H_023318,columnas_H_final,-28.761772,7.12022
N,columna_H_023481,columnas_H_final,-31.071453,-2.8590405
N,columna_H_023505,columnas_H_final,-26.181252,-1.8211876
N,columna_H_023881,columnas_H_final,35.341457,22.922869
N,columna_H_023950,columnas_H_final,-24.150696,-8.45543
N,columna_H_024163,columnas_H_final,-29.45003,5.9934716
N,columna_H_024241,columnas_H_final,-27.574898,-7.707782
N,columna_H_024249,columnas_H_final,-53.11513,-10.187974
N,columna_H_024459,columnas_H_final,-32.889095,0.3627095
N,columna_H_024517,columnas_H_final,35.397335,-15.90101
N,columna_H_024713,columnas_H_final,-32.346096,1.2279401
N,columna_H_024834,columnas_H_final,-38.519665,-6.8984675
N,columna_H_025081,columnas_H_final,-26.426176,-4.103778
N,columna_H_025149,columnas_H_final,43.094654,-14.0553255
N,columna_H_025420,columnas_H_final,31.867674,22.181246
N,columna_H_025429,columnas_H_final,-38.530537,-14.863461
N,columna_H_025723,columnas_H_final,-34.857918,-0.5371164
N,columna_H_025820,columnas_H_final,-25.1579,-6.023935
N,columna_H_025994,columnas_H_final,43.22718,14.905803
N,columna_H_026044,columnas_H_final,-38.389553,-6.5006304
N,columna_H_026226,columnas_H_final,16.732729,-12.62379
N,columna_H_026399,columnas_H_final,-31.600906,2.6421182
N,columna_H_026500,columnas_H_final,10.476884,-22.798834
N,columna_H_026710,columnas_H_final,-26.365168,-5.719993
N,columna_H_027125,columnas_H_final,-31.631102,-6.506579
N,columna_H_027176,columnas_H_final,30.672434,-12.386349
N,columna_H_027307,columnas_H_final,-37.63684,-9.297452
N,columna_H_027334,columnas_H_final,-39.232857,-10.809378
N,columna_H_028017,columnas_H_final,-4.8502884,-10.6118765
N,columna_H_028055,columnas_H_final,-33.458244,-1.4442194
N,columna_H_028170,columnas_H_final,-19.893997,-2.0580893
N,columna_H_028187,columnas_H_final,-41.3349,-9.365083
N,columna_H_028572,columnas_H_final,-29.562292,7.400317
N,columna_H_028761,columnas_H_final,-26.538782,-6.967974
N,columna_H_029005,columnas_H_final,-30.812193,0.9335671
N,columna_H_029067,columnas_H_final,-32.605347,-6.1399765
N,columna_H_029130,columnas_H_final,-33.642406,-0.014175507
N,columna_H_029151,columnas_H_final,-26.091812,-2.9887338
N,columna_H_029385,columnas_H_final,25.222387,13.666364
N,columna_H_029711,columnas_H_final,-32.367226,-0.842884
N,columna_H_030073,columnas_H_final,33.61767,-14.465755
N,columna_H_030370,columnas_H_final,-35.2438,5.7928624
N,columna_H_030517,columnas_H_final,-54.41682,-10.968645
N,columna_H_030616,columnas_H_final,50.23027,9.356267
N,columna_H_030679,columnas_H_final,-31.69351,-7.6843376
N,columna_H_030880,columnas_H_final,-34.29693,-10.479736
N,columna_H_031005,columnas_H_final,-14.573323,-7.172913
N,columna_H_031513,columnas_H_final,-16.03494,-3.8884318
N,columna_H_031925,columnas_H_final,30.347944,-11.921793
N,columna_H_031994,columnas_H_final,-35.52897,-3.6794233
N,columna_H_032421,columnas_H_final,-33.62934,-0.94706
N,columna_H_032887,columnas_H_final,-35.428528,-3.4796267
N,columna_H_033631,columnas_H_final,-25.111288,-2.5479786
N,columna_H_033803,columnas_H_final,-35.20508,9.712424
N,columna_H_034230,columnas_H_final,-29.76337,7.575641
N,columna_H_034266,columnas_H_final,-21.879375,-6.0718517
N,columna_H_034316,columnas_H_final,1.4759849,-6.749666
N,columna_H_034628,columnas_H_final,-26.559053,9.057813
N,columna_H_034699,columnas_H_final,-25.550665,7.5063434
N,columna_H_034826,columnas_H_final,-19.763271,-8.786378
N,columna_H_034955,columnas_H_final,36.874916,21.23354
N,columna_H_035134,columnas_H_final,37.432747,-17.337072
N,columna_H_035252,columnas_H_final,-39.798904,-7.23337
N,columna_H_035345,columnas_H_final,39.6761,-5.0140004
N,columna_H_035861,columnas_H_final,-2.1452048,10.447956
N,columna_H_035952,columnas_H_final,-18.563921,-10.045521
N,columna_H_035974,columnas_H_final,-20.99541,-7.394219
N,columna_H_035986,columnas_H_final,34.193394,22.602333
N,columna_H_036387,columnas_H_final,-21.754555,-7.0096264
N,columna_H_036806,columnas_H_final,-25.35514,9.103183
N,columna_H_037024,columnas_H_final,-27.150162,6.8546066
N,columna_H_037042,columnas_H_final,39.21228,-17.122807
N,columna_H_037181,columnas_H_final,40.168232,-1.9051676
N,columna_H_037183,columnas_H_final,41.26732,-0.03309858
N,columna_H_037305,columnas_H_final,-34.979965,6.3956385
N,columna_H_037392,columnas_H_final,39.807552,-3.0875623
N,columna_H_037445,columnas_H_final,-25.400738,-3.5608385
N,columna_H_037627,columnas_H_final,-22.603489,-1.3237646
N,columna_H_038038,columnas_H_final,11.448614,-3.2495627
N,columna_H_038459,columnas_H_final,45.97806,14.359884
N,columna_H_038493,columnas_H_final,12.864172,10.153231
N,columna_H_038638,columnas_H_final,-27.215313,9.632483
N,columna_H_038699,columnas_H_final,35.818054,-14.604129
N,columna_H_038931,columnas_H_final,-31.273684,3.1058402
N,columna_H_039487,columnas_H_final,-24.86972,7.821212
N,columna_H_039919,columnas_H_final,-30.694057,-3.9999683
N,columna_H_040057,columnas_H_final,-17.08948,-1.9815359
N,columna_H_040203,columnas_H_final,-36.460056,-11.137789
N,columna_H_040466,columnas_H_final,30.51004,26.679075
N,columna_H_040680,columnas_H_final,33.326477,21.313452
N,columna_H_040871,columnas_H_final,14.831268,-2.9512248
N,columna_H_040983,columnas_H_final,-22.69636,-2.2265954
N,columna_H_041145,columnas_H_final,-15.187576,-6.470573
N,columna_H_041161,columnas_H_final,-33.67476,-15.361431
N,columna_H_041182,columnas_H_final,-28.015797,0.16056591
N,columna_H_041194,columnas_H_final,-45.599754,9.891495
N,columna_H_041265,columnas_H_final,-20.126072,-8.520715
N,columna_H_041273,columnas_H_final,-34.4918,11.189154
N,columna_H_041606,columnas_H_final,-20.21593,-7.6185045
N,columna_H_041859,columnas_H_final,34.50326,4.296444
N,columna_H_041963,columnas_H_final,-27.968353,7.820013
N,columna_H_042014,columnas_H_final,13.768215,-23.120136
N,columna_H_042170,columnas_H_final,-27.008518,6.009219
N,columna_H_042235,columnas_H_final,-29.881897,4.9762077
AS,columna_H_000962,columnas_H_final,49.844357,6.6423655
AS,columna_H_000994,columnas_H_final,25.595821,6.6112065
AS,columna_H_001308,columnas_H_final,39.461784,1.849431
AS,columna_H_001453,columnas_H_final,-18.290073,-2.6437204
AS,columna_H_001569,columnas_H_final,-30.29068,3.7026672
AS,columna_H_001638,columnas_H_final,-1.9451184,5.537125
AS,columna_H_002508,columnas_H_final,-7.9064293,-11.427127
AS,columna_H_002699,columnas_H_final,7.69401,-4.143845
AS,columna_H_003152,columnas_H_final,10.05276,-4.609687
AS,columna_H_003440,columnas_H_final,27.150831,5.997297
AS,columna_H_003803,columnas_H_final,39.71201,22.815159
AS,columna_H_003986,columnas_H_final,-35.6343,5.5071387
AS,columna_H_003998,columnas_H_final,-15.125874,-9.283493
AS,columna_H_004094,columnas_H_final,-27.702026,-3.2200742
AS,columna_H_004322,columnas_H_final,-58.20832,-6.450038
AS,columna_H_004515,columnas_H_final,-5.936978,-12.172063
AS,columna_H_004713,columnas_H_final,37.649185,2.6114826
AS,columna_H_004751,columnas_H_final,-8.116308,-13.935662
AS,columna_H_004955,columnas_H_final,-19.257008,17.66575
AS,columna_H_005055,columnas_H_final,-13.165995,-6.665984
AS,columna_H_005273,columnas_H_final,-13.707819,-5.218655
AS,columna_H_005742,columnas_H_final,26.005457,26.796976
AS,columna_H_006067,columnas_H_final,20.822842,25.356665
AS,columna_H_006174,columnas_H_final,38.536156,20.139606
AS,columna_H_006325,columnas_H_final,-14.030541,-6.9894247
AS,columna_H_006368,columnas_H_final,25.459042,22.648798
AS,columna_H_006410,columnas_H_final,20.64629,2.4682693
AS,columna_H_006429,columnas_H_final,-6.549707,6.7870517
AS,columna_H_006534,columnas_H_final,-47.925472,4.508747
AS,columna_H_006554,columnas_H_final,27.716223,28.607277
AS,columna_H_006772,columnas_H_final,36.304893,19.367107
AS,columna_H_006775,columnas_H_final,35.82104,8.782929
AS,columna_H_007228,columnas_H_final,35.118305,18.766146
AS,columna_H_007276,columnas_H_final,-11.159707,0.21504316
AS,columna_H_007913,columnas_H_final,-44.75925,-7.4945683
AS,columna_H_007924,columnas_H_final,-58.66702,-5.700527
AS,columna_H_008048,columnas_H_final,37.97364,19.70124
AS,columna_H_008065,columnas_H_final,26.979536,24.244715
AS,columna_H_008782,columnas_H_final,-9.841634,-9.340112
AS,columna_H_008898,columnas_H_final,35.48647,8.748315
AS,columna_H_009049,columnas_H_final,-1.8975888,8.926769
AS,columna_H_009061,columnas_H_final,-11.344462,0.27049288
AS,columna_H_009182,columnas_H_final,-45.11162,-7.4229317
AS,columna_H_009369,columnas_H_final,18.206392,8.449249
AS,columna_H_009411,columnas_H_final,-57.491177,-5.7664337
AS,columna_H_009660,columnas_H_final,32.558983,16.947124
AS,columna_H_009715,columnas_H_final,-59.615643,-4.9386253
AS,columna_H_009786,columnas_H_final,20.525297,24.967384
AS,columna_H_010108,columnas_H_final,-4.8042593,3.39798
AS,columna_H_010243,columnas_H_final,-24.595602,-9.497743
AS,columna_H_010366,columnas_H_final,-59.291092,-5.7855287
AS,columna_H_010519,columnas_H_final,9.317564,19.299639
AS,columna_H_010544,columnas_H_final,-48.68934,-2.9071205
AS,columna_H_011340,columnas_H_final,-17.83574,-8.255209
AS,columna_H_012131,columnas_H_final,-30.003016,-6.58552
AS,columna_H_012388,columnas_H_final,-52.923653,-13.434169
AS,columna_H_012405,columnas_H_final,40.55228,-1.3554636
AS,columna_H_012609,columnas_H_final,-34.21617,-2.3151627
AS,columna_H_012887,columnas_H_final,-49.680565,-3.0484366
AS,columna_H_013071,columnas_H_final,16.060318,9.865839
AS,columna_H_013209,columnas_H_final,-50.396652,-3.3583243
AS,columna_H_013763,columnas_H_final,-29.49903,-5.673713
AS,columna_H_014512,columnas_H_final,-48.17058,-4.191299
AS,columna_H_014698,columnas_H_final,-27.522905,-4.8511457
AS,columna_H_015000,columnas_H_final,-33.06911,-6.3760643
AS,columna_H_015033,columnas_H_final,-53.205406,-12.063509
AS,columna_H_015154,columnas_H_final,-26.101357,-7.970312
AS,columna_H_015343,columnas_H_final,-34.46613,-5.631334
AS,columna_H_015402,columnas_H_final,-2.1601322,-4.7782507
AS,columna_H_015843,columnas_H_final,-34.08423,-3.692506
AS,columna_H_016026,columnas_H_final,14.608486,2.981347
AS,columna_H_016174,columnas_H_final,-32.280125,-5.049727
AS,columna_H_016367,columnas_H_final,20.648525,24.67356
AS,columna_H_016652,columnas_H_final,33.590263,-2.8359945
AS,columna_H_016723,columnas_H_final,24.603006,27.249355
AS,columna_H_016820,columnas_H_final,-55.5272,-5.785567
AS,columna_H_016894,columnas_H_final,-2.503841,4.281786
AS,columna_H_016998,columnas_H_final,30.50033,6.3250437
AS,columna_H_017717,columnas_H_final,31.867477,17.47725
AS,columna_H_017863,columnas_H_final,-2.8402176,1.24026
AS,columna_H_018198,columnas_H_final,-29.903402,4.5151844
AS,columna_H_018224,columnas_H_final,42.83345,4.297529
AS,columna_H_018414,columnas_H_final,-52.58016,-6.239166
AS,columna_H_018421,columnas_H_final,-5.4185486,2.8659215
AS,columna_H_018475,columnas_H_final,9.86996,20.012568
AS,columna_H_018583,columnas_H_final,27.479712,5.262667
AS,columna_H_018589,columnas_H_final,21.776564,2.3229213
AS,columna_H_018655,columnas_H_final,47.716667,6.9708066
AS,columna_H_018750,columnas_H_final,21.630154,19.094067
AS,columna_H_018905,columnas_H_final,20.757881,18.243515
AS,columna_H_019046,columnas_H_final,-15.532172,-7.718544
AS,columna_H_019405,columnas_H_final,34.648678,18.608376
AS,columna_H_019907,columnas_H_final,22.666824,23.941008
AS,columna_H_020627,columnas_H_final,-53.143105,-3.0420032
AS,columna_H_021293,columnas_H_final,22.185638,5.86212
AS,columna_H_021336,columnas_H_final,21.842392,2.2350485
AS,columna_H_021380,columnas_H_final,-45.345085,-2.4363031
AS,columna_H_021856,columnas_H_final,35.694115,8.979344
AS,columna_H_022133,columnas_H_final,-56.122,-3.1174023
AS,columna_H_022219,columnas_H_final,-46.15871,10.1550865
AS,columna_H_022248,columnas_H_final,30.572815,18.023846
AS,columna_H_022374,columnas_H_final,22.178066,12.226874
AS,columna_H_022430,columnas_H_final,-56.230938,-9.924319
AS,columna_H_022828,columnas_H_final,-1.039128,8.303079
AS,columna_H_023414,columnas_H_final,-15.030601,2.3682814
AS,columna_H_023814,columnas_H_final,23.156193,6.2313023
AS,columna_H_024099,columnas_H_final,0.17272593,-3.3279796
AS,columna_H_024395,columnas_H_final,40.33384,24.108908
AS,columna_H_024616,columnas_H_final,35.793705,18.912216
AS,columna_H_025468,columnas_H_final,35.918125,22.630964
AS,columna_H_025720,columnas_H_final,-9.70584,1.2684908
AS,columna_H_026202,columnas_H_final,13.074805,12.855307
AS,columna_H_026324,columnas_H_final,19.644703,15.3728285
AS,columna_H_026452,columnas_H_final,-45.634068,-0.3417168
AS,columna_H_026655,columnas_H_final,-7.284238,-13.168693
AS,columna_H_026936,columnas_H_final,35.497044,4.0841055
AS,columna_H_027433,columnas_H_final,-28.227062,6.873157
AS,columna_H_027623,columnas_H_final,-48.899395,-0.09578444
AS,columna_H_028091,columnas_H_final,46.3171,3.7451873
AS,columna_H_028398,columnas_H_final,-54.708614,-3.3488977
AS,columna_H_028648,columnas_H_final,38.399006,-16.646362
AS,columna_H_028955,columnas_H_final,30.906122,17.835995
AS,columna_H_029036,columnas_H_final,28.429417,5.422132
AS,columna_H_029161,columnas_H_final,17.159088,-12.959413
AS,columna_H_029168,columnas_H_final,33.740494,-4.3611827
AS,columna_H_029633,columnas_H_final,-46.490334,0.3875204
AS,columna_H_029842,columnas_H_final,-48.792694,2.8901267
AS,columna_H_030417,columnas_H_final,-60.08093,-5.958243
AS,columna_H_030953,columnas_H_final,-57.348465,-4.6900644
AS,columna_H_031021,columnas_H_final,-51.384068,-6.1976647
AS,columna_H_031237,columnas_H_final,-57.89293,-9.429459
AS,columna_H_031281,columnas_H_final,-48.24994,-4.2318068
AS,columna_H_031339,columnas_H_final,-52.102085,-8.065151
AS,columna_H_031423,columnas_H_final,3.8236084,-19.917494
AS,columna_H_031501,columnas_H_final,-57.587524,-8.441609
AS,columna_H_031654,columnas_H_final,-57.917397,-5.341798
AS,columna_H_031888,columnas_H_final,-57.541737,-7.33155
AS,columna_H_032213,columnas_H_final,-56.563663,-7.933113
AS,columna_H_032384,columnas_H_final,-23.720242,-7.866425
AS,columna_H_032420,columnas_H_final,-57.492523,-6.61739
AS,columna_H_032473,columnas_H_final,31.482647,19.821072
AS,columna_H_032500,columnas_H_final,-56.28998,-6.493534
AS,columna_H_032517,columnas_H_final,-57.431847,-2.6266456
AS,columna_H_033094,columnas_H_final,35.57102,20.556368
AS,columna_H_033352,columnas_H_final,-56.34828,-4.245785
AS,columna_H_033375,columnas_H_final,-60.023006,-7.6967044
AS,columna_H_033575,columnas_H_final,-58.821545,-6.510014
AS,columna_H_034849,columnas_H_final,-55.43676,-4.8675437
AS,columna_H_034887,columnas_H_final,-2.3531659,-15.464327
AS,columna_H_035042,columnas_H_final,-53.11349,-12.641953
AS,columna_H_035372,columnas_H_final,-60.27063,-5.3025427
AS,columna_H_035410,columnas_H_final,32.036148,1.0315292
AS,columna_H_035440,columnas_H_final,27.976974,28.520342
AS,columna_H_035470,columnas_H_final,-46.963417,6.6284904
AS,columna_H_035549,columnas_H_final,-49.044674,2.0275946
AS,columna_H_035697,columnas_H_final,-45.7399,8.316401
AS,columna_H_035894,columnas_H_final,-49.30534,2.07922
AS,columna_H_036213,columnas_H_final,40.27834,2.910655
AS,columna_H_036745,columnas_H_final,-50.971622,-2.1734455
AS,columna_H_036759,columnas_H_final,-43.86663,7.0814886
AS,columna_H_036802,columnas_H_final,-2.787947,-12.158677
AS,columna_H_036914,columnas_H_final,23.350977,-13.6092825
AS,columna_H_036982,columnas_H_final,45.194633,4.249788
AS,columna_H_037187,columnas_H_final,-35.994175,10.953641
AS,columna_H_037227,columnas_H_final,43.75285,13.529487
AS,columna_H_037314,columnas_H_final,-36.80087,9.881789
AS,columna_H_037383,columnas_H_final,-54.535385,-7.030647
AS,columna_H_037433,columnas_H_final,33.304348,5.87195
AS,columna_H_037549,columnas_H_final,36.801205,-12.803033
AS,columna_H_037840,columnas_H_final,18.063381,6.292147
AS,columna_H_037901,columnas_H_final,-58.486073,-3.3151464
AS,columna_H_038111,columnas_H_final,-58.1488,-3.7906585
AS,columna_H_038174,columnas_H_final,49.500706,9.775549
AS,columna_H_038877,columnas_H_final,-49.98817,-5.9853525
AS,columna_H_038943,columnas_H_final,38.888756,-0.76711136
AS,columna_H_039007,columnas_H_final,-16.980684,-2.420053
AS,columna_H_039266,columnas_H_final,-2.809721,-12.30379
AS,columna_H_039360,columnas_H_final,47.088078,8.607555
AS,columna_H_040040,columnas_H_final,-44.818813,9.180683
AS,columna_H_040356,columnas_H_final,-28.844107,-1.3877558
AS,columna_H_040532,columnas_H_final,43.59402,-2.009164
AS,columna_H_040583,columnas_H_final,-59.427914,-7.1350346
AS,columna_H_040716,columnas_H_final,48.505337,5.7173676
AS,columna_H_040831,columnas_H_final,46.844738,16.121025
AS,columna_H_040861,columnas_H_final,-8.892279,-12.2793865
AS,columna_H_041304,columnas_H_final,-59.554688,-6.3806825
AS,columna_H_041356,columnas_H_final,42.35243,13.434586
AS,columna_H_041410,columnas_H_final,-46.227333,-1.5005947
AS,columna_H_041434,columnas_H_final,-22.023403,7.8924756
AS,columna_H_041494,columnas_H_final,23.9545,23.289234
AS,columna_H_041725,columnas_H_final,-58.493446,-4.6169443
AS,columna_H_041857,columnas_H_final,-22.455296,7.649829
AS,columna_H_041956,columnas_H_final,-18.842392,14.742484
AS,columna_H_042488,columnas_H_final,-9.423466,-14.552295
AS,columna_H_042534,columnas_H_final,50.65836,9.4684515
AS,columna_H_042943,columnas_H_final,22.67451,-10.883773
AS,columna_H_042976,columnas_H_final,-54.87476,-2.8440123
AS,columna_H_043205,columnas_H_final,-52.91057,-5.4204235
AS,columna_H_043219,columnas_H_final,22.512314,24.320387
AS,columna_H_043376,columnas_H_final,23.267105,23.91287
AS,columna_H_043635,columnas_H_final,-55.11097,-10.119731
AS,columna_H_043748,columnas_H_final,-49.165337,-0.96311545
AS,columna_H_043898,columnas_H_final,27.269037,-2.6554515
AS,columna_H_044026,columnas_H_final,-48.9069,-0.05413922
AS,columna_H_044340,columnas_H_final,18.239952,6.9640455
AS,columna_H_044466,columnas_H_final,-46.818783,-0.27317017
AS,columna_H_044701,columnas_H_final,38.926025,20.92608
AS,columna_H_044854,columnas_H_final,36.65711,25.709734
AS,columna_H_045199,columnas_H_final,3.7039928,-21.317593
AS,columna_H_045269,columnas_H_final,40.590847,-17.603706
AS,columna_H_045517,columnas_H_final,32.38552,16.810032
AS,columna_H_046131,columnas_H_final,-58.952976,-5.1395917
AS,columna_H_046284,columnas_H_final,-56.510563,-5.725905
AS,columna_H_046300,columnas_H_final,-58.30739,-7.10656
AS,columna_H_047665,columnas_H_final,5.7551107,-20.518728
AS,columna_H_048584,columnas_H_final,23.577572,-2.14103
AS,columna_H_048662,columnas_H_final,9.967316,16.423895
AS,columna_H_048820,columnas_H_final,-10.002277,-7.5773396
AS,columna_H_048958,columnas_H_final,-4.4947114,8.906062
AS,columna_H_049160,columnas_H_final,-14.764917,14.334102
MR,columna_H_000490,columnas_H_final,18.999884,-8.7627125
MR,columna_H_001481,columnas_H_final,-60.94975,-7.4662905
MR,columna_H_001636,columnas_H_final,17.863739,-13.222713
MR,columna_H_001961,columnas_H_final,8.695197,10.866735
MR,columna_H_002368,columnas_H_final,15.285875,-4.471053
MR,columna_H_002448,columnas_H_final,11.114162,2.9024332
MR,columna_H_002664,columnas_H_final,15.107186,11.377727
MR,columna_H_002697,columnas_H_final,-18.236637,11.696122
MR,columna_H_002915,columnas_H_final,-47.197872,-20.937069
MR,columna_H_003105,columnas_H_final,0.85284823,6.4228406
MR,columna_H_003156,columnas_H_final,18.773743,-12.151635
MR,columna_H_003161,columnas_H_final,1.8379902,-1.8857188
MR,columna_H_003191,columnas_H_final,5.4269266,17.39503
MR,columna_H_003253,columnas_H_final,23.2463,-14.131475
MR,columna_H_003298,columnas_H_final,-9.501265,-5.3645476e-06
MR,columna_H_003827,columnas_H_final,-2.4053934,0.26638734
MR,columna_H_004332,columnas_H_final,15.947383,-3.4994369
MR,columna_H_004676,columnas_H_final,21.587715,-14.32545
MR,columna_H_004817,columnas_H_final,5.856824,18.073156
MR,columna_H_005637,columnas_H_final,-19.07244,17.342426
MR,columna_H_005918,columnas_H_final,0.9332153,5.610157
MR,columna_H_006198,columnas_H_final,-40.953888,-17.043337
