clase,archivo,origen,F_1,F_2,F_3,F_4,F_5,F_6,F_7
N,columna_H_004803,columnas_H_final,1.3414576760743158e-08,9.017592792998258e-09,0.03916346989996798,1.2159682051322365e-08,9.317362815684317e-09,6.700895771019406e-09,1.2778846647626517e-08
N,columna_H_005652,columnas_H_final,1.3414576760743158e-08,9.017592792998258e-09,0.028257902400082573,1.2159682051322365e-08,9.317362815684317e-09,0.024557930834358328,1.2778846647626517e-08
N,columna_H_005850,columnas_H_final,1.3414576760743158e-08,9.335135985379413e-09,0.005682566962733857,1.2159682051322365e-08,9.317362815684317e-09,0.0810194278810837,1.2778846647626517e-08
N,columna_H_005956,columnas_H_final,1.3414576760743158e-08,9.017592792998258e-09,0.03628722681154277,1.2159682051322365e-08,9.317362815684317e-09,0.024937858537128002,1.2778846647626517e-08
N,columna_H_006144,columnas_H_final,1.3414576760743158e-08,9.017592792998258e-09,0.0457461333530401,1.2159682051322365e-08,0.015864400126609866,6.700895771019406e-09,1.5871533465236504e-08
N,columna_H_006839,columnas_H_final,1.3414576760743158e-08,9.017592792998258e-09,0.026163468399195994,1.2159682051322365e-08,9.317362815684317e-09,6.700895771019406e-09,1.2778846647626517e-08
N,columna_H_007070,columnas_H_final,1.3414576760743158e-08,9.017592792998258e-09,0.04033640765537767,1.2159682051322365e-08,9.317362815684317e-09,0.002782464832031503,1.2778846647626517e-08
N,columna_H_007131,columnas_H_final,1.3414576760743158e-08,9.017592792998258e-09,0.012705710110809228,1.2159682051322365e-08,9.317362815684317e-09,0.01843574983435551,1.2778846647626517e-08
N,columna_H_007408,columnas_H_final,1.3414576760743158e-08,9.017592792998258e-09,0.07198198066310238,1.2159682051322365e-08,9.317362815684317e-09,6.700895771019406e-09,1.2778846647626517e-08
N,columna_H_007538,columnas_H_final,0.20744675241458574,9.017592792998258e-09,6.191504472198623e-09,0.11910538229546859,0.8260370765458503,6.700895771019406e-09,0.016555077385838935
N,columna_H_008222,columnas_H_final,1.3414576760743158e-08,9.017592792998258e-09,0.002738658883682926,1.2159682051322365e-08,9.317362815684317e-09,6.700895771019406e-09,1.2778846647626517e-08
N,columna_H_009272,columnas_H_final,1.3414576760743158e-08,9.017592792998258e-09,0.013152043811441786,1.2159682051322365e-08,9.317362815684317e-09,0.030286634886790748,1.2778846647626517e-08
N,columna_H_009328,columnas_H_final,1.3414576760743158e-08,9.017592792998258e-09,0.0223951959373381,1.2159682051322365e-08,9.317362815684317e-09,6.700895771019406e-09,1.2778846647626517e-08
N,columna_H_009850,columnas_H_final,1.3414576760743158e-08,9.017592792998258e-09,0.004714582974707601,1.2159682051322365e-08,0.006266183849756197,0.0008970195036676664,1.2778846647626517e-08
N,columna_H_010036,columnas_H_final,1.3414576760743158e-08,0.0034258373642094622,0.0063557760421840675,1.2159682051322365e-08,0.001632165008138399,6.700895771019406e-09,1.2778846647626517e-08
N,columna_H_010061,columnas_H_final,13.133358775463048,8.266673750292531,6.191504472198623e-09,14.555936079913815,9.351891377273764e-09,6.700895771019406e-09,12.019066626731794
N,columna_H_010429,columnas_H_final,19.08368951376748,9.017592792998258e-09,8.397427312331983,19.474231748154903,9.317362815684317e-09,6.700895771019406e-09,0.5504527866049855
N,columna_H_010701,columnas_H_final,11.262112222956027,0.00044195448756509316,6.191504472198623e-09,11.351822226235345,3.9201077186979685,6.700895771019406e-09,0.0007559995138448233
N,columna_H_010819,columnas_H_final,12.125642142051724,5.0168084789980885,6.191504472198623e-09,13.235279174435329,9.317362815684317e-09,6.7675763225738095,2.741990109408195
N,columna_H_010835,columnas_H_final,1.3414576760743158e-08,9.017592792998258e-09,0.010481472668278181,0.003951412515003112,9.317362815684317e-09,0.015384221418308683,1.2778846647626517e-08
N,columna_H_010867,columnas_H_final,1.1357648114772906e-05,0.028240423687734082,6.191504472198623e-09,0.048091810493056816,0.04548180296085205,0.059280935881091935,1.2778846647626517e-08
N,columna_H_010985,columnas_H_final,1.3414576760743158e-08,9.017592792998258e-09,0.007921047954762348,1.2159682051322365e-08,0.007767328607024354,6.700895771019406e-09,1.5845732706837995e-08
N,columna_H_011014,columnas_H_final,12.086610576863675,20.259329082209618,2.7142837297255315e-05,13.303146467632914,13.412118353960881,6.700895771019406e-09,1.2778846647626517e-08
N,columna_H_011229,columnas_H_final,1.3451412844318532e-08,9.017592792998258e-09,0.014382347035562584,1.2159682051322365e-08,0.004116642000567874,0.0005905979956302588,5.021507915648391e-07
N,columna_H_011386,columnas_H_final,1.3414576760743158e-08,9.017592792998258e-09,8.232308114135749e-09,9.653745671067762e-07,9.317362815684317e-09,0.082539440997496,1.2778846647626517e-08
N,columna_H_011465,columnas_H_final,1.3414576760743158e-08,9.017592792998258e-09,0.01814142080313364,1.2159682051322365e-08,0.004705363377888582,6.700895771019406e-09,1.2778846647626517e-08
N,columna_H_011478,columnas_H_final,1.3414576760743158e-08,9.017592792998258e-09,0.006509516353827585,1.2159682051322365e-08,9.82858675473736e-09,6.700895771019406e-09,1.412052910311583e-08
N,columna_H_011545,columnas_H_final,8.691561513860702,0.7286036592686149,6.191504472198623e-09,5.462611516833236,19.752388909237606,6.700895771019406e-09,9.778867323565285
N,columna_H_011761,columnas_H_final,5.440973089019661,1.751919147620448,6.191504472198623e-09,6.705443401467938,2.2130319548712745,6.700895771019406e-09,1.2778846647626517e-08
N,columna_H_011821,columnas_H_final,1.3414576760743158e-08,9.017592792998258e-09,0.0027077086803324597,1.2159682051322365e-08,0.0061940112538214475,7.47486988126952e-09,1.2778846647626517e-08
N,columna_H_011875,columnas_H_final,1.3414576760743158e-08,1.9763453961102915,3.4191461947633766,0.2151796051386363,9.719460235549718e-09,1.0990692293264915e-08,2.3600742344338306
N,columna_H_011914,columnas_H_final,2.0316615233777147,12.374380011691725,6.191504472198623e-09,23.910804809837817,12.476679150756294,6.700895771019406e-09,1.44209344790849
N,columna_H_011923,columnas_H_final,0.03584576639712426,0.13564398692145163,0.13848929042526167,1.415143843464992e-08,1.4080491563010767e-08,6.700895771019406e-09,0.022304122532742485
N,columna_H_012012,columnas_H_final,0.06181221112409672,9.017592792998258e-09,6.191504472198623e-09,1.712952838454119,9.317362815684317e-09,6.700895771019406e-09,4.048155209554066e-07
N,columna_H_012151,columnas_H_final,1.3414576760743158e-08,9.017592792998258e-09,0.009641520321129004,1.2159682051322365e-08,9.317362815684317e-09,0.005677070942998867,1.2778846647626517e-08
N,columna_H_012161,columnas_H_final,1.3768206145923333e-08,9.164535441759132e-09,0.018870273712017424,1.331156077079157e-08,1.6843196472880287e-08,6.700895771019406e-09,0.0007529938049071067
N,columna_H_012324,columnas_H_final,1.3414576760743158e-08,9.017592792998258e-09,0.008605145246245083,1.2159682051322365e-08,9.317362815684317e-09,0.004727700065976902,1.2778846647626517e-08
N,columna_H_012515,columnas_H_final,11.43954997876787,2.5873254760220896,6.191504472198623e-09,24.71867673284927,1.2521219310589333,7.862827942044787,1.2778846647626517e-08
N,columna_H_012609,columnas_H_final,3.950373993191603,0.39648547636067905,6.191504472198623e-09,8.772758311740999,2.1962768507841135,4.880344669762746e-08,1.2778846647626517e-08
N,columna_H_012673,columnas_H_final,1.3414576760743158e-08,9.017592792998258e-09,0.009629002074628426,1.2159682051322365e-08,9.317362815684317e-09,6.700895771019406e-09,1.2778846647626517e-08
N,columna_H_012727,columnas_H_final,1.3414576760743158e-08,2.102149337917804,6.191504472198623e-09,10.361759382903529,5.212296828323809,6.700895771019406e-09,4.341079808938931
N,columna_H_012801,columnas_H_final,1.3414576760743158e-08,9.017592792998258e-09,0.005317372091858739,1.2159682051322365e-08,9.317362815684317e-09,0.004372551393465526,1.2778846647626517e-08
N,columna_H_013010,columnas_H_final,1.3414576760743158e-08,9.017592792998258e-09,0.015383952063703445,1.2159682051322365e-08,9.317362815684317e-09,6.700895771019406e-09,1.2778846647626517e-08
N,columna_H_013037,columnas_H_final,0.049279602701942905,0.008083314890170218,6.4992071463594225e-09,1.2159682051322365e-08,9.317362815684317e-09,0.1007302300011027,0.045373125152837326
N,columna_H_013125,columnas_H_final,5.118362642737975,3.5669308331361194,0.2990185444025459,10.10080489085606,0.005274761070414677,6.700895771019406e-09,1.2778846647626517e-08
N,columna_H_013301,columnas_H_final,1.3414576760743158e-08,9.017592792998258e-09,0.01742256373786117,1.2159682051322365e-08,9.317362815684317e-09,0.02013081245784324,1.2778846647626517e-08
N,columna_H_013406,columnas_H_final,1.3414576760743158e-08,0.39563064513965424,6.191504472198623e-09,0.3398591997517183,0.2806953809985986,6.700895771019406e-09,0.13969803730832947
N,columna_H_013482,columnas_H_final,1.3414576760743158e-08,9.017592792998258e-09,0.011678181194913907,1.2159682051322365e-08,0.004984517583238393,6.700895771019406e-09,1.416587743787243e-06
N,columna_H_014094,columnas_H_final,3.400287305525283,0.31231440958816564,6.191504472198623e-09,2.1212925992711082,0.025401145730088885,1.731165275349405,1.2778846647626517e-08
N,columna_H_014377,columnas_H_final,1.3414576760743158e-08,9.017592792998258e-09,0.009771630249449567,1.2159682051322365e-08,9.317362815684317e-09,0.0019652923527844336,1.2778846647626517e-08
N,columna_H_014535,columnas_H_final,1.3414576760743158e-08,9.017592792998258e-09,0.015527750837399714,1.2159682051322365e-08,9.317362815684317e-09,6.700895771019406e-09,1.2778846647626517e-08
N,columna_H_014556,columnas_H_final,0.02543547949302859,9.017592792998258e-09,6.191504472198623e-09,0.13938387203728608,0.2011960653780201,6.700895771019406e-09,1.5083490760694625e-08
N,columna_H_014575,columnas_H_final,1.3414576760743158e-08,9.017592792998258e-09,0.01569798255533199,1.2159682051322365e-08,9.317362815684317e-09,6.700895771019406e-09,1.2778846647626517e-08
N,columna_H_014660,columnas_H_final,1.3414576760743158e-08,1.1317648951943686e-08,0.022770062861616373,1.5782193539478994e-08,1.1711754650536663e-08,6.700895771019406e-09,0.004610319842757153
N,columna_H_014719,columnas_H_final,1.3414576760743158e-08,1.1206341260158337e-08,0.9032378281419708,1.5062180421849682e-08,1.3351367848466674e-08,6.700895771019406e-09,0.6620846929044005
N,columna_H_014733,columnas_H_final,1.3414576760743158e-08,9.017592792998258e-09,0.03206607861459883,1.2159682051322365e-08,9.317362815684317e-09,0.015813243654987815,1.2778846647626517e-08
N,columna_H_014849,columnas_H_final,3.892733568791401,3.9400280678026482,0.3341886858079325,1.9697380123573136,0.15596663409634018,6.684095032457912e-05,1.2778846647626517e-08
N,columna_H_014917,columnas_H_final,1.3414576760743158e-08,9.017592792998258e-09,0.017281037480078303,1.2159682051322365e-08,9.317362815684317e-09,6.700895771019406e-09,1.2778846647626517e-08
N,columna_H_014934,columnas_H_final,1.3414576760743158e-08,1.0417117827208688e-08,9.855643686940894,1.415242355309917e-08,9.467893469945228e-09,6.700895771019406e-09,6.187337993390828
N,columna_H_015071,columnas_H_final,1.3414576760743158e-08,9.017592792998258e-09,0.031400629083543026,1.2159682051322365e-08,9.317362815684317e-09,6.700895771019406e-09,1.2778846647626517e-08
N,columna_H_015296,columnas_H_final,1.3414576760743158e-08,9.017592792998258e-09,0.018436012171108813,1.2159682051322365e-08,9.317362815684317e-09,0.018325363447643853,1.2778846647626517e-08
N,columna_H_015363,columnas_H_final,2.975481837581884,0.4802689243795895,6.191504472198623e-09,1.9476344137543884,6.85184755556672,6.700895771019406e-09,1.2778846647626517e-08
N,columna_H_015417,columnas_H_final,1.3414576760743158e-08,9.017592792998258e-09,6.191504472198623e-09,1.2159682051322365e-08,0.9192212295149704,6.700895771019406e-09,1.2778846647626517e-08
N,columna_H_015719,columnas_H_final,1.3414576760743158e-08,9.017592792998258e-09,0.017447509819667667,1.2159682051322365e-08,9.317362815684317e-09,0.005029452443801782,1.2778846647626517e-08
N,columna_H_016032,columnas_H_final,17.782164045938394,9.017592792998258e-09,6.191504472198623e-09,1.2159682051322365e-08,15.413189776981357,6.700895771019406e-09,8.935799204610976
N,columna_H_016037,columnas_H_final,1.5068952634152049,9.017592792998258e-09,6.191504472198623e-09,2.709297550350423,1.5772515414656143,1.2602058942922842e-08,1.24091692016493
N,columna_H_016117,columnas_H_final,26.062556579061635,9.017592792998258e-09,6.191504472198623e-09,1.2159682051322365e-08,11.614616255004593,6.700895771019406e-09,3.7613441102765566
N,columna_H_016524,columnas_H_final,1.3414576760743158e-08,9.017592792998258e-09,0.0303042674235028,1.2159682051322365e-08,9.317362815684317e-09,0.04201280054379825,1.2778846647626517e-08
N,columna_H_016589,columnas_H_final,0.7215831991493586,9.017592792998258e-09,1.5245124909931174e-08,1.6822530507346074,3.3399700931355767,6.700895771019406e-09,1.2778846647626517e-08
N,columna_H_016886,columnas_H_final,2.377922046694461,9.017592792998258e-09,1.1732605199113735e-08,1.1338123803040876,1.542465091043599,0.003815877011754091,0.29254235261089984
N,columna_H_016944,columnas_H_final,0.04198254288573446,9.017592792998258e-09,6.191504472198623e-09,0.029528253722881315,0.026273599011536572,6.700895771019406e-09,0.013891131665198297
N,columna_H_017104,columnas_H_final,1.3414576760743158e-08,9.017592792998258e-09,6.191504472198623e-09,2.4531236423974594,4.279285683873211,0.4741364614643239,1.2778846647626517e-08
N,columna_H_017286,columnas_H_final,1.39814775839333e-08,9.017592792998258e-09,0.00951228244333088,1.2159682051322365e-08,0.0019627024884085915,0.003801144083983246,4.744881290904463e-06
N,columna_H_017369,columnas_H_final,1.3414576760743158e-08,9.017592792998258e-09,6.191504472198623e-09,1.2159682051322365e-08,0.049621322691410084,0.05373722571922066,1.2778846647626517e-08
N,columna_H_017437,columnas_H_final,0.006459133796992578,0.0001402756260403537,6.191504472198623e-09,0.8383126645673272,4.6439986263283695,6.700895771019406e-09,1.2778846647626517e-08
N,columna_H_017531,columnas_H_final,1.3414576760743158e-08,9.017592792998258e-09,6.191504472198623e-09,1.3327220870332743e-05,5.6158644586012585,3.779729578293322,1.2778846647626517e-08
N,columna_H_017881,columnas_H_final,1.3414576760743158e-08,0.0017565063773317888,0.01755774227578161,1.2159682051322365e-08,9.317362815684317e-09,6.700895771019406e-09,1.2778846647626517e-08
N,columna_H_018354,columnas_H_final,1.3414576760743158e-08,9.017592792998258e-09,0.017656565191878033,1.2159682051322365e-08,9.317362815684317e-09,6.700895771019406e-09,1.2778846647626517e-08
N,columna_H_018466,columnas_H_final,1.3414576760743158e-08,9.017592792998258e-09,0.01077927213829378,1.2159682051322365e-08,9.317362815684317e-09,0.007927973790264217,1.2778846647626517e-08
N,columna_H_018675,columnas_H_final,1.3414576760743158e-08,9.017592792998258e-09,0.006582032237826142,1.2159682051322365e-08,9.317362815684317e-09,0.02146720214692188,1.2778846647626517e-08
N,columna_H_018785,columnas_H_final,1.7105738310626365e-08,9.017592792998258e-09,14.3173255134949,1.2159682051322365e-08,9.635886294001294e-09,6.700895771019406e-09,10.825026622947608
N,columna_H_018879,columnas_H_final,1.3414576760743158e-08,0.8862322208114348,6.191504472198623e-09,0.4997643565977835,3.307797872621934,6.700895771019406e-09,1.2778846647626517e-08
N,columna_H_018965,columnas_H_final,7.562750143495815,9.113730718813091e-09,6.191504472198623e-09,16.212544518823602,9.317362815684317e-09,7.519906600011985,7.029331405267688
N,columna_H_019192,columnas_H_final,1.3414576760743158e-08,9.508759776224348e-09,0.0073537789804520685,1.2159682051322365e-08,1.3231821431204219e-08,0.00960956612398058,1.5271115322250553e-08
N,columna_H_019290,columnas_H_final,1.3414576760743158e-08,9.017592792998258e-09,0.027197455373154093,1.2159682051322365e-08,9.317362815684317e-09,6.700895771019406e-09,1.2778846647626517e-08
N,columna_H_019449,columnas_H_final,1.3414576760743158e-08,9.017592792998258e-09,0.026187159978162223,1.2159682051322365e-08,9.317362815684317e-09,0.10599044381326908,1.2778846647626517e-08
N,columna_H_019559,columnas_H_final,1.3414576760743158e-08,9.017592792998258e-09,6.191504472198623e-09,1.2159682051322365e-08,9.603874748305694,6.700895771019406e-09,1.2778846647626517e-08
N,columna_H_019750,columnas_H_final,1.3414576760743158e-08,9.017592792998258e-09,0.029415186424939954,1.2159682051322365e-08,9.317362815684317e-09,6.700895771019406e-09,1.2778846647626517e-08
N,columna_H_019827,columnas_H_final,1.3414576760743158e-08,9.017592792998258e-09,0.025596625651734893,1.2159682051322365e-08,9.317362815684317e-09,6.700895771019406e-09,1.2778846647626517e-08
N,columna_H_020613,columnas_H_final,0.8646702780382506,9.017592792998258e-09,6.191504472198623e-09,1.2159682051322365e-08,9.317362815684317e-09,0.2978233921881198,0.51047375427929
N,columna_H_021107,columnas_H_final,1.3414576760743158e-08,9.017592792998258e-09,0.013573252893690107,1.2159682051322365e-08,9.317362815684317e-09,0.010956860382270242,1.2778846647626517e-08
N,columna_H_021187,columnas_H_final,0.005620118202734526,0.004012683388843562,1.2017847333144928e-08,0.08395854107464437,0.09397119625970278,6.700895771019406e-09,1.2778846647626517e-08
N,columna_H_021327,columnas_H_final,1.3414576760743158e-08,9.017592792998258e-09,0.007606713402765557,1.2159682051322365e-08,0.005316801887113528,6.700895771019406e-09,1.406120676921933e-08
N,columna_H_021432,columnas_H_final,1.3414576760743158e-08,9.017592792998258e-09,0.01347938967854156,1.2238942200925254e-08,1.1103437192020083e-08,6.700895771019406e-09,1.5143742054040514e-08
N,columna_H_021452,columnas_H_final,7.804458012968181,3.970928830423603,5.001910570192285,6.424321964025343,1.084630235725035e-08,2.1758006400569236,2.0774571921351895e-07
N,columna_H_021516,columnas_H_final,0.5544675190861853,1.0186854697817832e-08,6.191504472198623e-09,2.579969907287568,0.29183531898950493,6.700895771019406e-09,1.2778846647626517e-08
N,columna_H_021560,columnas_H_final,1.7826966127332644e-08,9.017592792998258e-09,0.014092622787895732,1.2159682051322365e-08,0.031242240775794114,0.04939849367626708,0.0010479137827490656
N,columna_H_021664,columnas_H_final,34.107984232431214,9.017592792998258e-09,3.013126195964869,1.2159682051322365e-08,9.317362815684317e-09,7.524232091217565,18.560283895526574
N,columna_H_021704,columnas_H_final,1.3414576760743158e-08,9.017592792998258e-09,0.013021177078815947,1.2159682051322365e-08,0.004810728714213461,0.002527736950165726,1.8605973265807217e-08
N,columna_H_021748,columnas_H_final,1.3414576760743158e-08,9.017592792998258e-09,0.011233143884494413,1.218590838300222e-08,1.086318647257638e-08,6.700895771019406e-09,1.4933616806006675e-08
N,columna_H_021773,columnas_H_final,1.3414576760743158e-08,9.017592792998258e-09,0.01780584607561344,1.2159682051322365e-08,0.01145952661233024,0.012752406645042172,1.2778846647626517e-08
N,columna_H_021955,columnas_H_final,1.3414576760743158e-08,9.672594398065148e-09,0.0035957120070392663,1.2159682051322365e-08,9.317362815684317e-09,0.012265711001211025,1.2778846647626517e-08
N,columna_H_022500,columnas_H_final,1.3414576760743158e-08,9.017592792998258e-09,0.009350009779995732,1.2159682051322365e-08,0.0005936501573270045,0.008485838397380745,1.9941181820671073e-08
N,columna_H_022962,columnas_H_final,1.3414576760743158e-08,9.017592792998258e-09,0.018003587285850334,1.2159682051322365e-08,0.005553781060827641,6.700895771019406e-09,1.669419741206093e-08
N,columna_H_023169,columnas_H_final,1.3414576760743158e-08,9.017592792998258e-09,0.009888139618806994,1.2159682051322365e-08,0.002462503399072521,0.006244965355898256,1.2778846647626517e-08
N,columna_H_023425,columnas_H_final,1.3414576760743158e-08,9.017592792998258e-09,6.191504472198623e-09,0.1720743688349272,0.11812180202733319,6.700895771019406e-09,1.2778846647626517e-08
N,columna_H_023515,columnas_H_final,0.47857780394588667,0.2765238201631173,6.191504472198623e-09,0.797529474398778,0.0018635186291461878,1.1453381503138746e-05,1.2778846647626517e-08
N,columna_H_023914,columnas_H_final,1.3414576760743158e-08,9.017592792998258e-09,0.01638788200821205,1.2159682051322365e-08,9.317362815684317e-09,6.700895771019406e-09,1.2778846647626517e-08
N,columna_H_023957,columnas_H_final,1.5827670912638572e-08,9.017592792998258e-09,0.017170930183935763,1.2975332063748755e-08,1.214232865450535e-08,6.700895771019406e-09,0.004871522835934672
N,columna_H_024097,columnas_H_final,6.803549599729342e-07,9.017592792998258e-09,6.191504472198623e-09,0.6424896770096397,0.8707304847679261,6.700895771019406e-09,0.1480410734066917
N,columna_H_024326,columnas_H_final,1.3414576760743158e-08,9.017592792998258e-09,0.015394808589203795,1.2159682051322365e-08,9.317362815684317e-09,6.700895771019406e-09,1.2778846647626517e-08
N,columna_H_024344,columnas_H_final,1.6992367435918137e-08,9.017592792998258e-09,0.014391141306672347,1.2555578697484828e-08,1.2768771176856055e-08,6.700895771019406e-09,0.003564991605885221
N,columna_H_024387,columnas_H_final,1.5454125945927073,12.840553012072581,6.191504472198623e-09,2.545386513116972,14.253002723550582,6.700895771019406e-09,13.390753194885297
N,columna_H_024777,columnas_H_final,1.3414576760743158e-08,9.783274247902149e-09,0.010222536421916006,1.2159682051322365e-08,9.317362815684317e-09,0.015414964242983385,2.3002416989186394e-08
N,columna_H_024847,columnas_H_final,6.292846891703552,6.426964686988607,6.74293398288885e-09,5.509933872120167,5.128666989628142,2.7472340252374905,1.2778846647626517e-08
N,columna_H_024926,columnas_H_final,1.3414576760743158e-08,9.017592792998258e-09,0.011176735587381949,1.2353416774783968e-08,9.317362815684317e-09,0.0001671464311054335,1.2778846647626517e-08
N,columna_H_025161,columnas_H_final,2.2343229614169323e-08,0.0063549854356485715,0.008647076512195042,1.2159682051322365e-08,1.2009041126689993e-08,0.0420011961914832,0.0468062085633738
N,columna_H_025431,columnas_H_final,1.3414576760743158e-08,9.017592792998258e-09,0.013439342313429654,1.2159682051322365e-08,9.317362815684317e-09,0.010032353614870993,1.2778846647626517e-08
N,columna_H_025556,columnas_H_final,1.3414576760743158e-08,9.017592792998258e-09,0.016650617031497204,1.2321324938077054e-08,1.3648319100756839e-08,6.700895771019406e-09,1.698068703595769e-08
N,columna_H_025873,columnas_H_final,1.7016429284071932,0.4675348587901391,6.191504472198623e-09,1.2159682051322365e-08,2.0318851403679634,6.700895771019406e-09,1.2778846647626517e-08
N,columna_H_026073,columnas_H_final,1.3414576760743158e-08,9.226936016126341e-09,0.007460123875792851,1.2159682051322365e-08,9.317362815684317e-09,0.006440890460408515,1.7470635518258575e-08
N,columna_H_026209,columnas_H_final,1.3414576760743158e-08,9.017592792998258e-09,0.006419558005384241,1.2159682051322365e-08,9.317362815684317e-09,0.007690271657857457,1.2778846647626517e-08
N,columna_H_026466,columnas_H_final,1.3414576760743158e-08,9.017592792998258e-09,0.021212029365572857,1.2159682051322365e-08,9.317362815684317e-09,6.700895771019406e-09,1.2778846647626517e-08
N,columna_H_026501,columnas_H_final,1.3414576760743158e-08,1.4893043858159445,2.925185213766335,1.96123575483091,9.317362815684317e-09,2.149320347883257,1.3257249578101935e-08
N,columna_H_027149,columnas_H_final,0.0689470341555695,0.0021625433440775332,6.191504472198623e-09,0.06780934376012043,9.317362815684317e-09,6.700895771019406e-09,0.28556120388289863
N,columna_H_027182,columnas_H_final,0.5491414528672367,9.094970474938792e-09,6.191504472198623e-09,0.3138206058715927,0.4707314278739266,6.700895771019406e-09,0.3138333594872959
N,columna_H_027472,columnas_H_final,0.8434344655955892,1.1172972913240304e-08,2.0019892557009284,0.9811968575638159,9.841383278082832e-09,8.434380610199885e-09,2.6733576842191407
N,columna_H_027560,columnas_H_final,1.3414576760743158e-08,0.07101824916038231,3.623712879106462e-05,1.2159682051322365e-08,9.317362815684317e-09,0.016700687023225965,0.09107289908548427
N,columna_H_027833,columnas_H_final,1.3414576760743158e-08,9.017592792998258e-09,0.024185876088813157,1.2159682051322365e-08,9.317362815684317e-09,0.0026005983959497157,1.2778846647626517e-08
N,columna_H_027860,columnas_H_final,1.5068089779447376e-08,9.017592792998258e-09,3.185006880856247,1.2710732441938788e-08,1.808684263806359e-08,6.700895771019406e-09,0.05133284156513467
N,columna_H_028300,columnas_H_final,1.3414576760743158e-08,9.017592792998258e-09,0.014346546233283658,0.015002438660160603,0.013572781835365448,6.700895771019406e-09,1.2778846647626517e-08
