clase,archivo,ruta,columnas_espectrograma,duracion_s,F_1,F_2,F_3,F_4,F_5,F_6,F_7,origen
N,New_N_029.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_029.wav,212,2.103,1.0529499003644223,1.124977047633693,0.8987823491690882,0.6737136018995468,0.5079562132973504,0.8284340231837507,1.3434647893948783,media_H_por_audio
N,New_N_030.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_030.wav,212,2.1105,0.9634668025704085,1.1060206425952723,1.157705786617875,0.7779709107207774,0.4883915703879317,0.9322588730365517,1.118583653685024,media_H_por_audio
N,New_N_031.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_031.wav,212,2.09825,0.8117838071933897,1.0750364156585426,1.3565631669890128,0.6891496541845379,0.41828275691825273,0.9068957318321935,1.07496739426839,media_H_por_audio
N,New_N_032.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_032.wav,212,2.083625,0.8956854118826245,1.1135746023281032,1.0852638089304025,0.7738588195802341,0.4677747155357715,0.909553008103973,1.1470834535188605,media_H_por_audio
N,New_N_033.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_033.wav,212,2.1105,1.1466775880524795,1.1292593121609606,0.9801251279964979,0.6816885643724451,0.4580453554833951,1.0138746611436424,1.0091068405240502,media_H_por_audio
N,New_N_034.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_034.wav,212,2.1405,1.2656194497275646,0.9087063239250291,0.8537056105454149,0.6928669887608226,0.5147022938593369,0.9933611254067414,1.0915877227927355,media_H_por_audio
N,New_N_035.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_035.wav,212,2.09175,0.8396685597176954,1.0575341521753605,1.4091515356801436,0.49055258967972976,0.44626585548942416,0.8817952759005004,1.1915884634335097,media_H_por_audio
N,New_N_036.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_036.wav,212,2.084375,0.7862121375196799,1.1631665208556285,1.324569160876091,0.48837803578166933,0.5105318962229676,1.1688665015098598,0.8990778013503352,media_H_por_audio
N,New_N_037.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_037.wav,424,3.00725,0.14597104308167877,0.6534143750741761,0.8737963049447045,0.022802601324656648,4.491059241946067,0.020418411110802417,0.005434079825387698,media_H_por_audio
N,New_N_038.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_038.wav,212,2.975375,0.07696425685724621,0.8554564831543089,0.7545546605404907,0.017553653988135753,4.420921344915092,0.01009716463737945,0.00444855761570927,media_H_por_audio
N,New_N_039.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_039.wav,212,2.958625,0.07938185709254256,0.7068533711669924,0.8577693803596727,0.015154637123378195,4.468727220091308,0.02333524117495344,0.0011203522321993561,media_H_por_audio
N,New_N_040.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_040.wav,212,2.846,0.10765703515775374,0.7174571057162227,0.7736034938932038,0.026589237069818,4.583777973346539,0.010418682741676996,0.012371203195661618,media_H_por_audio
N,New_N_041.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_041.wav,212,2.59225,1.4241188843697496,1.1661832672437602,1.295173794860016,0.6486876218078393,0.3903164797298269,0.38111762555111983,0.8392212335045246,media_H_por_audio
N,New_N_042.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_042.wav,212,2.574,1.4766786461987007,1.3806324169147066,1.148156007928771,0.6115389026349025,0.34092812601153827,0.3735265492755942,0.8917637971782316,media_H_por_audio
N,New_N_043.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_043.wav,212,2.65575,1.2215814624531336,1.3671216840702838,1.4819175378958498,0.6013638808369499,0.27603437319640584,0.4213057244275269,0.8780831970982931,media_H_por_audio
N,New_N_044.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_044.wav,212,2.5635,1.3922418356447042,1.3673275182872517,1.2205411167825146,0.6411815702668421,0.38301035026877706,0.3340482496011283,0.8827977804273707,media_H_por_audio
N,New_N_045.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_045.wav,212,2.672875,1.4307293683977234,0.9039958654080872,1.418654001832679,0.6517888351753838,0.3546459224638363,0.3614356087211476,0.9401516293601557,media_H_por_audio
N,New_N_046.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_046.wav,212,2.691625,1.260985194993465,1.2592180616326565,1.616085934990803,0.5733668863053414,0.28882451335451215,0.43001760957188245,0.8695863300160772,media_H_por_audio
N,New_N_047.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_047.wav,212,2.605625,1.3655509979050653,1.303538739027977,1.1731258640839837,0.5641663757567981,0.3571450326358887,0.40917768818004674,0.9340322137550086,media_H_por_audio
N,New_N_048.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_048.wav,212,2.642625,1.3020936820481113,1.4076694703855912,1.4725307712811366,0.5295692051733585,0.3379995833879802,0.3069259577372123,0.7909224334509996,media_H_por_audio
N,New_N_049.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_049.wav,212,2.6025,1.2104014966051515,1.4034191171818466,1.6059452605108862,0.5911013841007606,0.23781148157743098,0.213506694498293,0.8758796637353848,media_H_por_audio
N,New_N_050.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_050.wav,212,2.575125,1.3393869338155784,1.2517316991228349,1.4752184514351543,0.5561895382887013,0.325319558239484,0.30840472090871307,0.9399303445786409,media_H_por_audio
N,New_N_051.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_051.wav,212,2.68825,1.2024810176368037,1.139096108354845,1.6752388321595522,0.5672490115144293,0.3903450660260262,0.3620150519493747,0.9578764232103599,media_H_por_audio
N,New_N_052.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_052.wav,212,2.58525,1.415615553603773,1.4361266638842727,1.2918934088147125,0.5193475313941047,0.3531703569250043,0.30208125965827104,0.9595541940438393,media_H_por_audio
N,New_N_053.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_053.wav,212,2.618875,1.3862947005332498,1.0458620299423838,1.6806078207432635,0.5206501958961933,0.3149238770832272,0.3431122050637456,0.9122327901731735,media_H_por_audio
N,New_N_054.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_054.wav,212,2.62825,1.190851434675572,1.5357903538949524,1.1300881961322158,0.6566555139964351,0.36007322592506147,0.46605277449885685,0.8863403976549277,media_H_por_audio
N,New_N_055.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_055.wav,212,2.593375,1.2945409755696127,1.4199700084332199,1.4064227273043342,0.529592022905281,0.3024808549265093,0.3157453824137412,0.9361082668514471,media_H_por_audio
N,New_N_056.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_056.wav,212,2.58425,1.2228486336056323,1.3477144889747945,1.4003999416750768,0.5060878758155816,0.4143103626614362,0.40000361253711186,0.8874111995911886,media_H_por_audio
N,New_N_057.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_057.wav,212,2.67975,1.3952044421112904,1.4628260395643764,1.4322522161675033,0.5737616995184326,0.27118452227210105,0.18538946872815817,0.8587358568012641,media_H_por_audio
N,New_N_058.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_058.wav,212,2.5685,1.3711168752486298,1.2269237907413155,1.493803438123216,0.5654227154755478,0.3045494424365975,0.32299518670942395,0.8251790190120764,media_H_por_audio
N,New_N_059.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_059.wav,212,2.678875,1.0707085238546599,1.4898749424034217,1.5752704375930855,0.4959177905062876,0.32852292747023243,0.3276854690570916,0.8742425332063509,media_H_por_audio
N,New_N_060.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_060.wav,212,2.6695,1.1008708760517656,1.43595566871855,1.5812261115704522,0.5380422253077556,0.3129049103369181,0.4816188418512931,0.6922166010844445,media_H_por_audio
N,New_N_061.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_061.wav,212,2.596375,1.2635483610723548,1.42053809225367,1.5922857797150896,0.5579321651686544,0.3056914354466115,0.23269061043054023,0.8500972700493736,media_H_por_audio
N,New_N_062.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_062.wav,212,2.642625,1.2278504335415066,1.438642841415245,1.4985355111760301,0.5200429828968856,0.3587508516034901,0.4110364010800067,0.7753585486638117,media_H_por_audio
N,New_N_063.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_063.wav,212,2.601625,1.170944488224265,1.373714830318194,1.4631867792503064,0.694257873399356,0.31033917800697364,0.5007196203274894,0.7947167889468817,media_H_por_audio
N,New_N_064.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_064.wav,212,2.583125,1.093952019629715,1.3716119128650475,1.754474651229517,0.5415195301624884,0.29847123666696584,0.23911111840618834,0.9117375753698267,media_H_por_audio
N,New_N_065.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_065.wav,212,2.689,1.5078682406576553,0.9620477940092197,1.480101288711678,0.584059534520998,0.3454176097002196,0.22124998966954937,1.053883904594848,media_H_por_audio
N,New_N_066.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_066.wav,212,2.5685,1.1409550274180291,1.1765442138363407,1.5916278077922952,0.6114921901722783,0.3288227039380675,0.404324130526732,0.8464664731859365,media_H_por_audio
N,New_N_067.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_067.wav,212,2.601375,1.335865156238951,1.4289171328168495,1.6131192691323755,0.5306864693434556,0.2523876887847067,0.2674450816760319,0.8917513820490242,media_H_por_audio
N,New_N_068.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_068.wav,212,2.46625,1.3554118318541706,1.3698294664336057,1.5072867270943286,0.5257700093586773,0.29604094725329627,0.27617986015857005,0.8083723857740707,media_H_por_audio
N,New_N_069.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_069.wav,212,2.540375,1.5189104816770025,1.0029281962328283,1.1025152121397395,0.8463584988945921,0.275596671135935,0.7793576173203396,0.9799236162479182,media_H_por_audio
N,New_N_070.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_070.wav,212,2.5585,1.343925867376242,1.0554142291951427,0.9401318532020313,1.0026704442307461,0.4005747478169582,0.9039978225483609,0.8240114940692506,media_H_por_audio
N,New_N_071.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_071.wav,212,2.583375,1.4213562944381488,1.2056289555108282,1.136601893797798,0.6557031907677001,0.2693260387136295,0.7266557429187073,0.9841442861891739,media_H_por_audio
N,New_N_072.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_072.wav,212,2.53825,1.39084883349333,1.272729276571837,1.1433307305227112,0.6778118857004334,0.2420911029966626,0.9394317301265843,0.9202373570657176,media_H_por_audio
N,New_N_073.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_073.wav,212,2.571125,1.4561058320505116,1.477444949273146,0.8072993221085546,0.7192359383423534,0.24759223157264662,0.7609742738819254,1.053175793062231,media_H_por_audio
N,New_N_074.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_074.wav,212,2.544125,1.43136677809247,1.3762548531627896,1.0026479192988549,0.6630147958370706,0.2587834307319889,0.5315976634699044,1.1737778287079745,media_H_por_audio
N,New_N_075.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_075.wav,212,2.565375,1.3379331367944256,1.4249498665306912,0.813618386334655,0.8191246243419353,0.2837906224183036,0.7481206264131929,0.974920517277487,media_H_por_audio
N,New_N_076.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_076.wav,212,2.52925,1.22813906355959,1.2868315408143876,1.0190524478486422,0.9332958563516657,0.2762844180954741,0.9034506158686044,0.8572002145939884,media_H_por_audio
N,New_N_077.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_077.wav,212,2.553125,1.452548783904358,1.4232642686760824,0.9298444619921986,0.8021576021379285,0.2829389545834299,0.6697775122290957,0.9797262064972777,media_H_por_audio
N,New_N_078.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_078.wav,212,2.526125,1.4622363975666808,1.1461660550732753,0.7387561309625742,0.9447523226308462,0.3134954189568179,0.7287672056464292,1.103725552921399,media_H_por_audio
N,New_N_079.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_079.wav,212,2.562,1.6676855510933675,1.24587607100068,0.6798358950813179,0.8171201070264325,0.30855984219402605,0.819234695796661,1.0085849882198736,media_H_por_audio
N,New_N_080.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_080.wav,212,2.535125,1.431275478013853,1.368871140410362,0.925209128377064,0.7815539133289496,0.315754754006152,0.651608906818745,1.0251016106678559,media_H_por_audio
N,New_N_081.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_081.wav,212,2.581,1.3013518774598085,1.4921970728519696,0.9141107560379613,0.7094019121691288,0.2788544628585274,0.7723760997261369,0.9315450032212577,media_H_por_audio
N,New_N_082.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_082.wav,212,2.571875,1.3874213930840729,1.2795739783342555,1.020365706664328,0.7068808573254685,0.34234937164603924,0.7979008694350339,0.9849473271585437,media_H_por_audio
N,New_N_083.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_083.wav,212,2.5835,1.5158749983264144,1.190595977837976,0.8471864488799946,0.7792055033241704,0.29649675937185266,0.763284400616239,0.9669190582860362,media_H_por_audio
N,New_N_084.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_084.wav,212,2.466,1.6476437465288836,1.0482606991600267,1.0469788500118473,0.7552044441008142,0.305561677718548,0.8039811788032641,0.965972846004644,media_H_por_audio
N,New_N_085.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_085.wav,212,2.5655,1.37010282787065,1.3801734506797336,0.7921699647575001,0.8942241945602363,0.27790503460772814,0.7074685894087609,0.9630873117610331,media_H_por_audio
N,New_N_086.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_086.wav,212,2.5655,1.3240440268955493,0.9975307629767127,0.9898984033691649,0.9190934879463244,0.32553244851467766,0.8762092919683558,1.040398898130661,media_H_por_audio
N,New_N_087.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_087.wav,212,2.553,1.4801449465707675,1.339815764953914,0.9283769655242857,0.8297410460393035,0.26521300374404433,0.710710823450493,1.0227997271682763,media_H_por_audio
N,New_N_088.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_088.wav,212,2.526125,1.5254357231022568,1.2151660710172034,0.913053010879654,0.7822454337458409,0.3341918895722671,0.7130327785795271,1.0625522817706161,media_H_por_audio
N,New_N_089.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_089.wav,212,2.57775,1.2720717081521538,1.2820607554368515,1.1224338757445071,0.7941883596705255,0.2908232450970778,0.8179448791032566,0.9066176686168234,media_H_por_audio
N,New_N_090.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_090.wav,212,2.56875,1.473751251925177,0.9996594861699637,1.027038934235277,0.8166435695578809,0.32176679983104367,0.9953643245034832,0.8602866144259781,media_H_por_audio
N,New_N_091.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_091.wav,212,2.568625,1.3750445464668075,1.189269074101206,1.1292226940526513,0.6504085779389966,0.42952773634218067,0.8072731663804839,1.0403169407585504,media_H_por_audio
N,New_N_092.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_092.wav,212,2.5505,1.4579729397341537,1.1963540839267957,1.0372626237483034,0.7483622645787653,0.27756230211611566,0.7753934181135708,0.8768193468434919,media_H_por_audio
N,New_N_093.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_093.wav,212,2.5745,1.4431637133334623,1.2059845601485812,0.7893897335720186,0.8774164195207954,0.3391924585753291,0.887491746407167,1.0648436730690496,media_H_por_audio
