Inicio background NNDSVD: 19/06/2026 22:24:18,17 
Inicio background Python NNDSVD
[optimizacion original] 93/199 22-9-4
[optimizacion original] 94/199 22-12-7-4
[optimizacion original] 95/199 22-6
[optimizacion original] 96/199 22-11-6
[optimizacion original] 97/199 22-14-9-6
[optimizacion original] 98/199 22-8
[optimizacion original] 99/199 22-13-8
[optimizacion original] 100/199 22-16-11-8
[optimizacion original] 101/199 22-10
[optimizacion original] 102/199 22-15-10
[optimizacion original] 103/199 22-17-13-10
[optimizacion original] 104/199 20-2
[optimizacion original] 105/199 20-6-2
[optimizacion original] 106/199 20-9-4-2
[optimizacion original] 107/199 20-4
[optimizacion original] 108/199 20-9-4
[optimizacion original] 109/199 20-12-7-4
[optimizacion original] 110/199 20-6
[optimizacion original] 111/199 20-11-6
[optimizacion original] 112/199 20-13-9-6
[optimizacion original] 113/199 20-8
[optimizacion original] 114/199 20-13-8
[optimizacion original] 115/199 20-15-11-8
[optimizacion original] 116/199 20-10
[optimizacion original] 117/199 20-14-10
[optimizacion original] 118/199 20-16-13-10
[optimizacion original] 119/199 18-2
[optimizacion original] 120/199 18-6-2
[optimizacion original] 121/199 18-9-4-2
[optimizacion original] 122/199 18-4
[optimizacion original] 123/199 18-8-4
[optimizacion original] 124/199 18-11-7-4
[optimizacion original] 125/199 18-6
[optimizacion original] 126/199 18-10-6
[optimizacion original] 127/199 18-12-9-6
[optimizacion original] 128/199 18-8
[optimizacion original] 129/199 18-12-8
[optimizacion original] 130/199 18-14-10-8
[optimizacion original] 131/199 18-10
[optimizacion original] 132/199 18-13-10
[optimizacion original] 133/199 18-15-12-10
[optimizacion original] 134/199 16-2
[optimizacion original] 135/199 16-6-2
[optimizacion original] 136/199 16-8-4-2
[optimizacion original] 137/199 16-4
[optimizacion original] 138/199 16-8-4
[optimizacion original] 139/199 16-10-6-4
[optimizacion original] 140/199 16-6
[optimizacion original] 141/199 16-10-6
[optimizacion original] 142/199 16-12-8-6
[optimizacion original] 143/199 16-8
[optimizacion original] 144/199 16-11-8
[optimizacion original] 145/199 16-13-10-8
[optimizacion original] 146/199 16-10
[optimizacion original] 147/199 16-13-10
[optimizacion original] 148/199 16-14-12-10
[optimizacion original] 149/199 14-2
[optimizacion original] 150/199 14-5-2
[optimizacion original] 151/199 14-7-4-2
[optimizacion original] 152/199 14-4
[optimizacion original] 153/199 14-7-4
[optimizacion original] 154/199 14-9-6-4
[optimizacion original] 155/199 14-6
[optimizacion original] 156/199 14-9-6
[optimizacion original] 157/199 14-11-8-6
[DeepONMF original 14-11-8-6] 1/1000
[DeepONMF original 14-11-8-6] 100/1000
[DeepONMF original 14-11-8-6] 200/1000
[DeepONMF original 14-11-8-6] 300/1000
[DeepONMF original 14-11-8-6] 400/1000
Inicio background sin espacios NNDSVD
[optimizacion original] 1/199 8
[optimizacion original] 2/199 10
[optimizacion original] 3/199 12
[optimizacion original] 4/199 14
[optimizacion original] 5/199 16
[optimizacion original] 6/199 18
[optimizacion original] 7/199 20
[optimizacion original] 8/199 22
[optimizacion original] 9/199 24
[optimizacion original] 10/199 26
[optimizacion original] 11/199 28
[optimizacion original] 12/199 30
[optimizacion original] 13/199 32
[optimizacion original] 14/199 32-2
[optimizacion original] 15/199 32-8-2
[optimizacion original] 16/199 32-13-5-2
[optimizacion original] 17/199 32-4
[optimizacion original] 18/199 32-11-4
[optimizacion original] 19/199 32-16-8-4
[optimizacion original] 20/199 32-6
[optimizacion original] 21/199 32-14-6
[optimizacion original] 22/199 32-18-10-6
[optimizacion original] 23/199 32-8
[optimizacion original] 24/199 32-16-8
[optimizacion original] 25/199 32-20-13-8
[optimizacion original] 26/199 32-10
[optimizacion original] 27/199 32-18-10
[optimizacion original] 28/199 32-22-15-10
[optimizacion original] 29/199 30-2
[optimizacion original] 30/199 30-8-2
[optimizacion original] 31/199 30-12-5-2
[optimizacion original] 32/199 30-4
[optimizacion original] 33/199 30-11-4
[optimizacion original] 34/199 30-15-8-4
[optimizacion original] 35/199 30-6
[optimizacion original] 36/199 30-13-6
[optimizacion original] 37/199 30-18-10-6
[optimizacion original] 38/199 30-8
[optimizacion original] 39/199 30-15-8
[optimizacion original] 40/199 30-19-12-8
[optimizacion original] 41/199 30-10
[optimizacion original] 42/199 30-17-10
[optimizacion original] 43/199 30-21-14-10
[optimizacion original] 44/199 28-2
[optimizacion original] 45/199 28-7-2
[optimizacion original] 46/199 28-12-5-2
[optimizacion original] 47/199 28-4
[optimizacion original] 48/199 28-11-4
[optimizacion original] 49/199 28-15-8-4
[optimizacion original] 50/199 28-6
[optimizacion original] 51/199 28-13-6
[optimizacion original] 52/199 28-17-10-6
[optimizacion original] 53/199 28-8
[optimizacion original] 54/199 28-15-8
[optimizacion original] 55/199 28-18-12-8
[optimizacion original] 56/199 28-10
[optimizacion original] 57/199 28-17-10
[optimizacion original] 58/199 28-20-14-10
[optimizacion original] 59/199 26-2
[optimizacion original] 60/199 26-7-2
[optimizacion original] 61/199 26-11-5-2
[optimizacion original] 62/199 26-4
[optimizacion original] 63/199 26-10-4
[optimizacion original] 64/199 26-14-7-4
[optimizacion original] 65/199 26-6
[optimizacion original] 66/199 26-12-6
[optimizacion original] 67/199 26-16-10-6
[optimizacion original] 68/199 26-8
[optimizacion original] 69/199 26-14-8
[optimizacion original] 70/199 26-18-12-8
[optimizacion original] 71/199 26-10
[optimizacion original] 72/199 26-16-10
[optimizacion original] 73/199 26-19-14-10
[optimizacion original] 74/199 24-2
[optimizacion original] 75/199 24-7-2
[optimizacion original] 76/199 24-10-5-2
[optimizacion original] 77/199 24-4
[optimizacion original] 78/199 24-10-4
[optimizacion original] 79/199 24-13-7-4
[optimizacion original] 80/199 24-6
[optimizacion original] 81/199 24-12-6
[optimizacion original] 82/199 24-15-10-6
[optimizacion original] 83/199 24-8
[optimizacion original] 84/199 24-14-8
[optimizacion original] 85/199 24-17-12-8
[optimizacion original] 86/199 24-10
[optimizacion original] 87/199 24-15-10
[optimizacion original] 88/199 24-18-13-10
[optimizacion original] 89/199 22-2
[optimizacion original] 90/199 22-7-2
[optimizacion original] 91/199 22-10-4-2
[optimizacion original] 92/199 22-4
[optimizacion original] 93/199 22-9-4
[optimizacion original] 94/199 22-12-7-4
[optimizacion original] 95/199 22-6
[optimizacion original] 96/199 22-11-6
[optimizacion original] 97/199 22-14-9-6
[optimizacion original] 98/199 22-8
[optimizacion original] 99/199 22-13-8
[optimizacion original] 100/199 22-16-11-8
[optimizacion original] 101/199 22-10
[optimizacion original] 102/199 22-15-10
[optimizacion original] 103/199 22-17-13-10
[optimizacion original] 104/199 20-2
[optimizacion original] 105/199 20-6-2
[optimizacion original] 106/199 20-9-4-2
[optimizacion original] 107/199 20-4
[optimizacion original] 108/199 20-9-4
[optimizacion original] 109/199 20-12-7-4
[optimizacion original] 110/199 20-6
[optimizacion original] 111/199 20-11-6
[optimizacion original] 112/199 20-13-9-6
[optimizacion original] 113/199 20-8
[optimizacion original] 114/199 20-13-8
[optimizacion original] 115/199 20-15-11-8
[optimizacion original] 116/199 20-10
[optimizacion original] 117/199 20-14-10
[optimizacion original] 118/199 20-16-13-10
[optimizacion original] 119/199 18-2
[optimizacion original] 120/199 18-6-2
[optimizacion original] 121/199 18-9-4-2
[optimizacion original] 122/199 18-4
[optimizacion original] 123/199 18-8-4
[optimizacion original] 124/199 18-11-7-4
[optimizacion original] 125/199 18-6
[optimizacion original] 126/199 18-10-6
[optimizacion original] 127/199 18-12-9-6
[optimizacion original] 128/199 18-8
[optimizacion original] 129/199 18-12-8
[optimizacion original] 130/199 18-14-10-8
[optimizacion original] 131/199 18-10
[optimizacion original] 132/199 18-13-10
[optimizacion original] 133/199 18-15-12-10
[optimizacion original] 134/199 16-2
[optimizacion original] 135/199 16-6-2
[optimizacion original] 136/199 16-8-4-2
[optimizacion original] 137/199 16-4
[optimizacion original] 138/199 16-8-4
[optimizacion original] 139/199 16-10-6-4
[optimizacion original] 140/199 16-6
[optimizacion original] 141/199 16-10-6
[optimizacion original] 142/199 16-12-8-6
[optimizacion original] 143/199 16-8
[optimizacion original] 144/199 16-11-8
[optimizacion original] 145/199 16-13-10-8
[optimizacion original] 146/199 16-10
[optimizacion original] 147/199 16-13-10
[optimizacion original] 148/199 16-14-12-10
[optimizacion original] 149/199 14-2
[optimizacion original] 150/199 14-5-2
[optimizacion original] 151/199 14-7-4-2
[optimizacion original] 152/199 14-4
[optimizacion original] 153/199 14-7-4
[optimizacion original] 154/199 14-9-6-4
[optimizacion original] 155/199 14-6
[optimizacion original] 156/199 14-9-6
[optimizacion original] 157/199 14-11-8-6
[DeepONMF original 14-11-8-6] 1/1000
[DeepONMF original 14-11-8-6] 100/1000
[DeepONMF original 14-11-8-6] 200/1000
[DeepONMF original 14-11-8-6] 300/1000
[DeepONMF original 14-11-8-6] 400/1000
[DeepONMF original 14-11-8-6] 500/1000
[DeepONMF original 14-11-8-6] 600/1000
[DeepONMF original 14-11-8-6] 700/1000
[DeepONMF original 14-11-8-6] 800/1000
[DeepONMF original 14-11-8-6] 900/1000
[DeepONMF original 14-11-8-6] 1000/1000
[UjaNet] original / DeepONMF_H4 / fold 1/5
[UjaNet] original / DeepONMF_H4 / fold 2/5
[UjaNet] original / DeepONMF_H4 / fold 3/5
[UjaNet] original / DeepONMF_H4 / fold 4/5
[UjaNet] original / DeepONMF_H4 / fold 5/5
[optimizacion original] 158/199 14-8
[DeepONMF original 14-8] 1/1000
[DeepONMF original 14-8] 100/1000
[DeepONMF original 14-8] 200/1000
[DeepONMF original 14-8] 300/1000
[DeepONMF original 14-8] 400/1000
[DeepONMF original 14-8] 500/1000
[DeepONMF original 14-8] 600/1000
[DeepONMF original 14-8] 700/1000
[DeepONMF original 14-8] 800/1000
[DeepONMF original 14-8] 900/1000
[DeepONMF original 14-8] 1000/1000
[UjaNet] original / DeepONMF_H2 / fold 1/5
[UjaNet] original / DeepONMF_H2 / fold 2/5
[UjaNet] original / DeepONMF_H2 / fold 3/5
[UjaNet] original / DeepONMF_H2 / fold 4/5
[UjaNet] original / DeepONMF_H2 / fold 5/5
[optimizacion original] 159/199 14-11-8
[DeepONMF original 14-11-8] 1/1000
[DeepONMF original 14-11-8] 100/1000
[DeepONMF original 14-11-8] 200/1000
[DeepONMF original 14-11-8] 300/1000
[DeepONMF original 14-11-8] 400/1000
[DeepONMF original 14-11-8] 500/1000
[DeepONMF original 14-11-8] 600/1000
[DeepONMF original 14-11-8] 700/1000
[DeepONMF original 14-11-8] 800/1000
[DeepONMF original 14-11-8] 900/1000
[DeepONMF original 14-11-8] 1000/1000
[UjaNet] original / DeepONMF_H3 / fold 1/5
[UjaNet] original / DeepONMF_H3 / fold 2/5
[UjaNet] original / DeepONMF_H3 / fold 3/5
[UjaNet] original / DeepONMF_H3 / fold 4/5
[UjaNet] original / DeepONMF_H3 / fold 5/5
[optimizacion original] 160/199 14-12-10-8
[DeepONMF original 14-12-10-8] 1/1000
[DeepONMF original 14-12-10-8] 100/1000
[DeepONMF original 14-12-10-8] 200/1000
[DeepONMF original 14-12-10-8] 300/1000
[DeepONMF original 14-12-10-8] 400/1000
[DeepONMF original 14-12-10-8] 500/1000
[DeepONMF original 14-12-10-8] 600/1000
[DeepONMF original 14-12-10-8] 700/1000
[DeepONMF original 14-12-10-8] 800/1000
[DeepONMF original 14-12-10-8] 900/1000
[DeepONMF original 14-12-10-8] 1000/1000
[UjaNet] original / DeepONMF_H4 / fold 1/5
[UjaNet] original / DeepONMF_H4 / fold 2/5
[UjaNet] original / DeepONMF_H4 / fold 3/5
[UjaNet] original / DeepONMF_H4 / fold 4/5
[UjaNet] original / DeepONMF_H4 / fold 5/5
[optimizacion original] 161/199 14-10
[DeepONMF original 14-10] 1/1000
[DeepONMF original 14-10] 100/1000
[DeepONMF original 14-10] 200/1000
[DeepONMF original 14-10] 300/1000
[DeepONMF original 14-10] 400/1000
[DeepONMF original 14-10] 500/1000
[DeepONMF original 14-10] 600/1000
[DeepONMF original 14-10] 700/1000
[DeepONMF original 14-10] 800/1000
[DeepONMF original 14-10] 900/1000
[DeepONMF original 14-10] 1000/1000
[UjaNet] original / DeepONMF_H2 / fold 1/5
[UjaNet] original / DeepONMF_H2 / fold 2/5
[UjaNet] original / DeepONMF_H2 / fold 3/5
[UjaNet] original / DeepONMF_H2 / fold 4/5
[UjaNet] original / DeepONMF_H2 / fold 5/5
[optimizacion original] 162/199 14-12-10
[DeepONMF original 14-12-10] 1/1000
[DeepONMF original 14-12-10] 100/1000
[DeepONMF original 14-12-10] 200/1000
[DeepONMF original 14-12-10] 300/1000
[DeepONMF original 14-12-10] 400/1000
[DeepONMF original 14-12-10] 500/1000
[DeepONMF original 14-12-10] 600/1000
[DeepONMF original 14-12-10] 700/1000
[DeepONMF original 14-12-10] 800/1000
[DeepONMF original 14-12-10] 900/1000
[DeepONMF original 14-12-10] 1000/1000
[UjaNet] original / DeepONMF_H3 / fold 1/5
[UjaNet] original / DeepONMF_H3 / fold 2/5
[UjaNet] original / DeepONMF_H3 / fold 3/5
[UjaNet] original / DeepONMF_H3 / fold 4/5
[UjaNet] original / DeepONMF_H3 / fold 5/5
[optimizacion original] 163/199 14-13-11-10
[DeepONMF original 14-13-11-10] 1/1000
[DeepONMF original 14-13-11-10] 100/1000
[DeepONMF original 14-13-11-10] 200/1000
[DeepONMF original 14-13-11-10] 300/1000
[DeepONMF original 14-13-11-10] 400/1000
[DeepONMF original 14-13-11-10] 500/1000
[DeepONMF original 14-13-11-10] 600/1000
[DeepONMF original 14-13-11-10] 700/1000
[DeepONMF original 14-13-11-10] 800/1000
[DeepONMF original 14-13-11-10] 900/1000
[DeepONMF original 14-13-11-10] 1000/1000
[UjaNet] original / DeepONMF_H4 / fold 1/5
[UjaNet] original / DeepONMF_H4 / fold 2/5
[UjaNet] original / DeepONMF_H4 / fold 3/5
[UjaNet] original / DeepONMF_H4 / fold 4/5
[UjaNet] original / DeepONMF_H4 / fold 5/5
[optimizacion original] 164/199 12-2
[DeepONMF original 12-2] 1/1000
[DeepONMF original 12-2] 100/1000
[DeepONMF original 12-2] 200/1000
[DeepONMF original 12-2] 300/1000
[DeepONMF original 12-2] 400/1000
[DeepONMF original 12-2] 500/1000
[DeepONMF original 12-2] 600/1000
[DeepONMF original 12-2] 700/1000
[DeepONMF original 12-2] 800/1000
[DeepONMF original 12-2] 900/1000
[DeepONMF original 12-2] 1000/1000
[UjaNet] original / DeepONMF_H2 / fold 1/5
[UjaNet] original / DeepONMF_H2 / fold 2/5
[UjaNet] original / DeepONMF_H2 / fold 3/5
[UjaNet] original / DeepONMF_H2 / fold 4/5
[UjaNet] original / DeepONMF_H2 / fold 5/5
[optimizacion original] 165/199 12-5-2
[DeepONMF original 12-5-2] 1/1000
[DeepONMF original 12-5-2] 100/1000
[DeepONMF original 12-5-2] 200/1000
[DeepONMF original 12-5-2] 300/1000
[DeepONMF original 12-5-2] 400/1000
[DeepONMF original 12-5-2] 500/1000
[DeepONMF original 12-5-2] 600/1000
[DeepONMF original 12-5-2] 700/1000
[DeepONMF original 12-5-2] 800/1000
[DeepONMF original 12-5-2] 900/1000
[DeepONMF original 12-5-2] 1000/1000
[UjaNet] original / DeepONMF_H3 / fold 1/5
[UjaNet] original / DeepONMF_H3 / fold 2/5
[UjaNet] original / DeepONMF_H3 / fold 3/5
[UjaNet] original / DeepONMF_H3 / fold 4/5
[UjaNet] original / DeepONMF_H3 / fold 5/5
[optimizacion original] 166/199 12-7-4-2
[DeepONMF original 12-7-4-2] 1/1000
[DeepONMF original 12-7-4-2] 100/1000
[DeepONMF original 12-7-4-2] 200/1000
[DeepONMF original 12-7-4-2] 300/1000
[DeepONMF original 12-7-4-2] 400/1000
[DeepONMF original 12-7-4-2] 500/1000
[DeepONMF original 12-7-4-2] 600/1000
[DeepONMF original 12-7-4-2] 700/1000
[DeepONMF original 12-7-4-2] 800/1000
[DeepONMF original 12-7-4-2] 900/1000
[DeepONMF original 12-7-4-2] 1000/1000
[UjaNet] original / DeepONMF_H4 / fold 1/5
[UjaNet] original / DeepONMF_H4 / fold 2/5
[UjaNet] original / DeepONMF_H4 / fold 3/5
[UjaNet] original / DeepONMF_H4 / fold 4/5
[UjaNet] original / DeepONMF_H4 / fold 5/5
[optimizacion original] 167/199 12-4
[DeepONMF original 12-4] 1/1000
[DeepONMF original 12-4] 100/1000
[DeepONMF original 12-4] 200/1000
[DeepONMF original 12-4] 300/1000
[DeepONMF original 12-4] 400/1000
[DeepONMF original 12-4] 500/1000
[DeepONMF original 12-4] 600/1000
[DeepONMF original 12-4] 700/1000
[DeepONMF original 12-4] 800/1000
[DeepONMF original 12-4] 900/1000
[DeepONMF original 12-4] 1000/1000
[UjaNet] original / DeepONMF_H2 / fold 1/5
[UjaNet] original / DeepONMF_H2 / fold 2/5
[UjaNet] original / DeepONMF_H2 / fold 3/5
[UjaNet] original / DeepONMF_H2 / fold 4/5
[UjaNet] original / DeepONMF_H2 / fold 5/5
[optimizacion original] 168/199 12-7-4
[DeepONMF original 12-7-4] 1/1000
[DeepONMF original 12-7-4] 100/1000
[DeepONMF original 12-7-4] 200/1000
[DeepONMF original 12-7-4] 300/1000
[DeepONMF original 12-7-4] 400/1000
[DeepONMF original 12-7-4] 500/1000
[DeepONMF original 12-7-4] 600/1000
[DeepONMF original 12-7-4] 700/1000
[DeepONMF original 12-7-4] 800/1000
[DeepONMF original 12-7-4] 900/1000
[DeepONMF original 12-7-4] 1000/1000
[UjaNet] original / DeepONMF_H3 / fold 1/5
[UjaNet] original / DeepONMF_H3 / fold 2/5
[UjaNet] original / DeepONMF_H3 / fold 3/5
[UjaNet] original / DeepONMF_H3 / fold 4/5
[UjaNet] original / DeepONMF_H3 / fold 5/5
[optimizacion original] 169/199 12-8-6-4
[DeepONMF original 12-8-6-4] 1/1000
[DeepONMF original 12-8-6-4] 100/1000
[DeepONMF original 12-8-6-4] 200/1000
[DeepONMF original 12-8-6-4] 300/1000
[DeepONMF original 12-8-6-4] 400/1000
[DeepONMF original 12-8-6-4] 500/1000
[DeepONMF original 12-8-6-4] 600/1000
[DeepONMF original 12-8-6-4] 700/1000
[DeepONMF original 12-8-6-4] 800/1000
[DeepONMF original 12-8-6-4] 900/1000
[DeepONMF original 12-8-6-4] 1000/1000
[UjaNet] original / DeepONMF_H4 / fold 1/5
[UjaNet] original / DeepONMF_H4 / fold 2/5
[UjaNet] original / DeepONMF_H4 / fold 3/5
[UjaNet] original / DeepONMF_H4 / fold 4/5
[UjaNet] original / DeepONMF_H4 / fold 5/5
[optimizacion original] 170/199 12-6
[DeepONMF original 12-6] 1/1000
[DeepONMF original 12-6] 100/1000
[DeepONMF original 12-6] 200/1000
[DeepONMF original 12-6] 300/1000
[DeepONMF original 12-6] 400/1000
[DeepONMF original 12-6] 500/1000
[DeepONMF original 12-6] 600/1000
[DeepONMF original 12-6] 700/1000
[DeepONMF original 12-6] 800/1000
[DeepONMF original 12-6] 900/1000
[DeepONMF original 12-6] 1000/1000
[UjaNet] original / DeepONMF_H2 / fold 1/5
[UjaNet] original / DeepONMF_H2 / fold 2/5
[UjaNet] original / DeepONMF_H2 / fold 3/5
[UjaNet] original / DeepONMF_H2 / fold 4/5
[UjaNet] original / DeepONMF_H2 / fold 5/5
[optimizacion original] 171/199 12-8-6
[DeepONMF original 12-8-6] 1/1000
[DeepONMF original 12-8-6] 100/1000
[DeepONMF original 12-8-6] 200/1000
[DeepONMF original 12-8-6] 300/1000
[DeepONMF original 12-8-6] 400/1000
[DeepONMF original 12-8-6] 500/1000
[DeepONMF original 12-8-6] 600/1000
[DeepONMF original 12-8-6] 700/1000
[DeepONMF original 12-8-6] 800/1000
[DeepONMF original 12-8-6] 900/1000
[DeepONMF original 12-8-6] 1000/1000
[UjaNet] original / DeepONMF_H3 / fold 1/5
[UjaNet] original / DeepONMF_H3 / fold 2/5
[UjaNet] original / DeepONMF_H3 / fold 3/5
[UjaNet] original / DeepONMF_H3 / fold 4/5
[UjaNet] original / DeepONMF_H3 / fold 5/5
[optimizacion original] 172/199 12-10-8-6
[DeepONMF original 12-10-8-6] 1/1000
[DeepONMF original 12-10-8-6] 100/1000
[DeepONMF original 12-10-8-6] 200/1000
[DeepONMF original 12-10-8-6] 300/1000
[DeepONMF original 12-10-8-6] 400/1000
[DeepONMF original 12-10-8-6] 500/1000
[DeepONMF original 12-10-8-6] 600/1000
[DeepONMF original 12-10-8-6] 700/1000
[DeepONMF original 12-10-8-6] 800/1000
[DeepONMF original 12-10-8-6] 900/1000
[DeepONMF original 12-10-8-6] 1000/1000
[UjaNet] original / DeepONMF_H4 / fold 1/5
[UjaNet] original / DeepONMF_H4 / fold 2/5
[UjaNet] original / DeepONMF_H4 / fold 3/5
[UjaNet] original / DeepONMF_H4 / fold 4/5
[UjaNet] original / DeepONMF_H4 / fold 5/5
[optimizacion original] 173/199 12-8
[DeepONMF original 12-8] 1/1000
[DeepONMF original 12-8] 100/1000
[DeepONMF original 12-8] 200/1000
[DeepONMF original 12-8] 300/1000
[DeepONMF original 12-8] 400/1000
[DeepONMF original 12-8] 500/1000
[DeepONMF original 12-8] 600/1000
[DeepONMF original 12-8] 700/1000
[DeepONMF original 12-8] 800/1000
[DeepONMF original 12-8] 900/1000
[DeepONMF original 12-8] 1000/1000
[UjaNet] original / DeepONMF_H2 / fold 1/5
[UjaNet] original / DeepONMF_H2 / fold 2/5
[UjaNet] original / DeepONMF_H2 / fold 3/5
[UjaNet] original / DeepONMF_H2 / fold 4/5
[UjaNet] original / DeepONMF_H2 / fold 5/5
[optimizacion original] 174/199 12-10-8
[DeepONMF original 12-10-8] 1/1000
[DeepONMF original 12-10-8] 100/1000
[DeepONMF original 12-10-8] 200/1000
[DeepONMF original 12-10-8] 300/1000
[DeepONMF original 12-10-8] 400/1000
[DeepONMF original 12-10-8] 500/1000
[DeepONMF original 12-10-8] 600/1000
[DeepONMF original 12-10-8] 700/1000
[DeepONMF original 12-10-8] 800/1000
[DeepONMF original 12-10-8] 900/1000
[DeepONMF original 12-10-8] 1000/1000
[UjaNet] original / DeepONMF_H3 / fold 1/5
[UjaNet] original / DeepONMF_H3 / fold 2/5
[UjaNet] original / DeepONMF_H3 / fold 3/5
[UjaNet] original / DeepONMF_H3 / fold 4/5
[UjaNet] original / DeepONMF_H3 / fold 5/5
[optimizacion original] 175/199 12-10-9-8
[DeepONMF original 12-10-9-8] 1/1000
[DeepONMF original 12-10-9-8] 100/1000
[DeepONMF original 12-10-9-8] 200/1000
[DeepONMF original 12-10-9-8] 300/1000
[DeepONMF original 12-10-9-8] 400/1000
[DeepONMF original 12-10-9-8] 500/1000
[DeepONMF original 12-10-9-8] 600/1000
[DeepONMF original 12-10-9-8] 700/1000
[DeepONMF original 12-10-9-8] 800/1000
[DeepONMF original 12-10-9-8] 900/1000
[DeepONMF original 12-10-9-8] 1000/1000
[UjaNet] original / DeepONMF_H4 / fold 1/5
[UjaNet] original / DeepONMF_H4 / fold 2/5
[UjaNet] original / DeepONMF_H4 / fold 3/5
[UjaNet] original / DeepONMF_H4 / fold 4/5
[UjaNet] original / DeepONMF_H4 / fold 5/5
[optimizacion original] 176/199 12-10
[DeepONMF original 12-10] 1/1000
[DeepONMF original 12-10] 100/1000
[DeepONMF original 12-10] 200/1000
[DeepONMF original 12-10] 300/1000
[DeepONMF original 12-10] 400/1000
[DeepONMF original 12-10] 500/1000
[DeepONMF original 12-10] 600/1000
[DeepONMF original 12-10] 700/1000
[DeepONMF original 12-10] 800/1000
[DeepONMF original 12-10] 900/1000
[DeepONMF original 12-10] 1000/1000
[UjaNet] original / DeepONMF_H2 / fold 1/5
[UjaNet] original / DeepONMF_H2 / fold 2/5
[UjaNet] original / DeepONMF_H2 / fold 3/5
[UjaNet] original / DeepONMF_H2 / fold 4/5
[UjaNet] original / DeepONMF_H2 / fold 5/5
[optimizacion original] 177/199 12-11-10
[DeepONMF original 12-11-10] 1/1000
[DeepONMF original 12-11-10] 100/1000
[DeepONMF original 12-11-10] 200/1000
[DeepONMF original 12-11-10] 300/1000
[DeepONMF original 12-11-10] 400/1000
[DeepONMF original 12-11-10] 500/1000
[DeepONMF original 12-11-10] 600/1000
[DeepONMF original 12-11-10] 700/1000
