distribucion,numero_capas,clasificador,representacion,fold,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score
16-4,2,UjaNet,DeepONMF_H2,4,158,40,0,2,0.99,0.9875,1.0,1.0,0.99375
16-4,2,UjaNet,DeepONMF_H2,5,159,40,0,1,0.995,0.99375,1.0,1.0,0.996875
16-4,2,UjaNet,DeepONMF_W,1,156,39,1,4,0.975,0.975,0.975,0.9936305732484076,0.975
16-4,2,UjaNet,DeepONMF_W,2,157,36,4,3,0.965,0.98125,0.9,0.9751552795031057,0.940625
16-4,2,UjaNet,DeepONMF_W,3,152,37,3,8,0.945,0.95,0.925,0.9806451612903224,0.9375
16-4,2,UjaNet,DeepONMF_W,4,154,37,3,6,0.955,0.9625,0.925,0.9808917197452228,0.94375
16-4,2,UjaNet,DeepONMF_W,5,158,37,3,2,0.975,0.9875,0.925,0.9813664596273292,0.95625
17-3,2,KNN,DeepONMF_H2,1,159,36,4,1,0.975,0.99375,0.9,0.9754601226993864,0.946875
17-3,2,KNN,DeepONMF_H2,2,157,39,1,3,0.98,0.98125,0.975,0.9936708860759492,0.978125
17-3,2,KNN,DeepONMF_H2,3,155,37,3,5,0.96,0.96875,0.925,0.981012658227848,0.946875
17-3,2,KNN,DeepONMF_H2,4,156,34,6,4,0.95,0.975,0.85,0.9629629629629628,0.9125
17-3,2,KNN,DeepONMF_H2,5,159,38,2,1,0.985,0.99375,0.95,0.9875776397515528,0.971875
17-3,2,KNN,DeepONMF_W,1,155,36,4,5,0.955,0.96875,0.9,0.9748427672955976,0.934375
17-3,2,KNN,DeepONMF_W,2,147,33,7,13,0.9,0.91875,0.825,0.9545454545454546,0.871875
17-3,2,KNN,DeepONMF_W,3,150,33,7,10,0.915,0.9375,0.825,0.9554140127388536,0.88125
17-3,2,KNN,DeepONMF_W,4,151,36,4,9,0.935,0.94375,0.9,0.9741935483870968,0.921875
17-3,2,KNN,DeepONMF_W,5,150,33,7,10,0.915,0.9375,0.825,0.9554140127388536,0.88125
17-3,2,SVM,DeepONMF_H2,1,158,37,3,2,0.975,0.9875,0.925,0.9813664596273292,0.95625
17-3,2,SVM,DeepONMF_H2,2,158,40,0,2,0.99,0.9875,1.0,1.0,0.99375
17-3,2,SVM,DeepONMF_H2,3,155,37,3,5,0.96,0.96875,0.925,0.981012658227848,0.946875
17-3,2,SVM,DeepONMF_H2,4,156,37,3,4,0.965,0.975,0.925,0.981132075471698,0.95
17-3,2,SVM,DeepONMF_H2,5,159,39,1,1,0.99,0.99375,0.975,0.99375,0.984375
17-3,2,SVM,DeepONMF_W,1,149,39,1,11,0.94,0.93125,0.975,0.9933333333333332,0.953125
17-3,2,SVM,DeepONMF_W,2,147,37,3,13,0.92,0.91875,0.925,0.98,0.921875
17-3,2,SVM,DeepONMF_W,3,147,37,3,13,0.92,0.91875,0.925,0.98,0.921875
17-3,2,SVM,DeepONMF_W,4,150,38,2,10,0.94,0.9375,0.95,0.986842105263158,0.94375
17-3,2,SVM,DeepONMF_W,5,148,38,2,12,0.93,0.925,0.95,0.9866666666666668,0.9375
17-3,2,UjaNet,DeepONMF_H2,1,160,40,0,0,1.0,1.0,1.0,1.0,1.0
17-3,2,UjaNet,DeepONMF_H2,2,160,39,1,0,0.995,1.0,0.975,0.9937888198757764,0.9875
17-3,2,UjaNet,DeepONMF_H2,3,158,40,0,2,0.99,0.9875,1.0,1.0,0.99375
17-3,2,UjaNet,DeepONMF_H2,4,159,40,0,1,0.995,0.99375,1.0,1.0,0.996875
17-3,2,UjaNet,DeepONMF_H2,5,160,39,1,0,0.995,1.0,0.975,0.9937888198757764,0.9875
17-3,2,UjaNet,DeepONMF_W,1,155,38,2,5,0.965,0.96875,0.95,0.9872611464968152,0.959375
17-3,2,UjaNet,DeepONMF_W,2,158,38,2,2,0.98,0.9875,0.95,0.9875,0.96875
17-3,2,UjaNet,DeepONMF_W,3,156,36,4,4,0.96,0.975,0.9,0.975,0.9375
17-3,2,UjaNet,DeepONMF_W,4,157,35,5,3,0.96,0.98125,0.875,0.9691358024691358,0.928125
17-3,2,UjaNet,DeepONMF_W,5,159,34,6,1,0.965,0.99375,0.85,0.9636363636363636,0.921875
8-3,2,KNN,DeepONMF_H2,1,158,37,3,2,0.975,0.9875,0.925,0.9813664596273292,0.95625
8-3,2,KNN,DeepONMF_H2,2,157,39,1,3,0.98,0.98125,0.975,0.9936708860759492,0.978125
8-3,2,KNN,DeepONMF_H2,3,156,36,4,4,0.96,0.975,0.9,0.975,0.9375
8-3,2,KNN,DeepONMF_H2,4,157,36,4,3,0.965,0.98125,0.9,0.9751552795031057,0.940625
8-3,2,KNN,DeepONMF_H2,5,159,36,4,1,0.975,0.99375,0.9,0.9754601226993864,0.946875
8-3,2,KNN,DeepONMF_W,1,146,34,6,14,0.9,0.9125,0.85,0.9605263157894736,0.88125
8-3,2,KNN,DeepONMF_W,2,151,31,9,9,0.91,0.94375,0.775,0.94375,0.859375
8-3,2,KNN,DeepONMF_W,3,152,30,10,8,0.91,0.95,0.75,0.9382716049382716,0.85
8-3,2,KNN,DeepONMF_W,4,146,31,9,14,0.885,0.9125,0.775,0.9419354838709676,0.84375
8-3,2,KNN,DeepONMF_W,5,148,35,5,12,0.915,0.925,0.875,0.9673202614379084,0.9
8-3,2,SVM,DeepONMF_H2,1,157,38,2,3,0.975,0.98125,0.95,0.9874213836477987,0.965625
8-3,2,SVM,DeepONMF_H2,2,158,40,0,2,0.99,0.9875,1.0,1.0,0.99375
8-3,2,SVM,DeepONMF_H2,3,155,37,3,5,0.96,0.96875,0.925,0.981012658227848,0.946875
8-3,2,SVM,DeepONMF_H2,4,155,36,4,5,0.955,0.96875,0.9,0.9748427672955976,0.934375
8-3,2,SVM,DeepONMF_H2,5,159,38,2,1,0.985,0.99375,0.95,0.9875776397515528,0.971875
8-3,2,SVM,DeepONMF_W,1,144,39,1,16,0.915,0.9,0.975,0.993103448275862,0.9375
8-3,2,SVM,DeepONMF_W,2,145,38,2,15,0.915,0.90625,0.95,0.9863945578231292,0.928125
8-3,2,SVM,DeepONMF_W,3,147,37,3,13,0.92,0.91875,0.925,0.98,0.921875
8-3,2,SVM,DeepONMF_W,4,141,37,3,19,0.89,0.88125,0.925,0.9791666666666666,0.903125
8-3,2,SVM,DeepONMF_W,5,147,36,4,13,0.915,0.91875,0.9,0.9735099337748344,0.909375
8-3,2,UjaNet,DeepONMF_H2,1,160,39,1,0,0.995,1.0,0.975,0.9937888198757764,0.9875
8-3,2,UjaNet,DeepONMF_H2,2,159,40,0,1,0.995,0.99375,1.0,1.0,0.996875
8-3,2,UjaNet,DeepONMF_H2,3,160,39,1,0,0.995,1.0,0.975,0.9937888198757764,0.9875
8-3,2,UjaNet,DeepONMF_H2,4,158,40,0,2,0.99,0.9875,1.0,1.0,0.99375
8-3,2,UjaNet,DeepONMF_H2,5,160,39,1,0,0.995,1.0,0.975,0.9937888198757764,0.9875
8-3,2,UjaNet,DeepONMF_W,1,155,38,2,5,0.965,0.96875,0.95,0.9872611464968152,0.959375
8-3,2,UjaNet,DeepONMF_W,2,160,38,2,0,0.99,1.0,0.95,0.9876543209876544,0.975
8-3,2,UjaNet,DeepONMF_W,3,158,34,6,2,0.96,0.9875,0.85,0.9634146341463414,0.91875
8-3,2,UjaNet,DeepONMF_W,4,156,39,1,4,0.975,0.975,0.975,0.9936305732484076,0.975
8-3,2,UjaNet,DeepONMF_W,5,160,36,4,0,0.98,1.0,0.9,0.975609756097561,0.95
