indice_interno,base,clase,archivo,distribucion,representacion,numero_capas,error_final,forma_h_final,segundos_extraccion_deep,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_1_segundos,capa_2_rango,capa_2_error,capa_2_ortogonalidad_h,capa_2_segundos
10,SNR_-5db,N,New_N_011.wav,28-10,DeepONMF_H2,2,0.39004057961810595,10x212,0.020775399985723197,28,0.3008436637243783,0.26407464455326396,0.01636699994560331,10,0.5303718233519487,0.19964172235089725,0.003599099931307137
11,SNR_-5db,N,New_N_012.wav,28-10,DeepONMF_H2,2,0.39315819741605845,10x212,0.02086379996035248,28,0.304022998657673,0.27172237090949897,0.015957199968397617,10,0.5364128850678608,0.16352657354666683,0.003990299999713898
12,SNR_-5db,N,New_N_013.wav,28-10,DeepONMF_H2,2,0.3867447028789618,10x212,0.018122400040738285,28,0.30029343715790313,0.2551367192495983,0.01318919996265322,10,0.5077213694958755,0.20758965486489037,0.004133500042371452
13,SNR_-5db,N,New_N_014.wav,28-10,DeepONMF_H2,2,0.38810496185315,10x212,0.018823100021108985,28,0.30374571674706946,0.2609723818923986,0.014416799996979535,10,0.5189054184871327,0.1884864558915889,0.0037414999678730965
14,SNR_-5db,N,New_N_015.wav,28-10,DeepONMF_H2,2,0.3887067577813986,10x212,0.021341399988159537,28,0.30268971123106847,0.27273588789328995,0.01707590010482818,10,0.5651007690163051,0.20887369614491086,0.0036362999817356467
15,SNR_-5db,N,New_N_016.wav,28-10,DeepONMF_H2,2,0.3864034573656836,10x212,0.020935599924996495,28,0.30250288439245593,0.25298459776769294,0.016350200050510466,10,0.5131385064146999,0.20198737643234235,0.003659500041976571
16,SNR_-5db,N,New_N_017.wav,28-10,DeepONMF_H2,2,0.3909485865754133,10x212,0.02018980006687343,28,0.3013519882482299,0.26694176221611454,0.015281699947081506,10,0.5090404514211693,0.1979846743423697,0.004031199961900711
17,SNR_-5db,N,New_N_018.wav,28-10,DeepONMF_H2,2,0.385668551588429,10x212,0.02002809999976307,28,0.29889618119567957,0.26701650372747826,0.01542940002400428,10,0.538267661893154,0.21077640309481405,0.0037447999930009246
18,SNR_-5db,N,New_N_019.wav,28-10,DeepONMF_H2,2,0.3911204022256444,10x212,0.021028799936175346,28,0.3035729773244115,0.2506034714322002,0.015895099961198866,10,0.5416777748992049,0.19042159415353288,0.004319600062444806
19,SNR_-5db,N,New_N_020.wav,28-10,DeepONMF_H2,2,0.38994149812024587,10x212,0.0198445999994874,28,0.29891021491223563,0.2658864356175187,0.015179700101725757,10,0.540808111524724,0.20025303290893806,0.0037663999246433377
20,SNR_-5db,N,New_N_021.wav,28-10,DeepONMF_H2,2,0.386139872778915,10x212,0.025354000041261315,28,0.30142297826168624,0.26399291679456666,0.02036309998948127,10,0.5347542402472033,0.17635718936164263,0.004174400004558265
21,SNR_-5db,N,New_N_022.wav,28-10,DeepONMF_H2,2,0.3964847625763772,10x212,0.022917800000868738,28,0.30404281208953476,0.2744156759914283,0.0183305999962613,10,0.5491048804516505,0.1679082184824432,0.0037069000536575913
22,SNR_-5db,N,New_N_023.wav,28-10,DeepONMF_H2,2,0.38609544167596693,10x212,0.020872400025837123,28,0.30385373765029555,0.24498504593048254,0.016444599954411387,10,0.5232117028591788,0.19534305236512267,0.003667999990284443
23,SNR_-5db,N,New_N_024.wav,28-10,DeepONMF_H2,2,0.3877165326616571,10x212,0.021921299980022013,28,0.30538982123531677,0.2583589355290596,0.017239000066183507,10,0.5094240467809193,0.20211320595805735,0.003893399960361421
24,SNR_-5db,N,New_N_025.wav,28-10,DeepONMF_H2,2,0.3904208341825041,10x212,0.020108700031414628,28,0.3028868626172535,0.2651562763466699,0.015595899894833565,10,0.5550308719478826,0.19353840661918112,0.00371740001719445
25,SNR_-5db,N,New_N_026.wav,28-10,DeepONMF_H2,2,0.3869054773965176,10x212,0.02104780008085072,28,0.305324170089913,0.26015392587368236,0.016726700006984174,10,0.5490220498220266,0.1952262695917051,0.0036455000517889857
26,SNR_-5db,N,New_N_027.wav,28-10,DeepONMF_H2,2,0.3919294871475012,10x212,0.02063739998266101,28,0.3067106978883492,0.2604275597184558,0.0163527000695467,10,0.5702889647365893,0.20361354546707852,0.003623700002208352
27,SNR_-5db,N,New_N_028.wav,28-10,DeepONMF_H2,2,0.3872227285157066,10x212,0.019033399992622435,28,0.3026388566478396,0.2445503535571293,0.014215699979104102,10,0.5647491928504695,0.21782578444475612,0.004072000039741397
28,SNR_-5db,N,New_N_029.wav,28-10,DeepONMF_H2,2,0.3913871800411095,10x212,0.02169199998024851,28,0.3050384947610057,0.2636760623543602,0.017262900015339255,10,0.5406211732285517,0.21742697916258413,0.003702400019392371
29,SNR_-5db,N,New_N_030.wav,28-10,DeepONMF_H2,2,0.3896810275986919,10x212,0.020195000106468797,28,0.30323465636083746,0.27350483841321477,0.015791799989528954,10,0.532267356650807,0.19823412043350197,0.0036529001081362367
30,SNR_-5db,N,New_N_031.wav,28-10,DeepONMF_H2,2,0.39164662875740874,10x212,0.020637899986468256,28,0.29827940645585554,0.25854362850896073,0.01612160005606711,10,0.5142724103886779,0.19038402612965852,0.0036373999901115894
31,SNR_-5db,N,New_N_032.wav,28-10,DeepONMF_H2,2,0.3890980079381672,10x212,0.022832100046798587,28,0.3071386351005139,0.2588713035431327,0.0178207999560982,10,0.5635250779530429,0.1870391600972183,0.004196799942292273
32,SNR_-5db,N,New_N_033.wav,28-10,DeepONMF_H2,2,0.3885284251332224,10x212,0.02114239998627454,28,0.3007247226506015,0.25413540577423976,0.016036199987865984,10,0.5553684639267479,0.19880235831460608,0.004302200046367943
33,SNR_-5db,N,New_N_034.wav,28-10,DeepONMF_H2,2,0.3885709886692775,10x212,0.020794800017029047,28,0.30537625787502776,0.25745684411036457,0.016396000050008297,10,0.5353175420385892,0.18695853637656504,0.0036898000398650765
34,SNR_-5db,N,New_N_035.wav,28-10,DeepONMF_H2,2,0.38566323074250064,10x212,0.02115879999473691,28,0.3040134988211047,0.2587996717405464,0.016352300066500902,10,0.5449460506241309,0.20974697418194416,0.0036902999272570014
35,SNR_-5db,N,New_N_036.wav,28-10,DeepONMF_H2,2,0.38529929219865755,10x212,0.021272600046359003,28,0.2947055683897895,0.27151538674688813,0.016012200037948787,10,0.5127069798437786,0.1999043155746319,0.004416300100274384
36,SNR_-5db,N,New_N_037.wav,28-10,DeepONMF_H2,2,0.28725078454535946,10x212,0.02083150006365031,28,0.22868631344244347,0.28019856691559425,0.016149599920026958,10,0.49065502064038424,0.17692956255707878,0.003943599993363023
37,SNR_-5db,N,New_N_038.wav,28-10,DeepONMF_H2,2,0.3849001391066896,10x212,0.02328660001512617,28,0.3011228062941018,0.25214213845452343,0.0183928000042215,10,0.5334276477199821,0.20299706344194465,0.004008299903944135
38,SNR_-5db,N,New_N_039.wav,28-10,DeepONMF_H2,2,0.3876778335817352,10x212,0.024239500053226948,28,0.3027774392484795,0.2593280853811488,0.019328500027768314,10,0.5177245119460949,0.2007853661521359,0.004112599999643862
39,SNR_-5db,N,New_N_040.wav,28-10,DeepONMF_H2,2,0.38578540363928593,10x212,0.024174800026230514,28,0.2979939501599647,0.2684489674164111,0.01877810002770275,10,0.5126124034745886,0.2095286785249146,0.00467289995867759
40,SNR_-5db,N,New_N_041.wav,28-10,DeepONMF_H2,2,0.38284077562333585,10x212,0.02575439994689077,28,0.2975525098373186,0.2696877404033947,0.020930200000293553,10,0.529417565985105,0.19496171163416307,0.003985800081863999
41,SNR_-5db,N,New_N_042.wav,28-10,DeepONMF_H2,2,0.38907143479130357,10x212,0.02257079991977662,28,0.30373926072249097,0.2521732125356992,0.017942700069397688,10,0.5373655848309283,0.1917129578506094,0.0038799999747425318
42,SNR_-5db,N,New_N_043.wav,28-10,DeepONMF_H2,2,0.3803933359332332,10x212,0.02319019997958094,28,0.29726555377831204,0.26345763164097996,0.017902699997648597,10,0.48761067405433267,0.20137539035411212,0.004350400064140558
43,SNR_-5db,N,New_N_044.wav,28-10,DeepONMF_H2,2,0.38935364998499195,10x212,0.02118130004964769,28,0.30036611050568784,0.264598103155377,0.01641319994814694,10,0.5128962519337267,0.1684793371413822,0.004000699962489307
44,SNR_-5db,N,New_N_045.wav,28-10,DeepONMF_H2,2,0.38134509262503524,10x212,0.022532999981194735,28,0.29813417993255825,0.2757101359109336,0.017787300050258636,10,0.5087413437435535,0.22035141457488056,0.003995799925178289
45,SNR_-5db,N,New_N_046.wav,28-10,DeepONMF_H2,2,0.38970768413849033,10x212,0.023125800071284175,28,0.2986674464175477,0.2585733156261909,0.01719430007506162,10,0.5542938364501238,0.17882535198000218,0.0050566999707371
46,SNR_-5db,N,New_N_047.wav,28-10,DeepONMF_H2,2,0.3873659750621699,10x212,0.022966700023971498,28,0.2957436457169451,0.2698068776867665,0.0177541000302881,10,0.5087148187506492,0.19183617049229934,0.004417099989950657
47,SNR_-5db,N,New_N_048.wav,28-10,DeepONMF_H2,2,0.38395879599357546,10x212,0.02541699993889779,28,0.29742956819441396,0.2680720128290112,0.019669200060889125,10,0.5057306832408011,0.14529523273463213,0.004821199923753738
48,SNR_-5db,N,New_N_049.wav,28-10,DeepONMF_H2,2,0.38935393990292416,10x212,0.02455210010521114,28,0.3030407303840605,0.25773243319808103,0.019473200081847608,10,0.5312955545955319,0.1678823204535195,0.004194599925540388
49,SNR_-5db,N,New_N_050.wav,28-10,DeepONMF_H2,2,0.3895995297429233,10x212,0.024637899943627417,28,0.2991173559990906,0.2649337694506079,0.01958089997060597,10,0.5405653359307565,0.16847544191279007,0.004027599934488535
50,SNR_-5db,N,New_N_051.wav,28-10,DeepONMF_H2,2,0.3818205286856097,10x212,0.021767099970020354,28,0.2996656079067512,0.2540505723930743,0.017133499961346388,10,0.5533064515183466,0.2091344353017679,0.003826000029221177
51,SNR_-5db,N,New_N_052.wav,28-10,DeepONMF_H2,2,0.38801462817966764,10x212,0.021156099974177778,28,0.30110999881240813,0.2583623978653792,0.01667079993057996,10,0.49878430011174313,0.15950002477136907,0.003575199982151389
52,SNR_-5db,N,New_N_053.wav,28-10,DeepONMF_H2,2,0.38583323538479675,10x212,0.02019549999386072,28,0.3013953304381248,0.26409821883791484,0.015945599996484816,10,0.5318534399495789,0.20535407948528003,0.0035413000732660294
53,SNR_-5db,N,New_N_054.wav,28-10,DeepONMF_H2,2,0.38806801768449695,10x212,0.021485299919731915,28,0.29966554373433496,0.26549345340759267,0.01647989999037236,10,0.48462583919877633,0.1491097384592916,0.004130200017243624
54,SNR_-5db,N,New_N_055.wav,28-10,DeepONMF_H2,2,0.38556075068507384,10x212,0.019579799962230027,28,0.30307176627153476,0.26900913224685225,0.014375200029462576,10,0.5226669872488591,0.22611333807629697,0.004326900001615286
55,SNR_-5db,N,New_N_056.wav,28-10,DeepONMF_H2,2,0.388082700150461,10x212,0.01914980006404221,28,0.29822188160148166,0.26704947897447046,0.014806200051680207,10,0.48823559594075955,0.18555461142114038,0.0036507999757304788
56,SNR_-5db,N,New_N_057.wav,28-10,DeepONMF_H2,2,0.3818278485873491,10x212,0.021272600046359003,28,0.2971140810780142,0.2547793865419664,0.01679550006520003,10,0.5144336764041092,0.17053312231413115,0.003559199976734817
57,SNR_-5db,N,New_N_058.wav,28-10,DeepONMF_H2,2,0.3887085386090441,10x212,0.023792800027877092,28,0.3010635922149902,0.2580723524573632,0.018652600003406405,10,0.5228032408707465,0.1592945189525377,0.004290199954994023
58,SNR_-5db,N,New_N_059.wav,28-10,DeepONMF_H2,2,0.388452815987718,10x212,0.022063500015065074,28,0.29758932289071427,0.261143796550559,0.01759679999668151,10,0.5139452835094376,0.14203874755681642,0.0035278000868856907
59,SNR_-5db,N,New_N_060.wav,28-10,DeepONMF_H2,2,0.38580992425229077,10x212,0.019634399912320077,28,0.30292333538415983,0.26410360816201706,0.015204599942080677,10,0.550536340740411,0.20583925710040737,0.0034839999862015247
60,SNR_-5db,N,New_N_061.wav,28-10,DeepONMF_H2,2,0.3870871170683302,10x212,0.020884400000795722,28,0.2921960359929947,0.27058504813457224,0.016124799964018166,10,0.4867287808129904,0.1473688994541436,0.0037947000237181783
61,SNR_-5db,N,New_N_062.wav,28-10,DeepONMF_H2,2,0.3781419704204084,10x212,0.021716400049626827,28,0.29734973017048094,0.2719496301671786,0.01698660000693053,10,0.5051265933032568,0.21169606512004147,0.0039620999014005065
62,SNR_-5db,N,New_N_063.wav,28-10,DeepONMF_H2,2,0.38170687049512875,10x212,0.02027880004607141,28,0.2978933568710148,0.2610351116064751,0.015726699959486723,10,0.5256205824957728,0.2216201509986701,0.0037808000342920423
63,SNR_-5db,N,New_N_064.wav,28-10,DeepONMF_H2,2,0.3834328751697569,10x212,0.020860400050878525,28,0.3019295883209939,0.26174836950919517,0.016121799941174686,10,0.5004141426792642,0.1889187021050302,0.0040154000744223595
64,SNR_-5db,N,New_N_065.wav,28-10,DeepONMF_H2,2,0.38703367349362633,10x212,0.02279190008994192,28,0.30213094225197856,0.2526891331014742,0.01793930004350841,10,0.5350298622561133,0.1900094925280258,0.003472500015050173
65,SNR_-5db,N,New_N_066.wav,28-10,DeepONMF_H2,2,0.3876481434803743,10x212,0.020187899935990572,28,0.30130114474935865,0.2496227618386222,0.015043599996715784,10,0.5339389723322087,0.17659096896627713,0.004150000051595271
66,SNR_-5db,N,New_N_067.wav,28-10,DeepONMF_H2,2,0.38793032247349735,10x212,0.02292040002066642,28,0.3044758202657686,0.24424558996678872,0.01860030007082969,10,0.5722534501599451,0.17758007441677562,0.003522799932397902
67,SNR_-5db,N,New_N_068.wav,28-10,DeepONMF_H2,2,0.38488150091422846,10x212,0.020694100065156817,28,0.303774827352077,0.2580257352386789,0.01639420003630221,10,0.553427302513958,0.209428037097724,0.0034910000395029783
68,SNR_-5db,N,New_N_069.wav,28-10,DeepONMF_H2,2,0.3832633595559508,10x212,0.021957800025120378,28,0.2994620974301443,0.2602542947731277,0.017098800046369433,10,0.5223987971845081,0.18361055249732428,0.003998400061391294
69,SNR_-5db,N,New_N_070.wav,28-10,DeepONMF_H2,2,0.38962360817395647,10x212,0.02051699999719858,28,0.2985248718507848,0.2754933581345569,0.01611670001875609,10,0.5469372302735744,0.15960258328065588,0.0036554000107571483
70,SNR_-5db,N,New_N_071.wav,28-10,DeepONMF_H2,2,0.3837056153534696,10x212,0.020414399914443493,28,0.2999615705233327,0.27031657656160585,0.01581769995391369,10,0.5010924725255756,0.21147886717831882,0.0036307000555098057
71,SNR_-5db,N,New_N_072.wav,28-10,DeepONMF_H2,2,0.3863214601119492,10x212,0.020128499949350953,28,0.3019099601887026,0.26566033541545125,0.015305200009606779,10,0.5124387042601247,0.20397871577595375,0.003913499996997416
72,SNR_-5db,N,New_N_073.wav,28-10,DeepONMF_H2,2,0.38756943876555133,10x212,0.022103299968875945,28,0.30143675201132203,0.25965872054857175,0.016441799933090806,10,0.5244774909635531,0.18881352169953758,0.004845899995416403
73,SNR_-5db,N,New_N_074.wav,28-10,DeepONMF_H2,2,0.3898492995485092,10x212,0.020554100046865642,28,0.29955486761836075,0.2653549390804255,0.01590230001602322,10,0.4950577639506177,0.15834481028097824,0.003804299980401993
74,SNR_-5db,N,New_N_075.wav,28-10,DeepONMF_H2,2,0.38835640560199614,10x212,0.020267400075681508,28,0.30128932473699377,0.2506811845992701,0.015815300052054226,10,0.5399210004090986,0.17429473338955978,0.0036172999534755945
75,SNR_-5db,N,New_N_076.wav,28-10,DeepONMF_H2,2,0.38440889598143896,10x212,0.018966900068335235,28,0.2982489045283712,0.275769899918247,0.014407900045625865,10,0.4895801528245264,0.19012017439754306,0.0036078999983146787
76,SNR_-5db,N,New_N_077.wav,28-10,DeepONMF_H2,2,0.3838109648854708,10x212,0.020998999942094088,28,0.3030443664295875,0.2620836509380815,0.016257400042377412,10,0.5342557632859679,0.20209205209405734,0.003612800035625696
77,SNR_-5db,N,New_N_078.wav,28-10,DeepONMF_H2,2,0.3904935093233636,10x212,0.02219459996558726,28,0.30569843468354096,0.24839426776938767,0.017507100012153387,10,0.5235219618104172,0.17487053088647173,0.0038206999888643622
78,SNR_-5db,N,New_N_079.wav,28-10,DeepONMF_H2,2,0.38759094447255427,10x212,0.019826099975034595,28,0.29745650594396145,0.26957672365423524,0.015427100006490946,10,0.5391944256293014,0.1918034870642694,0.003602699958719313
79,SNR_-5db,N,New_N_080.wav,28-10,DeepONMF_H2,2,0.39203390747965444,10x212,0.020892799948342144,28,0.3006251011228189,0.27255153958701545,0.016536999959498644,10,0.5226686586808115,0.17886777915801272,0.0035322000039741397
80,SNR_-5db,N,New_N_081.wav,28-10,DeepONMF_H2,2,0.3871892523189507,10x212,0.023042300017550588,28,0.30380914032421186,0.2615125684174389,0.017415200010873377,10,0.5446756633211643,0.2201413762568265,0.004525700001977384
81,SNR_-5db,N,New_N_082.wav,28-10,DeepONMF_H2,2,0.38466434704723435,10x212,0.020189600065350533,28,0.29315301379365866,0.2819760712785639,0.015769800054840744,10,0.5035527729520767,0.1692796255655364,0.003594100009649992
82,SNR_-5db,N,New_N_083.wav,28-10,DeepONMF_H2,2,0.3881297669516006,10x212,0.020828900043852627,28,0.30087989950224503,0.2761841940526985,0.016104200039990246,10,0.5098645268176771,0.19540321120239146,0.004003399983048439
83,SNR_-5db,N,New_N_084.wav,28-10,DeepONMF_H2,2,0.391851535254732,10x212,0.021958500030450523,28,0.30341587169520995,0.267112686973327,0.01769320003222674,10,0.5001543585314319,0.18572180898405174,0.003495899960398674
84,SNR_-5db,N,New_N_085.wav,28-10,DeepONMF_H2,2,0.38455132628623395,10x212,0.02277979999780655,28,0.29995921299200756,0.27698647504524193,0.018266100087203085,10,0.5035120646555812,0.2108547713524224,0.0036992999957874417
85,SNR_-5db,N,New_N_086.wav,28-10,DeepONMF_H2,2,0.37978466529468985,10x212,0.01987560000270605,28,0.2970579467834304,0.26512656374113774,0.015474100015126169,10,0.4868847289799554,0.19847283111748676,0.003600600059144199
86,SNR_-5db,N,New_N_087.wav,28-10,DeepONMF_H2,2,0.38178287371975833,10x212,0.02191730006597936,28,0.29712402835552665,0.2637020409491096,0.017372200032696128,10,0.509505197026557,0.19516918643700265,0.0036072999937459826
87,SNR_-5db,N,New_N_088.wav,28-10,DeepONMF_H2,2,0.39094939272298324,10x212,0.024199599982239306,28,0.3031202362778548,0.26177766668142033,0.019800700014457107,10,0.5622524260108095,0.2034166471827258,0.0035640998976305127
88,SNR_-5db,N,New_N_089.wav,28-10,DeepONMF_H2,2,0.3856205503814791,10x212,0.019992099958471954,28,0.30015041026512906,0.2653397976254391,0.015484999981708825,10,0.5259188140161142,0.2217649573408481,0.0036574999103322625
89,SNR_-5db,N,New_N_090.wav,28-10,DeepONMF_H2,2,0.38524224308113997,10x212,0.02555050002411008,28,0.298623059004125,0.26161131943044996,0.019586300011724234,10,0.5275729208189232,0.1784107228933889,0.004111400106921792
90,SNR_-5db,N,New_N_091.wav,28-10,DeepONMF_H2,2,0.39147782642843537,10x212,0.02209960005711764,28,0.30108119548395373,0.26619789111538106,0.017272999975830317,10,0.5274365053192146,0.18222452230777975,0.003813500050455332
91,SNR_-5db,N,New_N_092.wav,28-10,DeepONMF_H2,2,0.38568375699299834,10x212,0.022145100054331124,28,0.29935050874228125,0.2552333328620129,0.01774809998460114,10,0.52689772601853,0.19143148860927903,0.00356749992351979
92,SNR_-5db,N,New_N_093.wav,28-10,DeepONMF_H2,2,0.38690877756673325,10x212,0.022189000039361417,28,0.30190920307097124,0.2730431887593331,0.017338500008918345,10,0.5003170373309113,0.22343892637248208,0.00369230005890131
93,SNR_-5db,N,New_N_094.wav,28-10,DeepONMF_H2,2,0.3943488617434056,10x212,0.019206400029361248,28,0.3030930882862127,0.2608272021223633,0.014150899951346219,10,0.5474579059371216,0.17881842262889305,0.004136100062169135
94,SNR_-5db,N,New_N_095.wav,28-10,DeepONMF_H2,2,0.38830850390855576,10x212,0.020472200005315244,28,0.30389370270777455,0.26147954418950903,0.01602079998701811,10,0.5525266816296368,0.17741844394415984,0.003662400064058602
95,SNR_-5db,N,New_N_096.wav,28-10,DeepONMF_H2,2,0.3838694157349194,10x212,0.020742999971844256,28,0.29646202631608953,0.27350353637720537,0.01616140000987798,10,0.5312572503566003,0.19634774951777792,0.0037474000127986073
96,SNR_-5db,N,New_N_097.wav,28-10,DeepONMF_H2,2,0.38828863280156484,10x212,0.022235100041143596,28,0.3040678312212273,0.2589581094682637,0.017286899965256453,10,0.5412007733058425,0.21338250347610885,0.004082600004039705
97,SNR_-5db,N,New_N_098.wav,28-10,DeepONMF_H2,2,0.38737114940733275,10x212,0.023569900076836348,28,0.3012310365941826,0.26408559524887454,0.018830799963325262,10,0.52887952006123,0.1880250538774965,0.00380469998344779
98,SNR_-5db,N,New_N_099.wav,28-10,DeepONMF_H2,2,0.3922166734303788,10x212,0.020413300022482872,28,0.2982622935413573,0.2577606476841686,0.015988899976946414,10,0.5290418747868144,0.12909945303648712,0.003649999969638884
99,SNR_-5db,N,New_N_100.wav,28-10,DeepONMF_H2,2,0.3818132282120325,10x212,0.021116200019605458,28,0.29900493967580855,0.2495733280501687,0.016588700003921986,10,0.516340739450703,0.1703424083706468,0.003576999995857477
100,SNR_-5db,N,New_N_101.wav,28-10,DeepONMF_H2,2,0.3868222043160022,10x212,0.021649900008924305,28,0.2974358437073956,0.2650612096679461,0.01645919994916767,10,0.5130395153354671,0.15706799683058054,0.0041346000507473946
101,SNR_-5db,N,New_N_102.wav,28-10,DeepONMF_H2,2,0.37981437420150804,10x212,0.02092040004208684,28,0.30003806704238595,0.26496764493649066,0.016428699949756265,10,0.5040553134374238,0.22570338979386848,0.0036274000303819776
102,SNR_-5db,N,New_N_103.wav,28-10,DeepONMF_H2,2,0.38433705269892965,10x212,0.020559299970045686,28,0.2986991463510256,0.26053183298511534,0.016056700027547777,10,0.5023202417815033,0.14960185867033127,0.003561299992725253
103,SNR_-5db,N,New_N_104.wav,28-10,DeepONMF_H2,2,0.3824975734263219,10x212,0.01962690008804202,28,0.29757617324740754,0.26432462390301065,0.015084100072272122,10,0.48160491585881604,0.21596026252967854,0.003522199927829206
104,SNR_-5db,N,New_N_105.wav,28-10,DeepONMF_H2,2,0.3888039758837985,10x212,0.019704599981196225,28,0.30048893750069394,0.26378914648444857,0.014867900055833161,10,0.5177148981465818,0.15493720625441945,0.0036381001118570566
105,SNR_-5db,N,New_N_106.wav,28-10,DeepONMF_H2,2,0.3905632152314301,10x212,0.018736599944531918,28,0.29507715399090306,0.2694126180170556,0.0139746000058949,10,0.5480908352369321,0.17573752722580163,0.003976200008764863
106,SNR_-5db,N,New_N_107.wav,28-10,DeepONMF_H2,2,0.3878929794702913,10x212,0.01922080002259463,28,0.29940410978087945,0.2678242537991653,0.014738400001078844,10,0.542369113910619,0.19244238131703792,0.0037016000133007765
107,SNR_-5db,N,New_N_108.wav,28-10,DeepONMF_H2,2,0.38719732194969697,10x212,0.020141500048339367,28,0.3019998292611034,0.2584692566577892,0.01573450001887977,10,0.5194419765687415,0.17748131684084495,0.0036094000097364187
108,SNR_-5db,N,New_N_109.wav,28-10,DeepONMF_H2,2,0.38681129878756654,10x212,0.019526500022038817,28,0.29320839809001725,0.28388585998204396,0.014926900039426982,10,0.4936569604268202,0.1591443919903699,0.003653299994766712
109,SNR_-5db,N,New_N_110.wav,28-10,DeepONMF_H2,2,0.38582575926822954,10x212,0.020901800016872585,28,0.30121757397448007,0.26922045838450326,0.016174999997019768,10,0.5368702202679717,0.19038539411821148,0.003599200048483908
110,SNR_-5db,N,New_N_111.wav,28-10,DeepONMF_H2,2,0.38913773231359144,10x212,0.02093990007415414,28,0.2986414306516939,0.27108475598962495,0.015203600050881505,10,0.5324974906334019,0.150733848345749,0.004653399926610291
111,SNR_-5db,N,New_N_112.wav,28-10,DeepONMF_H2,2,0.3863136543367139,10x212,0.02143870003055781,28,0.3071170427649726,0.2473067692516096,0.016320799943059683,10,0.5364111566020101,0.18284694661047451,0.004276900086551905
112,SNR_-5db,N,New_N_113.wav,28-10,DeepONMF_H2,2,0.3898731127512317,10x212,0.021801399998366833,28,0.2979566819555697,0.2664247804452894,0.0170771999983117,10,0.5200953748983002,0.16282458030684674,0.00380350009072572
113,SNR_-5db,N,New_N_114.wav,28-10,DeepONMF_H2,2,0.38152283568222023,10x212,0.021570400102064013,28,0.29793048361236374,0.26597948259166887,0.0165285998955369,10,0.5211645590266782,0.19993992359404975,0.004069899907335639
114,SNR_-5db,N,New_N_115.wav,28-10,DeepONMF_H2,2,0.3881876009395384,10x212,0.020274900016374886,28,0.30067318269338916,0.2666837350107683,0.015528500080108643,10,0.49287432222336436,0.17838949722428382,0.0036854000063613057
115,SNR_-5db,N,New_N_116.wav,28-10,DeepONMF_H2,2,0.3843328313107297,10x212,0.020055299974046648,28,0.29852050711153466,0.2488167848534161,0.015663000056520104,10,0.5145930795008866,0.17223079065474461,0.003543499973602593
116,SNR_-5db,N,New_N_117.wav,28-10,DeepONMF_H2,2,0.3855396098549407,10x212,0.02030550001654774,28,0.299291563127651,0.25176906402245847,0.015739599941298366,10,0.53683756447415,0.15715877940175088,0.0036075999960303307
