clase,archivo,ruta,variante_deep_onmf,F_001,F_002,F_003,F_004,F_005,F_006,F_007,F_008
AS,New_AS_011.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_011.wav,sbv_media_base,3.987091296337906,0.0263659792178236,1.0777414359426716,2.979764796284659,5.1678455190309736,0.1934231842174983,1.825918137798592,0.2954835412031479
AS,New_AS_012.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_012.wav,sbv_media_base,3.3173933429602958,0.0199672846270681,1.1268586988818323,2.537955142730836,5.335784527278911,0.2379364488049457,2.146012547146197,0.286479896676414
AS,New_AS_013.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_013.wav,sbv_media_base,3.1288831423234718,0.0138158058197949,1.1698537333364205,2.467351763689249,5.06624781951787,0.184510862968127,1.9266795065760132,0.2761026926382395
AS,New_AS_014.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_014.wav,sbv_media_base,3.887293336797964,0.0101486764695563,1.0399591530888217,3.1286142322074206,5.681138919674151,0.2261727511405078,1.7011315587444569,0.2998967973210301
AS,New_AS_015.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_015.wav,sbv_media_base,3.95325784201748,0.0154711455461486,1.1326397832175104,2.8404187301602986,5.535523368083793,0.2438601065936093,1.988315926243666,0.2774968530312289
AS,New_AS_016.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_016.wav,sbv_media_base,3.8124735461337225,0.0247694177855818,0.7663910546051382,2.5381644336707905,4.9836507129915,0.2660008223420234,2.0792836976668725,0.2699908360980992
AS,New_AS_017.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_017.wav,sbv_media_base,4.066453157219121,0.0228908557843789,0.8787038982704919,2.7213162671655797,5.100127476399961,0.1996793353225592,2.0229136646856216,0.2896430734857309
AS,New_AS_018.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_018.wav,sbv_media_base,3.5760572269646467,0.0443250792980926,1.0765449123352662,2.6625268657355616,5.286169755121481,0.2513574239244512,2.013869289536708,0.2775391795083637
AS,New_AS_019.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_019.wav,sbv_media_base,3.189825511421771,0.0201544224747369,1.0961249409456175,2.5301530958375693,5.490899235920804,0.2266453687927208,2.149225897336107,0.3354249163669577
AS,New_AS_020.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_020.wav,sbv_media_base,3.949289856563369,0.0210338072608473,1.074666097817212,3.169880145750044,5.8080514506956895,0.2512789147684144,1.6347661621795295,0.3109605256359541
AS,New_AS_021.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_021.wav,sbv_media_base,4.194192369489404,0.0243185596628629,1.036671657554982,2.606021468842518,5.281881960794382,0.2023442457724025,1.8881771401322351,0.3169006662935051
AS,New_AS_022.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_022.wav,sbv_media_base,3.600139897328636,0.0350071462719597,0.9663953002199924,2.670614039331143,5.067897249052774,0.2112503519306664,2.0362516281627623,0.316912266963599
AS,New_AS_023.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_023.wav,sbv_media_base,3.995874236143648,0.014541072218507,0.9797731633961086,2.261527584365071,4.68779490415336,0.194548207677784,2.0861960532359087,0.2658505797251824
AS,New_AS_024.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_024.wav,sbv_media_base,3.382177208287988,0.0271537006457911,1.2202291545554205,2.836133182632443,5.258256131342621,0.2263764155959681,1.822415903300053,0.2728399378627933
AS,New_AS_025.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_025.wav,sbv_media_base,1.031728144177256,0.0043675342428954,0.402174055369523,0.7704968597484615,1.758521694971444,0.0676012853890034,0.8116499384230701,0.0937555247515395
AS,New_AS_026.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_026.wav,sbv_media_base,1.3178898054319768,0.0016760647049234,0.3729636909376378,0.9334123974276572,1.9290971593428363,0.0489076491618209,0.605720743858821,0.0977168662790061
AS,New_AS_027.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_027.wav,sbv_media_base,1.279591267154248,0.0032124214773816,0.4443996453050837,0.9277671510648882,1.842558048658421,0.0489338879104772,0.6307276703257586,0.0836008308623874
AS,New_AS_028.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_028.wav,sbv_media_base,1.2530220648088903,0.0052063408804361,0.348905684519105,0.7147048796283704,1.7221094410921698,0.0502353934535019,0.706993034320651,0.0978570125911039
AS,New_AS_029.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_029.wav,sbv_media_base,1.3063887420329718,0.0020731072433738,0.3736216176490989,0.7453196928849303,1.6427156340589666,0.0468549092782948,0.6991456295729633,0.1031496466945892
AS,New_AS_030.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_030.wav,sbv_media_base,1.1259032230911248,0.0037614512227615,0.3623701352769528,0.8285528172473428,1.861925187284856,0.0485669679935979,0.6630914848721788,0.0860384719895657
AS,New_AS_031.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_031.wav,sbv_media_base,1.009563889353241,0.0035279839149588,0.3695909842158151,0.8437849919183626,1.6445078160622923,0.0565876844420771,0.7161359837649595,0.1020102828977644
AS,New_AS_032.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_032.wav,sbv_media_base,1.2941198608383797,0.0017396669297297,0.3630212434133087,0.8783304409301028,1.909027515257354,0.0397651100428191,0.6580263711839772,0.1107332183219588
AS,New_AS_033.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_033.wav,sbv_media_base,1.2750535645488803,0.0037058419235511,0.427962110845992,0.7734010794373232,1.841939260194996,0.0697554732601404,0.728872905369317,0.1011874258713743
AS,New_AS_034.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_034.wav,sbv_media_base,1.2262689499963046,0.0027616214663297,0.3395726992628049,0.7285288113717242,1.642170017628901,0.0548358813288678,0.7335045948207028,0.1023287997917488
AS,New_AS_035.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_035.wav,sbv_media_base,1.1577594335303665,0.0050605723195796,0.3225553417480667,0.9917926258914972,1.6652104693592549,0.0785000984549817,0.5140190650148212,0.0808985134459098
AS,New_AS_036.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_036.wav,sbv_media_base,1.0622903482759667,0.0052719652542441,0.3958906803196423,0.8272836517066495,1.7243892142990769,0.0592055783385135,0.7124471895632498,0.1004435086004348
AS,New_AS_037.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_037.wav,sbv_media_base,1.0942661248589505,0.0058448509659811,0.3856551231387576,0.829430234509151,1.6939289600451983,0.0544989325586286,0.5957547887807368,0.1153647976234091
AS,New_AS_038.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_038.wav,sbv_media_base,1.2443105010647666,0.0022934542326681,0.3684706173431596,0.8971126800135261,1.93191608444464,0.0709858193508257,0.6839950543040407,0.1041968219757441
AS,New_AS_039.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_039.wav,sbv_media_base,1.2799480768508784,0.0036484836263108,0.3707464111341907,0.8555728717445987,1.7486736736304505,0.0629250584940824,0.6895920070093253,0.0887400644255276
AS,New_AS_040.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_040.wav,sbv_media_base,1.122881578970201,0.0025076463774037,0.3624834239129276,0.8439743852449857,1.698626684698992,0.0608271537074231,0.695440138847014,0.0838908954324432
AS,New_AS_041.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_041.wav,sbv_media_base,1.206943982292986,0.0049125148291476,0.3660429740796055,0.9797942844187104,1.7244454524614774,0.0493118517872632,0.6089229155436696,0.1081954167131293
AS,New_AS_042.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_042.wav,sbv_media_base,1.1421195804488686,0.0062618414525912,0.3802660253643153,0.7595529475122531,1.725976945310291,0.0435916270562663,0.7146299231372454,0.1111282203196049
AS,New_AS_043.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_043.wav,sbv_media_base,1.117599746856031,0.0042844878003441,0.3041833379848675,0.7956671069790322,1.8886495254317928,0.047881765431029,0.6344296035636952,0.1171088696592688
AS,New_AS_044.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_044.wav,sbv_media_base,1.3497666291872508,0.0014595564770203,0.3784400258559301,0.8568962826582348,1.8893738630972503,0.0493140501581152,0.6574212113617023,0.0786608252782156
AS,New_AS_045.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_045.wav,sbv_media_base,1.2916152748720822,0.0042432136100026,0.3152642998899292,0.7938400981883619,1.8239446724834123,0.0533935660421597,0.6695884408060071,0.1099637945131523
AS,New_AS_046.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_046.wav,sbv_media_base,1.1576971464716077,0.0025069521143301,0.3730454085427687,0.921794904997472,1.6960089103870604,0.0575701625117023,0.6681020847788472,0.0943462358236902
AS,New_AS_047.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_047.wav,sbv_media_base,1.2558643179680835,0.0050814671910895,0.398237471245277,0.9206743636972644,1.6181885651955206,0.0532848371579716,0.5871142481503446,0.0901216156008603
AS,New_AS_048.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_048.wav,sbv_media_base,1.0716414053501364,0.0049012067458264,0.2871288051346709,0.6990440773436093,1.5720082070884287,0.0447477326306622,0.5055079431306888,0.0881429679659206
AS,New_AS_049.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_049.wav,sbv_media_base,0.5940340968528857,0.0016119195429316,0.1283267784828752,0.3718853827904289,1.0114663625881382,0.003228083420086,0.9092693358349972,0.0103240434074787
AS,New_AS_050.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_050.wav,sbv_media_base,0.4578886265569031,0.0015089831359004,0.1836378588327261,0.3223515125095134,0.63412617446974,0.0027767734272202,1.0677883850967451,0.0178740485179954
AS,New_AS_051.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_051.wav,sbv_media_base,0.4149175331942129,0.0013978917153637,0.2079607047699335,0.3345565421605663,0.5977952236158673,0.0073591312486136,0.9290689218501575,0.0108572658398062
AS,New_AS_052.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_052.wav,sbv_media_base,0.3810771642071605,0.0016167910059402,0.2305012163943914,0.2371617226931295,0.5669531080381957,0.0093227984839428,1.121465526703152,0.0161847430075494
AS,New_AS_053.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_053.wav,sbv_media_base,0.2832977748125432,0.0016735754519508,0.1330103290222808,0.2432243623343392,0.555978276482948,0.0048091473369606,0.9425677109157948,0.0202017576021098
AS,New_AS_054.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_054.wav,sbv_media_base,0.3718280584777867,0.0015616599225726,0.1659633957724182,0.3357240266065478,0.4847712890574608,0.0052361206395604,0.7852125563428196,0.021311567182301
AS,New_AS_055.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_055.wav,sbv_media_base,0.3075337265867236,0.001450022143982,0.1810819567286481,0.3416792637811009,0.8462393219850526,0.002393140171628,0.6899192148396643,0.020267604385333
AS,New_AS_056.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_056.wav,sbv_media_base,0.237610481550459,0.0015939999073534,0.2137655876240167,0.2654976978054743,0.6078591255484654,0.0033011167543037,1.165102786574889,0.0266875950286016
AS,New_AS_057.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_057.wav,sbv_media_base,0.1581040938523187,0.0015917520321068,0.1712214980879154,0.269911942355139,0.6594940389376394,0.0036157797299634,0.8962623287963297,0.0349508342329959
AS,New_AS_058.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_058.wav,sbv_media_base,0.3741835737639585,0.0015904097073091,0.1206764801322308,0.2828456106712426,0.6407672273286497,0.0048065853939054,0.8627792792086336,0.019248200328759
AS,New_AS_059.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_059.wav,sbv_media_base,0.3082005061729353,0.0013739804551945,0.201458549098713,0.2107503492496256,0.4885770248548513,0.0050575276763996,0.930097226168776,0.0285728831688339
AS,New_AS_060.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_060.wav,sbv_media_base,0.3051560037523411,0.0016187752210276,0.1894532357192319,0.2366522882355726,0.4877134389232403,0.005244319919212,1.0514610428732576,0.0300141517029221
AS,New_AS_061.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_061.wav,sbv_media_base,0.3413087904289198,0.0015889243155957,0.139057029394788,0.257023630144139,0.5457154641414015,0.0026795089149267,0.7414952169457034,0.0105980191209779
AS,New_AS_062.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_062.wav,sbv_media_base,0.5645115467717234,0.0012966091786497,0.1618400158895898,0.3486476091096727,0.8311783896595587,0.0028886690676114,1.016586645330122,0.0229043256512131
AS,New_AS_063.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_063.wav,sbv_media_base,0.3936157987487181,0.002317199766986,0.157668879903144,0.3164686909753914,0.6682210852282902,0.0049251492417319,1.1074303467012048,0.0307437769746566
AS,New_AS_064.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_064.wav,sbv_media_base,0.3396474181797377,0.0013321683281651,0.1843306156402205,0.2510615681340956,0.7482304579593336,0.003940742368221,1.04803157026488,0.013491775992293
AS,New_AS_065.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_065.wav,sbv_media_base,0.4060132099893058,0.0015224768982786,0.1721011565682398,0.3176958431897323,0.8900147936030246,0.0025005683311292,0.7535764992386499,0.0197200829261075
AS,New_AS_066.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_066.wav,sbv_media_base,0.4349732663258072,0.0014466513117923,0.1652361261972276,0.3091831762796698,0.7264590981754891,0.0027363200899891,1.0287524167481754,0.0241657103085436
AS,New_AS_067.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_067.wav,sbv_media_base,0.4159539158337834,0.0015215009626312,0.1815292560323568,0.2803342286273216,0.7541552062204288,0.0050046257211727,0.9035263818751568,0.0206372552082615
AS,New_AS_068.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_068.wav,sbv_media_base,0.5976729939584701,0.0012778173808755,0.16593178746951,0.3218039301479152,0.8633927753626276,0.0017705572510879,1.1871530759114557,0.0107062372791792
AS,New_AS_069.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_069.wav,sbv_media_base,0.4521431826077219,0.0014211431638574,0.1631579660910651,0.5017297293537484,0.7793484359313114,0.0046853358109817,0.6981691997018562,0.0141063893426795
AS,New_AS_070.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_070.wav,sbv_media_base,0.4644176677430771,0.0014895728744515,0.133221409769122,0.3049504858438345,0.5952799090889502,0.0039878597655196,1.032844598114003,0.0142254516523897
AS,New_AS_071.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_071.wav,sbv_media_base,0.2987610204018804,0.0013983212558828,0.1849794688089839,0.4355389087912679,0.6685825878104754,0.0037630683328438,0.7400289719278087,0.0187505215518605
AS,New_AS_072.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_072.wav,sbv_media_base,0.4367996058805791,0.0014280121716803,0.1849000087563311,0.4146655801742235,0.5835305703529009,0.0051481710536531,0.8718482575373893,0.0184983951370821
AS,New_AS_073.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_073.wav,sbv_media_base,0.4120057545104207,0.0014454374276448,0.2129417792352713,0.4271408574818083,0.7800133927171923,0.0018434153703911,0.8219066498761726,0.0261948114180411
AS,New_AS_074.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_074.wav,sbv_media_base,0.2903967316638439,0.0014833926235215,0.2603569556979475,0.2899865319107207,0.6630352590413852,0.0092176963289947,1.148428676158683,0.0159706250672715
AS,New_AS_075.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_075.wav,sbv_media_base,0.4733942082986423,0.0015199446332165,0.1215176805626251,0.4806178176422451,0.930362177169846,0.0008100642823571,0.7213972323084225,0.0178756092177441
AS,New_AS_076.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_076.wav,sbv_media_base,0.5601312173523662,0.0015848428498162,0.156962499315419,0.4644545350824562,0.5675076253725881,0.0023265478557026,0.8766453121161197,0.0097792635759629
AS,New_AS_077.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_077.wav,sbv_media_base,1.101834648514409,0.0038958789734754,0.323834272690449,0.8707984188991045,1.8609264805908308,0.0598133192588102,0.7138780049225316,0.100340913435852
AS,New_AS_078.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_078.wav,sbv_media_base,1.2608270766008385,0.0041078864443315,0.3543275053700521,0.9235513267580122,1.9644581941022696,0.0647831396382306,0.6664563441357814,0.1034492255917621
AS,New_AS_079.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_079.wav,sbv_media_base,1.2805491977659549,0.0028255881517036,0.3261723081125706,0.7820098960728983,1.9071193912834885,0.0534554111686378,0.768977775359648,0.1213246853433776
AS,New_AS_080.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_080.wav,sbv_media_base,1.17099207171505,0.0048794650485232,0.3012496422729422,0.962996760024545,1.6396233074406632,0.0627160774176165,0.503470190326603,0.0938416669700224
AS,New_AS_081.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_081.wav,sbv_media_base,1.2636412560975263,0.0056056634164612,0.32305286770917,0.9648526685775478,1.693160838125907,0.0490389153044733,0.5667964215147465,0.0916038273894927
AS,New_AS_082.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_082.wav,sbv_media_base,1.138917822187307,0.0057898532211699,0.4036863578985546,0.7869257507828666,1.691995848197806,0.0522585242554948,0.6748972856527782,0.0912579946356526
AS,New_AS_083.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_083.wav,sbv_media_base,1.033985694539156,0.0038342828624432,0.3231059643364525,0.7535920317793467,1.634486513910882,0.0508719824102283,0.7551472408606215,0.1010321213526111
AS,New_AS_084.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_084.wav,sbv_media_base,1.3508057516667966,0.003832398423294,0.4016588630507841,0.8378810149966934,1.8428705944605364,0.0559878247629268,0.6560423155341821,0.0995350052391883
AS,New_AS_085.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_085.wav,sbv_media_base,1.318021492299171,0.0024991090829644,0.408241663615867,0.8850835828498813,1.7584176728430103,0.0412380176705143,0.6446915125220215,0.0984685725963148
AS,New_AS_086.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_086.wav,sbv_media_base,1.2205435083873106,0.0029264546343963,0.2968279955152964,0.8498629174078507,1.6953668039816483,0.0523180865534564,0.6418472757049366,0.1075963438123246
AS,New_AS_087.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_087.wav,sbv_media_base,1.187004293790432,0.0020812018605468,0.3067858358521784,0.7770115566681047,1.7286756622150703,0.037040926882402,0.7367618643579866,0.1068365848314458
AS,New_AS_088.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_088.wav,sbv_media_base,1.1189607249740814,0.0074326237279588,0.436582511880487,0.9415769926575952,1.802830864886968,0.0579007714059554,0.5929223512242277,0.1003037143045299
AS,New_AS_089.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_089.wav,sbv_media_base,0.980615869263148,0.0080190406993746,0.3654857046686923,0.9708915086197172,1.766296293792412,0.0572684331578817,0.5851767106062016,0.0745418945439462
AS,New_AS_090.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_090.wav,sbv_media_base,1.352189670123832,0.0041759416816199,0.3434746595620587,0.9118896053301913,1.9044674334564813,0.0484897349350491,0.6378662523347844,0.0978882500590241
AS,New_AS_091.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_091.wav,sbv_media_base,1.352001837037831,0.0044802741926295,0.4278934427417339,0.904936400023721,1.8608414154020492,0.0558928673361519,0.6434552625162132,0.0761244193861986
