clase,archivo,ruta,variante_deep_onmf,F_001,F_002,F_003,F_004,F_005,F_006,F_007
AS,New_AS_044.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_044.wav,sbv_media_base,1.1544887858732478,0.5180008471869966,0.8870995515653599,1.4337681525713666,1.195114515371053,0.1809319235852946,0.0416080266278628
AS,New_AS_045.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_045.wav,sbv_media_base,1.0573908352345696,0.4432897474501935,0.9456994894872006,1.377831775775859,1.1255792856713431,0.21065074819375,0.0461518455807137
AS,New_AS_046.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_046.wav,sbv_media_base,1.0533371918849488,0.4745619140705115,0.9137962731497044,1.2963359994414312,0.9664043353885504,0.2000195070018915,0.042078254538101
AS,New_AS_047.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_047.wav,sbv_media_base,1.0958535506518534,0.5283448290677825,0.9027927246400678,1.3465172289930956,0.9161571828912756,0.1805930782766169,0.0420144937912386
AS,New_AS_048.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_048.wav,sbv_media_base,0.7724726753405863,0.3884776755527759,0.7727229343358355,1.2465690146709254,0.8982226118377103,0.1734403783483649,0.0478596271648301
AS,New_AS_049.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_049.wav,sbv_media_base,0.435317126511389,0.2057724950816942,1.1279382377919855,0.6860205921177579,0.6302833224992114,0.0329716450605682,0.0040524938669071
AS,New_AS_050.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_050.wav,sbv_media_base,0.4063365235831869,0.2518614732831511,1.2381732304597304,0.4559281965394333,0.3992134505794551,0.0463394582714738,0.0029078825825374
AS,New_AS_051.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_051.wav,sbv_media_base,0.4123607664490044,0.2893883800678737,1.0450950349685348,0.4296395525804315,0.3601539885976061,0.0343833273843772,0.0064225147525831
AS,New_AS_052.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_052.wav,sbv_media_base,0.3267278149627934,0.3047035976167216,1.2405346339290435,0.3125849646667624,0.3644356179357355,0.0483760791729161,0.008079352675444
AS,New_AS_053.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_053.wav,sbv_media_base,0.2837160061605822,0.1836281360865134,1.0685203493318416,0.3078101634628769,0.3657261134204144,0.0368701560140649,0.0072512987791075
AS,New_AS_054.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_054.wav,sbv_media_base,0.3814570314410293,0.2095836629611991,0.91901418735447,0.3272283951362851,0.3216102459478117,0.0353158839480013,0.0077423271571712
AS,New_AS_055.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_055.wav,sbv_media_base,0.3760942373760673,0.2485903566815109,0.7793246943039172,0.4047984744217424,0.574842772643815,0.0464529000629424,0.0042508480640926
AS,New_AS_056.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_056.wav,sbv_media_base,0.3267019375080228,0.3000682155665622,1.278031662767822,0.2543676146568375,0.4166506624122921,0.0508473249566133,0.0037789586814557
AS,New_AS_057.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_057.wav,sbv_media_base,0.2030816805503534,0.2182430102493233,1.0811341123930176,0.2153489881114453,0.482430877277892,0.0559761128441597,0.0059821524681703
AS,New_AS_058.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_058.wav,sbv_media_base,0.2821586175456911,0.1849647207585471,1.0273839359157304,0.4212227143949405,0.4039004839303798,0.0402910117374967,0.0061599260472612
AS,New_AS_059.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_059.wav,sbv_media_base,0.2215829414905477,0.2960658121567552,1.042286043556525,0.3657578613640946,0.2642428328827852,0.0610742609296309,0.003693283191984
AS,New_AS_060.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_060.wav,sbv_media_base,0.2439752655651553,0.255278154532197,1.1673365469513397,0.3172570558498784,0.3081310321146023,0.0702052540568318,0.0053257485502168
AS,New_AS_061.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_061.wav,sbv_media_base,0.3164455232733874,0.1918253423736914,0.8904810997800816,0.3291305239325795,0.3864525044080135,0.0337806804317839,0.0030975488049677
AS,New_AS_062.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_062.wav,sbv_media_base,0.4208084627770361,0.2929526743001669,1.24342096290419,0.5834704235778604,0.4622110557681154,0.0607119779965329,0.0034340787445932
AS,New_AS_063.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_063.wav,sbv_media_base,0.330892171020811,0.234598438189633,1.2432170499166546,0.473034449822187,0.3523644444777067,0.0566266340638479,0.0054843331401514
AS,New_AS_064.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_064.wav,sbv_media_base,0.3211542321286788,0.2553586020027123,1.1288354513450591,0.3815159910047774,0.4808863094167028,0.0360960630390399,0.0046148663642915
AS,New_AS_065.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_065.wav,sbv_media_base,0.3301074824348733,0.222482705974127,0.965638685749116,0.5207786929626993,0.5654067060877225,0.046544749473365,0.004134887685266
AS,New_AS_066.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_066.wav,sbv_media_base,0.3658589956923955,0.240301148606365,1.1392668242070607,0.503413242078375,0.4523531541932958,0.0610852800862646,0.0034039892607471
AS,New_AS_067.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_067.wav,sbv_media_base,0.3129096418616861,0.2420527462476742,1.0881211742941874,0.4873214053787543,0.4448078546451161,0.0365154431329395,0.007262401510731
AS,New_AS_068.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_068.wav,sbv_media_base,0.405722862440429,0.2731142537794859,1.3570965529482666,0.6978951965448696,0.4821106699378528,0.031741439622626,0.0038427792980346
AS,New_AS_069.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_069.wav,sbv_media_base,0.4500324985828893,0.221033378021709,0.956842008875033,0.4960369416870853,0.4927220046517243,0.0234623014928246,0.0054014661785398
AS,New_AS_070.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_070.wav,sbv_media_base,0.3838395455890706,0.211618325670024,1.2394762043824143,0.4320241287588447,0.3634107902240565,0.0397455187205137,0.005270836463166
AS,New_AS_071.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_071.wav,sbv_media_base,0.4457612490819459,0.2288413249852927,0.9220394028760736,0.3245790822241655,0.4782851742016796,0.0400630309862772,0.0054300753356217
AS,New_AS_072.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_072.wav,sbv_media_base,0.4276765599039255,0.2378780516070784,1.0833070763058896,0.4612621416288573,0.3529819367134416,0.0476582815887314,0.0078401324912978
AS,New_AS_073.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_073.wav,sbv_media_base,0.4800113458577873,0.2832986194373094,0.9895611235190206,0.4581844655631932,0.4992750966604615,0.0478978301722535,0.0025950449699536
AS,New_AS_074.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_074.wav,sbv_media_base,0.3099311394622724,0.3526990976760777,1.2754556805868749,0.317172064652309,0.4521221414009828,0.0446273584591265,0.0073226853043762
AS,New_AS_075.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_075.wav,sbv_media_base,0.4406383678317906,0.1615843448453671,0.9415415946107264,0.6330817009634286,0.5943663410631477,0.0441804882260251,0.0030156608010417
AS,New_AS_076.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_076.wav,sbv_media_base,0.5428748969920887,0.2162572236861402,1.0823932400707794,0.453827931171578,0.3931944235975217,0.0306503108945506,0.0047748208101529
AS,New_AS_077.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_077.wav,sbv_media_base,1.0789215657231592,0.4453719668336767,0.9661903600466852,1.2476665827486917,1.1364628755068504,0.2074129283820298,0.0490949746374162
AS,New_AS_078.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_078.wav,sbv_media_base,1.14541308765555,0.4913833927078808,0.92812917345674,1.46493028984178,1.1620796089539556,0.1979091405672055,0.0542349993388109
AS,New_AS_079.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_079.wav,sbv_media_base,1.0152082363193269,0.4359918542143409,1.0226900951093796,1.4128258598824073,1.1633871887499312,0.2311202237765829,0.0439068312167296
AS,New_AS_080.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_080.wav,sbv_media_base,1.0817836941176942,0.4078042245094173,0.7559957581951859,1.351349775232286,0.9409941487999886,0.1975385489061877,0.0651100111809204
AS,New_AS_081.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_081.wav,sbv_media_base,1.1466454191539672,0.4495035252350268,0.8389768261593182,1.360490278686335,0.9640139421429926,0.2064628986603248,0.0416440250383038
AS,New_AS_082.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_082.wav,sbv_media_base,0.9901289069564884,0.5246670714227453,0.9637117393712952,1.2434355030539073,0.996518970536972,0.1993002220121755,0.0473070139562226
AS,New_AS_083.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_083.wav,sbv_media_base,0.9310109368857242,0.4224516107930518,1.0361147133076123,1.0907498592719829,1.0352294489950855,0.2151048743073088,0.0515319161902799
AS,New_AS_084.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_084.wav,sbv_media_base,1.0553994924154215,0.5174790181221562,0.9243006565393348,1.476319076774676,1.1056011075511345,0.2010446178854598,0.0351151704917146
AS,New_AS_085.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_085.wav,sbv_media_base,1.026921743920819,0.5465630625293418,0.9325771250996714,1.4607555635529377,0.996706406103408,0.2074518326282679,0.0377469335026797
AS,New_AS_086.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_086.wav,sbv_media_base,1.042014471618395,0.4031889738332205,0.9022111368105978,1.3249977220834577,1.007964932440973,0.2256157604685079,0.0409711313725858
AS,New_AS_087.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_087.wav,sbv_media_base,0.9128721343997028,0.3950799665675155,1.0349306662945896,1.3003197116728475,1.0428659931695374,0.2197516581583631,0.0333349952370415
AS,New_AS_088.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_088.wav,sbv_media_base,1.149775690674365,0.5778116329750884,0.8679796318618413,1.246427364132637,1.063753736855592,0.1953501626340413,0.0487761544024455
AS,New_AS_089.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_089.wav,sbv_media_base,1.10053475575358,0.4939477084139416,0.8570725319097126,1.1623205181984433,1.0708401520987472,0.1508024914373995,0.0533257613953253
AS,New_AS_090.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_090.wav,sbv_media_base,1.1531790869252336,0.4593857510618354,0.8986667912376208,1.4756715608547628,1.1850944448675482,0.2084750435637184,0.0453626389093514
AS,New_AS_091.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_091.wav,sbv_media_base,1.1990786513618248,0.5836593393364886,0.8621686011306051,1.4234713722545935,1.1575979157965413,0.1827070756899036,0.038292602716962
AS,New_AS_092.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_092.wav,sbv_media_base,1.066062617077173,0.4673233926935121,0.8617962882786019,1.2990235945604327,0.9627819037378073,0.2008382789629242,0.0487346377956008
AS,New_AS_093.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_093.wav,sbv_media_base,1.186750374346848,0.5041792052239724,0.8357233995680959,1.370748810203219,0.9705743490729044,0.1780532501061127,0.052717623791562
AS,New_AS_094.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_094.wav,sbv_media_base,1.0396274532520189,0.5208733793981233,0.9737320647751472,1.2453126693148302,1.162167444295226,0.1991719326006642,0.041146784892677
AS,New_AS_095.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_095.wav,sbv_media_base,1.032285227500528,0.4089254562882796,0.9109876837663868,1.1870225890643402,1.019889513627287,0.2033778251793908,0.0412780368302674
AS,New_AS_096.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_096.wav,sbv_media_base,1.1830252717277594,0.4821985045644176,0.8385863638914702,1.4680616181871502,1.1067002096218277,0.2138722259460303,0.0395424569889728
