clase,archivo,ruta,variante_deep_onmf,F_001,F_002,F_003,F_004,F_005,F_006,F_007,F_008,F_009,F_010,F_011,F_012,F_013,F_014,F_015,F_016,F_017,F_018,F_019,F_020,F_021,F_022,F_023,F_024,F_025,F_026,F_027,F_028,F_029,F_030,F_031,F_032,F_033
AS,New_AS_014.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_014.wav,afinidad_y_resumen_h,1.2571669873172184,2.300793246982911,2.049016012866257,2.1506618694217967,2.213199399455669,1.4043073170781204,0.10845635147647058,1.2974650746617886,1.6738755518651414,1.4531098297970337,0.35917190394818777,1.04402399523874,1.8346476745405715,0.2963925519241774,1.8181067229448384,2.163525576989026,1.9360179872692018,0.847197041212049,1.5831570374481339,2.3540140543043084,0.2650982658237404,2.085774307564816,2.792476071093084,2.501802882220244,0.7086689435269833,2.0082340412875967,3.4533566788853305,1.2301169977042419,3.5494248007431355,3.7164112868531003,3.60263684962286,2.311979868231078,3.0434514481861465
AS,New_AS_015.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_015.wav,afinidad_y_resumen_h,1.186177752754267,2.166767293786795,1.9529946822897293,2.010582002636757,2.0837040521883434,1.3834656793502744,0.12611093797926518,1.3338522097819472,1.604050580189136,1.449404692881483,0.3703152117949699,1.0711309135272358,1.8669789507177967,0.4320266977763839,1.850720136856347,2.1165957782768023,1.9760200084779658,0.9131282982202257,1.6161853113901348,2.483864756028225,0.18937295902153914,2.2084784462930314,2.719801154338951,2.504015320659885,0.6671073105960339,2.155019925881284,3.4725159741404954,1.8161462155359216,3.7806376063439173,3.6543103189305235,3.669381739822746,2.5415747879390986,3.1011436215417727
AS,New_AS_016.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_016.wav,afinidad_y_resumen_h,1.25814860635042,2.2645028244904237,2.0500651326259827,2.1214648432662035,2.1605440054959275,1.3497999613773626,0.16475995345613945,1.3294398670399994,1.5950616763571996,1.3476834496835948,0.3146844857957151,0.9507765708488459,1.7227836591812502,0.4732421689290136,1.8521112814701337,2.0938296083999757,1.8903264955234615,0.7496559712742723,1.5250146353272056,2.3213723465716347,0.22390173297208302,2.162753639136091,2.640561377886122,2.361392693082419,0.7508221927028089,1.8709150529003329,3.25643886968831,1.668843865958482,3.593123923424917,3.659421757214072,3.534864281009317,2.1625526070637173,3.0795372797657383
AS,New_AS_017.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_017.wav,afinidad_y_resumen_h,1.2775216640148574,2.227911839568613,2.030588165756911,2.0897082125778725,2.138620013019617,1.3710958245685285,0.10126666191133875,1.3381479847554034,1.6464580660587678,1.3538681587505064,0.39549041004473623,0.9866149475349669,1.771382584931006,0.28607755049832534,1.8213180226626438,2.1329168622421864,1.8775415805288047,0.874291395746435,1.5070075583666935,2.3137426350860584,0.1723366006973334,2.2603271056603083,2.7240081681729174,2.4702881884605365,0.8898140504910427,2.1575180679138706,3.36525446163699,1.1806760803345373,3.56280546842141,3.7050652794477403,3.517345786678694,2.1558321484292455,2.942366342308545
AS,New_AS_018.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_018.wav,afinidad_y_resumen_h,1.2080679587156322,2.187230359459659,2.0356153384078337,2.036827730574989,2.0878728291023023,1.322488021153415,0.14971368193576823,1.3531659049888205,1.5332678721315485,1.4163208832485512,0.38638056603372367,1.070433660235271,1.7335874025758162,0.40154335686661835,1.7874228576557945,2.0141352551563703,1.9190831340912398,0.8839902872332104,1.5622994797569003,2.3091798341447185,0.2821677376498325,2.2440168364431665,2.5736660638606645,2.4484544852760477,0.8245263291407228,2.208348409945791,3.2123967999533143,1.6399819150236195,3.2469257080567555,3.6200965426815555,3.5276438722446564,2.589309231886339,2.953464549969479
AS,New_AS_019.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_019.wav,afinidad_y_resumen_h,1.1353750935230382,2.1450133632673425,1.9995076128501321,1.9682425233010503,2.05179697992256,1.28566374872649,0.10985210320745141,1.3647639816244956,1.4687644134217583,1.4676234820320535,0.393549099234851,1.0585011164034897,1.7347678791625147,0.3222551403759646,1.873846987125693,1.954197754302577,1.9841950710458054,0.9090923677113456,1.6067020878113747,2.232278138751931,0.168303948479988,2.278006722267058,2.590955952475772,2.5483664025576833,0.8102940640443567,2.120689706844105,3.295247615593136,1.5491837187586277,3.702431674697954,3.6599731612265445,3.4858212699766904,2.520350328091585,3.0966824093540417
AS,New_AS_020.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_020.wav,afinidad_y_resumen_h,1.235915892329514,2.2419625052024945,2.01353230802124,2.145772637053769,2.158626501100367,1.406502199204748,0.13597869678394897,1.2892937027275713,1.6922843925033157,1.4599159354683546,0.3370136872937197,1.063906007563352,1.853749857643787,0.3649826620807722,1.728645874136837,2.1827694431202116,1.9380608335388794,0.749700970405307,1.6176980489114836,2.442564047053352,0.38220539147517185,2.213020429519428,2.8365460611160653,2.6586658226084463,0.7019157839100121,2.1380133691604177,3.3770498170399286,1.4074723644647604,3.2516069514100594,3.7349939045475047,3.397783475949838,2.1130915397621326,3.145504127608107
AS,New_AS_021.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_021.wav,afinidad_y_resumen_h,1.2145034406114668,2.1819418941435296,1.9913407190764054,2.013265980606506,2.063602142811017,1.3911872843808437,0.10707151104040571,1.3067820482716095,1.6096315468482663,1.4067723115516226,0.38475441002392036,1.0217497156129336,1.8509841431063383,0.3115953206369793,1.7853702685348984,2.1451460811198073,1.9388314399800406,0.9322553904326413,1.5936261740288318,2.4389219944664537,0.20505684168106342,2.1506814201361646,2.656854934271936,2.6093500820789037,0.7869631509936943,2.0412310455119522,3.3933299164993174,1.456863018586389,3.4540037861033066,3.729375941483096,3.520588209461189,2.5797397675529097,3.2281507014421624
AS,New_AS_022.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_022.wav,afinidad_y_resumen_h,1.1915022433542186,2.2319138839463553,2.040264020789276,2.0247159529176146,2.1284985824998293,1.3506586431245962,0.12719639593885051,1.351821659158511,1.5427694553892386,1.3925054053698587,0.40296426944841657,0.9966649132598014,1.7700973371560167,0.4030150800574882,1.8329912874187828,2.0333658110977075,1.953958817194984,0.9575433847440074,1.5841328729553323,2.366637745367185,0.1587292444698651,2.316379732733262,2.6840982191249445,2.3431115301762806,0.8652582186987963,2.0729564853032056,3.377462209632474,1.5478252777325794,3.546983329802811,3.5662509904833075,3.6081766185287134,2.730485531804411,3.1600388212958186
AS,New_AS_023.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_023.wav,afinidad_y_resumen_h,1.200479121409596,2.191840708632579,2.003437770903587,2.0221035440798767,2.0799446416547873,1.3075677286037646,0.09092344508123727,1.320349515965352,1.5788491780863494,1.2933669600509197,0.3719210158870928,0.9812080808800876,1.7436783554011308,0.2878091056142133,1.878232939517475,2.1043296645751446,1.8450283065353106,0.8708878126472748,1.633987008915592,2.4153868542711048,0.1873963537238378,2.0890261115446753,2.757250764211302,2.398556028971581,0.7088489304648341,1.8828797187604027,3.372388661720331,1.4191650838114678,3.6379093683626933,3.6067578826050313,3.5609822058181733,2.2536769740419027,3.2423482281043987
AS,New_AS_024.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_024.wav,afinidad_y_resumen_h,1.1751784395920133,2.242460500663841,2.0606828218856976,2.1087626531388772,2.136821448593949,1.3257670633666778,0.1256735093206189,1.3510412101053126,1.507789525383524,1.4100761701996198,0.3747765375229942,1.1006495192421522,1.7853692012794782,0.30473715953178393,1.8454844227000997,1.992282394455836,1.9252998602622529,0.825564666911046,1.6684994438898606,2.236773876072915,0.2804654899666865,2.1454679332493307,2.649153026287296,2.3830871250814987,0.9039275435208183,2.134437215956892,3.3023971419063,1.2448627124749811,3.556280377507723,3.5962291872584693,3.500924630697959,2.240610364024441,3.179418340428344
AS,New_AS_025.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_025.wav,afinidad_y_resumen_h,1.146533037637382,2.1899333350160775,2.0154529840109525,2.019892367559953,2.090077064748935,0.6096241147092761,0.028420601671921793,0.6947034357683012,0.7618560172315215,0.7160300724825419,0.13051817798580698,0.5061241351509231,0.9596145703719935,0.1019348331104586,1.105289821157422,1.1483910865061415,1.1096242091943977,0.37647320378847987,0.9020836769761377,1.4010014824542323,0.04685402938555118,1.3326628132804927,1.7005567658831067,1.6353415454223508,0.24697153319459753,1.2439578604074109,2.356805915562993,0.8148178917494449,2.676110900355538,2.5915033648902734,2.4521298474077553,1.527531877305079,2.1400980251088684
AS,New_AS_026.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_026.wav,afinidad_y_resumen_h,1.2607895355585155,2.233076664616483,1.9980915620753557,2.130038268479011,2.1482088810214233,0.6847418479234846,0.022703236545598002,0.642933896636405,0.8830812639641358,0.7615372664521155,0.13713831451468797,0.4951108742071278,0.9952618423656219,0.07178000887891489,0.974081241167581,1.254116576301386,1.113149014483313,0.34937824392286143,0.8137735338990449,1.3853431382208492,0.0462734762940427,1.3914420755779813,1.7939903368923287,1.5705979847973939,0.34046309919994744,1.2430986949344633,2.3125573474343035,0.5594499398826034,2.502860716505954,2.6337960193765397,2.472195147942165,1.3236497143767159,1.970706208711073
AS,New_AS_027.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_027.wav,afinidad_y_resumen_h,1.2073190242729732,2.236751270563195,2.0312035183853197,2.1427840618856213,2.156144758936411,0.6824445786481538,0.02576388959166839,0.644460863254817,0.8773211128388522,0.709292421237,0.12274621648596426,0.5264272330387163,0.9936431462927889,0.08987960629736669,0.9918295550371392,1.2550376522216686,1.0371785605069723,0.312910367684794,0.9319336301813379,1.4743016660917765,0.046191427119391046,1.275676992073729,1.760583923892051,1.5709377422929651,0.3306566653938822,1.1970581697312244,2.349426455163531,0.620876010049525,2.4576706187318256,2.711272730584146,2.380766793371019,1.2315967816334168,2.199392334985733
AS,New_AS_028.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_028.wav,afinidad_y_resumen_h,1.1887830063633615,2.171824243973091,1.9986108786881829,2.0335527896409196,2.082718438755937,0.6482731594733341,0.025107588605323063,0.6450172195268411,0.8065204377998387,0.6853298742609178,0.12163607920508257,0.47125293320828626,0.9463901222625124,0.08686364711183839,1.0470927831844294,1.1922749061163844,1.0722306392075374,0.36895651089020914,0.8898523049154543,1.4846343063412735,0.026565871618395777,1.3718319082238735,1.7668503789270038,1.503673989007737,0.23214473417177345,1.138681870200946,2.1170153914800687,0.5740396311002046,2.6171436918048494,2.5165732382627923,2.407971750745656,1.519130667748414,2.176592446300489
AS,New_AS_029.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_029.wav,afinidad_y_resumen_h,1.2132891609041778,2.182404579702529,1.9989112187170983,2.059177102982433,2.0883776639086715,0.6651977960230975,0.022266977072056552,0.6434564013240405,0.8159470492813162,0.6783974796491616,0.14255371464818434,0.47246965574457916,0.9501330423685077,0.10346589529480664,1.0242527723150863,1.17000228462181,1.0723902376196572,0.38595442080614734,0.852052457197944,1.4120511080974554,0.031635518613244366,1.3310389419519346,1.8297504381016998,1.3595455922324908,0.3169962107778119,1.1725654424591223,2.157775378921138,0.9157896748778599,2.5845941201283305,2.411161592309026,2.512608288295467,1.4950468105221915,2.0463669799969315
AS,New_AS_030.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_030.wav,afinidad_y_resumen_h,1.2004182949562558,2.2593784259804073,2.0366683310549423,2.0994045421377034,2.1750113284266424,0.665105116147065,0.02369169527128916,0.646884978877699,0.7796042777866337,0.745732851072424,0.12019451274804537,0.48821670701024705,0.991781580961498,0.08045136411830169,0.9994087086359404,1.155519109448158,1.133616022531306,0.3541542102824832,0.8504854352891635,1.4230683955474333,0.038506522522212275,1.276869399189855,1.6916733498399859,1.6903990913639548,0.26949078325736536,1.2468187855991213,2.3570641397398227,0.6078950022411217,2.5054231839723697,2.6091485415338824,2.3758916307296762,1.47202933723655,2.072186099233382
AS,New_AS_031.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_031.wav,afinidad_y_resumen_h,1.1723691358600254,2.1342523767922654,1.9892683876284718,2.0129789550593524,2.018350690314931,0.6264187267432768,0.03137274552571611,0.6624716026028727,0.7338930139420957,0.6857070255475386,0.13859202520987104,0.4712530837883339,0.9650598738816677,0.12749089784080422,1.0228209781315531,1.0942110502101268,1.0517174566610983,0.37721002741037946,0.848242516323677,1.2798796926940146,0.041485439933599336,1.389380610073741,1.6277751570275532,1.556934459637486,0.2815248499165209,1.1397961288079026,2.2787880203515005,0.9381030525551876,2.6485922474972994,2.4776322287657315,2.3391922287323546,1.393752327670656,2.077253543562042
AS,New_AS_032.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_032.wav,afinidad_y_resumen_h,1.2195458306528686,2.254375833017163,2.0281078982492615,2.116942291184311,2.166948086187253,0.6923194391446452,0.01792736199191775,0.6650547396021267,0.8561507723002377,0.7591026175105842,0.14193933148484716,0.4967223167188115,1.0092771178892126,0.055513757129641204,1.043341317411536,1.2209751235559116,1.1171159018016095,0.37748690324523326,0.8565977743499074,1.480592369884424,0.03350904013727691,1.2317218192564723,1.7570461781617208,1.5156289595315666,0.3017914348658952,1.2010347083319646,2.3597979728857372,0.35552972556839757,2.640092345723862,2.5264966767369708,2.571036437778651,1.4438114394455375,2.090749663535033
AS,New_AS_033.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_033.wav,afinidad_y_resumen_h,1.167661254300772,2.155604684467685,1.9869097814844114,2.0035386021219304,2.070388523828144,0.6558997201219068,0.03078262969666582,0.6807530746525703,0.8334691729814361,0.7178815597357884,0.1301794611718246,0.5255129379922127,0.9755331162592267,0.1080599205466235,1.108175074245812,1.2412221788214184,1.0837472855952859,0.3622229455150357,0.928399553815084,1.4395054309226882,0.048490360070119455,1.3546639940880478,1.7729054633793313,1.5255688462094237,0.28728323187682475,1.150166271826104,2.293520078187199,0.711664755329602,2.711539319310252,2.6191670573405603,2.3206295061485553,1.4715862256433203,2.0880165681531158
AS,New_AS_034.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_034.wav,afinidad_y_resumen_h,1.2121276212120826,2.197449517405107,2.0194992802390637,2.0432111188426805,2.1131313222905295,0.6365025258791138,0.027273962454094948,0.6682795304443038,0.8060312876360027,0.6677082871928837,0.1395674177989318,0.4565573358718981,0.9210933731239951,0.10327594818299732,1.092889742990711,1.1718883669648898,1.0336553117501597,0.3714246743763836,0.8551775568961977,1.4248188971341167,0.03998910747304961,1.4052523692251757,1.7032189641148474,1.2888903065179604,0.3340717422250228,1.1321787920737891,2.053362599875482,0.7421006827044305,2.7505661608310916,2.4839824666572485,2.383007839203099,1.4378989527755324,2.07580052440865
AS,New_AS_035.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_035.wav,afinidad_y_resumen_h,1.2111995446568604,2.2219756874152816,2.0188521142493805,2.0840152927624644,2.175573725860307,0.6718335636317735,0.035485426343294574,0.5927613688060527,0.8239773418001168,0.6602838686011662,0.11846316217335137,0.4476222617274019,0.9655066113904917,0.14822438443440217,0.9311683156463845,1.219517906096857,1.0373329779113165,0.3301617111754555,0.8424576990280059,1.502987084538169,0.038556372317430386,1.1317649371499325,1.7233371790464518,1.4056728334636626,0.3171849552988731,1.0341265891746492,2.1657355746893145,1.0029872888575293,2.4300133542749927,2.5407788092403534,2.5705600097011323,1.348709193754844,2.1549085254319764
AS,New_AS_036.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_036.wav,afinidad_y_resumen_h,1.1526485991384117,2.136122764970561,1.9750071942569472,2.0024845321233373,2.0640989282559863,0.6609558358413816,0.03106927895278601,0.6654864502507356,0.7385115159427434,0.7158237736201039,0.13664017409749205,0.4877309391468028,1.0013837535104746,0.10061638701342901,1.0450676848965503,1.0844664465317417,1.1132030299875182,0.3683111464633961,0.8837379946296315,1.3239116923099756,0.05180072062050888,1.3336606972584824,1.5190078863286502,1.551789198252159,0.32417174954549205,1.2484542241805825,2.245014852610535,0.6661999087463223,2.774496664927387,2.5508841973214182,2.5356806637351386,1.5490422633324,2.2506760778424373
