clase,archivo,ruta,variante_deep_onmf,F_001,F_002,F_003,F_004,F_005,F_006,F_007,F_008,F_009,F_010,F_011,F_012,F_013,F_014,F_015,F_016,F_017,F_018,F_019,F_020,F_021,F_022,F_023,F_024,F_025,F_026,F_027,F_028,F_029,F_030,F_031,F_032,F_033
AS,New_AS_011.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_011.wav,afinidad_y_resumen_h,1.218372979078574,2.21822029756926,2.068319069944622,2.205710535219685,2.1215658677930067,1.356094446270784,0.09351477969624508,1.2439583650371588,1.7299955791076433,1.4888795489056432,0.3635371255209699,1.0038125857224367,1.7658807161464418,0.2740504652165735,1.7072613498349776,2.204698007712366,1.9743379924780262,0.9044054232602936,1.6228258241759457,2.4557813029681896,0.18194433820244524,2.0576066132050435,2.788813604485345,2.7135865107712025,0.6999813473163626,1.9551506817513973,3.330518239913187,1.2488440582351699,3.4663857853627627,3.760601069979374,3.5698899783207367,2.435849795402282,3.201641089105565
AS,New_AS_012.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_012.wav,afinidad_y_resumen_h,1.182946462461758,2.1766782941097467,2.1187829690336084,2.232960493200087,2.1558721479578815,1.2957888197715302,0.12852770152738616,1.3437388805031387,1.6254931612341292,1.5126821375950674,0.35406220568202756,1.063423690018449,1.7089979054981734,0.39246556403525185,1.8705975200126939,2.0823413237061685,2.004205702104755,0.8095458096159511,1.5980376849531566,2.2510148293509684,0.15368076460880023,2.3014525452939005,2.718926016492234,2.6121903131443673,0.8182289100099076,2.2765423336275066,3.3440746737086986,1.4987784086077367,3.6084143068426067,3.6997089652947683,3.5222133309903794,2.4740253745426077,2.9405460474659786
AS,New_AS_013.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_013.wav,afinidad_y_resumen_h,1.1472858754592485,2.175105970147633,2.059172743263361,2.1512597285787747,2.060790061349887,1.3192026422875953,0.11793369874978495,1.299965419654032,1.6069580766121936,1.5058437895290122,0.31201520252685283,1.086705876264124,1.7260663921363018,0.3501645423576206,1.773678391423746,2.078612924057185,1.9920674873813953,0.7649441764106555,1.6965927236305218,2.3811576796121017,0.1784589268449048,2.170638525657873,2.69460037817454,2.6003363597060227,0.7403712561477069,2.0770217259484856,3.285148318099343,1.405950351877439,3.437955923297679,3.6415689507263553,3.6978596580375367,2.304786032677716,3.2888081335221173
AS,New_AS_014.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_014.wav,afinidad_y_resumen_h,1.2429350374710897,2.27905973918807,2.0940887578623046,2.2754644844424985,2.2270982266988297,1.3380099219178612,0.08014741739527977,1.2330156876718221,1.6055392539395599,1.4906359382325893,0.2878635291290019,0.9969944659863973,1.749294526046447,0.26105225703980384,1.715789070913565,2.106962755586593,1.9768529314455323,0.766615899548151,1.5478201043060051,2.273220834270644,0.14089137591968537,2.0131871992325956,2.6866031183471732,2.5641340621978452,0.38846206578535913,1.9289301604507054,3.41746607158411,1.3912311847898795,3.5307056032860644,3.765710566171763,3.6759013028520555,2.3790204154774295,3.1166424692592516
AS,New_AS_015.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_015.wav,afinidad_y_resumen_h,1.1352554428206658,2.0976146593107527,1.9902326412768192,2.0932019607366663,2.066043097326651,1.3183159034050975,0.0930447413459273,1.2890144985202068,1.5370776458695725,1.4894750491464368,0.3041556613656435,1.076736610657423,1.7861118809638494,0.3796371764295738,1.7623488848891005,2.0550088891854132,2.0148880826781315,0.8341844159672486,1.6606972100525113,2.3334755588946514,0.09276646276403959,2.154978697814777,2.515743280069696,2.6115711639922297,0.493205129582337,2.158003995612435,3.415767657449919,1.8187059817128985,3.72567135275059,3.669091625211369,3.756533970602611,2.5551012332932417,3.157998683191187
AS,New_AS_016.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_016.wav,afinidad_y_resumen_h,1.2620288074997241,2.243027584583399,2.0934335629171037,2.231992246805763,2.202886399768436,1.3658150982073631,0.16142954310179572,1.2825657348028974,1.7251250136278462,1.509899457784964,0.3132967312217617,0.9664734833484234,1.7504229831582696,0.4669380063753407,1.7956812841056948,2.1869325507632236,2.006943265957741,0.7817449161886816,1.5509532989497479,2.3091449173679464,0.19560477742309337,2.1104764687585567,2.7105688562951324,2.647534756892874,0.7091699485521423,1.9106138457374087,3.3593968371977243,1.66201542360654,3.529787307724321,3.7775649363226647,3.612005600721189,2.218151584300645,3.1288780747323197
AS,New_AS_017.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_017.wav,afinidad_y_resumen_h,1.2704640490157793,2.2020811096434953,2.065346694783221,2.2290574372215026,2.165561988228937,1.3550602448803621,0.11167626822228731,1.269294718327451,1.7356198618734564,1.5069134021366406,0.396169489657534,0.9425887092740924,1.7659226242866677,0.3131745095167309,1.7562455513105895,2.1982866197087914,1.9951683777221259,0.8924830017470002,1.4961613598172097,2.2346394250460877,0.21276628212608892,2.1500663198746146,2.7174879966022387,2.5968674132492833,0.7772225449673038,1.9839883119416921,3.32327591022815,1.1941642938289498,3.50171547972199,3.7357197458672795,3.54289048827092,2.2120881513920607,3.011595584214876
AS,New_AS_018.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_018.wav,afinidad_y_resumen_h,1.1841820602551945,2.167930517050161,2.0834709731231404,2.1955302134595307,2.095113118208809,1.324629235531083,0.1414225739967861,1.3126512840457318,1.6482904399870268,1.4897965356035734,0.3430565452125232,1.0938300854328262,1.6833140317120854,0.4128327750000421,1.7317539924619587,2.094782861862117,1.9671208186696068,0.828973577642298,1.6214707893153488,2.3359597915530226,0.19139720645860284,2.2027981385064295,2.7304421764847424,2.4794543667818476,0.7654038650610272,2.1679961590847063,3.1886792872617384,1.6228179274102772,3.1908298746892547,3.680843701033688,3.595447889593291,2.6502223475062934,3.023407714180425
AS,New_AS_019.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_019.wav,afinidad_y_resumen_h,1.1167720212438714,2.1023595305569023,2.070548808036065,2.1537640451665228,2.1078526981436383,1.3244165277167648,0.10636587094281186,1.3343287397584838,1.5782737070094055,1.5673452022092547,0.42780444574978843,1.0647576294863401,1.7134487292178733,0.3487574411813476,1.8290304007081288,2.0324489907340144,2.0545627266229176,0.9362820693604488,1.6443590347354378,2.2346497642211007,0.11023711879457776,2.269926078350244,2.6131164446145103,2.620434337111065,0.8902600870586693,2.028926445980715,3.258321190686971,1.5261013269721835,3.640036257124258,3.639768102096116,3.54343299655271,2.5298963583941365,3.2599642546672998
AS,New_AS_020.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_020.wav,afinidad_y_resumen_h,1.2075765754341352,2.228293652824644,2.061426484833014,2.247101230324876,2.199702406003305,1.3354497667102707,0.10524639743904633,1.2174890764727306,1.6202356138223595,1.4950744905148576,0.2845062013078905,1.0371181593913419,1.7713911599330285,0.31352984567455117,1.6547044004926994,2.1172810579050623,1.9734016270679904,0.6774668972623807,1.5989149008279608,2.307849178773528,0.23588733421103683,2.067513559621404,2.6813622405194413,2.7272597389359885,0.6695658931585421,2.099066410985613,3.344342934794408,1.456218064843458,3.240233016389086,3.785478469414994,3.5125741691182406,2.1417796049584665,3.1774785919897783
AS,New_AS_021.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_021.wav,afinidad_y_resumen_h,1.1644219334502097,2.1696431372395213,2.0550387520552804,2.1882188149111634,2.125990306179314,1.350891518955176,0.07573331143168097,1.261793178143036,1.5729832205173886,1.5100328674980734,0.32161214394768106,1.056693136535977,1.7936981627687707,0.2648170177952051,1.6960846175750577,2.085115769064945,2.007161133004725,0.8595182024267323,1.6408202344503169,2.38070005351168,0.1168710021461359,2.080310600585221,2.4702596748003005,2.6845858664539106,0.6170769876524987,2.1185858044385535,3.338862270776581,1.4272302831105017,3.417545875316814,3.748938029463344,3.514243784561051,2.5994445138048783,3.2706846538951493
AS,New_AS_022.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_022.wav,afinidad_y_resumen_h,1.208413888795187,2.252682010504975,2.124020879756592,2.218184555711858,2.192319603785382,1.373961894294489,0.12298144082541504,1.2983249295554868,1.641210975159862,1.5332612300350434,0.37578991731969424,1.0087308186901605,1.7825488642278002,0.3926897357638568,1.7749743378324392,2.1007313992534353,2.0437205517921786,0.9241483801153523,1.598893924825421,2.422284181791031,0.1041356009763739,2.222074918226492,2.7366433610569008,2.5680730568179118,0.7861820850199391,2.0500580707294085,3.3409946243426916,1.5505905909217623,3.5267731763503396,3.5839052650248866,3.6943516461228847,2.760353091203528,3.1860742248546394
AS,New_AS_023.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_023.wav,afinidad_y_resumen_h,1.1721842794694637,2.156291974213702,2.0456217014214952,2.129107539564839,2.0817479735666513,1.3469931561425743,0.07800027509198458,1.2594711385668775,1.6838046216816536,1.5124205246628635,0.3666950226767871,1.0304866214480726,1.7874637805308344,0.24534429385604326,1.7750874852179952,2.1691614376165083,2.0060152407969145,0.8500069325885791,1.6782046676516005,2.4204475751009733,0.1492943224816648,2.069430626239355,2.759147170011048,2.613586825033364,0.7418195752637354,1.985306188084744,3.3891833625169627,1.435111864068481,3.5908217220144096,3.7405597481866106,3.648695900859535,2.2650544524889336,3.284838594734855
AS,New_AS_024.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_024.wav,afinidad_y_resumen_h,1.147334049693058,2.218540376682461,2.0994035672465627,2.20933727813874,2.126553887573356,1.2955749405454209,0.12518297137258821,1.3286078381620328,1.6223098689827349,1.512336110689035,0.32920002367226353,1.1172850870647095,1.7170371481101108,0.3344003633307217,1.8160702656911718,2.08672795484148,1.9902792508279121,0.7497514223068314,1.7201454738500102,2.1644933961423187,0.23484135728375208,2.110020951304061,2.6758449759509366,2.5649165010500545,0.8124124886258635,2.207151952981341,3.2887787906094292,1.44406118206808,3.5133391524417363,3.6332157886501353,3.549585307392637,2.2673291515002325,3.2406586743611507
AS,New_AS_025.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_025.wav,afinidad_y_resumen_h,1.1422192231009796,2.16205297898421,2.043666066107419,2.1436483084150706,2.097199664901392,0.6107669838814546,0.023470548123670533,0.6699051693682043,0.8308711231501321,0.7823946397607338,0.12157108465449522,0.5016413351407879,0.9165614438103722,0.10354250878054139,1.0844533205288636,1.2136907936112336,1.170967671514521,0.3741077692787226,0.9150841879491768,1.3974345639629355,0.034496548258379285,1.2456405929943455,1.7942167843735337,1.6533126837597707,0.26056153253532544,1.1016715157520185,2.32280558748435,0.8267458428797096,2.634017089089873,2.5957277374530765,2.556962004735537,1.5420293868461943,2.1540753445511243
AS,New_AS_026.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_026.wav,afinidad_y_resumen_h,1.2106805564867216,2.2082216407195627,2.067379568899208,2.299870450499444,2.217803696113528,0.6374624244772863,0.016214599165096766,0.5895885829270416,0.8246997205581796,0.777187749593292,0.11565898280475942,0.4819158752977149,0.936198974463281,0.05849888908829726,0.8892045002087039,1.2104300478845764,1.1384709961505703,0.31968752714619203,0.8270034644753338,1.3217009155005983,0.022954544025658268,1.2691517259095766,1.6359001575670828,1.616001710706934,0.29712389495795,1.1945751456589584,2.269093010976361,0.5773496433492816,2.459859167050243,2.689502128344908,2.5281095246983316,1.328467246554052,2.0437408392080982
AS,New_AS_027.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_027.wav,afinidad_y_resumen_h,1.1791475847201052,2.224883708984962,2.0787379671006683,2.238710998843524,2.1429751227739184,0.6304580768238706,0.01862804107139871,0.6070140378816901,0.8176049622041625,0.7409070242605768,0.10110304088572912,0.5002197412214008,0.9325991025791303,0.0689271741821372,0.9291658183716079,1.2015436549479714,1.0806172388722761,0.2897734623012488,0.911726019534555,1.3276822078774555,0.03422089453865179,1.2179608440680034,1.6148263625728565,1.6533399394180963,0.2646862587895218,1.1501772038550826,2.320983882263627,0.503185452851599,2.4114366390749007,2.738362108271885,2.4727709093863086,1.2566260542454382,2.232091938634933
AS,New_AS_028.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_028.wav,afinidad_y_resumen_h,1.194956173303624,2.1897825503906314,2.070427802601787,2.2081225585493867,2.1373289361966057,0.6645481361389227,0.02221093356426083,0.6085812203253332,0.8841484287953342,0.7887466023177999,0.11171367666987782,0.48812565050574913,0.9602408154584732,0.07691070837741831,0.99224585512889,1.251046202373035,1.1524221577330047,0.35148721504916497,0.9082353249396896,1.5064344955742661,0.022156462073849532,1.3047259201535706,1.7524710764551787,1.6159706822123612,0.24420801401409495,1.187266152117695,2.2990890583164916,0.5325361579779977,2.562152743895717,2.7297731491373156,2.4812550147141024,1.527955157341478,2.2122605943382134
AS,New_AS_029.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_029.wav,afinidad_y_resumen_h,1.2063115230184644,2.194856895448715,2.0616120367567654,2.2245843681412483,2.163479242834158,0.6634741847234592,0.016329452889669537,0.6096062838773463,0.8687105532797187,0.7830016066808155,0.13008257501057277,0.4599136685486081,0.9589081880174358,0.08681790567466177,0.9868337775521766,1.2050176742628116,1.171484567038153,0.3808823905628586,0.8602129811965319,1.449535753280774,0.026620015461454174,1.2155372254605985,1.8079781300115647,1.566260603264387,0.2799339664424574,1.1432386402042558,2.2723678794850453,0.9214517878730875,2.577281179780179,2.4907407161119806,2.5895949443841153,1.5437027801798167,2.1724962775593317
AS,New_AS_030.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_030.wav,afinidad_y_resumen_h,1.1464195195218072,2.1722331914141377,2.0664587200543036,2.1790397770598635,2.131463357147979,0.6505094540462947,0.019651179383100854,0.6217935200327073,0.8159418463750637,0.7939046021215439,0.11222332234167139,0.48852179849998123,0.9518592403635736,0.07711801117571719,0.9689277517631965,1.1721358630816252,1.1761314285722795,0.34583655143841013,0.889107190080246,1.3824259183479288,0.025482836693202584,1.2277130667670688,1.6631032526066307,1.70217166940866,0.23576966122386625,1.2050926425456656,2.306336642424338,0.61632675776675,2.4946581731045887,2.6286510124808053,2.4793760164816763,1.4896958991126112,2.1118784221542146
AS,New_AS_031.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_031.wav,afinidad_y_resumen_h,1.1609142843893703,2.1204961118095063,2.024401892869516,2.187749189997218,2.0784268432021196,0.643838044964427,0.03056771307264796,0.6408023344122047,0.837788060933891,0.7669278027217103,0.13656666366197093,0.48228481382828203,0.9307773732580719,0.13569297226516974,0.9829320258033547,1.1763929057683427,1.1153576915788679,0.3775030940009416,0.8744763637585242,1.305985514665817,0.03782375609392557,1.341161053547343,1.7309862852286486,1.5858276680733412,0.2595671352645336,1.3387424957834155,2.233079297956435,0.9329821639746719,2.601157764697379,2.568375207750277,2.4383395683298494,1.4090999911793136,2.216619376320682
AS,New_AS_032.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_032.wav,afinidad_y_resumen_h,1.1760007176045806,2.2239048930733447,2.106213640578939,2.272063088318195,2.206614038188218,0.6469441769906374,0.011030829773799485,0.6129480184669915,0.8026261227816831,0.7810255876163241,0.11827121632500211,0.4703456086692684,0.9506377873846766,0.03751128284405009,0.9581696622551473,1.166920607306237,1.150010653319165,0.34331562923843767,0.850140356999129,1.3247689148412833,0.020771765192466988,1.146953404031977,1.6007891169916075,1.5635380599998279,0.21390258647045854,1.1087758013675255,2.3178222305772365,0.3552466861186126,2.637922474267571,2.5897537249448517,2.61797888307807,1.4476291028387507,2.0647634153365195
AS,New_AS_033.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_033.wav,afinidad_y_resumen_h,1.142728662526527,2.117576644395384,2.020357115540829,2.1318854748979175,2.0843449449153875,0.6231671568625458,0.021089752944292058,0.6294761340175821,0.7826270487051579,0.7496845096639049,0.10819339602149683,0.4905743944081694,0.9348425059566131,0.08748518095138708,1.0055553672626645,1.184267634472442,1.1243258452836198,0.3261351439216327,0.9036634666368275,1.3661600172992756,0.02478551989505652,1.1693862122766596,1.6008961504576993,1.4964524635707885,0.3070900866003048,1.1507726506876237,2.245120265801409,0.6921519189333111,2.7146139939404863,2.5962568636139545,2.42405544134628,1.4800345179628962,2.1779770636365496
AS,New_AS_034.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_034.wav,afinidad_y_resumen_h,1.221246751135897,2.2439066221408317,2.104456271280459,2.248074899087415,2.216061645330388,0.6555866900286886,0.020091625745137044,0.6374549055885849,0.8731299356382679,0.7767597114662996,0.13438865717761922,0.4673307614249019,0.9377729353556145,0.084546521064371,1.040166034623727,1.2230540891348416,1.118936453920409,0.3618997401592205,0.8727222616070337,1.4048667029185673,0.026035028556096382,1.2765413973637914,1.705460979023219,1.5290327841292282,0.3605401744590943,1.1544343774418298,2.1941819074369824,0.7244800937983943,2.7011050960230785,2.5430253626141717,2.4693597808297905,1.4533002069412182,2.224188794297893
AS,New_AS_035.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_035.wav,afinidad_y_resumen_h,1.225327454459838,2.199742950770191,2.0511609783285216,2.198353172504042,2.1801286478565216,0.6818187400634572,0.026574648803343145,0.569393025619791,0.8988761457303653,0.7751485310496263,0.11489572668928422,0.4471422469766994,0.9746849237082525,0.11973214843833924,0.8718540740762337,1.275911636278689,1.1417898878434545,0.32290191104785926,0.838479765928709,1.524503052103091,0.03129551380636794,1.0778258153794902,1.7437903567544994,1.704821727298619,0.28911641566281365,1.1020280936316478,2.2252789087784315,0.9929999966274378,2.3987020024906376,2.704613972485924,2.674132152432721,1.3615836857126182,2.229591998350512
AS,New_AS_036.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_036.wav,afinidad_y_resumen_h,1.1357547234676022,2.113438335891706,2.0138487813853727,2.142818866402561,2.0758669827965996,0.6514268780144943,0.02803333553095941,0.6531597917759676,0.8029496804760213,0.7743563043715755,0.13003728281531277,0.48625889274082107,0.951033936703511,0.10624342865421123,1.0050720515832714,1.1415178020248846,1.1615075534880683,0.3620776946011303,0.915403471361214,1.3764042214865755,0.029172888993550205,1.3085100206661633,1.705007074369696,1.6245720764303901,0.2998452711990594,1.2658205033709973,2.18459174935163,0.6815108585207079,2.776566305195523,2.552032211395835,2.6186568856043606,1.554714275291281,2.379615894862476
