indice_interno,base,clase,archivo,segundos_extraccion_clasica
46,SNR_0db,N,New_N_047.wav,0.0016138999490067363
47,SNR_0db,N,New_N_048.wav,0.001702600042335689
48,SNR_0db,N,New_N_049.wav,0.001991500030271709
49,SNR_0db,N,New_N_050.wav,0.002444599987939
50,SNR_0db,N,New_N_051.wav,0.0020641000010073185
51,SNR_0db,N,New_N_052.wav,0.001930300029926002
52,SNR_0db,N,New_N_053.wav,0.001854300033301115
53,SNR_0db,N,New_N_054.wav,0.001957800006493926
54,SNR_0db,N,New_N_055.wav,0.002078999998047948
55,SNR_0db,N,New_N_056.wav,0.002005999907851219
56,SNR_0db,N,New_N_057.wav,0.0019251999910920858
57,SNR_0db,N,New_N_058.wav,0.002598999999463558
58,SNR_0db,N,New_N_059.wav,0.0022652000188827515
59,SNR_0db,N,New_N_060.wav,0.001992699922993779
60,SNR_0db,N,New_N_061.wav,0.0020399000495672226
61,SNR_0db,N,New_N_062.wav,0.0019473000429570675
62,SNR_0db,N,New_N_063.wav,0.0018845000304281712
63,SNR_0db,N,New_N_064.wav,0.0019425000064074993
64,SNR_0db,N,New_N_065.wav,0.0019665000727400184
65,SNR_0db,N,New_N_066.wav,0.0024802000261843204
66,SNR_0db,N,New_N_067.wav,0.0022863000631332397
67,SNR_0db,N,New_N_068.wav,0.0019644000567495823
68,SNR_0db,N,New_N_069.wav,0.001957500004209578
69,SNR_0db,N,New_N_070.wav,0.0019756999099627137
70,SNR_0db,N,New_N_071.wav,0.002031999989412725
71,SNR_0db,N,New_N_072.wav,0.002145000034943223
72,SNR_0db,N,New_N_073.wav,0.001943600014783442
73,SNR_0db,N,New_N_074.wav,0.0027351999888196588
74,SNR_0db,N,New_N_075.wav,0.0022069000406190753
75,SNR_0db,N,New_N_076.wav,0.0024984999326989055
76,SNR_0db,N,New_N_077.wav,0.002043799962848425
77,SNR_0db,N,New_N_078.wav,0.0019813000690191984
78,SNR_0db,N,New_N_079.wav,0.002129900036379695
79,SNR_0db,N,New_N_080.wav,0.0019558999920263886
80,SNR_0db,N,New_N_081.wav,0.0020188000053167343
81,SNR_0db,N,New_N_082.wav,0.0030251999851316214
82,SNR_0db,N,New_N_083.wav,0.0021311999298632145
83,SNR_0db,N,New_N_084.wav,0.0018613999709486961
84,SNR_0db,N,New_N_085.wav,0.0020496000070124865
85,SNR_0db,N,New_N_086.wav,0.0019302000291645527
86,SNR_0db,N,New_N_087.wav,0.0018203998915851116
87,SNR_0db,N,New_N_088.wav,0.0018446000758558512
88,SNR_0db,N,New_N_089.wav,0.0019453999120742083
89,SNR_0db,N,New_N_090.wav,0.002648600027896464
90,SNR_0db,N,New_N_091.wav,0.0020288999658077955
91,SNR_0db,N,New_N_092.wav,0.0020049000158905983
92,SNR_0db,N,New_N_093.wav,0.0022237999364733696
93,SNR_0db,N,New_N_094.wav,0.002549199969507754
94,SNR_0db,N,New_N_095.wav,0.0019647000590339303
95,SNR_0db,N,New_N_096.wav,0.0019244999857619405
96,SNR_0db,N,New_N_097.wav,0.00224030006211251
97,SNR_0db,N,New_N_098.wav,0.002532699960283935
98,SNR_0db,N,New_N_099.wav,0.0020514000207185745
99,SNR_0db,N,New_N_100.wav,0.001969100092537701
100,SNR_0db,N,New_N_101.wav,0.001958400011062622
101,SNR_0db,N,New_N_102.wav,0.0017864999826997519
102,SNR_0db,N,New_N_103.wav,0.0018025999888777733
103,SNR_0db,N,New_N_104.wav,0.0017754000145941973
104,SNR_0db,N,New_N_105.wav,0.0022618999937549233
105,SNR_0db,N,New_N_106.wav,0.002710500033572316
106,SNR_0db,N,New_N_107.wav,0.0019458000315353274
107,SNR_0db,N,New_N_108.wav,0.0018612999701872468
108,SNR_0db,N,New_N_109.wav,0.001878199982456863
109,SNR_0db,N,New_N_110.wav,0.001845399965532124
110,SNR_0db,N,New_N_111.wav,0.0018382000271230936
111,SNR_0db,N,New_N_112.wav,0.001792200026102364
112,SNR_0db,N,New_N_113.wav,0.0018794999923557043
113,SNR_0db,N,New_N_114.wav,0.0026169000193476677
114,SNR_0db,N,New_N_115.wav,0.002547999960370362
115,SNR_0db,N,New_N_116.wav,0.0022339000133797526
116,SNR_0db,N,New_N_117.wav,0.0018934999825432897
117,SNR_0db,N,New_N_118.wav,0.0018177999882027507
118,SNR_0db,N,New_N_119.wav,0.0017517999513074756
119,SNR_0db,N,New_N_120.wav,0.0018059000140056014
120,SNR_0db,N,New_N_121.wav,0.001866100006736815
121,SNR_0db,N,New_N_122.wav,0.002283099922351539
122,SNR_0db,N,New_N_123.wav,0.002014199970290065
123,SNR_0db,N,New_N_124.wav,0.0019986999686807394
124,SNR_0db,N,New_N_125.wav,0.0018287000712007284
125,SNR_0db,N,New_N_126.wav,0.0018411999335512519
126,SNR_0db,N,New_N_127.wav,0.0018978000152856112
127,SNR_0db,N,New_N_128.wav,0.001934699947014451
128,SNR_0db,N,New_N_129.wav,0.0029325999785214663
129,SNR_0db,N,New_N_130.wav,0.0038138999370858073
130,SNR_0db,N,New_N_131.wav,0.0034562000073492527
131,SNR_0db,N,New_N_132.wav,0.0025507999816909432
132,SNR_0db,N,New_N_133.wav,0.002640899969264865
133,SNR_0db,N,New_N_134.wav,0.0030539999715983868
134,SNR_0db,N,New_N_135.wav,0.0034483999479562044
135,SNR_0db,N,New_N_136.wav,0.0035572999622672796
136,SNR_0db,N,New_N_137.wav,0.0033533000387251377
137,SNR_0db,N,New_N_138.wav,0.002947400091215968
138,SNR_0db,N,New_N_139.wav,0.0023546998854726553
139,SNR_0db,N,New_N_140.wav,0.0021729000145569444
140,SNR_0db,N,New_N_141.wav,0.0032024000538513064
141,SNR_0db,N,New_N_142.wav,0.002379300072789192
142,SNR_0db,N,New_N_143.wav,0.00214819994289428
143,SNR_0db,N,New_N_144.wav,0.0023165999446064234
144,SNR_0db,N,New_N_145.wav,0.002203900017775595
145,SNR_0db,N,New_N_146.wav,0.0021621999330818653
146,SNR_0db,N,New_N_147.wav,0.002098900033161044
147,SNR_0db,N,New_N_148.wav,0.002373900031670928
148,SNR_0db,N,New_N_149.wav,0.0024258000776171684
149,SNR_0db,N,New_N_150.wav,0.0021433999063447118
150,SNR_0db,N,New_N_151.wav,0.0022001999896019697
151,SNR_0db,N,New_N_152.wav,0.002027899958193302
152,SNR_0db,N,New_N_153.wav,0.002022800035774708
153,SNR_0db,N,New_N_154.wav,0.0021172999404370785
154,SNR_0db,N,New_N_155.wav,0.002369199995882809
155,SNR_0db,N,New_N_156.wav,0.0026615000097081065
156,SNR_0db,N,New_N_157.wav,0.0021877000108361244
157,SNR_0db,N,New_N_158.wav,0.002055999939329922
158,SNR_0db,N,New_N_159.wav,0.0022122999653220177
159,SNR_0db,N,New_N_160.wav,0.002213899977505207
160,SNR_0db,N,New_N_161.wav,0.002103299950249493
161,SNR_0db,N,New_N_162.wav,0.0023204999743029475
162,SNR_0db,N,New_N_163.wav,0.002888499991968274
163,SNR_0db,N,New_N_164.wav,0.0020967000164091587
164,SNR_0db,N,New_N_165.wav,0.0019690999761223793
165,SNR_0db,N,New_N_166.wav,0.002033199998550117
166,SNR_0db,N,New_N_167.wav,0.0017143000150099397
167,SNR_0db,N,New_N_168.wav,0.001618300098925829
168,SNR_0db,N,New_N_169.wav,0.0017202000599354506
169,SNR_0db,N,New_N_170.wav,0.0017229999648407102
170,SNR_0db,N,New_N_171.wav,0.002120399964042008
171,SNR_0db,N,New_N_172.wav,0.00205810007173568
172,SNR_0db,N,New_N_173.wav,0.0019228000892326236
173,SNR_0db,N,New_N_174.wav,0.0019438000163063407
174,SNR_0db,N,New_N_175.wav,0.0016494999872520566
175,SNR_0db,N,New_N_176.wav,0.0016154999611899257
176,SNR_0db,N,New_N_177.wav,0.001636300003156066
177,SNR_0db,N,New_N_178.wav,0.0014344999799504876
178,SNR_0db,N,New_N_179.wav,0.001617400092072785
179,SNR_0db,N,New_N_180.wav,0.001664699986577034
180,SNR_0db,N,New_N_181.wav,0.0026201000437140465
181,SNR_0db,N,New_N_182.wav,0.0021964999614283442
182,SNR_0db,N,New_N_183.wav,0.0015680999495089054
183,SNR_0db,N,New_N_184.wav,0.0017311000265181065
184,SNR_0db,N,New_N_185.wav,0.0015689999563619494
185,SNR_0db,N,New_N_186.wav,0.001508300076238811
186,SNR_0db,N,New_N_187.wav,0.0015823000576347113
187,SNR_0db,N,New_N_188.wav,0.0015436999965459108
188,SNR_0db,N,New_N_189.wav,0.0015189999248832464
189,SNR_0db,N,New_N_190.wav,0.0019470000406727195
190,SNR_0db,N,New_N_191.wav,0.0020354000153020024
191,SNR_0db,N,New_N_192.wav,0.0017406000988557935
192,SNR_0db,N,New_N_193.wav,0.0021317999344319105
193,SNR_0db,N,New_N_194.wav,0.0018981000175699592
194,SNR_0db,N,New_N_195.wav,0.0018318999791517854
195,SNR_0db,N,New_N_196.wav,0.001642799936234951
196,SNR_0db,N,New_N_197.wav,0.0018539000302553177
197,SNR_0db,N,New_N_198.wav,0.0016743999440222979
198,SNR_0db,N,New_N_199.wav,0.0019307000329717994
199,SNR_0db,N,New_N_200.wav,0.0020450999727472663
200,SNR_0db,AS,New_AS_001.wav,0.001700500026345253
201,SNR_0db,AS,New_AS_002.wav,0.0015977000584825873
202,SNR_0db,AS,New_AS_003.wav,0.0016000999603420496
203,SNR_0db,AS,New_AS_004.wav,0.0015866999747231603
204,SNR_0db,AS,New_AS_005.wav,0.0015530999517068267
205,SNR_0db,AS,New_AS_006.wav,0.0016525000100955367
206,SNR_0db,AS,New_AS_007.wav,0.0029832000145688653
207,SNR_0db,AS,New_AS_008.wav,0.002278300002217293
208,SNR_0db,AS,New_AS_009.wav,0.002277499996125698
209,SNR_0db,AS,New_AS_010.wav,0.0019521000795066357
210,SNR_0db,AS,New_AS_011.wav,0.001966400071978569
211,SNR_0db,AS,New_AS_012.wav,0.0019091999856755137
212,SNR_0db,AS,New_AS_013.wav,0.0020707999356091022
213,SNR_0db,AS,New_AS_014.wav,0.0018076000269502401
214,SNR_0db,AS,New_AS_015.wav,0.001896000001579523
215,SNR_0db,AS,New_AS_016.wav,0.002178399940021336
216,SNR_0db,AS,New_AS_017.wav,0.0024555999552831054
217,SNR_0db,AS,New_AS_018.wav,0.0021527999779209495
218,SNR_0db,AS,New_AS_019.wav,0.0018769999733194709
219,SNR_0db,AS,New_AS_020.wav,0.0016533000161871314
220,SNR_0db,AS,New_AS_021.wav,0.0018740999512374401
221,SNR_0db,AS,New_AS_022.wav,0.0018363000126555562
222,SNR_0db,AS,New_AS_023.wav,0.0020025999983772635
223,SNR_0db,AS,New_AS_024.wav,0.0018436999525874853
224,SNR_0db,AS,New_AS_025.wav,0.0027528000064194202
225,SNR_0db,AS,New_AS_026.wav,0.002083399915136397
226,SNR_0db,AS,New_AS_027.wav,0.0018261000514030457
227,SNR_0db,AS,New_AS_028.wav,0.0020120999542996287
228,SNR_0db,AS,New_AS_029.wav,0.0018683000234887004
229,SNR_0db,AS,New_AS_030.wav,0.002086699940264225
230,SNR_0db,AS,New_AS_031.wav,0.0017791000427678227
231,SNR_0db,AS,New_AS_032.wav,0.0016330999787896872
232,SNR_0db,AS,New_AS_033.wav,0.002287799958139658
233,SNR_0db,AS,New_AS_034.wav,0.002530599944293499
234,SNR_0db,AS,New_AS_035.wav,0.0017952000489458442
235,SNR_0db,AS,New_AS_036.wav,0.0017118999967351556
236,SNR_0db,AS,New_AS_037.wav,0.0018657000036910176
237,SNR_0db,AS,New_AS_038.wav,0.0019922000356018543
238,SNR_0db,AS,New_AS_039.wav,0.0017308000242337584
239,SNR_0db,AS,New_AS_040.wav,0.0018123999470844865
240,SNR_0db,AS,New_AS_041.wav,0.001931500039063394
241,SNR_0db,AS,New_AS_042.wav,0.0030072000809013844
242,SNR_0db,AS,New_AS_043.wav,0.002214799984358251
243,SNR_0db,AS,New_AS_044.wav,0.00175290007609874
244,SNR_0db,AS,New_AS_045.wav,0.0016762999584898353
245,SNR_0db,AS,New_AS_046.wav,0.0016593999462202191
246,SNR_0db,AS,New_AS_047.wav,0.0017266999930143356
247,SNR_0db,AS,New_AS_048.wav,0.0025393000105395913
248,SNR_0db,AS,New_AS_049.wav,0.0016586999408900738
249,SNR_0db,AS,New_AS_050.wav,0.002380700083449483
250,SNR_0db,AS,New_AS_051.wav,0.002127900021150708
251,SNR_0db,AS,New_AS_052.wav,0.001680699991993606
252,SNR_0db,AS,New_AS_053.wav,0.001715300022624433
253,SNR_0db,AS,New_AS_054.wav,0.0017847999697551131
254,SNR_0db,AS,New_AS_055.wav,0.0016559000359848142
255,SNR_0db,AS,New_AS_056.wav,0.0016577000496909022
256,SNR_0db,AS,New_AS_057.wav,0.0016699000261723995
257,SNR_0db,AS,New_AS_058.wav,0.001538999960757792
258,SNR_0db,AS,New_AS_059.wav,0.00225789996329695
259,SNR_0db,AS,New_AS_060.wav,0.0019435000140219927
260,SNR_0db,AS,New_AS_061.wav,0.0016153999604284763
261,SNR_0db,AS,New_AS_062.wav,0.0016696000238880515
262,SNR_0db,AS,New_AS_063.wav,0.0019286999013274908
263,SNR_0db,AS,New_AS_064.wav,0.001815199968405068
264,SNR_0db,AS,New_AS_065.wav,0.0015528000658378005
265,SNR_0db,AS,New_AS_066.wav,0.0016647999873384833
266,SNR_0db,AS,New_AS_067.wav,0.0017082999693229795
267,SNR_0db,AS,New_AS_068.wav,0.0020132999634370208
268,SNR_0db,AS,New_AS_069.wav,0.00254400004632771
269,SNR_0db,AS,New_AS_070.wav,0.002113300026394427
270,SNR_0db,AS,New_AS_071.wav,0.001686600036919117
271,SNR_0db,AS,New_AS_072.wav,0.0017518000677227974
272,SNR_0db,AS,New_AS_073.wav,0.0016446999507024884
273,SNR_0db,AS,New_AS_074.wav,0.0018023999873548746
274,SNR_0db,AS,New_AS_075.wav,0.0016432000556960702
275,SNR_0db,AS,New_AS_076.wav,0.001828600070439279
276,SNR_0db,AS,New_AS_077.wav,0.00286100001540035
277,SNR_0db,AS,New_AS_078.wav,0.0025736000388860703
278,SNR_0db,AS,New_AS_079.wav,0.0019199999514967203
279,SNR_0db,AS,New_AS_080.wav,0.001743100001476705
280,SNR_0db,AS,New_AS_081.wav,0.0017845999682322145
281,SNR_0db,AS,New_AS_082.wav,0.0016557000344619155
282,SNR_0db,AS,New_AS_083.wav,0.0016376000130549073
283,SNR_0db,AS,New_AS_084.wav,0.001659400062635541
284,SNR_0db,AS,New_AS_085.wav,0.0019437000155448914
285,SNR_0db,AS,New_AS_086.wav,0.0024606999941170216
286,SNR_0db,AS,New_AS_087.wav,0.0022001999896019697
287,SNR_0db,AS,New_AS_088.wav,0.0019526999676600099
288,SNR_0db,AS,New_AS_089.wav,0.0018254000460729003
289,SNR_0db,AS,New_AS_090.wav,0.001676199957728386
290,SNR_0db,AS,New_AS_091.wav,0.0018545000348240137
291,SNR_0db,AS,New_AS_092.wav,0.0025497000897303224
292,SNR_0db,AS,New_AS_093.wav,0.002234799903817475
293,SNR_0db,AS,New_AS_094.wav,0.0021747000282630324
294,SNR_0db,AS,New_AS_095.wav,0.001931999926455319
295,SNR_0db,AS,New_AS_096.wav,0.00209650001488626
296,SNR_0db,AS,New_AS_097.wav,0.0021642999490723014
297,SNR_0db,AS,New_AS_098.wav,0.0022872000699862838
298,SNR_0db,AS,New_AS_099.wav,0.0016770000802353024
299,SNR_0db,AS,New_AS_100.wav,0.0024058999260887504
300,SNR_0db,AS,New_AS_101.wav,0.001958100008778274
301,SNR_0db,AS,New_AS_102.wav,0.002069499925710261
302,SNR_0db,AS,New_AS_103.wav,0.0019174000481143594
303,SNR_0db,AS,New_AS_104.wav,0.0017309999093413353
304,SNR_0db,AS,New_AS_105.wav,0.0017349000554531813
305,SNR_0db,AS,New_AS_106.wav,0.0016842000186443329
306,SNR_0db,AS,New_AS_107.wav,0.0016293000662699342
307,SNR_0db,AS,New_AS_108.wav,0.0016932999715209007
308,SNR_0db,AS,New_AS_109.wav,0.002537399996072054
309,SNR_0db,AS,New_AS_110.wav,0.002992599969729781
310,SNR_0db,AS,New_AS_111.wav,0.0029104999266564846
311,SNR_0db,AS,New_AS_112.wav,0.002527400036342442
312,SNR_0db,AS,New_AS_113.wav,0.0020525999134406447
313,SNR_0db,AS,New_AS_114.wav,0.0017558999825268984
314,SNR_0db,AS,New_AS_115.wav,0.001921399962157011
315,SNR_0db,AS,New_AS_116.wav,0.002085600048303604
316,SNR_0db,AS,New_AS_117.wav,0.003301299992017448
317,SNR_0db,AS,New_AS_118.wav,0.0022191000171005726
318,SNR_0db,AS,New_AS_119.wav,0.00191580003593117
319,SNR_0db,AS,New_AS_120.wav,0.002022799919359386
320,SNR_0db,AS,New_AS_121.wav,0.0022428000811487436
321,SNR_0db,AS,New_AS_122.wav,0.0020277000730857253
322,SNR_0db,AS,New_AS_123.wav,0.0019248999888077378
323,SNR_0db,AS,New_AS_124.wav,0.0019475999288260937
324,SNR_0db,AS,New_AS_125.wav,0.0027167999651283026
325,SNR_0db,AS,New_AS_126.wav,0.002059199963696301
326,SNR_0db,AS,New_AS_127.wav,0.0023149000480771065
327,SNR_0db,AS,New_AS_128.wav,0.0027215000009164214
328,SNR_0db,AS,New_AS_129.wav,0.0019476000452414155
329,SNR_0db,AS,New_AS_130.wav,0.0020607999758794904
330,SNR_0db,AS,New_AS_131.wav,0.00214969995431602
331,SNR_0db,AS,New_AS_132.wav,0.002585300011560321
332,SNR_0db,AS,New_AS_133.wav,0.002621399937197566
333,SNR_0db,AS,New_AS_134.wav,0.0022676000371575356
334,SNR_0db,AS,New_AS_135.wav,0.002940500038675964
335,SNR_0db,AS,New_AS_136.wav,0.0018860999261960387
336,SNR_0db,AS,New_AS_137.wav,0.001995400059968233
337,SNR_0db,AS,New_AS_138.wav,0.0019160999218001962
338,SNR_0db,AS,New_AS_139.wav,0.0024037000257521868
339,SNR_0db,AS,New_AS_140.wav,0.003068899968639016
340,SNR_0db,AS,New_AS_141.wav,0.0026894999900832772
341,SNR_0db,AS,New_AS_142.wav,0.0026658999267965555
342,SNR_0db,AS,New_AS_143.wav,0.001977600040845573
343,SNR_0db,AS,New_AS_144.wav,0.0021515999687835574
344,SNR_0db,AS,New_AS_145.wav,0.002065500011667609
345,SNR_0db,AS,New_AS_146.wav,0.0035347999073565006
346,SNR_0db,AS,New_AS_147.wav,0.0024516000412404537
347,SNR_0db,AS,New_AS_148.wav,0.0019512999569997191
348,SNR_0db,AS,New_AS_149.wav,0.0020713999401777983
349,SNR_0db,AS,New_AS_150.wav,0.002712500048801303
350,SNR_0db,AS,New_AS_151.wav,0.0019587998976930976
351,SNR_0db,AS,New_AS_152.wav,0.0026137999957427382
352,SNR_0db,AS,New_AS_153.wav,0.004085600026883185
353,SNR_0db,AS,New_AS_154.wav,0.0028841999592259526
354,SNR_0db,AS,New_AS_155.wav,0.0020276999566704035
355,SNR_0db,AS,New_AS_156.wav,0.0019898000173270702
356,SNR_0db,AS,New_AS_157.wav,0.002045899978838861
357,SNR_0db,AS,New_AS_158.wav,0.0022143999813124537
358,SNR_0db,AS,New_AS_159.wav,0.0024360999232158065
359,SNR_0db,AS,New_AS_160.wav,0.0028638000367209315
360,SNR_0db,AS,New_AS_161.wav,0.002139100106433034
361,SNR_0db,AS,New_AS_162.wav,0.002072500064969063
362,SNR_0db,AS,New_AS_163.wav,0.001997699961066246
363,SNR_0db,AS,New_AS_164.wav,0.0026860999641939998
364,SNR_0db,AS,New_AS_165.wav,0.002610199968330562
365,SNR_0db,AS,New_AS_166.wav,0.0018833000212907791
366,SNR_0db,AS,New_AS_167.wav,0.003375499974936247
367,SNR_0db,AS,New_AS_168.wav,0.0026049999287351966
368,SNR_0db,AS,New_AS_169.wav,0.0020810000132769346
369,SNR_0db,AS,New_AS_170.wav,0.002884899964556098
370,SNR_0db,AS,New_AS_171.wav,0.0024913999950513244
371,SNR_0db,AS,New_AS_172.wav,0.0019029999384656549
372,SNR_0db,AS,New_AS_173.wav,0.0033779999939724803
373,SNR_0db,AS,New_AS_174.wav,0.0031750999623909593
374,SNR_0db,AS,New_AS_175.wav,0.002078799996525049
375,SNR_0db,AS,New_AS_176.wav,0.0026056000497192144
376,SNR_0db,AS,New_AS_177.wav,0.002655500080436468
377,SNR_0db,AS,New_AS_178.wav,0.0025354999816045165
378,SNR_0db,AS,New_AS_179.wav,0.0021740999072790146
379,SNR_0db,AS,New_AS_180.wav,0.002626699977554381
380,SNR_0db,AS,New_AS_181.wav,0.0022335000103339553
381,SNR_0db,AS,New_AS_182.wav,0.0022163999965414405
382,SNR_0db,AS,New_AS_183.wav,0.0019431000109761953
383,SNR_0db,AS,New_AS_184.wav,0.002029100083746016
384,SNR_0db,AS,New_AS_185.wav,0.0018561999313533306
385,SNR_0db,AS,New_AS_186.wav,0.0020080000394955277
386,SNR_0db,AS,New_AS_187.wav,0.0025028999662026763
387,SNR_0db,AS,New_AS_188.wav,0.0024100999580696225
388,SNR_0db,AS,New_AS_189.wav,0.002078199991956353
389,SNR_0db,AS,New_AS_190.wav,0.002014799974858761
390,SNR_0db,AS,New_AS_191.wav,0.0018315999768674374
391,SNR_0db,AS,New_AS_192.wav,0.0026936000213027
392,SNR_0db,AS,New_AS_193.wav,0.0026340000331401825
393,SNR_0db,AS,New_AS_194.wav,0.003346599987708032
394,SNR_0db,AS,New_AS_195.wav,0.0034756000386551023
395,SNR_0db,AS,New_AS_196.wav,0.0026919000083580613
396,SNR_0db,AS,New_AS_197.wav,0.0027152999537065625
397,SNR_0db,AS,New_AS_198.wav,0.002674699993804097
398,SNR_0db,AS,New_AS_199.wav,0.0029826000100001693
399,SNR_0db,AS,New_AS_200.wav,0.0035418999614194036
400,SNR_0db,MR,New_MR_001.wav,0.00211859995033592
401,SNR_0db,MR,New_MR_002.wav,0.0020841999212279916
402,SNR_0db,MR,New_MR_003.wav,0.0021721000084653497
403,SNR_0db,MR,New_MR_004.wav,0.0018677000189200044
404,SNR_0db,MR,New_MR_005.wav,0.0020232999231666327
405,SNR_0db,MR,New_MR_006.wav,0.002053300035186112
406,SNR_0db,MR,New_MR_007.wav,0.0027259999187663198
407,SNR_0db,MR,New_MR_008.wav,0.002469700062647462
408,SNR_0db,MR,New_MR_009.wav,0.002149700070731342
409,SNR_0db,MR,New_MR_010.wav,0.0021666999673470855
410,SNR_0db,MR,New_MR_011.wav,0.0019694999791681767
411,SNR_0db,MR,New_MR_012.wav,0.002073999959975481
412,SNR_0db,MR,New_MR_013.wav,0.002028999966569245
413,SNR_0db,MR,New_MR_014.wav,0.00202819996047765
414,SNR_0db,MR,New_MR_015.wav,0.0029516000067815185
415,SNR_0db,MR,New_MR_016.wav,0.002078799996525049
416,SNR_0db,MR,New_MR_017.wav,0.002050400013104081
417,SNR_0db,MR,New_MR_018.wav,0.0021105000050738454
418,SNR_0db,MR,New_MR_019.wav,0.0020189000060781837
419,SNR_0db,MR,New_MR_020.wav,0.0020810000132769346
420,SNR_0db,MR,New_MR_021.wav,0.002130499924533069
421,SNR_0db,MR,New_MR_022.wav,0.0028667000588029623
422,SNR_0db,MR,New_MR_023.wav,0.003058200003579259
423,SNR_0db,MR,New_MR_024.wav,0.0027447000611573458
424,SNR_0db,MR,New_MR_025.wav,0.0022248999448493123
425,SNR_0db,MR,New_MR_026.wav,0.0017873999895527959
426,SNR_0db,MR,New_MR_027.wav,0.0017451000167056918
427,SNR_0db,MR,New_MR_028.wav,0.0016675000078976154
428,SNR_0db,MR,New_MR_029.wav,0.002219999907538295
429,SNR_0db,MR,New_MR_030.wav,0.0026515000499784946
430,SNR_0db,MR,New_MR_031.wav,0.002359299920499325
431,SNR_0db,MR,New_MR_032.wav,0.0028071999549865723
432,SNR_0db,MR,New_MR_033.wav,0.002734399982728064
433,SNR_0db,MR,New_MR_034.wav,0.002151499968022108
434,SNR_0db,MR,New_MR_035.wav,0.0018521000165492296
435,SNR_0db,MR,New_MR_036.wav,0.0018786999862641096
436,SNR_0db,MR,New_MR_037.wav,0.0022879999596625566
437,SNR_0db,MR,New_MR_038.wav,0.00173660006839782
438,SNR_0db,MR,New_MR_039.wav,0.0016093000303953886
439,SNR_0db,MR,New_MR_040.wav,0.0016873000422492623
440,SNR_0db,MR,New_MR_041.wav,0.001540499972179532
441,SNR_0db,MR,New_MR_042.wav,0.0015562999760732055
442,SNR_0db,MR,New_MR_043.wav,0.0015631000278517604
443,SNR_0db,MR,New_MR_044.wav,0.0015137000009417534
444,SNR_0db,MR,New_MR_045.wav,0.0016808999935165048
445,SNR_0db,MR,New_MR_046.wav,0.0020862000528723
446,SNR_0db,MR,New_MR_047.wav,0.0022804999025538564
447,SNR_0db,MR,New_MR_048.wav,0.0020966000156477094
448,SNR_0db,MR,New_MR_049.wav,0.0017784000374376774
449,SNR_0db,MR,New_MR_050.wav,0.0015730999875813723
450,SNR_0db,MR,New_MR_051.wav,0.0015003998996689916
451,SNR_0db,MR,New_MR_052.wav,0.0015714999753981829
452,SNR_0db,MR,New_MR_053.wav,0.001500000013038516
