indice_interno,base,clase,archivo,segundos_extraccion_clasica
52,original,N,New_N_053.wav,0.0017459000227972865
53,original,N,New_N_054.wav,0.0017927999142557383
54,original,N,New_N_055.wav,0.0017344000516459346
55,original,N,New_N_056.wav,0.0020846999250352383
56,original,N,New_N_057.wav,0.0026135999942198396
57,original,N,New_N_058.wav,0.0019760000286623836
58,original,N,New_N_059.wav,0.001741299987770617
59,original,N,New_N_060.wav,0.0017993999645113945
60,original,N,New_N_061.wav,0.0019304999150335789
61,original,N,New_N_062.wav,0.0019225000869482756
62,original,N,New_N_063.wav,0.002094099996611476
63,original,N,New_N_064.wav,0.002715800073929131
64,original,N,New_N_065.wav,0.0025278000393882394
65,original,N,New_N_066.wav,0.0018062000162899494
66,original,N,New_N_067.wav,0.0017200999427586794
67,original,N,New_N_068.wav,0.0016825000056996942
68,original,N,New_N_069.wav,0.0017259999876841903
69,original,N,New_N_070.wav,0.001663499977439642
70,original,N,New_N_071.wav,0.0016449999529868364
71,original,N,New_N_072.wav,0.0017034000484272838
72,original,N,New_N_073.wav,0.002347899950109422
73,original,N,New_N_074.wav,0.0023716000141575933
74,original,N,New_N_075.wav,0.001804900006391108
75,original,N,New_N_076.wav,0.001649299985729158
76,original,N,New_N_077.wav,0.0016406000358983874
77,original,N,New_N_078.wav,0.00185929995495826
78,original,N,New_N_079.wav,0.0017228999640792608
79,original,N,New_N_080.wav,0.0015385000733658671
80,original,N,New_N_081.wav,0.001590200001373887
81,original,N,New_N_082.wav,0.0023904000408947468
82,original,N,New_N_083.wav,0.0027704000240191817
83,original,N,New_N_084.wav,0.0019287000177428126
84,original,N,New_N_085.wav,0.0020213000243529677
85,original,N,New_N_086.wav,0.0018442999571561813
86,original,N,New_N_087.wav,0.0016440999461337924
87,original,N,New_N_088.wav,0.0017009000293910503
88,original,N,New_N_089.wav,0.0016159999649971724
89,original,N,New_N_090.wav,0.0018079000292345881
90,original,N,New_N_091.wav,0.0025212999898940325
91,original,N,New_N_092.wav,0.002027899958193302
92,original,N,New_N_093.wav,0.0017714999848976731
93,original,N,New_N_094.wav,0.001957800006493926
94,original,N,New_N_095.wav,0.0019319000421091914
95,original,N,New_N_096.wav,0.0018563999328762293
96,original,N,New_N_097.wav,0.002371200011111796
97,original,N,New_N_098.wav,0.0020996000384911895
98,original,N,New_N_099.wav,0.002749199979007244
99,original,N,New_N_100.wav,0.002791399951092899
100,original,N,New_N_101.wav,0.001916400040499866
101,original,N,New_N_102.wav,0.002260299981571734
102,original,N,New_N_103.wav,0.002096800017170608
103,original,N,New_N_104.wav,0.0018338999943807721
104,original,N,New_N_105.wav,0.001962200039997697
105,original,N,New_N_106.wav,0.0024071999359875917
106,original,N,New_N_107.wav,0.002464700024574995
107,original,N,New_N_108.wav,0.001983499969355762
108,original,N,New_N_109.wav,0.0018567000515758991
109,original,N,New_N_110.wav,0.0021708999993279576
110,original,N,New_N_111.wav,0.0026428999844938517
111,original,N,New_N_112.wav,0.0020641000010073185
112,original,N,New_N_113.wav,0.002180099952965975
113,original,N,New_N_114.wav,0.0024588999804109335
114,original,N,New_N_115.wav,0.0021364999702200294
115,original,N,New_N_116.wav,0.0020266000647097826
116,original,N,New_N_117.wav,0.0018276999471709132
117,original,N,New_N_118.wav,0.001895399997010827
118,original,N,New_N_119.wav,0.001770599978044629
119,original,N,New_N_120.wav,0.002308199997060001
120,original,N,New_N_121.wav,0.002230200101621449
121,original,N,New_N_122.wav,0.0026707000797614455
122,original,N,New_N_123.wav,0.0021181999472901225
123,original,N,New_N_124.wav,0.002119799959473312
124,original,N,New_N_125.wav,0.0020308999810367823
125,original,N,New_N_126.wav,0.0018973000114783645
126,original,N,New_N_127.wav,0.002102699945680797
127,original,N,New_N_128.wav,0.001917000045068562
128,original,N,New_N_129.wav,0.0019490000559017062
129,original,N,New_N_130.wav,0.0030222999630495906
130,original,N,New_N_131.wav,0.001867000013589859
131,original,N,New_N_132.wav,0.0019141999073326588
132,original,N,New_N_133.wav,0.0017567999893799424
133,original,N,New_N_134.wav,0.0015690000727772713
134,original,N,New_N_135.wav,0.001476899953559041
135,original,N,New_N_136.wav,0.0015452000079676509
136,original,N,New_N_137.wav,0.001509399968199432
137,original,N,New_N_138.wav,0.001523899962194264
138,original,N,New_N_139.wav,0.00226089998614043
139,original,N,New_N_140.wav,0.0017636000411584973
140,original,N,New_N_141.wav,0.00151269999332726
141,original,N,New_N_142.wav,0.0014606000622734427
142,original,N,New_N_143.wav,0.0014163999585434794
143,original,N,New_N_144.wav,0.0015345000429078937
144,original,N,New_N_145.wav,0.0014248999068513513
145,original,N,New_N_146.wav,0.0013966000406071544
146,original,N,New_N_147.wav,0.0013726999750360847
147,original,N,New_N_148.wav,0.0013830000534653664
148,original,N,New_N_149.wav,0.0015896999975666404
149,original,N,New_N_150.wav,0.002191200037486851
150,original,N,New_N_151.wav,0.0017234999686479568
151,original,N,New_N_152.wav,0.0015563999768346548
152,original,N,New_N_153.wav,0.0014548000181093812
153,original,N,New_N_154.wav,0.0015212999423965812
154,original,N,New_N_155.wav,0.001597000053152442
155,original,N,New_N_156.wav,0.0015369999455288053
156,original,N,New_N_157.wav,0.0015423999866470695
157,original,N,New_N_158.wav,0.0014651999808847904
158,original,N,New_N_159.wav,0.0016553000314161181
159,original,N,New_N_160.wav,0.0018899999558925629
160,original,N,New_N_161.wav,0.0017645999323576689
161,original,N,New_N_162.wav,0.0015166000230237842
162,original,N,New_N_163.wav,0.0013908999972045422
163,original,N,New_N_164.wav,0.0015852999640628695
164,original,N,New_N_165.wav,0.0014419000362977386
165,original,N,New_N_166.wav,0.0017047999426722527
166,original,N,New_N_167.wav,0.0015399999683722854
167,original,N,New_N_168.wav,0.001479000085964799
168,original,N,New_N_169.wav,0.001796900061890483
169,original,N,New_N_170.wav,0.0022752999793738127
170,original,N,New_N_171.wav,0.0023307999363169074
171,original,N,New_N_172.wav,0.0017961000557988882
172,original,N,New_N_173.wav,0.0015665000537410378
173,original,N,New_N_174.wav,0.0016012999694794416
174,original,N,New_N_175.wav,0.0015359999379143119
175,original,N,New_N_176.wav,0.0013779000146314502
176,original,N,New_N_177.wav,0.0014204999897629023
177,original,N,New_N_178.wav,0.0015190000412985682
178,original,N,New_N_179.wav,0.0013513999292626977
179,original,N,New_N_180.wav,0.0015753000043332577
180,original,N,New_N_181.wav,0.00205060001462698
181,original,N,New_N_182.wav,0.001704599941149354
182,original,N,New_N_183.wav,0.0014694000128656626
183,original,N,New_N_184.wav,0.001389099983498454
184,original,N,New_N_185.wav,0.0014447999419644475
185,original,N,New_N_186.wav,0.0013989000581204891
186,original,N,New_N_187.wav,0.0013967999257147312
187,original,N,New_N_188.wav,0.0013824000488966703
188,original,N,New_N_189.wav,0.0015435999957844615
189,original,N,New_N_190.wav,0.0014718999154865742
190,original,N,New_N_191.wav,0.00190400006249547
191,original,N,New_N_192.wav,0.0020904000848531723
192,original,N,New_N_193.wav,0.002141700009815395
193,original,N,New_N_194.wav,0.0016833000117912889
194,original,N,New_N_195.wav,0.0013479000190272927
195,original,N,New_N_196.wav,0.0013513999292626977
196,original,N,New_N_197.wav,0.0013407000806182623
197,original,N,New_N_198.wav,0.0013331999070942402
198,original,N,New_N_199.wav,0.0013368000509217381
199,original,N,New_N_200.wav,0.0013527999399229884
200,original,AS,New_AS_001.wav,0.0016157999634742737
201,original,AS,New_AS_002.wav,0.0020340000046417117
202,original,AS,New_AS_003.wav,0.0016852000262588263
203,original,AS,New_AS_004.wav,0.001522200065664947
204,original,AS,New_AS_005.wav,0.0014350999845191836
205,original,AS,New_AS_006.wav,0.0013956999173387885
206,original,AS,New_AS_007.wav,0.0014544000150635839
207,original,AS,New_AS_008.wav,0.0014070000033825636
208,original,AS,New_AS_009.wav,0.0013553999597206712
209,original,AS,New_AS_010.wav,0.0013340000296011567
210,original,AS,New_AS_011.wav,0.0013948000269010663
211,original,AS,New_AS_012.wav,0.00136009999550879
212,original,AS,New_AS_013.wav,0.0021289000287652016
213,original,AS,New_AS_014.wav,0.0016548000276088715
214,original,AS,New_AS_015.wav,0.0016208000015467405
215,original,AS,New_AS_016.wav,0.0013979999348521233
216,original,AS,New_AS_017.wav,0.0014828999992460012
217,original,AS,New_AS_018.wav,0.0014428000431507826
218,original,AS,New_AS_019.wav,0.0014904000563547015
219,original,AS,New_AS_020.wav,0.001442300039343536
220,original,AS,New_AS_021.wav,0.0014637000858783722
221,original,AS,New_AS_022.wav,0.0014042999828234315
222,original,AS,New_AS_023.wav,0.0020063999108970165
223,original,AS,New_AS_024.wav,0.0021336000645533204
224,original,AS,New_AS_025.wav,0.0016355999978259206
225,original,AS,New_AS_026.wav,0.0014785000821575522
226,original,AS,New_AS_027.wav,0.0014160999562591314
227,original,AS,New_AS_028.wav,0.001366299926303327
228,original,AS,New_AS_029.wav,0.0013914000010117888
229,original,AS,New_AS_030.wav,0.0015104999765753746
230,original,AS,New_AS_031.wav,0.0014295000582933426
231,original,AS,New_AS_032.wav,0.0014421999221667647
232,original,AS,New_AS_033.wav,0.0013910999987274408
233,original,AS,New_AS_034.wav,0.0020127000752836466
234,original,AS,New_AS_035.wav,0.0019527000840753317
235,original,AS,New_AS_036.wav,0.0015823999419808388
236,original,AS,New_AS_037.wav,0.001499700010754168
237,original,AS,New_AS_038.wav,0.0018883999437093735
238,original,AS,New_AS_039.wav,0.0019128000130876899
239,original,AS,New_AS_040.wav,0.001765799941495061
240,original,AS,New_AS_041.wav,0.0015075999544933438
241,original,AS,New_AS_042.wav,0.0014748000539839268
242,original,AS,New_AS_043.wav,0.001518899924121797
243,original,AS,New_AS_044.wav,0.0021487000631168485
244,original,AS,New_AS_045.wav,0.0019160999218001962
245,original,AS,New_AS_046.wav,0.001716800034046173
246,original,AS,New_AS_047.wav,0.0016142999520525336
247,original,AS,New_AS_048.wav,0.002298200037330389
248,original,AS,New_AS_049.wav,0.001594599918462336
249,original,AS,New_AS_050.wav,0.0016156999627128243
250,original,AS,New_AS_051.wav,0.0015067000640556216
251,original,AS,New_AS_052.wav,0.001528099994175136
252,original,AS,New_AS_053.wav,0.001966099953278899
253,original,AS,New_AS_054.wav,0.0020702999318018556
254,original,AS,New_AS_055.wav,0.0016524000093340874
255,original,AS,New_AS_056.wav,0.0015113999834284186
256,original,AS,New_AS_057.wav,0.0015589999966323376
257,original,AS,New_AS_058.wav,0.0014819999923929572
258,original,AS,New_AS_059.wav,0.0014624999603256583
259,original,AS,New_AS_060.wav,0.0014694000128656626
260,original,AS,New_AS_061.wav,0.0015302000101655722
261,original,AS,New_AS_062.wav,0.0016062000067904592
262,original,AS,New_AS_063.wav,0.001726199989207089
263,original,AS,New_AS_064.wav,0.0021342000691220164
264,original,AS,New_AS_065.wav,0.0016778000863268971
265,original,AS,New_AS_066.wav,0.0015698999632149935
266,original,AS,New_AS_067.wav,0.0014456999488174915
267,original,AS,New_AS_068.wav,0.0015153000131249428
268,original,AS,New_AS_069.wav,0.0013954000314697623
269,original,AS,New_AS_070.wav,0.0014628000790253282
270,original,AS,New_AS_071.wav,0.001375499996356666
271,original,AS,New_AS_072.wav,0.0014440999366343021
272,original,AS,New_AS_073.wav,0.0015130999963730574
273,original,AS,New_AS_074.wav,0.002138799987733364
274,original,AS,New_AS_075.wav,0.0018180999904870987
275,original,AS,New_AS_076.wav,0.0016862000338733196
276,original,AS,New_AS_077.wav,0.0014591000508517027
277,original,AS,New_AS_078.wav,0.0013531999429687858
278,original,AS,New_AS_079.wav,0.0015072000678628683
279,original,AS,New_AS_080.wav,0.0014565999154001474
280,original,AS,New_AS_081.wav,0.0014202999882400036
281,original,AS,New_AS_082.wav,0.0014655999839305878
282,original,AS,New_AS_083.wav,0.0015646000392735004
283,original,AS,New_AS_084.wav,0.0015400999691337347
284,original,AS,New_AS_085.wav,0.0022188000148162246
285,original,AS,New_AS_086.wav,0.0017480000387877226
286,original,AS,New_AS_087.wav,0.0015468000201508403
287,original,AS,New_AS_088.wav,0.0014796999748796225
288,original,AS,New_AS_089.wav,0.0014933999627828598
289,original,AS,New_AS_090.wav,0.0014935999643057585
290,original,AS,New_AS_091.wav,0.0013830000534653664
291,original,AS,New_AS_092.wav,0.0015023999148979783
292,original,AS,New_AS_093.wav,0.0013856000732630491
293,original,AS,New_AS_094.wav,0.0013685999438166618
294,original,AS,New_AS_095.wav,0.001797499950043857
295,original,AS,New_AS_096.wav,0.002038600039668381
296,original,AS,New_AS_097.wav,0.0022335000103339553
297,original,AS,New_AS_098.wav,0.0015403000870719552
298,original,AS,New_AS_099.wav,0.00158219994045794
299,original,AS,New_AS_100.wav,0.0019757000263780355
300,original,AS,New_AS_101.wav,0.001433399971574545
301,original,AS,New_AS_102.wav,0.0014179999707266688
302,original,AS,New_AS_103.wav,0.0015138000017032027
303,original,AS,New_AS_104.wav,0.0016600999515503645
304,original,AS,New_AS_105.wav,0.0022239000536501408
305,original,AS,New_AS_106.wav,0.001835599890910089
306,original,AS,New_AS_107.wav,0.001633100095205009
307,original,AS,New_AS_108.wav,0.0014597000554203987
308,original,AS,New_AS_109.wav,0.001707299961708486
309,original,AS,New_AS_110.wav,0.0018352000042796135
310,original,AS,New_AS_111.wav,0.0017642999300733209
311,original,AS,New_AS_112.wav,0.002079300000332296
312,original,AS,New_AS_113.wav,0.00222250004298985
313,original,AS,New_AS_114.wav,0.0028458999004215
314,original,AS,New_AS_115.wav,0.0025385000044479966
315,original,AS,New_AS_116.wav,0.001986699993722141
316,original,AS,New_AS_117.wav,0.0016061000060290098
317,original,AS,New_AS_118.wav,0.0015259999781847
318,original,AS,New_AS_119.wav,0.0014856000198051333
319,original,AS,New_AS_120.wav,0.0015539999585598707
320,original,AS,New_AS_121.wav,0.001491399947553873
321,original,AS,New_AS_122.wav,0.0014288000529631972
322,original,AS,New_AS_123.wav,0.0018900999566540122
323,original,AS,New_AS_124.wav,0.0017140000127255917
324,original,AS,New_AS_125.wav,0.00174359988886863
325,original,AS,New_AS_126.wav,0.0015324000269174576
326,original,AS,New_AS_127.wav,0.0014926999574527144
327,original,AS,New_AS_128.wav,0.0021614000434055924
328,original,AS,New_AS_129.wav,0.0015005000168457627
329,original,AS,New_AS_130.wav,0.001563000027090311
330,original,AS,New_AS_131.wav,0.0015184000367298722
331,original,AS,New_AS_132.wav,0.0015001000137999654
332,original,AS,New_AS_133.wav,0.002557500032708049
333,original,AS,New_AS_134.wav,0.0025783999590203166
334,original,AS,New_AS_135.wav,0.0029856000328436494
335,original,AS,New_AS_136.wav,0.001397599931806326
336,original,AS,New_AS_137.wav,0.001574199995957315
337,original,AS,New_AS_138.wav,0.0014163999585434794
338,original,AS,New_AS_139.wav,0.0014717000303789973
339,original,AS,New_AS_140.wav,0.0021096999989822507
340,original,AS,New_AS_141.wav,0.002888699993491173
341,original,AS,New_AS_142.wav,0.002936100005172193
342,original,AS,New_AS_143.wav,0.0015933000249788165
343,original,AS,New_AS_144.wav,0.0016844000201672316
344,original,AS,New_AS_145.wav,0.0017866999842226505
345,original,AS,New_AS_146.wav,0.0025008999509736896
346,original,AS,New_AS_147.wav,0.0017990999622270465
347,original,AS,New_AS_148.wav,0.001737800077535212
348,original,AS,New_AS_149.wav,0.0022434000857174397
349,original,AS,New_AS_150.wav,0.0028668000595644116
350,original,AS,New_AS_151.wav,0.0022095999447628856
351,original,AS,New_AS_152.wav,0.0028150000143796206
352,original,AS,New_AS_153.wav,0.0022128999698907137
353,original,AS,New_AS_154.wav,0.002173100016079843
354,original,AS,New_AS_155.wav,0.0014464000705629587
355,original,AS,New_AS_156.wav,0.0018851999193429947
356,original,AS,New_AS_157.wav,0.0021918000420555472
357,original,AS,New_AS_158.wav,0.0017643999308347702
358,original,AS,New_AS_159.wav,0.0015972000546753407
359,original,AS,New_AS_160.wav,0.0015798999229446054
360,original,AS,New_AS_161.wav,0.0015917000127956271
361,original,AS,New_AS_162.wav,0.001487300032749772
362,original,AS,New_AS_163.wav,0.0014700000174343586
363,original,AS,New_AS_164.wav,0.002115700044669211
364,original,AS,New_AS_165.wav,0.002078799996525049
365,original,AS,New_AS_166.wav,0.0022643000120297074
366,original,AS,New_AS_167.wav,0.0023779000621289015
367,original,AS,New_AS_168.wav,0.0021533999824896455
368,original,AS,New_AS_169.wav,0.001490199938416481
369,original,AS,New_AS_170.wav,0.002399899996817112
370,original,AS,New_AS_171.wav,0.0027369000017642975
371,original,AS,New_AS_172.wav,0.001595199923031032
372,original,AS,New_AS_173.wav,0.0026867000851780176
373,original,AS,New_AS_174.wav,0.003368500038050115
374,original,AS,New_AS_175.wav,0.002016099984757602
375,original,AS,New_AS_176.wav,0.0025086000096052885
376,original,AS,New_AS_177.wav,0.0024073999375104904
377,original,AS,New_AS_178.wav,0.0025855000130832195
378,original,AS,New_AS_179.wav,0.0020849999273195863
379,original,AS,New_AS_180.wav,0.0020598999690264463
380,original,AS,New_AS_181.wav,0.002303500077687204
381,original,AS,New_AS_182.wav,0.0018086000345647335
382,original,AS,New_AS_183.wav,0.0016723000444471836
383,original,AS,New_AS_184.wav,0.0016713000368326902
384,original,AS,New_AS_185.wav,0.0016032999847084284
385,original,AS,New_AS_186.wav,0.0019196999492123723
386,original,AS,New_AS_187.wav,0.0016575000481680036
387,original,AS,New_AS_188.wav,0.001676199957728386
388,original,AS,New_AS_189.wav,0.0021968999644741416
389,original,AS,New_AS_190.wav,0.0022809000220149755
390,original,AS,New_AS_191.wav,0.0019782999297603965
391,original,AS,New_AS_192.wav,0.00286829995457083
392,original,AS,New_AS_193.wav,0.0027919000713154674
393,original,AS,New_AS_194.wav,0.0032358000753447413
394,original,AS,New_AS_195.wav,0.0021841999841853976
395,original,AS,New_AS_196.wav,0.0034064999781548977
396,original,AS,New_AS_197.wav,0.002768999896943569
397,original,AS,New_AS_198.wav,0.002506099990569055
398,original,AS,New_AS_199.wav,0.002592500066384673
399,original,AS,New_AS_200.wav,0.002624400076456368
400,original,MR,New_MR_001.wav,0.0016029999824240804
401,original,MR,New_MR_002.wav,0.0021979999728500843
402,original,MR,New_MR_003.wav,0.002886999980546534
403,original,MR,New_MR_004.wav,0.0020957000087946653
404,original,MR,New_MR_005.wav,0.0019302000291645527
405,original,MR,New_MR_006.wav,0.001949500059708953
406,original,MR,New_MR_007.wav,0.00165350001771003
407,original,MR,New_MR_008.wav,0.0017170000355690718
408,original,MR,New_MR_009.wav,0.0017769999103620648
409,original,MR,New_MR_010.wav,0.0016573000466451049
410,original,MR,New_MR_011.wav,0.0028201999375596642
411,original,MR,New_MR_012.wav,0.0020815000170841813
412,original,MR,New_MR_013.wav,0.0018249999266117811
413,original,MR,New_MR_014.wav,0.002036200021393597
414,original,MR,New_MR_015.wav,0.0020794000010937452
415,original,MR,New_MR_016.wav,0.0018566999351605773
416,original,MR,New_MR_017.wav,0.001550900051370263
417,original,MR,New_MR_018.wav,0.002366799977608025
418,original,MR,New_MR_019.wav,0.002976899966597557
419,original,MR,New_MR_020.wav,0.0026286999927833676
420,original,MR,New_MR_021.wav,0.002385100000537932
421,original,MR,New_MR_022.wav,0.0021961000747978687
422,original,MR,New_MR_023.wav,0.002499499940313399
423,original,MR,New_MR_024.wav,0.0016292999498546124
424,original,MR,New_MR_025.wav,0.002067800029180944
425,original,MR,New_MR_026.wav,0.0045770000433549285
426,original,MR,New_MR_027.wav,0.002882300061173737
427,original,MR,New_MR_028.wav,0.0028678999515250325
428,original,MR,New_MR_029.wav,0.0023082999978214502
429,original,MR,New_MR_030.wav,0.0019930999260395765
430,original,MR,New_MR_031.wav,0.0021519999718293548
431,original,MR,New_MR_032.wav,0.002882600063458085
432,original,MR,New_MR_033.wav,0.002516700071282685
433,original,MR,New_MR_034.wav,0.0021705999970436096
434,original,MR,New_MR_035.wav,0.0018836000235751271
435,original,MR,New_MR_036.wav,0.0020326999947428703
436,original,MR,New_MR_037.wav,0.0021196999587118626
437,original,MR,New_MR_038.wav,0.002176000038161874
438,original,MR,New_MR_039.wav,0.002385100000537932
439,original,MR,New_MR_040.wav,0.0022484000073745847
440,original,MR,New_MR_041.wav,0.002477999893017113
441,original,MR,New_MR_042.wav,0.0020004999823868275
442,original,MR,New_MR_043.wav,0.0015511000528931618
443,original,MR,New_MR_044.wav,0.0021022999426349998
444,original,MR,New_MR_045.wav,0.002396099967882037
445,original,MR,New_MR_046.wav,0.002623500069603324
446,original,MR,New_MR_047.wav,0.0021738000214099884
447,original,MR,New_MR_048.wav,0.0017393999733030796
448,original,MR,New_MR_049.wav,0.0014469000743702054
449,original,MR,New_MR_050.wav,0.00145800004247576
450,original,MR,New_MR_051.wav,0.0013516000472009182
451,original,MR,New_MR_052.wav,0.0014619000721722841
452,original,MR,New_MR_053.wav,0.0014056999934837222
453,original,MR,New_MR_054.wav,0.0014973999932408333
454,original,MR,New_MR_055.wav,0.0015051999362185597
455,original,MR,New_MR_056.wav,0.0019460000330582261
456,original,MR,New_MR_057.wav,0.0017653999384492636
457,original,MR,New_MR_058.wav,0.0020815000170841813
458,original,MR,New_MR_059.wav,0.0015783999115228653
459,original,MR,New_MR_060.wav,0.0015356000512838364
460,original,MR,New_MR_061.wav,0.0013732999796047807
461,original,MR,New_MR_062.wav,0.0014456999488174915
462,original,MR,New_MR_063.wav,0.0014564000302925706
463,original,MR,New_MR_064.wav,0.0014655999839305878
464,original,MR,New_MR_065.wav,0.00152449996676296
465,original,MR,New_MR_066.wav,0.0016273000510409474
466,original,MR,New_MR_067.wav,0.001741299987770617
467,original,MR,New_MR_068.wav,0.002328400034457445
468,original,MR,New_MR_069.wav,0.001837700023315847
469,original,MR,New_MR_070.wav,0.0016286999452859163
470,original,MR,New_MR_071.wav,0.001455900026485324
471,original,MR,New_MR_072.wav,0.0015654999297112226
472,original,MR,New_MR_073.wav,0.001526599982753396
473,original,MR,New_MR_074.wav,0.001603499986231327
474,original,MR,New_MR_075.wav,0.001663499977439642
475,original,MR,New_MR_076.wav,0.0018029999919235706
476,original,MR,New_MR_077.wav,0.001959000015631318
477,original,MR,New_MR_078.wav,0.0019824999617412686
478,original,MR,New_MR_079.wav,0.0016270000487565994
479,original,MR,New_MR_080.wav,0.001654599909670651
480,original,MR,New_MR_081.wav,0.001460400060750544
481,original,MR,New_MR_082.wav,0.0016086999094113708
482,original,MR,New_MR_083.wav,0.0015122999902814627
483,original,MR,New_MR_084.wav,0.001711399992927909
484,original,MR,New_MR_085.wav,0.0016497999895364046
485,original,MR,New_MR_086.wav,0.001588099985383451
486,original,MR,New_MR_087.wav,0.0020035000052303076
487,original,MR,New_MR_088.wav,0.0026684999465942383
488,original,MR,New_MR_089.wav,0.0018002999713644385
489,original,MR,New_MR_090.wav,0.0018994000274688005
490,original,MR,New_MR_091.wav,0.0017256999853998423
491,original,MR,New_MR_092.wav,0.0016941999783739448
492,original,MR,New_MR_093.wav,0.0021249999990686774
493,original,MR,New_MR_094.wav,0.0024538999423384666
494,original,MR,New_MR_095.wav,0.002595399972051382
495,original,MR,New_MR_096.wav,0.0021916000405326486
496,original,MR,New_MR_097.wav,0.001759299892000854
497,original,MR,New_MR_098.wav,0.0021874000085517764
498,original,MR,New_MR_099.wav,0.0015855999663472176
499,original,MR,New_MR_100.wav,0.002147700055502355
500,original,MR,New_MR_101.wav,0.0014438999351114035
501,original,MR,New_MR_102.wav,0.0013627000153064728
502,original,MR,New_MR_103.wav,0.0014054999919608235
503,original,MR,New_MR_104.wav,0.001704299938865006
504,original,MR,New_MR_105.wav,0.0022209000308066607
505,original,MR,New_MR_106.wav,0.001642199931666255
506,original,MR,New_MR_107.wav,0.0014241000171750784
507,original,MR,New_MR_108.wav,0.001380200032144785
508,original,MR,New_MR_109.wav,0.0013413999695330858
509,original,MR,New_MR_110.wav,0.001475399942137301
510,original,MR,New_MR_111.wav,0.0014458999503403902
511,original,MR,New_MR_112.wav,0.0013222000561654568
512,original,MR,New_MR_113.wav,0.0012920999433845282
513,original,MR,New_MR_114.wav,0.0012880000285804272
514,original,MR,New_MR_115.wav,0.0012706000125035644
515,original,MR,New_MR_116.wav,0.0019863999914377928
516,original,MR,New_MR_117.wav,0.0016735999379307032
517,original,MR,New_MR_118.wav,0.0014266000362113118
518,original,MR,New_MR_119.wav,0.001294099958613515
519,original,MR,New_MR_120.wav,0.0013571999734267592
520,original,MR,New_MR_121.wav,0.0013515000464394689
521,original,MR,New_MR_122.wav,0.001374299987219274
522,original,MR,New_MR_123.wav,0.0013005000073462725
523,original,MR,New_MR_124.wav,0.0013755999971181154
524,original,MR,New_MR_125.wav,0.001219599973410368
525,original,MR,New_MR_126.wav,0.0013485000235959888
526,original,MR,New_MR_127.wav,0.0018505000043660402
527,original,MR,New_MR_128.wav,0.0018930999794974923
528,original,MR,New_MR_129.wav,0.0015471999067813158
529,original,MR,New_MR_130.wav,0.0013680000556632876
530,original,MR,New_MR_131.wav,0.0013405999634414911
531,original,MR,New_MR_132.wav,0.0013058000477030873
532,original,MR,New_MR_133.wav,0.001367500051856041
533,original,MR,New_MR_134.wav,0.0013583999825641513
534,original,MR,New_MR_135.wav,0.00133500003721565
535,original,MR,New_MR_136.wav,0.0012029999634250998
