clase,archivo,origen,tSNE_1,tSNE_2
N,columna_H_018358,columnas_H_final,-20.10889,14.778794
N,columna_H_018478,columnas_H_final,-14.076811,12.794847
N,columna_H_018489,columnas_H_final,31.41284,17.6141
N,columna_H_018567,columnas_H_final,-23.122166,10.564057
N,columna_H_018574,columnas_H_final,36.842888,-15.604051
N,columna_H_018606,columnas_H_final,-20.684301,-22.664083
N,columna_H_018689,columnas_H_final,-23.728437,11.999768
N,columna_H_018810,columnas_H_final,4.457834,-14.44571
N,columna_H_018914,columnas_H_final,35.66036,13.803212
N,columna_H_018996,columnas_H_final,-8.195407,-18.22922
N,columna_H_019048,columnas_H_final,-26.837252,14.664396
N,columna_H_019101,columnas_H_final,-22.66784,-22.813047
N,columna_H_019109,columnas_H_final,-31.115252,7.6771436
N,columna_H_019145,columnas_H_final,-10.049125,0.88646007
N,columna_H_019484,columnas_H_final,-0.44155505,8.572307
N,columna_H_019506,columnas_H_final,44.596546,7.8266034
N,columna_H_019658,columnas_H_final,5.0729218,-14.594708
N,columna_H_019661,columnas_H_final,-24.341785,4.615937
N,columna_H_019810,columnas_H_final,45.206337,5.012275
N,columna_H_019938,columnas_H_final,10.408255,-16.083242
N,columna_H_020029,columnas_H_final,14.746538,10.968714
N,columna_H_020042,columnas_H_final,-21.301617,15.194164
N,columna_H_020202,columnas_H_final,12.946156,8.386678
N,columna_H_021087,columnas_H_final,38.50479,23.183926
N,columna_H_021102,columnas_H_final,-34.344543,1.971422
N,columna_H_021129,columnas_H_final,11.423287,12.271065
N,columna_H_021173,columnas_H_final,-24.445248,14.778089
N,columna_H_021221,columnas_H_final,-26.497408,15.330382
N,columna_H_021330,columnas_H_final,29.182735,-17.227686
N,columna_H_021488,columnas_H_final,-29.40298,13.561794
N,columna_H_021491,columnas_H_final,-21.780619,-20.756313
N,columna_H_021765,columnas_H_final,-1.1925572,6.787909
N,columna_H_022324,columnas_H_final,-25.311007,15.313222
N,columna_H_023137,columnas_H_final,-28.931072,14.306827
N,columna_H_023201,columnas_H_final,-27.343826,14.252114
N,columna_H_023528,columnas_H_final,-28.127705,12.308973
N,columna_H_023540,columnas_H_final,33.773483,-15.964953
N,columna_H_023617,columnas_H_final,-34.35184,4.0320563
N,columna_H_023701,columnas_H_final,-32.969784,10.114599
N,columna_H_023780,columnas_H_final,14.002023,28.771225
N,columna_H_023974,columnas_H_final,-25.322683,11.852985
N,columna_H_024032,columnas_H_final,-25.926014,15.420744
N,columna_H_024041,columnas_H_final,-32.07927,6.0268626
N,columna_H_024176,columnas_H_final,29.611536,-13.216542
N,columna_H_024432,columnas_H_final,-18.646622,3.0986075
N,columna_H_025638,columnas_H_final,33.318504,-19.930014
N,columna_H_025857,columnas_H_final,-33.852356,6.8919473
N,columna_H_026750,columnas_H_final,9.319271,20.89303
N,columna_H_026802,columnas_H_final,47.915417,7.802176
N,columna_H_026839,columnas_H_final,25.037704,-15.319023
N,columna_H_026989,columnas_H_final,-33.394627,3.5025516
N,columna_H_027056,columnas_H_final,-3.35438,5.468635
N,columna_H_027311,columnas_H_final,46.9072,7.3982377
N,columna_H_027750,columnas_H_final,-25.480215,13.992519
N,columna_H_027823,columnas_H_final,-8.816666,1.9995643
N,columna_H_028163,columnas_H_final,30.366491,14.936895
N,columna_H_028256,columnas_H_final,-32.08522,4.9363837
N,columna_H_028269,columnas_H_final,-35.727192,6.4058347
N,columna_H_028416,columnas_H_final,15.592468,30.459024
N,columna_H_028448,columnas_H_final,11.564066,22.811707
N,columna_H_028771,columnas_H_final,-27.401321,15.2289505
N,columna_H_028996,columnas_H_final,-35.27668,7.285894
N,columna_H_028999,columnas_H_final,-33.630753,0.27051297
N,columna_H_029114,columnas_H_final,-32.437313,5.590753
N,columna_H_029152,columnas_H_final,-23.42802,9.565965
N,columna_H_029568,columnas_H_final,-19.157295,-6.8351607
N,columna_H_029646,columnas_H_final,14.864919,30.464874
N,columna_H_029659,columnas_H_final,-31.011816,4.3073854
N,columna_H_029726,columnas_H_final,-9.0658245,5.9322667
N,columna_H_029745,columnas_H_final,-31.58019,5.476655
N,columna_H_029804,columnas_H_final,20.206406,19.347372
N,columna_H_029970,columnas_H_final,-33.783768,0.9874206
N,columna_H_030426,columnas_H_final,-22.289423,-20.001131
N,columna_H_030524,columnas_H_final,25.218227,-11.526995
N,columna_H_030542,columnas_H_final,-44.133915,-5.113861
N,columna_H_030747,columnas_H_final,37.383457,22.576033
N,columna_H_031199,columnas_H_final,10.876176,1.5920174
N,columna_H_031397,columnas_H_final,-30.115986,7.4651217
N,columna_H_031557,columnas_H_final,11.395615,12.91237
N,columna_H_031618,columnas_H_final,-30.907255,1.1253364
N,columna_H_032168,columnas_H_final,-22.765299,-20.827795
N,columna_H_032252,columnas_H_final,-36.294487,0.027014285
N,columna_H_032276,columnas_H_final,-44.296345,-4.6130424
N,columna_H_032527,columnas_H_final,33.389595,22.47285
N,columna_H_032555,columnas_H_final,-25.30533,4.991705
N,columna_H_032618,columnas_H_final,7.5096745,-17.468273
N,columna_H_032811,columnas_H_final,-32.896786,0.47581762
N,columna_H_032841,columnas_H_final,-28.445938,14.110113
N,columna_H_033036,columnas_H_final,46.740215,12.451027
N,columna_H_033151,columnas_H_final,-30.043552,13.587056
N,columna_H_033164,columnas_H_final,35.225204,21.611586
N,columna_H_033176,columnas_H_final,-19.829952,-21.860662
N,columna_H_033184,columnas_H_final,-22.32597,-18.72163
N,columna_H_033335,columnas_H_final,-11.702779,-11.896291
N,columna_H_033356,columnas_H_final,-29.793661,14.121126
N,columna_H_033442,columnas_H_final,-33.559055,9.116707
N,columna_H_033615,columnas_H_final,7.5685453,-17.145767
N,columna_H_033786,columnas_H_final,33.564167,-15.380036
N,columna_H_033805,columnas_H_final,-17.166103,-21.894173
N,columna_H_033863,columnas_H_final,26.769249,29.796404
N,columna_H_034189,columnas_H_final,-23.934952,6.1917057
N,columna_H_034204,columnas_H_final,-22.231531,13.574358
N,columna_H_034643,columnas_H_final,36.025505,20.978065
N,columna_H_034901,columnas_H_final,-20.632578,15.018099
N,columna_H_034954,columnas_H_final,43.37755,6.291713
N,columna_H_035116,columnas_H_final,-22.136932,15.4424925
N,columna_H_035356,columnas_H_final,5.937373,-15.056442
N,columna_H_035368,columnas_H_final,-30.062614,1.2005262
N,columna_H_035385,columnas_H_final,1.2317538,10.210479
N,columna_H_035614,columnas_H_final,-23.363207,-22.040104
N,columna_H_035759,columnas_H_final,-23.074085,12.370496
N,columna_H_036302,columnas_H_final,-18.17001,13.689656
N,columna_H_036355,columnas_H_final,-16.684055,-18.654774
N,columna_H_036402,columnas_H_final,-5.9525957,1.8297234
N,columna_H_036416,columnas_H_final,13.563832,9.9408
N,columna_H_037670,columnas_H_final,-22.81697,11.3122015
N,columna_H_037904,columnas_H_final,4.3781886,-16.604658
N,columna_H_038157,columnas_H_final,-26.948051,9.123312
N,columna_H_038340,columnas_H_final,-27.472223,11.772455
N,columna_H_038448,columnas_H_final,-25.722202,10.087073
N,columna_H_038461,columnas_H_final,18.405245,20.600746
N,columna_H_038700,columnas_H_final,31.077019,19.16127
N,columna_H_039041,columnas_H_final,-25.820154,10.849112
N,columna_H_039164,columnas_H_final,23.862806,24.217775
N,columna_H_039309,columnas_H_final,-4.0849843,-12.8802185
N,columna_H_039935,columnas_H_final,32.09932,-15.852295
N,columna_H_039937,columnas_H_final,24.698008,26.299091
N,columna_H_040870,columnas_H_final,1.0221113,-11.959131
N,columna_H_040969,columnas_H_final,-16.733772,12.630284
N,columna_H_041076,columnas_H_final,36.57446,-20.802423
N,columna_H_041194,columnas_H_final,-20.633566,-7.7813163
N,columna_H_041286,columnas_H_final,-18.267397,-21.957676
N,columna_H_041370,columnas_H_final,-27.024984,6.1976986
N,columna_H_041798,columnas_H_final,-26.019215,10.192539
N,columna_H_042225,columnas_H_final,22.578047,-0.2576018
N,columna_H_042387,columnas_H_final,-28.197367,1.1649828
N,columna_H_042542,columnas_H_final,-20.88227,-20.820215
AS,columna_H_000318,columnas_H_final,45.29974,3.6814334
AS,columna_H_000347,columnas_H_final,30.31621,-15.849747
AS,columna_H_000874,columnas_H_final,39.33881,-1.8586699
AS,columna_H_001037,columnas_H_final,-5.12693,11.658354
AS,columna_H_001217,columnas_H_final,-8.097629,-7.7084994
AS,columna_H_002134,columnas_H_final,44.968136,9.868161
AS,columna_H_002418,columnas_H_final,-13.783409,-4.6815643
AS,columna_H_002551,columnas_H_final,27.684267,-17.154821
AS,columna_H_002619,columnas_H_final,-19.397297,-8.914516
AS,columna_H_002718,columnas_H_final,-20.27537,-9.911608
AS,columna_H_003004,columnas_H_final,31.025908,-6.4715285
AS,columna_H_003264,columnas_H_final,-23.028522,-12.7772045
AS,columna_H_003564,columnas_H_final,-41.50362,-18.08053
AS,columna_H_004582,columnas_H_final,47.267857,9.479827
AS,columna_H_004867,columnas_H_final,11.160762,24.965872
AS,columna_H_004992,columnas_H_final,39.336723,-1.8479631
AS,columna_H_005162,columnas_H_final,-36.476715,-14.287361
AS,columna_H_005187,columnas_H_final,29.591274,-15.603282
AS,columna_H_005241,columnas_H_final,-19.678478,3.251324
AS,columna_H_005348,columnas_H_final,2.8265228,-3.7911015
AS,columna_H_005575,columnas_H_final,-31.377745,-13.485439
AS,columna_H_005666,columnas_H_final,-7.6698337,-15.623497
AS,columna_H_005828,columnas_H_final,32.156036,-17.525248
AS,columna_H_006474,columnas_H_final,20.484072,-9.816672
AS,columna_H_006610,columnas_H_final,2.8787706,-3.474666
AS,columna_H_006868,columnas_H_final,-40.060905,-17.095955
AS,columna_H_006874,columnas_H_final,-37.299057,-17.107445
AS,columna_H_007057,columnas_H_final,-21.23266,-0.2918957
AS,columna_H_007169,columnas_H_final,-43.665348,-19.09396
AS,columna_H_007259,columnas_H_final,-3.8321042,3.3982506
AS,columna_H_007536,columnas_H_final,43.744663,10.262387
AS,columna_H_007646,columnas_H_final,30.298843,2.4803698
AS,columna_H_008115,columnas_H_final,-8.347628,1.1018659
AS,columna_H_008120,columnas_H_final,-37.98318,-16.791727
AS,columna_H_008131,columnas_H_final,-38.721397,-18.787123
AS,columna_H_008569,columnas_H_final,-27.651316,-11.158651
AS,columna_H_008890,columnas_H_final,42.24225,8.203439
AS,columna_H_008909,columnas_H_final,35.983627,12.43496
AS,columna_H_008992,columnas_H_final,-11.795477,14.818924
AS,columna_H_009431,columnas_H_final,30.05505,-15.0207815
AS,columna_H_009559,columnas_H_final,44.98188,6.533474
AS,columna_H_009951,columnas_H_final,8.159687,20.323524
AS,columna_H_011196,columnas_H_final,-33.221737,-11.997498
AS,columna_H_011401,columnas_H_final,-29.494747,-9.393266
AS,columna_H_011431,columnas_H_final,-36.486145,-15.841177
AS,columna_H_011575,columnas_H_final,1.6873139,9.411175
AS,columna_H_011604,columnas_H_final,-29.915955,-10.300382
AS,columna_H_011622,columnas_H_final,-29.685383,-19.927898
AS,columna_H_011782,columnas_H_final,31.22549,0.051424105
AS,columna_H_012152,columnas_H_final,-29.837465,-13.52892
AS,columna_H_012243,columnas_H_final,-30.367119,-11.265014
AS,columna_H_012275,columnas_H_final,-30.485872,-10.765855
AS,columna_H_012277,columnas_H_final,-39.03636,-9.240306
AS,columna_H_013094,columnas_H_final,-33.01693,-12.213567
AS,columna_H_013175,columnas_H_final,23.111153,-11.76385
AS,columna_H_013437,columnas_H_final,-34.41811,-7.465104
AS,columna_H_013859,columnas_H_final,-30.339458,-11.061048
AS,columna_H_013968,columnas_H_final,-29.29593,-8.470273
AS,columna_H_014028,columnas_H_final,-14.245408,6.76355
AS,columna_H_014110,columnas_H_final,42.014687,7.8525076
AS,columna_H_014208,columnas_H_final,27.796867,-7.4069757
AS,columna_H_014595,columnas_H_final,-32.57293,-11.392085
AS,columna_H_014736,columnas_H_final,-0.57926154,-8.847811
AS,columna_H_015222,columnas_H_final,-30.496227,-13.602565
AS,columna_H_015364,columnas_H_final,-32.46629,-20.102028
AS,columna_H_015606,columnas_H_final,6.08657,20.182323
AS,columna_H_015633,columnas_H_final,-28.883583,-10.343774
AS,columna_H_015752,columnas_H_final,-37.1121,-14.312867
AS,columna_H_015873,columnas_H_final,-32.441113,-12.603228
AS,columna_H_016098,columnas_H_final,-28.985737,-19.838598
AS,columna_H_016145,columnas_H_final,21.607222,0.06440448
AS,columna_H_016381,columnas_H_final,-7.3781056,11.364846
AS,columna_H_016625,columnas_H_final,-25.736145,-13.537949
AS,columna_H_017551,columnas_H_final,-28.057695,-11.237582
AS,columna_H_018010,columnas_H_final,45.533524,5.6070857
AS,columna_H_018064,columnas_H_final,7.2603393,8.878009
AS,columna_H_018343,columnas_H_final,41.720688,7.4500103
AS,columna_H_018344,columnas_H_final,43.190586,4.621934
AS,columna_H_018654,columnas_H_final,30.483223,-5.688057
AS,columna_H_018922,columnas_H_final,-7.5525584,11.977432
AS,columna_H_019318,columnas_H_final,35.053444,17.424414
AS,columna_H_019467,columnas_H_final,-24.151838,-12.696847
AS,columna_H_019844,columnas_H_final,24.233704,-9.565188
AS,columna_H_020224,columnas_H_final,-27.365313,-15.589688
AS,columna_H_020437,columnas_H_final,-38.837635,-15.278054
AS,columna_H_020489,columnas_H_final,23.432669,-14.849773
AS,columna_H_020531,columnas_H_final,-16.407803,-16.966566
AS,columna_H_020878,columnas_H_final,38.115456,11.734865
AS,columna_H_021064,columnas_H_final,-27.041607,-13.746554
AS,columna_H_021171,columnas_H_final,-37.800194,-15.481173
AS,columna_H_021310,columnas_H_final,35.932884,1.8989004
AS,columna_H_021329,columnas_H_final,5.7407417,9.598308
AS,columna_H_022255,columnas_H_final,41.676094,11.36937
AS,columna_H_022355,columnas_H_final,-41.5612,-6.4650645
AS,columna_H_022643,columnas_H_final,-43.911274,-17.853365
AS,columna_H_022692,columnas_H_final,29.83777,-15.681512
AS,columna_H_022740,columnas_H_final,1.7490792,0.98382854
AS,columna_H_022901,columnas_H_final,4.543362,9.566828
AS,columna_H_023316,columnas_H_final,9.323105,24.219685
AS,columna_H_023486,columnas_H_final,-25.0644,-13.250513
AS,columna_H_023645,columnas_H_final,32.9648,1.1081196
AS,columna_H_023925,columnas_H_final,47.372425,9.525513
AS,columna_H_024059,columnas_H_final,37.582973,7.001547
AS,columna_H_024204,columnas_H_final,36.661304,18.138872
AS,columna_H_024448,columnas_H_final,6.3832335,6.9280252
AS,columna_H_024762,columnas_H_final,-40.118446,-19.41899
AS,columna_H_024825,columnas_H_final,27.025253,-18.677042
AS,columna_H_024895,columnas_H_final,-6.1212144,-4.642291
AS,columna_H_025265,columnas_H_final,37.416306,11.367062
AS,columna_H_025321,columnas_H_final,-17.191195,2.9398344
AS,columna_H_025516,columnas_H_final,-42.966152,-16.772026
AS,columna_H_025717,columnas_H_final,-44.155914,-5.1053653
AS,columna_H_026014,columnas_H_final,-1.0291582,-9.324227
AS,columna_H_026036,columnas_H_final,-42.869408,-17.724056
AS,columna_H_026199,columnas_H_final,40.284885,4.144082
AS,columna_H_026328,columnas_H_final,13.6097145,-1.3676345
AS,columna_H_026335,columnas_H_final,2.4879491,-7.747415
AS,columna_H_026337,columnas_H_final,16.411057,-2.2110379
AS,columna_H_026508,columnas_H_final,37.345207,11.35307
AS,columna_H_027194,columnas_H_final,-14.644528,11.333621
AS,columna_H_027198,columnas_H_final,-14.158655,-10.776807
AS,columna_H_028044,columnas_H_final,-39.084553,-15.178475
AS,columna_H_028328,columnas_H_final,-34.411438,-20.193466
AS,columna_H_028459,columnas_H_final,-40.45982,-15.890478
AS,columna_H_029009,columnas_H_final,-42.637177,-19.140026
AS,columna_H_029153,columnas_H_final,41.07672,11.514528
AS,columna_H_029201,columnas_H_final,-38.380276,-14.105236
AS,columna_H_029237,columnas_H_final,-38.416084,-15.11242
AS,columna_H_029362,columnas_H_final,-6.5193286,10.570802
AS,columna_H_029563,columnas_H_final,10.854431,22.986872
AS,columna_H_029695,columnas_H_final,23.164764,21.033356
AS,columna_H_029703,columnas_H_final,21.945242,18.157368
AS,columna_H_030275,columnas_H_final,36.846424,22.732397
AS,columna_H_030841,columnas_H_final,-42.481213,-17.381943
AS,columna_H_031054,columnas_H_final,-41.13816,-20.756426
AS,columna_H_031080,columnas_H_final,-3.3162842,2.405667
AS,columna_H_031128,columnas_H_final,22.768602,-15.431461
AS,columna_H_031428,columnas_H_final,0.30817947,-7.6279125
AS,columna_H_031546,columnas_H_final,-21.234812,-17.294523
AS,columna_H_031561,columnas_H_final,-32.865986,-14.402054
AS,columna_H_031962,columnas_H_final,-38.521347,-6.1119
AS,columna_H_032092,columnas_H_final,-39.401356,-21.41933
AS,columna_H_032461,columnas_H_final,37.599026,-0.70631003
AS,columna_H_032517,columnas_H_final,-40.336002,-15.431739
AS,columna_H_032982,columnas_H_final,10.970228,25.848043
AS,columna_H_033406,columnas_H_final,3.2469096,9.558273
AS,columna_H_033711,columnas_H_final,49.606457,8.017053
AS,columna_H_033718,columnas_H_final,-9.997672,4.0761027
AS,columna_H_033856,columnas_H_final,43.81279,3.3402963
AS,columna_H_034789,columnas_H_final,30.326685,-12.14391
AS,columna_H_035432,columnas_H_final,17.446753,16.202276
AS,columna_H_036125,columnas_H_final,32.607212,-16.2676
AS,columna_H_036174,columnas_H_final,-27.321346,-15.118142
AS,columna_H_036225,columnas_H_final,22.514374,19.935001
AS,columna_H_036307,columnas_H_final,-22.663797,-11.702708
AS,columna_H_036582,columnas_H_final,35.28859,14.220258
AS,columna_H_036683,columnas_H_final,27.25064,-17.172174
AS,columna_H_036927,columnas_H_final,2.6016955,-7.180023
AS,columna_H_037502,columnas_H_final,-23.940887,-8.818348
AS,columna_H_037687,columnas_H_final,-41.23262,-19.221788
AS,columna_H_037875,columnas_H_final,17.044186,13.207255
AS,columna_H_038269,columnas_H_final,-10.314346,-8.077891
AS,columna_H_038290,columnas_H_final,46.721825,13.328084
AS,columna_H_038454,columnas_H_final,-41.713776,-17.448917
AS,columna_H_038530,columnas_H_final,-41.219822,-21.79939
AS,columna_H_038906,columnas_H_final,33.67508,-19.524944
AS,columna_H_038974,columnas_H_final,-20.474422,-8.297491
AS,columna_H_039051,columnas_H_final,36.466137,23.441645
AS,columna_H_039327,columnas_H_final,-21.810152,-11.411354
AS,columna_H_039396,columnas_H_final,-17.665419,-5.3824234
AS,columna_H_039411,columnas_H_final,-40.99527,-18.395111
AS,columna_H_039413,columnas_H_final,-41.83724,-16.112095
AS,columna_H_039559,columnas_H_final,25.186121,27.355228
AS,columna_H_040043,columnas_H_final,-24.315405,-13.952155
AS,columna_H_040448,columnas_H_final,-41.393337,-15.777215
AS,columna_H_040584,columnas_H_final,-41.0492,-20.021973
AS,columna_H_040647,columnas_H_final,-39.718155,-18.65713
AS,columna_H_040776,columnas_H_final,-20.021097,-10.705007
AS,columna_H_040928,columnas_H_final,23.951069,17.028427
AS,columna_H_040964,columnas_H_final,2.5993524,-7.0301027
AS,columna_H_041114,columnas_H_final,-13.641308,-5.6219873
AS,columna_H_041185,columnas_H_final,-43.251324,-19.867224
AS,columna_H_041233,columnas_H_final,-9.72278,-8.893944
AS,columna_H_041432,columnas_H_final,-15.30004,-1.2971979
AS,columna_H_041503,columnas_H_final,-32.98023,-14.581425
AS,columna_H_041727,columnas_H_final,-42.098854,-18.540602
AS,columna_H_041777,columnas_H_final,21.466095,25.928629
AS,columna_H_041998,columnas_H_final,25.523106,27.06611
AS,columna_H_042136,columnas_H_final,-42.33292,-19.847345
AS,columna_H_042532,columnas_H_final,23.041758,25.27191
AS,columna_H_042533,columnas_H_final,46.718678,12.909074
AS,columna_H_042947,columnas_H_final,12.01441,11.994512
AS,columna_H_043237,columnas_H_final,22.80459,18.33126
AS,columna_H_043646,columnas_H_final,23.126623,24.368565
AS,columna_H_043876,columnas_H_final,36.26028,14.212086
AS,columna_H_044335,columnas_H_final,13.175048,-12.450178
AS,columna_H_044897,columnas_H_final,-41.56868,-6.4391937
AS,columna_H_045054,columnas_H_final,20.933857,19.21344
AS,columna_H_045178,columnas_H_final,24.477873,16.012383
AS,columna_H_045292,columnas_H_final,23.349504,23.886189
AS,columna_H_045294,columnas_H_final,22.772919,21.678442
AS,columna_H_045419,columnas_H_final,-2.417061,5.2288356
AS,columna_H_045459,columnas_H_final,-42.240047,-17.195118
AS,columna_H_045713,columnas_H_final,-42.454117,-20.132515
AS,columna_H_045742,columnas_H_final,37.049408,-0.5521867
AS,columna_H_046584,columnas_H_final,35.491966,1.9034996
AS,columna_H_046650,columnas_H_final,-17.942778,-5.960297
AS,columna_H_046799,columnas_H_final,-9.4423895,-0.5722436
AS,columna_H_047030,columnas_H_final,-41.63579,-19.685472
AS,columna_H_047036,columnas_H_final,-43.40759,-18.639717
AS,columna_H_047195,columnas_H_final,14.174175,28.794193
AS,columna_H_047231,columnas_H_final,-1.2544643,-10.749455
AS,columna_H_047336,columnas_H_final,-2.7816474,-7.5676637
AS,columna_H_047511,columnas_H_final,14.465773,29.041529
AS,columna_H_047649,columnas_H_final,-3.9888291,-7.9883423
AS,columna_H_048115,columnas_H_final,-9.140026,4.3648815
AS,columna_H_048315,columnas_H_final,-3.0380664,-7.421735
AS,columna_H_048770,columnas_H_final,34.397785,-2.1339607
AS,columna_H_049077,columnas_H_final,-0.28867903,-6.9466476
AS,columna_H_049110,columnas_H_final,36.513206,-1.7777715
MR,columna_H_000188,columnas_H_final,21.312916,21.390232
MR,columna_H_000463,columnas_H_final,24.463043,21.498905
MR,columna_H_000634,columnas_H_final,-12.595891,7.987251
MR,columna_H_000677,columnas_H_final,12.8441725,11.20818
MR,columna_H_001554,columnas_H_final,17.195534,11.719914
MR,columna_H_001798,columnas_H_final,0.85511035,-9.010497
MR,columna_H_001823,columnas_H_final,-4.956041,-8.631769
MR,columna_H_002282,columnas_H_final,-18.753729,6.923092
MR,columna_H_002346,columnas_H_final,2.6548605,9.152987
MR,columna_H_002399,columnas_H_final,-24.716158,6.435083
MR,columna_H_002415,columnas_H_final,-40.9156,-2.9956472
MR,columna_H_002873,columnas_H_final,8.266924,15.987426
MR,columna_H_003022,columnas_H_final,0.11975412,-10.032448
MR,columna_H_003110,columnas_H_final,23.406994,-12.607901
MR,columna_H_003309,columnas_H_final,-3.1561317,-8.563279
MR,columna_H_003352,columnas_H_final,27.022285,-15.89779
MR,columna_H_003461,columnas_H_final,-15.666054,5.7219596
MR,columna_H_003701,columnas_H_final,23.660769,0.18480493
MR,columna_H_003949,columnas_H_final,-43.774174,-1.7383302
MR,columna_H_004026,columnas_H_final,-45.52061,-22.843376
MR,columna_H_004107,columnas_H_final,23.657839,-14.925383
MR,columna_H_004303,columnas_H_final,-18.283678,8.381812
MR,columna_H_005001,columnas_H_final,18.963203,19.575438
MR,columna_H_005137,columnas_H_final,15.570901,24.166294
MR,columna_H_005169,columnas_H_final,0.42565498,-7.563383
MR,columna_H_005535,columnas_H_final,16.96905,-14.886975
