indice_interno,base,metodo,distribucion,numero_capas,penalizacion_ortogonal,error_final,forma_h,forma_w,segundos
163,SNR_0db,NMF,24,1,0.0,0.24030848967528598,24x212,126x24,0.026131700025871396
164,SNR_0db,NMF,24,1,0.0,0.2454032875871341,24x212,126x24,0.02433389995712787
165,SNR_0db,NMF,24,1,0.0,0.2433329262356628,24x212,126x24,0.024691400001756847
166,SNR_0db,NMF,24,1,0.0,0.24266002057597397,24x212,126x24,0.023361200001090765
167,SNR_0db,NMF,24,1,0.0,0.2418649548328189,24x212,126x24,0.022404200048185885
168,SNR_0db,NMF,24,1,0.0,0.24015625797300946,24x212,126x24,0.024131899932399392
169,SNR_0db,NMF,24,1,0.0,0.24332364020284378,24x212,126x24,0.022448300034739077
170,SNR_0db,NMF,24,1,0.0,0.24386596617006528,24x212,126x24,0.02358869998715818
171,SNR_0db,NMF,24,1,0.0,0.23794142670237953,24x212,126x24,0.02456639998126775
172,SNR_0db,NMF,24,1,0.0,0.2443464425704084,24x212,126x24,0.027241499978117645
173,SNR_0db,NMF,24,1,0.0,0.24678443404270767,24x212,126x24,0.02582310000434518
174,SNR_0db,NMF,24,1,0.0,0.24065067742302115,24x212,126x24,0.02614000008907169
175,SNR_0db,NMF,24,1,0.0,0.24221568476725883,24x212,126x24,0.02377860003616661
176,SNR_0db,NMF,24,1,0.0,0.2426333619677949,24x212,126x24,0.025990699999965727
177,SNR_0db,NMF,24,1,0.0,0.24149302317587898,24x212,126x24,0.024861599900759757
178,SNR_0db,NMF,24,1,0.0,0.241116028125162,24x212,126x24,0.02517260005697608
179,SNR_0db,NMF,24,1,0.0,0.24242560036556363,24x212,126x24,0.025139300036244094
180,SNR_0db,NMF,24,1,0.0,0.2429608071249932,24x212,126x24,0.02410559996496886
181,SNR_0db,NMF,24,1,0.0,0.24327163704160273,24x212,126x24,0.02427149994764477
182,SNR_0db,NMF,24,1,0.0,0.23756425312245502,24x212,126x24,0.023518500034697354
183,SNR_0db,NMF,24,1,0.0,0.24078811896438784,24x212,126x24,0.027023400063626468
184,SNR_0db,NMF,24,1,0.0,0.24575326754350654,24x212,126x24,0.02535160002298653
185,SNR_0db,NMF,24,1,0.0,0.2426389276744484,24x212,126x24,0.022674000007100403
186,SNR_0db,NMF,24,1,0.0,0.242074697068257,24x212,126x24,0.02278369991108775
187,SNR_0db,NMF,24,1,0.0,0.24219124427978064,24x212,126x24,0.02461239998228848
188,SNR_0db,NMF,24,1,0.0,0.2426588820415767,24x212,126x24,0.023156199953518808
189,SNR_0db,NMF,24,1,0.0,0.24399504850940484,24x212,126x24,0.02737260004505515
190,SNR_0db,NMF,24,1,0.0,0.2400230333501587,24x212,126x24,0.022491900017485023
191,SNR_0db,NMF,24,1,0.0,0.24139652736974848,24x212,126x24,0.024795399978756905
192,SNR_0db,NMF,24,1,0.0,0.2434006197855124,24x212,126x24,0.023368399939499795
193,SNR_0db,NMF,24,1,0.0,0.2432380250585902,24x212,126x24,0.024828299996443093
194,SNR_0db,NMF,24,1,0.0,0.24327547267755403,24x212,126x24,0.024758099927566946
195,SNR_0db,NMF,24,1,0.0,0.2407484627354461,24x212,126x24,0.024643899989314377
196,SNR_0db,NMF,24,1,0.0,0.24764855225949078,24x212,126x24,0.02264800004195422
197,SNR_0db,NMF,24,1,0.0,0.2446023697968871,24x212,126x24,0.02198710001539439
198,SNR_0db,NMF,24,1,0.0,0.2456270424801818,24x212,126x24,0.024076499976217747
199,SNR_0db,NMF,24,1,0.0,0.2420296053205683,24x212,126x24,0.02300349995493889
200,SNR_0db,NMF,24,1,0.0,0.25560973528066583,24x212,126x24,0.025639900006353855
201,SNR_0db,NMF,24,1,0.0,0.24727501726605305,24x212,126x24,0.0263103999895975
202,SNR_0db,NMF,24,1,0.0,0.2448544794596353,24x212,126x24,0.0280542999971658
203,SNR_0db,NMF,24,1,0.0,0.2504303038418385,24x212,126x24,0.026905200094915926
204,SNR_0db,NMF,24,1,0.0,0.25220734844111425,24x212,126x24,0.02328780002426356
205,SNR_0db,NMF,24,1,0.0,0.25519555786312204,24x212,126x24,0.023829199955798686
206,SNR_0db,NMF,24,1,0.0,0.25761785545612714,24x212,126x24,0.025172999943606555
207,SNR_0db,NMF,24,1,0.0,0.2505834955773098,24x212,126x24,0.02563180006109178
208,SNR_0db,NMF,24,1,0.0,0.24560691977609833,24x212,126x24,0.02450439997483045
209,SNR_0db,NMF,24,1,0.0,0.2494859442814441,24x212,126x24,0.023867900017648935
210,SNR_0db,NMF,24,1,0.0,0.24530662917809784,24x212,126x24,0.026320999953895807
211,SNR_0db,NMF,24,1,0.0,0.2515917840128993,24x212,126x24,0.02475450001657009
212,SNR_0db,NMF,24,1,0.0,0.2537823665556369,24x212,126x24,0.026009300025179982
213,SNR_0db,NMF,24,1,0.0,0.24364969541149326,24x212,126x24,0.02605570002924651
214,SNR_0db,NMF,24,1,0.0,0.24769458700554867,24x212,126x24,0.02412810001987964
215,SNR_0db,NMF,24,1,0.0,0.25628716247653854,24x212,126x24,0.024706299998797476
216,SNR_0db,NMF,24,1,0.0,0.25098446251594375,24x212,126x24,0.025391299976035953
217,SNR_0db,NMF,24,1,0.0,0.25160020854677506,24x212,126x24,0.025269399979151785
218,SNR_0db,NMF,24,1,0.0,0.254528707547787,24x212,126x24,0.02469690004363656
219,SNR_0db,NMF,24,1,0.0,0.24356291653834622,24x212,126x24,0.02444499998819083
220,SNR_0db,NMF,24,1,0.0,0.24876838071431673,24x212,126x24,0.02473560010548681
221,SNR_0db,NMF,24,1,0.0,0.2550073650570865,24x212,126x24,0.02283180004451424
222,SNR_0db,NMF,24,1,0.0,0.2548429039649213,24x212,126x24,0.025913399993442
223,SNR_0db,NMF,24,1,0.0,0.25269372876709945,24x212,126x24,0.023996799951419234
224,SNR_0db,NMF,24,1,0.0,0.2524813383564931,24x212,126x24,0.0247104000300169
225,SNR_0db,NMF,24,1,0.0,0.24353260454504583,24x212,126x24,0.024544799933210015
226,SNR_0db,NMF,24,1,0.0,0.24462083941302862,24x212,126x24,0.025139200035482645
227,SNR_0db,NMF,24,1,0.0,0.25182518091717254,24x212,126x24,0.02354429999832064
228,SNR_0db,NMF,24,1,0.0,0.2538352899984299,24x212,126x24,0.025153600028716028
229,SNR_0db,NMF,24,1,0.0,0.2507444049834492,24x212,126x24,0.02309829997830093
230,SNR_0db,NMF,24,1,0.0,0.26036896545089694,24x212,126x24,0.024164300062693655
231,SNR_0db,NMF,24,1,0.0,0.24299625579972847,24x212,126x24,0.024205899913795292
232,SNR_0db,NMF,24,1,0.0,0.2459038954374813,24x212,126x24,0.024974500061944127
233,SNR_0db,NMF,24,1,0.0,0.2522446103481258,24x212,126x24,0.02452039998024702
234,SNR_0db,NMF,24,1,0.0,0.2544543753811765,24x212,126x24,0.02302269998472184
235,SNR_0db,NMF,24,1,0.0,0.24999231847285103,24x212,126x24,0.024490499985404313
236,SNR_0db,NMF,24,1,0.0,0.2505135225466786,24x212,126x24,0.022545099956914783
237,SNR_0db,NMF,24,1,0.0,0.24403870018501264,24x212,126x24,0.025146299973130226
238,SNR_0db,NMF,24,1,0.0,0.24882573627585788,24x212,126x24,0.02271889999974519
239,SNR_0db,NMF,24,1,0.0,0.2530976108757858,24x212,126x24,0.02582689991686493
240,SNR_0db,NMF,24,1,0.0,0.25019670416322665,24x212,126x24,0.023631300078704953
241,SNR_0db,NMF,24,1,0.0,0.2480944148124341,24x212,126x24,0.025473700021393597
242,SNR_0db,NMF,24,1,0.0,0.25311023162614804,24x212,126x24,0.025159799959510565
243,SNR_0db,NMF,24,1,0.0,0.24690938717392322,24x212,126x24,0.024943699943833053
244,SNR_0db,NMF,24,1,0.0,0.24601545910901984,24x212,126x24,0.025730599998496473
245,SNR_0db,NMF,24,1,0.0,0.25247172899564146,24x212,126x24,0.02633389993570745
246,SNR_0db,NMF,24,1,0.0,0.256154882918858,24x212,126x24,0.025029900018125772
247,SNR_0db,NMF,24,1,0.0,0.19549523394342405,24x212,126x24,0.02674890006892383
248,SNR_0db,NMF,24,1,0.0,0.24543179373789234,24x212,126x24,0.02645249990746379
249,SNR_0db,NMF,24,1,0.0,0.24193079463308323,24x212,126x24,0.025424999999813735
250,SNR_0db,NMF,24,1,0.0,0.24671360416713078,24x212,126x24,0.023608900024555624
251,SNR_0db,NMF,24,1,0.0,0.24448380356042718,24x212,126x24,0.02536680002231151
252,SNR_0db,NMF,24,1,0.0,0.24583810351608992,24x212,126x24,0.02404629997909069
253,SNR_0db,NMF,24,1,0.0,0.24406906922450516,24x212,126x24,0.022995600011199713
254,SNR_0db,NMF,24,1,0.0,0.24569365603226706,24x212,126x24,0.022622500080615282
255,SNR_0db,NMF,24,1,0.0,0.23595799436896472,24x212,126x24,0.02463300002273172
256,SNR_0db,NMF,24,1,0.0,0.25126041836463775,24x212,126x24,0.02434260002337396
257,SNR_0db,NMF,24,1,0.0,0.24813096104118643,24x212,126x24,0.023294899961911142
258,SNR_0db,NMF,24,1,0.0,0.2473409079426748,24x212,126x24,0.023965399945154786
259,SNR_0db,NMF,24,1,0.0,0.25147883958585676,24x212,126x24,0.02465659996960312
260,SNR_0db,NMF,24,1,0.0,0.26216764581651025,24x212,126x24,0.024779199971817434
261,SNR_0db,NMF,24,1,0.0,0.24623686871949893,24x212,126x24,0.023213300039060414
262,SNR_0db,NMF,24,1,0.0,0.24376239966969,24x212,126x24,0.02618749998509884
263,SNR_0db,NMF,24,1,0.0,0.25858143310261306,24x212,126x24,0.021432700101286173
264,SNR_0db,NMF,24,1,0.0,0.2479376725717791,24x212,126x24,0.024873999995179474
265,SNR_0db,NMF,24,1,0.0,0.24813764389458556,24x212,126x24,0.023971199989318848
266,SNR_0db,NMF,24,1,0.0,0.25922718200309375,24x212,126x24,0.023209700011648238
267,SNR_0db,NMF,24,1,0.0,0.25100534103593625,24x212,126x24,0.026602999889291823
268,SNR_0db,NMF,24,1,0.0,0.25071233975356116,24x212,126x24,0.02479350008070469
269,SNR_0db,NMF,24,1,0.0,0.25093292735504225,24x212,126x24,0.024337899987585843
270,SNR_0db,NMF,24,1,0.0,0.25042475506060297,24x212,126x24,0.025105100008659065
271,SNR_0db,NMF,24,1,0.0,0.2437182848341323,24x212,126x24,0.023934099939651787
272,SNR_0db,NMF,24,1,0.0,0.2525157491870144,24x212,126x24,0.02227449999190867
273,SNR_0db,NMF,24,1,0.0,0.2525877448873371,24x212,126x24,0.022601600037887692
274,SNR_0db,NMF,24,1,0.0,0.250545030010965,24x212,126x24,0.023901700042188168
275,SNR_0db,NMF,24,1,0.0,0.2417179209865116,24x212,126x24,0.023189499974250793
276,SNR_0db,NMF,24,1,0.0,0.2519864969917674,24x212,126x24,0.024866399937309325
277,SNR_0db,NMF,24,1,0.0,0.24713139567549855,24x212,126x24,0.025213100016117096
278,SNR_0db,NMF,24,1,0.0,0.2457692523358306,24x212,126x24,0.027971499948762357
279,SNR_0db,NMF,24,1,0.0,0.2524100467309414,24x212,126x24,0.025561699992977083
280,SNR_0db,NMF,24,1,0.0,0.2519149187088823,24x212,126x24,0.025147100095637143
281,SNR_0db,NMF,24,1,0.0,0.2549081445084244,24x212,126x24,0.023971399990841746
282,SNR_0db,NMF,24,1,0.0,0.2558436054818113,24x212,126x24,0.022598400013521314
283,SNR_0db,NMF,24,1,0.0,0.24390856255877033,24x212,126x24,0.02533799991942942
284,SNR_0db,NMF,24,1,0.0,0.24664046769473677,24x212,126x24,0.024103599949739873
285,SNR_0db,NMF,24,1,0.0,0.25071037271418684,24x212,126x24,0.022698899963870645
286,SNR_0db,NMF,24,1,0.0,0.25081349000059405,24x212,126x24,0.02480690006632358
287,SNR_0db,NMF,24,1,0.0,0.2529020472814219,24x212,126x24,0.025752800051122904
288,SNR_0db,NMF,24,1,0.0,0.2575358206956806,24x212,126x24,0.028244799934327602
289,SNR_0db,NMF,24,1,0.0,0.24529735357248608,24x212,126x24,0.025128499954007566
290,SNR_0db,NMF,24,1,0.0,0.24618898804974582,24x212,126x24,0.024233800009824336
291,SNR_0db,NMF,24,1,0.0,0.2514617593762105,24x212,126x24,0.026309099979698658
292,SNR_0db,NMF,24,1,0.0,0.2534470508412653,24x212,126x24,0.022646000026725233
293,SNR_0db,NMF,24,1,0.0,0.24898819354326404,24x212,126x24,0.02359440003056079
294,SNR_0db,NMF,24,1,0.0,0.25159901665898515,24x212,126x24,0.024475400103256106
