fold,clase,etiqueta_binaria,archivo,ruta,error_vs_N,afinidad_mejorada_N,afinidad_f8_N,error_vs_AS,afinidad_mejorada_AS,afinidad_f8_AS,error_vs_MR,afinidad_mejorada_MR,afinidad_f8_MR,error_vs_MS,afinidad_mejorada_MS,afinidad_f8_MS,error_vs_MVP,afinidad_mejorada_MVP,afinidad_f8_MVP
5,N,normal,New_N_013.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\N_New_3주기\New_N_013.wav,0.0750675266153488,2.589367215650833,0.7642229455877927,0.14503750511149205,1.930762914065919,0.0004413614649039781,0.09867071921324884,2.315967041062412,0.06177201584914604,0.0898489921980338,2.409624882309255,0.1581569985344301,0.11170102827044441,2.1919293673052676,0.015406678563727245
5,N,normal,New_N_014.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\N_New_3주기\New_N_014.wav,0.08155060519745753,2.5065315287598486,0.6980830846428262,0.13314868364937926,2.0162888529942773,0.004422207453195689,0.102053859676645,2.282254569014303,0.09340992643211878,0.09681484140326824,2.334954976170262,0.15616887651881783,0.10885874925366773,2.2177041155362294,0.0479159049530415
5,N,normal,New_N_015.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\N_New_3주기\New_N_015.wav,0.080316655796174,2.5217782599093304,0.6895136808288744,0.12632109857787627,2.0689282122876063,0.007054600342411126,0.09987008489224396,2.30388508869998,0.09833231859082121,0.09652609138720714,2.3379419301129856,0.13719917450383476,0.10358787651874257,2.2673349780242247,0.06790022573405839
5,N,normal,New_N_016.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\N_New_3주기\New_N_016.wav,0.07562715902469712,2.581939813951745,0.6654288847087306,0.12924792939923174,2.0460227858439204,0.002289455152757166,0.09440249455662716,2.360187780791827,0.0913170280334861,0.0862942665692939,2.4499921191449885,0.21530221508607383,0.10640178063625556,2.240532966911473,0.02566241701895242
5,N,normal,New_N_017.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\N_New_3주기\New_N_017.wav,0.08042396415956625,2.5204430855226287,0.6763167034456088,0.12921857315779225,2.0462499428741374,0.005274707359845416,0.0990730169723222,2.3118981555253573,0.10580388548448719,0.09455424709369345,2.3585815658627722,0.16584972545375568,0.10728296170571593,2.2322854331403845,0.04675497825630293
5,N,normal,New_N_018.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\N_New_3주기\New_N_018.wav,0.07693586920226474,2.5647830716583457,0.7235750506616752,0.12784844705524698,2.05690972393391,0.003633428059321962,0.09766585055796967,2.3262033147298355,0.08381774013735142,0.09234019010151769,2.3822758031928544,0.14582704203417066,0.10405189158581152,2.2628655467228147,0.043146739107480875
5,N,normal,New_N_019.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\N_New_3주기\New_N_019.wav,0.07938604914888786,2.5334326295812106,0.6355248536747719,0.11827709158291849,2.134725173555182,0.012619833260172226,0.09746489718962834,2.3282629946285973,0.10277937375260464,0.09202375814567638,2.385708494557617,0.17784397605035349,0.10110319007372777,2.2916135998063583,0.0712319632620979
5,N,normal,New_N_020.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\N_New_3주기\New_N_020.wav,0.08016036152871116,2.5237261315670407,0.5737332796095855,0.13944606903578785,1.9700773543644892,0.0015456646737634478,0.09699695912828052,2.333075650163135,0.10689777834784686,0.08694514712973046,2.442477851933418,0.2915009780613504,0.11103961732249501,2.19786822853276,0.026322299307453844
5,N,normal,New_N_021.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\N_New_3주기\New_N_021.wav,0.07206111797837318,2.6302406592339245,0.7298711939352748,0.12029742897078767,2.1177880280437855,0.0034481010147446533,0.091867785708287,2.3874048474352194,0.08096312072244152,0.08666976862523924,2.4456501454455477,0.14417983215883362,0.0978794038278759,2.3240191312734173,0.041537752168705366
5,N,normal,New_N_022.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\N_New_3주기\New_N_022.wav,0.07430256851455232,2.599609758346483,0.8078375596485475,0.13372782262114413,2.0119487191327416,0.0013446985944013795,0.09682808206781626,2.33481822276527,0.07145634596744897,0.09353252923909218,2.3694459968924084,0.10189184447921026,0.10991116016244584,2.2080828743893384,0.017469551310391834
5,N,normal,New_N_023.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\N_New_3주기\New_N_023.wav,0.07669223004329241,2.5679548789569706,0.7310096138382398,0.14045662186865998,1.9628565790270245,0.0009445645736576297,0.09836099031916264,2.319110993372888,0.0762557069454101,0.09046453261214375,2.402797409929218,0.17378098535264652,0.11219639751723035,2.187504394098573,0.01800912929004588
5,N,normal,New_N_024.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\N_New_3주기\New_N_024.wav,0.07539744619367698,2.584981874652217,0.7656514221640003,0.12266083678439074,2.0983321568249282,0.0050828584903496446,0.09837167163930552,2.319002406216622,0.06689075980170735,0.09351655681326403,2.369616780147265,0.11196763235776157,0.10103814278268654,2.2922571821194584,0.05040732718618103
5,N,normal,New_N_025.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\N_New_3주기\New_N_025.wav,0.09943317579415537,2.3082694605006746,0.44681360949141197,0.14608956673570123,1.9235353745776094,0.010468312829417776,0.11585293081489391,2.1554337300647175,0.11923221625871432,0.10252110781238737,2.277686571727371,0.3485210852671223,0.12162073409995632,2.1068478132949355,0.07496477615333366
5,N,normal,New_N_026.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\N_New_3주기\New_N_026.wav,0.08074596349265936,2.516447305835803,0.7034757954616009,0.1311107315968764,2.0317130334629305,0.004787870047306617,0.10294168482584311,2.2735926178247965,0.07802011136791522,0.0950989524762596,2.3528373244624396,0.1696935964114921,0.10871767459169235,2.2190008983332983,0.04402262671168523
5,N,normal,New_N_027.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\N_New_3주기\New_N_027.wav,0.0760296558536347,2.5766318062069264,0.7211854422982859,0.1357873285613071,1.9966653777744257,0.001340534657559771,0.0952726644976168,2.3510123457987975,0.09521205280303481,0.09020426123318157,2.405678610976419,0.16229482207227638,0.11011762784077606,2.206206140523698,0.019967148168843016
5,N,normal,New_N_028.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\N_New_3주기\New_N_028.wav,0.07622561509127275,2.5740577167238756,0.7273403534986939,0.12965810328747235,2.0428542676974244,0.0026686416217614585,0.09867102695152642,2.315963922226346,0.06897283422468505,0.08978636840574683,2.4103221146872618,0.17524269104243617,0.10804953204699837,2.2251655269317405,0.02577547961242338
5,N,normal,New_N_029.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\N_New_3주기\New_N_029.wav,0.08605023885351443,2.452823980575804,0.5487706108655256,0.1339547544117374,2.0102531896928033,0.006385617580230616,0.09839649472967649,2.3187500982243208,0.17414044500189954,0.09725231626930307,2.3304464790880086,0.19368540017721605,0.10717172516999289,2.2333228228782303,0.07701792637512826
5,N,normal,New_N_030.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\N_New_3주기\New_N_030.wav,0.08194737510139595,2.5016780047946576,0.5457781952570391,0.129748784416182,2.0421551256414356,0.005132873778300596,0.09613588466379556,2.341992623093052,0.13660299726938166,0.08945823320711581,2.4139834307016814,0.26216535888773196,0.10636563008226434,2.2408727798012102,0.050320574807546745
5,N,normal,New_N_031.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\N_New_3주기\New_N_031.wav,0.07815928854752156,2.5490063738028357,0.7160870738855905,0.1326566973465633,2.0199907108183033,0.0027066597105320197,0.09690168874538696,2.3340583325243056,0.10515358073226615,0.09479175416156586,2.3560728549223455,0.13050146751056493,0.10507504577530918,2.2530804624469005,0.04555121816104642
5,N,normal,New_N_032.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\N_New_3주기\New_N_032.wav,0.07572488959819167,2.580648380000679,0.737512674744436,0.1281323862100921,2.054691282282062,0.0029056665598754723,0.09577130876568982,2.345792129825269,0.08871843144576275,0.09201138589616722,2.3858429498497538,0.1319848180530586,0.10358070872219427,2.267404175741077,0.0388784091968672
5,N,normal,New_N_033.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\N_New_3주기\New_N_033.wav,0.08247086921787414,2.4953101483855273,0.6361863792150294,0.13872160540799022,1.975286193006562,0.0027154237516410743,0.10275694857010279,2.275388801905925,0.08891330203611757,0.09235084026772974,2.382160473648127,0.2439822216726831,0.11459404385299594,2.1663594494117064,0.028202673324528776
5,N,normal,New_N_034.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\N_New_3주기\New_N_034.wav,0.0791627037778809,2.5362500029710286,0.6491268318462073,0.13621270582863032,1.993537601595533,0.0020345744601720957,0.09706429522727712,2.3323816826638257,0.10632863625574075,0.08983848872332252,2.409741790562066,0.2206897691202207,0.11273553236675032,2.1827106248702477,0.021820188317659143
5,N,normal,New_N_035.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\N_New_3주기\New_N_035.wav,0.0761130971028129,2.5755349250749267,0.7926084666822278,0.13574053864783697,1.9970100194822118,0.0015039319551475587,0.1007057676344767,2.2955522054809454,0.059768201757484124,0.09387157151123042,2.3658276914158516,0.12258367960271198,0.10957251064050821,2.211168751251476,0.023535720002428453
5,N,normal,New_N_036.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\N_New_3주기\New_N_036.wav,0.07417715111770722,2.6012991126499974,0.6343876360944888,0.14392255661969072,1.938479925325248,0.00034322248500514554,0.09020355261305417,2.405686466735128,0.11264192945116533,0.08310372141925462,2.487665795701601,0.24224031381105476,0.1123052727320498,2.1865344661400505,0.010386898158285989
5,N,normal,New_N_037.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\N_New_3주기\New_N_037.wav,0.17080108269022906,1.7672556587119912,0.000555703227899201,0.0960408598794405,2.3429815543222214,0.3927259731938374,0.19971743036651676,1.6108517596125669,4.393279587282562e-05,0.09116220697740623,2.3951148649656533,0.6025927069670476,0.14807855512356505,1.9100123681688408,0.004081683815342963
5,N,normal,New_N_038.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\N_New_3주기\New_N_038.wav,0.1692910541129804,1.776135831682269,0.0005241823208350947,0.09462147686679076,2.357870800501127,0.3982937833840154,0.19870439735151363,1.6159369990627337,3.843508539742148e-05,0.09005685334688167,2.4073141042385235,0.5974544500279554,0.14732493160286206,1.9151147125184949,0.0036891491817968042
5,N,normal,New_N_039.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\N_New_3주기\New_N_039.wav,0.16718680229192714,1.788643515107684,0.0006112697486048054,0.0956557074223653,2.346999915013371,0.36484167816441126,0.19601517927863396,1.6295631774511994,4.6505513935226966e-05,0.08953025188247424,2.4131787009537433,0.6306841902023006,0.14668982400452657,1.9194349622614486,0.003816356370748255
5,N,normal,New_N_040.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\N_New_3주기\New_N_040.wav,0.17253137618427147,1.7571761681275582,0.00072151484012204,0.09753208090736513,2.327573920151128,0.42476917179117124,0.20186667146214773,1.6001478417713224,5.9541660554232025e-05,0.0940732568998296,2.3636814715094863,0.5700275346304555,0.15121145958493373,1.8890760272030436,0.00442223707769708
5,N,normal,New_N_041.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\N_New_3주기\New_N_041.wav,0.06303727250695573,2.7640291004383815,0.774713914865715,0.08780730526883286,2.4326105782848284,0.033413253665207074,0.09501152534909724,2.3537570752760257,0.013392193376241588,0.08043141569386209,2.5203504366562,0.08520155913277414,0.0797177067861881,2.5292635499044227,0.09327907896006206
5,N,normal,New_N_042.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\N_New_3주기\New_N_042.wav,0.07099831329413238,2.6450991586436805,0.721284196865955,0.09552642674826899,2.3483523498981738,0.04547835409977013,0.10822689817012633,2.223525346698395,0.010871703972713219,0.08796367691073616,2.4308313120917675,0.10663348170970464,0.08723699232011196,2.439126814170207,0.11573226335185698
5,N,normal,New_N_043.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\N_New_3주기\New_N_043.wav,0.06368448439772993,2.7538143191068154,0.8680243948937567,0.10051587867729198,2.29743956717421,0.008495070503504667,0.10183714087919407,2.2843803997618655,0.0071958899939621075,0.08419830609549445,2.4745804755669254,0.06597580012499256,0.08635647068955696,2.4492715415912265,0.05030884448378412
5,N,normal,New_N_044.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\N_New_3주기\New_N_044.wav,0.06308118668476634,2.7633327046868508,0.7998915887161656,0.08737805831117548,2.437511076909959,0.036712967629211585,0.09793167056002623,2.3234852826792554,0.009628366481286704,0.08270508916173722,2.492474141219043,0.06640412871377387,0.08054209812965288,2.5189752731202346,0.08736294845956206
5,N,normal,New_N_045.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\N_New_3주기\New_N_045.wav,0.06857975475335028,2.6797579080203904,0.6805590565180107,0.09037162109520026,2.4038249868071184,0.053561946548321165,0.10262589516001128,2.276664988616539,0.012824368239854837,0.08448692536663607,2.4711584859797577,0.1064104030945394,0.0817376823814676,2.504240154790089,0.1466442255992738
5,N,normal,New_N_046.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\N_New_3주기\New_N_046.wav,0.07022850996410764,2.656000925551907,0.780631376890846,0.10272509744651165,2.275698815597765,0.019265031912515423,0.10519879170724696,2.2519034644170457,0.014534186961523074,0.08752634294380199,2.435815468713823,0.1088140308425492,0.09059020996453573,2.401409129558448,0.07675537339256616
5,N,normal,New_N_047.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\N_New_3주기\New_N_047.wav,0.06391823247212854,2.7501506300946734,0.8653862820661379,0.09626229944892774,2.3406785274958746,0.015104543270302697,0.09850684386798719,2.317629252324508,0.011405191058479178,0.08507026786385488,2.4642776832529174,0.06130057384483301,0.08722617508125442,2.4392508201599243,0.04680340976024706
5,N,normal,New_N_048.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\N_New_3주기\New_N_048.wav,0.06302744785670929,2.7641849672064667,0.7441096309996814,0.08884087591265427,2.4209084205644618,0.028098613790545464,0.09574557102947605,2.346060907558033,0.011696801105352744,0.07992247232365064,2.526698210139702,0.08715801595071505,0.07683727334018614,2.5660654266126586,0.1289369381537055
5,N,normal,New_N_049.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\N_New_3주기\New_N_049.wav,0.06336150375439945,2.7588987982601356,0.841604037721709,0.09230639474094769,2.382641857739449,0.021774475224821867,0.10265611153039661,2.2763705997308232,0.005894307256984708,0.08610195973942368,2.45222310660628,0.04766074429060377,0.081702036909033,2.504676345859855,0.08306643550588065
5,N,normal,New_N_050.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\N_New_3주기\New_N_050.wav,0.06796661189554454,2.6887386959228663,0.7333539081114382,0.09343575075453686,2.370481236594051,0.03659044660546834,0.10524503314333786,2.2514639985703484,0.00911368698468975,0.08398714735448687,2.4770914995303737,0.11126710368916304,0.08410960219470405,2.4756345426028057,0.10967485460924073
5,N,normal,New_N_051.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\N_New_3주기\New_N_051.wav,0.06630319395477183,2.7135172086705457,0.7625740902462843,0.09809071722830427,2.3218625424915267,0.016465805795854653,0.10060937652179207,2.2965098196778775,0.012150737540631146,0.08429473829911668,2.4734358323028958,0.08699745261563006,0.08150503699114685,2.5070904570727284,0.12181191380159992
5,N,normal,New_N_052.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\N_New_3주기\New_N_052.wav,0.06926887599382575,2.6697595935290246,0.7554885872982726,0.09337364277157796,2.3711461708789385,0.046686605708827114,0.10701914204876141,2.234747562868532,0.009655343643473107,0.09173827313664812,2.388815613440807,0.056392117806105854,0.08438898108567996,2.472318441760256,0.13177734554332143
5,N,normal,New_N_053.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\N_New_3주기\New_N_053.wav,0.06315817590516536,2.7621129705506102,0.8312486235441455,0.09166892769228506,2.3895718045538508,0.022456567719362382,0.09881785172973886,2.3144770050263053,0.009079841834234959,0.08291663959375403,2.4899195181190867,0.06804718379669566,0.08278768758619996,2.4914759292977195,0.06916778310556143
5,N,normal,New_N_054.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\N_New_3주기\New_N_054.wav,0.06268960843384257,2.7695595797862316,0.8292705863196629,0.09033560086654413,2.40422364524193,0.024350744886569554,0.09789056577440959,2.3239051000298256,0.009285479053789953,0.08417674036663896,2.4748366385723894,0.053437471884610496,0.0806645741818835,2.5174557817240113,0.08365571785536718
5,N,normal,New_N_055.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\N_New_3주기\New_N_055.wav,0.06528808844985029,2.7289456720518332,0.8068874129855216,0.09098381126625721,2.397073686464042,0.034625438533804946,0.10415029862355221,2.2619202440344064,0.006898116556897053,0.088115415572343,2.429107783227218,0.049208391140566236,0.08213638564771404,2.49937417376281,0.1023806407832101
5,N,normal,New_N_056.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\N_New_3주기\New_N_056.wav,0.061193983248099486,2.7937064072364413,0.8332812060265592,0.08885619108347184,2.420736046634893,0.022399547436953764,0.09548482745807449,2.3487879189019485,0.009416534604920443,0.08037041245194518,2.5211091748564667,0.06792484872381178,0.0804778060819005,2.519773833416041,0.06697786320775485
5,N,normal,New_N_057.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\N_New_3주기\New_N_057.wav,0.059535283951041865,2.8211861346095315,0.8420548913761668,0.08401573325531983,2.4767511970188325,0.03138427410609554,0.09472972543647246,2.3567274374787903,0.007438163090370901,0.08186542334023504,2.502678558704699,0.041898620182478995,0.07731500720218264,2.559867199900992,0.07722405124488776
5,N,normal,New_N_058.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\N_New_3주기\New_N_058.wav,0.05973987252487918,2.817755600028402,0.8564110721868778,0.09044821917324128,2.4029777558560332,0.01401987087069148,0.09670106854057096,2.336130826526329,0.006068625601521102,0.07919353938650481,2.5358605568917647,0.06328408423726276,0.0795645986821206,2.5311860252324077,0.06021634710364682
5,N,normal,New_N_059.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\N_New_3주기\New_N_059.wav,0.06423811585348346,2.745158539576319,0.8512059979793766,0.09534732848753075,2.3502289652880437,0.017679696994638353,0.10213987147858136,2.2814121160502787,0.0075874558933668864,0.085011171587785,2.4649726006835153,0.06404892939326927,0.08560571274385315,2.4580032603994635,0.0594779197393488
5,N,normal,New_N_060.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\N_New_3주기\New_N_060.wav,0.0598799697646556,2.815413224363108,0.868475754397757,0.10264954158325007,2.2764346013503514,0.002865374715408172,0.09092238471393055,2.39774905163597,0.013728230707172343,0.07856041669984706,2.5438873107258715,0.07159467610091884,0.0823181680768677,2.497163441386325,0.043335964078743495
5,N,normal,New_N_061.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\N_New_3주기\New_N_061.wav,0.06410568594769081,2.7472222146573593,0.8222286788469093,0.08994815828604762,2.4085217936584917,0.0326888834966288,0.10261933945067275,2.2767288703368935,0.006724440106051664,0.08634438622863655,2.449411488330991,0.05125247535651442,0.08209452889893398,2.4998839042213157,0.08710552219389578
5,N,normal,New_N_062.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\N_New_3주기\New_N_062.wav,0.0648060878281426,2.736355732071578,0.8364827129485741,0.09733899612843039,2.3295555876726386,0.01507706507705849,0.10015576211862173,2.301028683641486,0.010648920224605238,0.08600975602206094,2.453294547045712,0.06105132770577853,0.08415704881311394,2.4750705969916797,0.07673997404398349
5,N,normal,New_N_063.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\N_New_3주기\New_N_063.wav,0.06823137816833312,2.684850729497109,0.6303849431813255,0.09841574510847335,2.318554476459393,0.018306766346891525,0.09515334073736252,2.3522655756370687,0.02683699852580585,0.08278420193584161,2.4915180336714626,0.11443873338261,0.07760524451463005,2.556120270125238,0.21003255856336692
5,N,normal,New_N_064.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\N_New_3주기\New_N_064.wav,0.06053220632676159,2.804579719606344,0.8399488569834388,0.08897859614382868,2.41935943093899,0.01956683876440882,0.09582250151057325,2.3452577415167126,0.007919582645925516,0.07992772396143226,2.5266325031477113,0.06471603536155611,0.07957004663832745,2.531117555463326,0.06784868624467086
5,N,normal,New_N_065.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\N_New_3주기\New_N_065.wav,0.06444674441894513,2.7419160641552445,0.7650984056801763,0.08743193854691915,2.436894633475164,0.04411376418156482,0.0991030444457133,2.3115951171724296,0.010360459750115214,0.08321638889058541,2.486310968695355,0.07444516271112947,0.08037099709644716,2.5211019005081376,0.10598220767701422
5,N,normal,New_N_066.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\N_New_3주기\New_N_066.wav,0.05848079006665353,2.8390569536001786,0.8924223095500012,0.09389321890863844,2.365597111471065,0.007026041061680751,0.09637853626947758,2.339471754962702,0.005001007020307398,0.07998837890490872,2.525873918548688,0.047076060174725265,0.079774375860132,2.52855293060109,0.04847458219328539
5,N,normal,New_N_067.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\N_New_3주기\New_N_067.wav,0.0633215252321277,2.7595299565757956,0.8073892166603884,0.09004275833442169,2.407470628867946,0.027601297275076455,0.10040470998618363,2.2985461606118673,0.007453923912294871,0.08227318289038169,2.4977100702017734,0.07366043703509757,0.08124340341418895,2.510305649816719,0.08389512511714253
5,N,normal,New_N_068.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Bases de Datos\N_New_3주기\New_N_068.wav,0.06122973483061428,2.7931223442118545,0.8427502101628709,0.09044916706423542,2.402967275981074,0.018522604442425816,0.0981514429471391,2.32124365691955,0.006770990239803428,0.08130043104718156,2.5096039605090747,0.06121083918598641,0.08019245902201069,2.523325795687472,0.07074535596891345
