clase,archivo,ruta,variante_deep_onmf,F_001,F_002,F_003,F_004,F_005,F_006,F_007,F_008,F_009,F_010,F_011,F_012,F_013,F_014,F_015
AS,New_AS_011.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_011.wav,afinidad_y_diferencias_errores,1.2242577610032686,2.105201868815001,2.1094713949800554,2.1738381832287748,2.1262493273066085,-0.8809441078117324,-0.8852136339767869,-0.9495804222255062,-0.90199156630334,-0.0042695261650544936,-0.06863631441377382,-0.021047458491607607,-0.06436678824871933,-0.016777932326553113,0.04758885592216622
AS,New_AS_012.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_012.wav,afinidad_y_diferencias_errores,1.2595950938080116,2.121083957482029,2.1256600607473493,2.1672074644673307,2.129770818880285,-0.8614888636740172,-0.8660649669393377,-0.9076123706593191,-0.8701757250722735,-0.00457610326532043,-0.046123506985301876,-0.008686861398256251,-0.041547403719981446,-0.004110758132935821,0.037436645587045625
AS,New_AS_013.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_013.wav,afinidad_y_diferencias_errores,1.2152355593736186,2.0626383636934875,2.062993420780791,2.1399278692966557,2.113226168246398,-0.8474028043198689,-0.8477578614071726,-0.9246923099230371,-0.8979906088727796,-0.00035505708730365626,-0.07728950560316816,-0.050587804552910676,-0.0769344485158645,-0.05023274746560702,0.026701701050257487
AS,New_AS_014.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_014.wav,afinidad_y_diferencias_errores,1.2730535025769483,2.149048755024997,2.130780955864015,2.210668003167408,2.189264773300745,-0.8759952524480485,-0.8577274532870669,-0.9376145005904599,-0.9162112707237966,0.018267799160981646,-0.061619248142411376,-0.040216018275748056,-0.07988704730339302,-0.0584838174367297,0.02140322986666332
AS,New_AS_015.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_015.wav,afinidad_y_diferencias_errores,1.1874392814644608,2.0294159144999617,2.008462810508869,2.0400328228804128,2.0473772087141207,-0.841976633035501,-0.8210235290444083,-0.852593541415952,-0.8599379272496599,0.020953103991092625,-0.01061690838045104,-0.01796129421415893,-0.031570012371543665,-0.038914398205251555,-0.007344385833707889
AS,New_AS_016.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_016.wav,afinidad_y_diferencias_errores,1.2766972741144118,2.1505476852655976,2.128873080426674,2.2058864176468016,2.152095369167376,-0.8738504111511858,-0.852175806312262,-0.9291891435323898,-0.8753980950529641,0.021674604838923806,-0.055338732381204014,-0.001547683901778285,-0.07701333722012782,-0.02322228874070209,0.05379104847942573
AS,New_AS_017.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_017.wav,afinidad_y_diferencias_errores,1.278532788867871,2.118815502653161,2.0957889623125676,2.151564732003024,2.1205199915284916,-0.84028271378529,-0.8172561734446966,-0.873031943135153,-0.8419872026606205,0.02302654034059337,-0.03274922934986302,-0.0017044888753305898,-0.05577576969045639,-0.02473102921592396,0.03104474047453243
AS,New_AS_018.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_018.wav,afinidad_y_diferencias_errores,1.2597961750539863,2.114272769268343,2.097354000442997,2.1408798356317544,2.1081002056434097,-0.8544765942143566,-0.8375578253890106,-0.8810836605777681,-0.8483040305894234,0.016918768825346042,-0.02660706636341148,0.006172563624933236,-0.04352583518875752,-0.010746205200412806,0.032779629988344716
AS,New_AS_019.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_019.wav,afinidad_y_diferencias_errores,1.191914293992173,2.088131397914981,2.083707195703524,2.0877845982909347,2.094889078286726,-0.8962171039228082,-0.8917929017113511,-0.8958703042987617,-0.9029747842945532,0.004424202211457118,0.0003467996240464899,-0.006757680371745067,-0.004077402587410628,-0.011181882583202185,-0.007104479995791557
AS,New_AS_020.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_020.wav,afinidad_y_diferencias_errores,1.2450628135353317,2.0861619486509477,2.081820562512556,2.1695496325152503,2.1213435685864215,-0.8410991351156161,-0.8367577489772244,-0.9244868189799187,-0.8762807550510898,0.004341386138391634,-0.08338768386430262,-0.03518161993547375,-0.08772907000269425,-0.039523006073865385,0.04820606392882887
AS,New_AS_021.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_021.wav,afinidad_y_diferencias_errores,1.1989157791916303,2.0660881242348803,2.05984927235767,2.1040336469227303,2.0686753974141636,-0.86717234504325,-0.8609334931660397,-0.9051178677311,-0.8697596182225333,0.006238851877210294,-0.03794552268785001,-0.0025872731792833115,-0.0441843745650603,-0.008826125056493606,0.0353582495085667
AS,New_AS_022.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_022.wav,afinidad_y_diferencias_errores,1.2094422105756972,2.1194386005793415,2.1000022266455116,2.111858685441513,2.132361687779238,-0.9099963900036443,-0.8905600160698144,-0.9024164748658159,-0.9229194772035407,0.01943637393382991,0.007579915137828408,-0.012923087199896433,-0.011856458796001501,-0.03235946113372634,-0.02050300233772484
AS,New_AS_023.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_023.wav,afinidad_y_diferencias_errores,1.1769912514999896,2.0388405426119696,2.052185680591826,2.0769165277060937,2.0557006646613614,-0.8618492911119799,-0.8751944290918365,-0.8999252762061041,-0.8787094131613717,-0.013345137979856592,-0.03807598509412413,-0.0168601220493918,-0.02473084711426754,-0.0035149840695352097,0.02121586304473233
AS,New_AS_024.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_024.wav,afinidad_y_diferencias_errores,1.2179310911554797,2.087844028282092,2.088514862524039,2.1574407464059386,2.1169391797808093,-0.8699129371266121,-0.8705837713685591,-0.9395096552504589,-0.8990080886253295,-0.000670834241947027,-0.06959671812384682,-0.029095151498717442,-0.0689258838818998,-0.028424317256770415,0.04050156662512938
AS,New_AS_025.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_025.wav,afinidad_y_diferencias_errores,1.206667871948852,2.0468630160282393,2.063598778855637,2.1178943373634067,2.103139851516115,-0.8401951440793873,-0.8569309069067852,-0.9112264654145548,-0.8964719795672631,-0.01673576282739786,-0.07103132133516743,-0.056276835487875765,-0.05429555850776957,-0.039541072660477905,0.014754485847291665
AS,New_AS_026.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_026.wav,afinidad_y_diferencias_errores,1.2713620600644173,2.113636891815101,2.100340093968919,2.217959909446252,2.13078946225501,-0.8422748317506836,-0.8289780339045016,-0.9465978493818348,-0.8594274021905925,0.013296797846181985,-0.10432301763115115,-0.01715257043990892,-0.11761981547733313,-0.030449368286090905,0.08717044719124223
AS,New_AS_027.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_027.wav,afinidad_y_diferencias_errores,1.221142437344191,2.0640059883373567,2.091651472078629,2.189572386292385,2.140526397643209,-0.8428635509931657,-0.8705090347344377,-0.9684299489481938,-0.9193839602990179,-0.02764548374127207,-0.1255663979550281,-0.07652040930585224,-0.09792091421375604,-0.048874925564580174,0.049045988649175865
AS,New_AS_028.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_028.wav,afinidad_y_diferencias_errores,1.2161748611752465,2.046422803291934,2.0636850017251787,2.124511227076263,2.0893399871182625,-0.8302479421166875,-0.8475101405499321,-0.9083363659010166,-0.873165125943016,-0.017262198433244613,-0.07808842378432912,-0.042917183826328476,-0.060826225351084506,-0.025654985393083862,0.035171239958000644
AS,New_AS_029.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_029.wav,afinidad_y_diferencias_errores,1.2300000954928088,2.0460890338823163,2.052219895495915,2.1254104477066,2.09155148882148,-0.8160889383895076,-0.8222198000031065,-0.8954103522137911,-0.8615513933286714,-0.006130861613598881,-0.07932141382428348,-0.04546245493916379,-0.0731905522106846,-0.039331593325564906,0.033858958885119694
AS,New_AS_030.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_030.wav,afinidad_y_diferencias_errores,1.2199275255540052,2.0778470501829536,2.092593809864586,2.1427971525056595,2.1366948766852834,-0.8579195246289484,-0.8726662843105808,-0.9228696269516543,-0.9167673511312782,-0.014746759681632415,-0.06495010232270593,-0.05884782650232978,-0.05020334264107351,-0.044101066820697366,0.006102275820376146
AS,New_AS_031.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_031.wav,afinidad_y_diferencias_errores,1.2303516854853622,2.052623258764045,2.057160748966527,2.1347234747172417,2.070621098747887,-0.8222715732786827,-0.8268090634811649,-0.9043717892318794,-0.8402694132625246,-0.004537490202482175,-0.08210021595319672,-0.017997839983841857,-0.07756272575071455,-0.013460349781359682,0.06410237596935486
AS,New_AS_032.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_032.wav,afinidad_y_diferencias_errores,1.2341482646881994,2.1060544416781437,2.1203905217570598,2.1829881611276205,2.1500310394403535,-0.8719061769899443,-0.8862422570688604,-0.9488398964394211,-0.9158827747521541,-0.01433608007891607,-0.0769337194494768,-0.043976597762209746,-0.06259763937056073,-0.029640517683293677,0.032957121687267055
AS,New_AS_033.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_033.wav,afinidad_y_diferencias_errores,1.1866689374606185,2.008618445438445,2.0393512542715686,2.0641493460320812,2.0553064533824696,-0.8219495079778265,-0.8526823168109501,-0.8774804085714627,-0.8686375159218511,-0.03073280883312357,-0.05553090059363619,-0.04668800794402461,-0.02479809176051262,-0.01595519911090104,0.008842892649611578
AS,New_AS_034.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_034.wav,afinidad_y_diferencias_errores,1.2296238429348774,2.0970963924143007,2.1056839696404257,2.1361133944784343,2.1328103909119016,-0.8674725494794233,-0.8760601267055483,-0.9064895515435569,-0.9031865479770242,-0.00858757722612502,-0.03901700206413361,-0.03571399849760093,-0.03042942483800859,-0.02712642127147591,0.0033030035665326807
AS,New_AS_035.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_035.wav,afinidad_y_diferencias_errores,1.2338735504360532,2.068334433229168,2.0682793279040137,2.1496975326771586,2.1230974180171858,-0.834460882793115,-0.8344057774679605,-0.9158239822411054,-0.8892238675811326,5.510532515451416e-05,-0.08136309944799036,-0.054762984788017555,-0.08141820477314488,-0.05481809011317207,0.026600114659972807
AS,New_AS_036.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_036.wav,afinidad_y_diferencias_errores,1.2101252611386957,2.0260076600885277,2.0383767444259404,2.106197001591132,2.0914977366690333,-0.815882398949832,-0.8282514832872447,-0.8960717404524363,-0.8813724755303376,-0.012369084337412684,-0.08018934150260426,-0.06549007658050554,-0.06782025716519158,-0.05312099224309286,0.01469926492209872
AS,New_AS_037.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_037.wav,afinidad_y_diferencias_errores,1.2282182910254609,2.100698485560287,2.0944488846387164,2.1968609959463947,2.1160517348224066,-0.8724801945348262,-0.8662305936132555,-0.9686427049209339,-0.8878334437969457,0.006249600921570675,-0.09616251038610768,-0.015353249262119562,-0.10241211130767836,-0.021602850183690236,0.08080926112398812
AS,New_AS_038.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_038.wav,afinidad_y_diferencias_errores,1.2395374861050776,2.071120516208134,2.0808693427379286,2.124305377549804,2.1001312639087955,-0.8315830301030565,-0.8413318566328509,-0.8847678914447263,-0.8605937778037178,-0.009748826529794474,-0.05318486134166989,-0.029010747700661366,-0.04343603481187541,-0.01926192117086689,0.02417411364100852
AS,New_AS_039.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_039.wav,afinidad_y_diferencias_errores,1.2500544175652994,2.087307779806055,2.074123405091588,2.1488246171017322,2.149981232287995,-0.8372533622407554,-0.8240689875262885,-0.8987701995364328,-0.8999268147226955,0.013184374714466873,-0.06151683729567736,-0.06267345248194012,-0.07470121201014424,-0.07585782719640699,-0.001156615186262755
AS,New_AS_040.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_040.wav,afinidad_y_diferencias_errores,1.2146965524877877,2.071443932762159,2.091271936200273,2.1555395225498617,2.15663748882845,-0.8567473802743713,-0.8765753837124854,-0.940842970062074,-0.9419409363406623,-0.019828003438114195,-0.08409558978770271,-0.08519355606629109,-0.06426758634958851,-0.06536555262817689,-0.0010979662785883804
AS,New_AS_041.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_041.wav,afinidad_y_diferencias_errores,1.2427624929579726,2.0883041618863127,2.1002414773430367,2.169627344602174,2.1192589299794142,-0.8455416689283402,-0.8574789843850641,-0.9268648516442015,-0.8764964370214416,-0.01193731545672394,-0.08132318271586136,-0.030954768093101492,-0.06938586725913742,-0.019017452636377552,0.05036841462275987
AS,New_AS_042.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_042.wav,afinidad_y_diferencias_errores,1.214017250358681,2.0111795620347666,2.033633614959888,2.112163338500809,2.0800326294336964,-0.7971623116760855,-0.8196163646012069,-0.8981460881421279,-0.8660153790750154,-0.02245405292512137,-0.1009837764660424,-0.06885306739892982,-0.07852972354092103,-0.04639901447380845,0.03213070906711257
AS,New_AS_043.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_043.wav,afinidad_y_diferencias_errores,1.2564019004530522,2.0886671280633786,2.082382632787848,2.1620788377582945,2.1352502984505732,-0.8322652276103264,-0.8259807323347956,-0.9056769373052422,-0.878848397997521,0.006284495275530766,-0.07341170969491584,-0.04658317038719462,-0.0796962049704466,-0.05286766566272538,0.026828539307721222
AS,New_AS_044.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_044.wav,afinidad_y_diferencias_errores,1.2219118641984692,2.048907940485637,2.076708638489916,2.1481973982311415,2.1188395552269372,-0.826996076287168,-0.8547967742914468,-0.9262855340326723,-0.896927691028468,-0.027800698004278868,-0.09928945774550435,-0.06993161474130005,-0.07148875974122548,-0.042130916737021185,0.029357843004204298
AS,New_AS_045.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_045.wav,afinidad_y_diferencias_errores,1.2726726002756332,2.100652608581155,2.122304360329283,2.215564363696351,2.1327892880020514,-0.8279800083055218,-0.8496317600536498,-0.9428917634207177,-0.8601166877264181,-0.021651751748128056,-0.11491175511519591,-0.032136679420896375,-0.09326000336706786,-0.010484927672768318,0.08277507569429954
AS,New_AS_046.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_046.wav,afinidad_y_diferencias_errores,1.1811023960131586,1.992928338186266,2.020746866045423,2.088566570209857,2.0743055336321214,-0.8118259421731073,-0.8396444700322643,-0.9074641741966982,-0.8932031376189629,-0.02781852785915695,-0.0956382320235909,-0.08137719544585553,-0.06781970416443395,-0.05355866758669858,0.014261036577735364
AS,New_AS_047.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_047.wav,afinidad_y_diferencias_errores,1.2332570591557224,2.063240836323915,2.0777324017122307,2.1815649512137822,2.1362827954151857,-0.8299837771681926,-0.8444753425565084,-0.9483078920580599,-0.9030257362594634,-0.014491565388315752,-0.11832411488986727,-0.07304195909127076,-0.10383254950155152,-0.058550393702955006,0.04528215579859651
AS,New_AS_048.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_048.wav,afinidad_y_diferencias_errores,1.2345623007211275,2.1185123583078593,2.114059235319722,2.2085662184598154,2.1394353383045317,-0.8839500575867318,-0.8794969345985946,-0.9740039177386879,-0.9048730375834042,0.00445312298813727,-0.09005386015195604,-0.020922979996672364,-0.09450698314009331,-0.025376102984809634,0.06913088015528368
AS,New_AS_049.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_049.wav,afinidad_y_diferencias_errores,1.417030130467165,1.7978109572387686,2.0944486377602622,2.249376609181739,2.0642064269995792,-0.3807808267716035,-0.6774185072930972,-0.832346478714574,-0.6471762965324142,-0.29663768052149364,-0.4515656519429705,-0.26639546976081063,-0.15492797142147685,0.030242210760683008,0.18517018218215986
AS,New_AS_050.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_050.wav,afinidad_y_diferencias_errores,1.414739650345949,1.6007453484808418,1.994043825416225,2.152160845430351,1.923109989447861,-0.18600569813489276,-0.5793041750702759,-0.7374211950844018,-0.5083703391019119,-0.3932984769353831,-0.5514154969495091,-0.3223646409670191,-0.15811702001412598,0.070933835968364,0.22905085598248998
AS,New_AS_051.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_051.wav,afinidad_y_diferencias_errores,1.2986537555777768,1.562661651100646,1.7059512358095772,1.7954250689590479,1.6849784051776808,-0.2640078955228691,-0.40729748023180035,-0.496771313381271,-0.386324649599904,-0.14328958470893127,-0.23276341785840193,-0.1223167540770349,-0.08947383314947066,0.020972830631896366,0.11044666378136703
AS,New_AS_052.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_052.wav,afinidad_y_diferencias_errores,1.2503466737198319,1.4795813726394578,1.6768711467338087,1.8179881950952035,1.66242863204055,-0.2292346989196259,-0.4265244730139768,-0.5676415213753716,-0.41208195832071803,-0.1972897740943509,-0.3384068224557457,-0.18284725940109214,-0.14111704836139483,0.014442514693258746,0.15555956305465357
AS,New_AS_053.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_053.wav,afinidad_y_diferencias_errores,1.3623504845911678,1.5012317895798364,1.9389011628825013,2.113645867773116,1.8331957010967488,-0.13888130498866857,-0.5765506782913334,-0.7512953831819482,-0.470845216505581,-0.43766937330266487,-0.6124140781932796,-0.3319639115169124,-0.17474470489061478,0.10570546178575246,0.28045016667636724
AS,New_AS_054.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_054.wav,afinidad_y_diferencias_errores,1.3031375370825626,1.6894028141919284,1.865588826565257,1.9821528319708575,1.820036840147383,-0.38626527710936576,-0.5624512894826943,-0.6790152948882948,-0.5168993030648203,-0.17618601237332854,-0.29275001777892906,-0.1306340259554546,-0.11656400540560052,0.045551986417873946,0.16211599182347447
AS,New_AS_055.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_055.wav,afinidad_y_diferencias_errores,1.1625767705189642,1.4377616706268628,1.5851860238725135,1.7374533122287596,1.6098683091334212,-0.27518490010789853,-0.42260925335354926,-0.5748765417097954,-0.4472915386144569,-0.14742435324565073,-0.2996916416018969,-0.17210663850655838,-0.15226728835624614,-0.024682285260907655,0.1275850030953385
AS,New_AS_056.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_056.wav,afinidad_y_diferencias_errores,1.2447426893499614,1.4259769985534079,1.7373790995044305,1.8864018704687344,1.697270802127572,-0.18123430920344652,-0.49263641015446913,-0.6416591811187731,-0.4525281127776106,-0.3114021009510226,-0.46042487191532655,-0.2712938035741641,-0.14902277096430394,0.040108297376858504,0.18913106834116244
AS,New_AS_057.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_057.wav,afinidad_y_diferencias_errores,1.2750151628155224,1.625866131143433,1.8183895501855658,1.9263579329183764,1.778014085813198,-0.35085096832791063,-0.5433743873700434,-0.651342770102854,-0.5029989229976757,-0.19252341904213277,-0.3004918017749434,-0.15214795466976505,-0.10796838273281062,0.04037546437236772,0.14834384710517834
AS,New_AS_058.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_058.wav,afinidad_y_diferencias_errores,1.3369257820556222,1.672623328477275,1.8832511269384213,1.977631520563239,1.8096064483025285,-0.3356975464216527,-0.5463253448827992,-0.6407057385076169,-0.4726806662469063,-0.21062779846114643,-0.3050081920859642,-0.13698311982525357,-0.09438039362481776,0.07364467863589286,0.16802507226071062
AS,New_AS_059.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_059.wav,afinidad_y_diferencias_errores,1.2691016849742514,1.4085991207774362,1.7424540140542002,1.9119350887816067,1.6983347049022124,-0.13949743580318485,-0.47335232907994884,-0.6428334038073553,-0.42923301992796103,-0.333854893276764,-0.5033359680041705,-0.2897355841247762,-0.16948107472740648,0.04411930915198781,0.21360038387939428
AS,New_AS_060.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_060.wav,afinidad_y_diferencias_errores,1.1673030413031755,1.379644969004273,1.5260359891283866,1.6473709793305849,1.5294343583110832,-0.2123419277010974,-0.35873294782521103,-0.4800679380274093,-0.3621313170079077,-0.14639102012411365,-0.26772601032631194,-0.1497893893068103,-0.12133499020219829,-0.003398369182696648,0.11793662101950164
