clase,archivo,ruta,variante_deep_onmf,F_001,F_002,F_003,F_004,F_005,F_006,F_007,F_008,F_009,F_010,F_011,F_012,F_013,F_014,F_015,F_016,F_017,F_018,F_019,F_020,F_021,F_022,F_023,F_024,F_025,F_026,F_027,F_028
AS,New_AS_011.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_011.wav,resumen_h_media_std_q90_max,0.04482000765518198,0.5201049469168415,0.15058864374212785,1.2378005059065555,0.9429496321889361,1.014266650475398,1.1145591928085343,0.1829017599146779,1.2121061569670304,0.6070525861094431,1.9571929238485235,1.6123323104070613,1.6500312982030971,1.8554119389805932,0.05522423659711138,0.9207421900530972,0.07540864471507597,2.3769276252399503,1.7895525999021582,2.0210144854669094,1.918217167163307,1.0889259341350523,3.016119193207329,2.4747898996613493,3.6942474449327998,3.5735973313296125,3.4870652215305395,3.5795792989041972
AS,New_AS_012.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_012.wav,resumen_h_media_std_q90_max,0.06012546685846947,0.5056318457161765,0.14885760869135153,1.2124872929310717,0.9802431941850291,1.000150138943525,1.1217746890713438,0.28830887002282035,1.1301733874763027,0.547354635925061,1.9019702438622843,1.6846016407153075,1.6407328295362513,1.8623847877236714,0.04949757512479935,0.8413065332275436,0.09259386170388474,2.219336440209973,1.7864803841960986,1.9182165121755945,1.9302252044603119,1.5036830738080347,2.757611798288179,2.1190578290918047,3.624068889332345,3.6715630668210117,3.3919991038953685,3.5353174021817537
AS,New_AS_013.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_013.wav,resumen_h_media_std_q90_max,0.05226474107846115,0.5140050716982459,0.14379600077139407,1.2040731487104142,0.9533339619603753,1.000614096487223,1.127563906353632,0.2356538607965785,1.1988580098641461,0.5627987019764308,1.9152120459351,1.612347983115953,1.626240535652739,1.8562020229173777,0.05318489506749331,0.8640772223428743,0.08292458252051631,2.259403663371145,1.8120929317682384,1.9177532284946297,2.041653892500634,1.348990812041766,2.9926038498248206,2.358236753369643,3.664963318273931,3.466758857863989,3.309631713155213,3.672333968612382
AS,New_AS_014.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_014.wav,resumen_h_media_std_q90_max,0.0499220310722195,0.4748417079299737,0.13906152438386535,1.2138267691573827,0.9338123682661423,1.0297187484942807,1.1162973076695968,0.22260633142339253,1.1193111225389563,0.5714152306194819,1.9160809565427097,1.6347819634773946,1.6671697154407707,1.8463649857994953,0.049381361286711056,0.9225352236721525,0.05947384391499922,2.3238977134620598,1.75348577140269,2.034729817298794,2.019779980805896,1.4542965118655493,2.846468268627523,2.2746304244678526,3.6731373645556036,3.5782788562960297,3.3146367797948275,3.595554670885357
AS,New_AS_015.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_015.wav,resumen_h_media_std_q90_max,0.05215359947255227,0.5034662920871409,0.1607985152956076,1.1719131655311426,0.9647756651004235,1.0097650865422272,1.1322477539584281,0.2831881231488122,1.172459554551478,0.6645727011746358,1.8867498922061698,1.6486310959224324,1.6899688602833522,1.8882377280378964,0.053147684771374014,0.8458219796108444,0.07359066149102862,2.1209500245328594,1.844835444047784,1.9064631076509555,2.101834091553304,1.6703953164629328,2.747136517234434,2.4662765579103056,3.663524489620916,3.754261924571247,3.5718028792137364,3.72943670565408
AS,New_AS_016.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_016.wav,resumen_h_media_std_q90_max,0.07817282186512936,0.4795622887282474,0.12274076389673012,1.2282141464562346,0.9672056767192865,1.0197336630806064,1.1311899652685298,0.3505954724009189,1.1320237121583017,0.4880606603096275,1.9175609973757348,1.653138861521163,1.6396526324606673,1.882343434993644,0.037573548565929205,0.7324053330568014,0.07208422894965845,2.2808195411223045,1.7502508644175494,2.0560067541696427,1.9688206944470137,1.6476407578859533,2.808033594438522,2.0516595817391488,3.666605932519643,3.590187301578318,3.4289914071375165,3.604176856169017
AS,New_AS_017.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_017.wav,resumen_h_media_std_q90_max,0.055732505351382335,0.4873682095433247,0.16053117607513004,1.2469657909507144,0.9523806543336371,1.014199103431246,1.1184060550303407,0.22839102014832974,1.0849407670250746,0.5762926063828726,1.9490994247389821,1.6226370713407865,1.652118412604295,1.862068582676279,0.05495384630694074,0.9036241774205795,0.1131832208530152,2.2630067222493424,1.7891671944648992,2.0087080438090616,2.0820213764170323,1.3377524510625847,2.7155941085001776,2.0326142308500814,3.672794821574884,3.5533037312729396,3.3780069355780378,3.6431848351880105
AS,New_AS_018.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_018.wav,resumen_h_media_std_q90_max,0.0695633689188203,0.5112248018076917,0.14930354071806504,1.2345667120453725,0.9742859264521997,0.9969173980966786,1.1203174018589417,0.2910738045067728,1.140938728568611,0.5828438128984015,1.9243375523264565,1.6106851088365854,1.5918197419528353,1.8548360427636585,0.05586119462533804,0.8424586190315411,0.07949822517003703,2.2871348655558394,1.9170011575783736,2.0269527400918403,1.963559870949635,1.6358122426691981,2.7518067315180343,2.2980921109978345,3.5816468279489784,3.269396185913563,3.346562046096228,3.580197822782945
AS,New_AS_019.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_019.wav,resumen_h_media_std_q90_max,0.057032611827797564,0.5023608768471692,0.17546192383538253,1.183200030028827,0.9870003666473132,1.0019022397644792,1.1671649633691557,0.2598354464321483,1.1248544517018393,0.6370146820343875,1.8751800929337812,1.6745801136895233,1.6274667252064947,1.9293413786408136,0.051817205231586644,0.9481949871981146,0.15854532122029238,2.1289395549618306,1.841717319732005,1.9682600677731592,2.105721286202312,1.5144955566574465,2.8007615906079546,2.447530000819651,3.663626274572652,3.688112358375019,3.326081838306029,3.6939670258007036
AS,New_AS_020.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_020.wav,resumen_h_media_std_q90_max,0.05855010823107727,0.5042852537839579,0.12484527441973199,1.2327232245771895,0.9223324448564368,1.024051975225524,1.1128295350190727,0.2416292894161974,1.1593423841350958,0.4756926202342215,1.9435857045347877,1.5751355033918648,1.6643351231120505,1.8495620548943539,0.06014101735303966,0.9659216608585984,0.10426806450319256,2.1767890186817107,1.76466399521393,2.026787543422355,1.923470108153712,1.5281160257635338,2.9318961590131916,1.8832519911203878,3.6994580959483994,3.3078742429567303,3.444496596951941,3.4763655096882182
AS,New_AS_021.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_021.wav,resumen_h_media_std_q90_max,0.04335015477688968,0.5038458368065659,0.16280629245180517,1.193840741304074,0.9521540445655227,1.0278304767208384,1.1522804164752427,0.18976800370426106,1.156124951695264,0.6672727663202203,1.9113100831339356,1.6099661036170965,1.6696736577335867,1.9222373869081073,0.05369179224778759,1.0074681827981053,0.054774217628772444,2.251988465185001,1.869933300365824,2.137823874723305,2.004405984291533,1.3012106133432517,2.8027604315114023,2.4820420975981037,3.7203200309196336,3.5098014869109395,3.4343838672005056,3.7754004653866233
AS,New_AS_022.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_022.wav,resumen_h_media_std_q90_max,0.05197714500241192,0.5000861404180162,0.17847504868236788,1.1784596498761162,0.9737404138700059,1.0263574854759814,1.1447423861375638,0.2475019839210011,1.1235306429608496,0.6735910207218688,1.8694754263413695,1.6406298405911273,1.6760057631146346,1.9221221350128215,0.047936835793658206,1.0752295736626682,0.07972981183060601,2.0799399193329458,1.818575531249409,2.0194641458088167,2.080677518991008,1.3113855491693611,2.8413274953510412,2.52737019872792,3.552830570498699,3.538361542979873,3.3536874629188325,3.7123902189899147
AS,New_AS_023.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_023.wav,resumen_h_media_std_q90_max,0.04161208772007687,0.5192485734667931,0.16564696233173126,1.2050629254860956,0.9611220974828661,0.9984999397898616,1.121732573769153,0.1833558776621413,1.2406987470856796,0.6111136486492497,1.930134819533111,1.6725717047914754,1.6676734473668045,1.866876714532351,0.048732303862228744,0.79490542437798,0.053744137600708876,2.2482530778077687,1.865948151742151,1.8938637980820254,2.0492094265927023,1.1464803322029555,3.1664416155693753,2.264204527113443,3.7371341694556954,3.6733908967960938,3.5053019427147802,3.6581133940395922
AS,New_AS_024.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_024.wav,resumen_h_media_std_q90_max,0.05752628176483596,0.5333878636652972,0.14572341191201832,1.216573915098098,0.9814823121162528,0.9774090773144107,1.1278263701373035,0.23369912755236957,1.2264257857098395,0.5488011007520764,1.920240520389672,1.6670709874037921,1.6095234779311691,1.8714692135553812,0.05902005689496498,0.7879311966911963,0.10212700125423564,2.2141295147261078,1.818411617330856,1.839147047791465,2.1347089844147296,1.3491582145178187,2.9610224393912183,2.2890829167653206,3.5852211250452735,3.564879904537955,3.3828575761537314,3.5726443303345303
AS,New_AS_025.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_025.wav,resumen_h_media_std_q90_max,0.010077880641221742,0.199698564249485,0.04996225246417786,0.5618680496785764,0.446763984133213,0.42641065873317635,0.5363955677328114,0.05433775632404238,0.5668375519121439,0.2543492436113773,1.0689295121674653,0.9385460319065847,0.8678461650284386,1.0643224335043249,0.015407704737636337,0.34293087255089544,0.03119651101327227,1.2911597777492394,1.0155430244922765,1.0020368094573882,1.2020017780128305,0.6830696150315938,1.940554829636784,1.4733123114270292,2.5995375376631364,2.6970604241074767,2.4535748428434165,2.6098741842075266
AS,New_AS_026.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_026.wav,resumen_h_media_std_q90_max,0.009831654352697972,0.19841542018713934,0.043032300553199246,0.5752057785535308,0.4145640533822762,0.4500019399448783,0.5319295412825611,0.04766144179780242,0.5353518406605537,0.19158967454781464,1.0654083289809522,0.840768718791106,0.8694778896959582,1.0375805589314324,0.014140509587945847,0.472218494110895,0.02655929570149706,1.2362358668873747,0.9627442935582988,1.075508458598027,1.1346443563886506,0.5447689954999854,1.9191291393621341,1.3059143112520906,2.5644979435323303,2.5095924345376863,2.377773547557385,2.526118235970409
AS,New_AS_027.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_027.wav,resumen_h_media_std_q90_max,0.0100615398988303,0.21131577298861345,0.04160261361461084,0.5671956122293237,0.42106578946197937,0.44611349166596775,0.5125426374083405,0.056652739197883294,0.6011630251602327,0.19231579847504215,1.068320692375925,0.8586904568609329,0.8547534173447693,0.9915055011549193,0.015640668374921427,0.4155585355064789,0.03574648375235541,1.3141922764672012,0.9819408418852855,1.0885981119230197,1.1839145406816476,0.6559019133835763,2.0477181081117313,1.223429032980682,2.7116045846619694,2.5186485597422292,2.3968637770407653,2.552747532277255
AS,New_AS_028.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_028.wav,resumen_h_media_std_q90_max,0.01034723445350863,0.20133453751480082,0.04873351729503646,0.5623516806050719,0.42179103407662033,0.4575356020234242,0.5363928379708596,0.04826667076951268,0.5827069879961955,0.24426362245262676,1.0601362580656373,0.889884756890137,0.8868133977257983,1.0440287428965067,0.012786665824818194,0.3151663706304209,0.02331556666609224,1.3012449740998628,0.9403272095232182,1.2179335550703092,1.2165650202865743,0.46605133820691685,1.9534796964068044,1.414071224074413,2.720621279199417,2.635620182967717,2.4662271739408723,2.5005310970017067
AS,New_AS_029.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_029.wav,resumen_h_media_std_q90_max,0.009095269854198135,0.19816728229414615,0.050581929721041315,0.5562288618359416,0.41663495371843035,0.4548967996777773,0.5282322238309015,0.06921177616780654,0.5568565288874464,0.24077713250728405,1.027724036044898,0.866202064019835,0.8874815852498174,1.0487897310766625,0.01550444201738263,0.3514048430145336,0.040243473777470964,1.3515068766131975,0.9448325600792665,1.1373040425600347,1.1722879062650264,0.8838571319847649,1.8739012138951925,1.4255455250731448,2.361235588136888,2.5869566140500684,2.4725017612281674,2.61248861893691
AS,New_AS_030.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_030.wav,resumen_h_media_std_q90_max,0.009075792733044596,0.19066493935091244,0.04424075784858106,0.5555057970045111,0.41703057997392134,0.45153934055321376,0.5383624146379106,0.044193821344719275,0.5357994373132152,0.23294755081607202,1.045204586364767,0.8612251596372038,0.8767026259836153,1.0664702267839374,0.015309312977937757,0.37638172910538376,0.01675187085771313,1.237728882778447,1.0030068819996918,1.237583790485996,1.208556005706303,0.5211189515525033,1.774170979844741,1.4596230593551196,2.5983500291575017,2.521336426226498,2.468885935747256,2.625856143091252
AS,New_AS_031.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_031.wav,resumen_h_media_std_q90_max,0.012610770944597562,0.2008118010126424,0.05026969535322449,0.5624631614684891,0.43063264172192384,0.45536147898757745,0.5201344837098868,0.08268797503344041,0.5646409938990457,0.22224196156005277,1.0409684429820498,0.8700869899997595,0.8717653767693178,1.017076431700482,0.015932409807683255,0.3159568117101966,0.02531794820202,1.298314871340831,0.9779736189801931,1.077435136572854,1.1435732880490193,0.9118044183248863,1.9273798473028758,1.3551301292688798,2.481141367883845,2.625362576538418,2.2928103864185934,2.5576624187098043
AS,New_AS_032.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_032.wav,resumen_h_media_std_q90_max,0.006857059098944121,0.18753990727618425,0.0537902444058522,0.5564598536008172,0.4275648405988559,0.4556845336884912,0.5381399096045697,0.02433164074545841,0.5305023646657214,0.23543116978428133,1.0354328019857386,0.8862987483195698,0.8790237176617454,1.0626912271424271,0.01424547867650923,0.4345063513502757,0.033969617605651814,1.243726876773185,0.960030029440229,1.0365419311823605,1.1475888972137627,0.23197408557965934,1.9842451410433934,1.4561852526315926,2.502059082797125,2.6465797771547486,2.289175175947405,2.614019656271116
AS,New_AS_033.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_033.wav,resumen_h_media_std_q90_max,0.013046454309889164,0.20419971029763903,0.05072466325243288,0.5491189074468591,0.4358521763246757,0.4347091924472802,0.520938302109596,0.0739489591872994,0.5782230965862647,0.24272053911559852,1.0508316171574306,0.9379439649061627,0.8563003040585317,1.0286361666193862,0.015363321896305971,0.4350276245741543,0.023568924355116996,1.2377454388376452,0.953326260556662,1.1733075098499992,1.152850860836308,0.6498173462399986,2.015672710109103,1.492847223330257,2.577118490982907,2.7195515317361885,2.4181219917611005,2.5923737152561017
AS,New_AS_034.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_034.wav,resumen_h_media_std_q90_max,0.013027077271104751,0.19531753867918908,0.0563192344449842,0.5611608994171774,0.4379990691668752,0.4418210946034364,0.5320503896603171,0.07863369904844177,0.557898741281183,0.24194419386849556,1.0403315751603632,0.9292562528948516,0.8565630624118787,1.030063864239598,0.01487361137558031,0.3552747138646791,0.0316191017373159,1.31637909753212,1.0422946297438198,1.0841704073462266,1.2473850151087096,0.7186548774044998,1.9778135615100878,1.3935293352830334,2.5528626138974633,2.740428706957533,2.365854488757388,2.536321941660395
AS,New_AS_035.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_035.wav,resumen_h_media_std_q90_max,0.016943499799848754,0.19033189877702406,0.04382641544803877,0.5676103117080684,0.4034668769427263,0.4616595102497955,0.5299275690383597,0.11530160146898917,0.5488265367554,0.20902379943089983,1.072116154186635,0.8226881135854416,0.8798422277527236,1.0449214724143665,0.015879109760688754,0.40229273303077157,0.0212178404116985,1.3013005785260712,0.9793408880169326,1.163652700899226,1.1800921784446707,1.014607726423642,1.9314969750103914,1.2738874796962127,2.664892586607828,2.537438386047759,2.371392651629828,2.7121713951503583
AS,New_AS_036.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_036.wav,resumen_h_media_std_q90_max,0.01209667730949438,0.19859933557587733,0.04813407410896135,0.5456115094769857,0.4355808756616725,0.45368861173499164,0.5252339553917469,0.07396093393384028,0.5745786877422286,0.23261066979580997,1.0107207198805426,0.8972759063151798,0.8832092427618136,1.052113097462206,0.01683442313516061,0.4090768697501457,0.03094165136275214,1.2761342433550802,1.0116197563650744,1.0515579623924072,1.111123513483373,0.7470424749749566,1.9946988895939393,1.540851058592412,2.5446710213962587,2.78713272872558,2.3553503512342844,2.5878591606582577
AS,New_AS_037.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_037.wav,resumen_h_media_std_q90_max,0.012953253376280054,0.2047386400944444,0.054347782408554,0.5682727563353925,0.4118319051887766,0.45193795644321627,0.5165963741627168,0.07595836196734998,0.5619364975122425,0.23773806206339312,1.052668481090783,0.8420378228884711,0.8579427514774727,1.0350699601186142,0.01608137990432123,0.4452160362904383,0.019530563756796692,1.361156213746134,0.9521054356838062,1.1022955025627657,1.1045462819491914,0.8000454540529173,1.9150783263006401,1.3530451008467048,2.521126626186213,2.636549711284094,2.4269312898788287,2.6145202445070517
AS,New_AS_038.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_038.wav,resumen_h_media_std_q90_max,0.01415149542709051,0.18900786432713174,0.05396136979731434,0.5519855443443956,0.4261843427955563,0.4496473195893547,0.5424674118739692,0.07894225093251757,0.5267368340166196,0.23980388562209334,1.0259095476410576,0.8753779173830292,0.8712662285560673,1.0554456584555119,0.015295655408224432,0.3703772401465728,0.030504793713048997,1.2534829968332362,0.9814093167859489,1.0916673138998942,1.2418559337544037,0.7005773377333359,1.8684977070444293,1.4067509724616944,2.382106319811919,2.7109951480040273,2.382512741116433,2.6069702032949893
AS,New_AS_039.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_039.wav,resumen_h_media_std_q90_max,0.012934097740266515,0.18852962826666295,0.044855564989998396,0.5646466913814471,0.43722796004036163,0.4444224120684402,0.5251591913838768,0.06894795214932743,0.5551398424411261,0.2194844348495414,1.0590426909410806,0.8906017504188862,0.8466712378372968,1.0240398523982241,0.016013768196928298,0.328759113690104,0.02209342088720626,1.2664969448664636,1.0586955185024973,1.1625260159007416,1.27043559220293,0.6737499035441521,1.953502325340122,1.3749118841485046,2.6234592195525215,2.4501894625551945,2.239873841959075,2.509895318039054
AS,New_AS_040.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_040.wav,resumen_h_media_std_q90_max,0.013339011106794309,0.19365409266411618,0.04384169223076445,0.5532642573012506,0.44234404759504437,0.4479313931349744,0.5314969025489004,0.07289440336763335,0.5803893169093602,0.2223641044882173,1.049396281667137,0.8834209996533882,0.876767842112871,1.033794907283826,0.01607743803265824,0.31028693974344845,0.02634726514795337,1.2457697795219949,1.0267682839662178,1.0960159908023124,1.199825307461317,0.7024213149492308,1.9960515197093651,1.4090052287242831,2.67414186755201,2.4415034188099454,2.4418039609000597,2.610419140661072
