clase,archivo,ruta,duracion_s,error_vs_N,error_vs_AS,error_vs_MR,error_vs_MS,error_vs_MVP,afinidad_N,afinidad_AS,afinidad_MR,afinidad_MS,afinidad_MVP
N,New_N_011.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_011.wav,2.1105,0.08319237158761755,0.123564204549944,0.10061633757663804,0.10349636914495249,0.09116278368999131,0.22819690583715707,0.16521277930150152,0.19850556806280856,0.1939842359712486,0.2141005108272842
N,New_N_012.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_012.wav,2.095625,0.07938748569708247,0.12474730149727928,0.10945576269052043,0.10406274535166828,0.09330233456681401,0.23824367199364538,0.16573919781978672,0.18730677222019051,0.19556482391298227,0.21314553405339504
N,New_N_013.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_013.wav,2.11525,0.07832318365714983,0.12363081095635067,0.09916731615118105,0.09958350668646476,0.08484069228450367,0.23067193558914348,0.16053877311644596,0.19524270953354483,0.19459372519531198,0.2189528565655538
N,New_N_014.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_014.wav,2.093,0.08044039481340809,0.12290294747452754,0.10497308527151057,0.10213013240899571,0.08982434323102186,0.2324413756419038,0.1654944441506797,0.1910196919202596,0.19541395305130807,0.21563053523584885
N,New_N_015.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_015.wav,2.093,0.0764015008805871,0.11619318042870551,0.1034415164225686,0.10010935628314413,0.08746377724439004,0.23389731746106948,0.17012760419561562,0.18839900493100661,0.1934887481263267,0.21408732528598157
N,New_N_016.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_016.wav,2.08575,0.07546418800480528,0.11762079935480117,0.0987594489465269,0.0947009817418418,0.08562917849366875,0.23132284097693032,0.16510166307331037,0.19199171638497434,0.1983275516099792,0.21325622795480575
N,New_N_017.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_017.wav,2.063625,0.07616776626780873,0.11989233632933934,0.10182921284699682,0.10014734752735817,0.08820957704103347,0.23513681502329326,0.16573182597301084,0.19149773170946555,0.19409173075402006,0.2135418965402103
N,New_N_018.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_018.wav,2.100625,0.0755218529448929,0.11793611057760876,0.09962417715715609,0.09978988359913918,0.08484108283873103,0.23317704124950106,0.1660823812202644,0.19228514586683365,0.19203041164959928,0.2164250200138016
N,New_N_019.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_019.wav,2.09175,0.07521237467300629,0.1152681287239365,0.10003641566390054,0.09487584088077809,0.08278531567173193,0.23034227249197162,0.1671882313649827,0.18885395964474963,0.19681390042123692,0.21680163607705916
N,New_N_020.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_020.wav,2.077,0.07949544133673174,0.12304907514559316,0.09903201062568258,0.09699843141769846,0.0859926781594713,0.2283213346762299,0.1611482790267497,0.1952852763325856,0.1984882845929047,0.21675682537153013
N,New_N_021.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_021.wav,2.1105,0.06634636211151439,0.10687403206046812,0.09300291899870132,0.0907117756915114,0.07989380306348079,0.235226203528082,0.1700897535498769,0.1900515144848948,0.193567117102087,0.2110654113350592
N,New_N_022.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_022.wav,2.087875,0.07685286210525638,0.11950423146204134,0.10211680994550673,0.10058282582541185,0.08439014232619384,0.23274823085858506,0.1654627940597019,0.1901561795941207,0.19250412947767243,0.21912866600991993
N,New_N_023.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_023.wav,2.116625,0.07829498293255066,0.1231904936570825,0.1009918843707139,0.09800328495071392,0.08456673217653478,0.23055212809193007,0.16098527534452212,0.19227021984572662,0.1969225635361097,0.2192698131817114
N,New_N_024.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_024.wav,2.10925,0.07214950731490394,0.1133243230726552,0.10122739616369769,0.09711471727731569,0.08266936491082824,0.23529122098301386,0.16925821682886671,0.18645704192673274,0.19269378167677242,0.21629973858461418
N,New_N_025.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_025.wav,2.103,0.09102433336173611,0.1334512746031531,0.11469460267767394,0.10643144689353706,0.09647822144116273,0.22825751408722647,0.16256190928454475,0.18888007405125284,0.20178797775691273,0.2185125248200632
N,New_N_026.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_026.wav,2.1105,0.07975980899560098,0.12234805279872263,0.1034627221542084,0.10107093001476541,0.08835931890986057,0.23173316163276786,0.164824388322071,0.19170605571117155,0.1954095429008492,0.21632685143314054
N,New_N_027.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_027.wav,2.116625,0.07585224390809117,0.11584357717204266,0.09788085777900143,0.09884671626364529,0.08478000205233568,0.23107139109860417,0.16780390223523517,0.19373627057660844,0.19224506460590757,0.21514337148364462
N,New_N_028.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_028.wav,2.087,0.07535834490651482,0.12289111842742478,0.10121864847097185,0.09730362734178923,0.08402179811514965,0.23425665579018565,0.16015708994686878,0.19047765772230846,0.19653785801856324,0.21857073852207393
N,New_N_029.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_029.wav,2.103,0.08070447133541057,0.11763916744722072,0.10181586485080697,0.10517144628835835,0.08800132007498696,0.2296578954804644,0.17090591865298424,0.19396925023398348,0.18883148263436547,0.21663545299820255
N,New_N_030.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_030.wav,2.1105,0.07586501427926619,0.11674888566369662,0.09772606851072507,0.09723656789603573,0.08673110587094117,0.2314723464656618,0.16689910056761675,0.19433276610334496,0.195095266173635,0.21220052068974143
N,New_N_031.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_031.wav,2.09825,0.07402944078321409,0.1107641420229327,0.10140727496723584,0.09859781694822581,0.08442950257695787,0.23307847011584373,0.17372916586468465,0.1872327518133627,0.1914885793839293,0.21447103282217977
N,New_N_032.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_032.wav,2.083625,0.07280059542935395,0.11531232279052063,0.09666840791578464,0.09638796659974194,0.08396726095367753,0.23361974797420965,0.16626800360812552,0.19301198492818114,0.1934454993282602,0.21365476416122356
N,New_N_033.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_033.wav,2.1105,0.0840636176907391,0.1281825008895919,0.10188128545761643,0.10360144615914002,0.09283377655316827,0.22949954805034073,0.16124903878393868,0.19901092407838508,0.1962910354171968,0.21394945367013857
N,New_N_034.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_034.wav,2.1405,0.08015434792594046,0.12436183273915491,0.09835192437916432,0.09943181830326443,0.08800595490854271,0.22920866635727288,0.16093055184947583,0.1981555213672474,0.19645099923261838,0.21525426119338548
N,New_N_035.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_035.wav,2.09175,0.07458177790201428,0.12003181722540587,0.1040078152147896,0.09947572743202697,0.08620195652247936,0.23718763264615925,0.1648854865831687,0.1874370823567931,0.1943576329152439,0.216132165498635
N,New_N_036.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_036.wav,2.084375,0.07384953996701377,0.11581345446802276,0.09238058481724382,0.09704321609007004,0.08335128670805009,0.23070725391768684,0.16491633616393464,0.19891970462654487,0.19163647131960412,0.2138202339722296
N,New_N_037.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_037.wav,3.00725,0.12380119209809952,0.13241332152054283,0.17105125398510118,0.08456157392102834,0.07915575114673735,0.18461429724683995,0.1723231914229345,0.1265032847012425,0.2526956283193814,0.26386359830960165
N,New_N_038.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_038.wav,2.975375,0.1227588694006305,0.131646465529289,0.17012156484610336,0.0839103474039365,0.07800054321368638,0.18480728517511952,0.17212359792636814,0.12652146996504263,0.2521695695723553,0.26437807736111446
N,New_N_039.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_039.wav,2.958625,0.12182083060018137,0.1304928355682465,0.1694477480626022,0.08517481141762745,0.07886461541478497,0.18632744057076508,0.17383898885395502,0.127292834978616,0.2498032761265083,0.2627374594701557
N,New_N_040.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_040.wav,2.846,0.12559686708575798,0.13353284888273928,0.17269088005747177,0.08837478773453517,0.08104679963833257,0.18519849076180808,0.173806101484264,0.12706211599004386,0.24943660824891378,0.2644966835149703
N,New_N_041.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_041.wav,2.59225,0.05927017131543074,0.1079920105568803,0.10200561797712641,0.07663597273633571,0.06807347867683651,0.23866754679428934,0.16162791169214702,0.16955680317867294,0.20771047327110784,0.2224372650637828
N,New_N_042.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_042.wav,2.574,0.06769177770209296,0.12083131118240596,0.10939730228263318,0.08878171532921093,0.0776288518351208,0.24164340523369202,0.15796079028967316,0.17309124976031742,0.20412725662268627,0.22317729809363115
N,New_N_043.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_043.wav,2.65575,0.06171268778081025,0.11402096277228822,0.10551481634595183,0.08251874674582316,0.07198046916764494,0.242115683937578,0.15932552634743885,0.1705449018846606,0.2049912249325596,0.22302266289776296
N,New_N_044.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_044.wav,2.5635,0.061010959342314056,0.11022450343645178,0.10227309296247296,0.07822476088511264,0.06967453600458232,0.23822033864026462,0.16069171010248265,0.1712456317922794,0.20757352736552462,0.2222687920994487
N,New_N_045.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_045.wav,2.672875,0.06387879098644357,0.11343484899022167,0.1061868262919743,0.08231895976025404,0.07020268033088477,0.2381473750105783,0.16020291664396635,0.16976674766219502,0.20548403751128708,0.2263989231719733
N,New_N_046.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_046.wav,2.691625,0.0666375470902466,0.12055842147985844,0.10976493398731994,0.08218705155101853,0.07543966107200432,0.23964364848046327,0.15567741703871538,0.1697172686209909,0.21161254534633595,0.2233491205134944
N,New_N_047.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_047.wav,2.605625,0.0634266330192915,0.11484051793833672,0.10425709490810137,0.07987387090806529,0.07314533818915721,0.23888992026399808,0.1583316338623509,0.17232102576228622,0.20943741466525834,0.22102000544610648
N,New_N_048.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_048.wav,2.642625,0.05856333146877749,0.10642824533789777,0.10045037896612811,0.07939243600888056,0.06769517564413233,0.2396244209353499,0.16339220460705436,0.1713959547806618,0.20284455534465337,0.22274286433228055
N,New_N_049.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_049.wav,2.6025,0.06223498632447429,0.11461383935253922,0.10459683477566051,0.08173917504732245,0.07136262373084697,0.24065343713457055,0.15827389646371534,0.17147939107895444,0.20588636051203998,0.22370691481071972
N,New_N_050.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_050.wav,2.575125,0.06363479847757511,0.11622964281811704,0.10852882277413736,0.08136174480589504,0.07278382927345306,0.2408466261861607,0.15812748429384627,0.16817550902407527,0.20900219502160344,0.2238481854743143
N,New_N_051.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_051.wav,2.68825,0.06431441056671662,0.11096576635114275,0.10382532191035439,0.0847808702308662,0.06975955776935928,0.236750291814258,0.16300732172789595,0.1725899714116765,0.20099384532893563,0.22665856971723386
N,New_N_052.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_052.wav,2.58525,0.06792901692881399,0.12003463151103184,0.11104834974877696,0.08942677636845894,0.07550801326063912,0.24093253921139435,0.1588042096135686,0.17064106433588241,0.20286381635100356,0.22675837048815112
N,New_N_053.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_053.wav,2.618875,0.061685855088761024,0.1114124599205998,0.10301321607090791,0.08069641064461577,0.07067691510280974,0.23924704839691338,0.16072323600064986,0.17189396523188114,0.20549305729460848,0.22264269307594714
N,New_N_054.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_054.wav,2.62825,0.059775963972142035,0.1104757559886521,0.10015198294235436,0.08086345970300787,0.07046200881439363,0.2407682263088212,0.1604907675803307,0.17430847988314221,0.20339192614075952,0.22104060008694623
N,New_N_055.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_055.wav,2.593375,0.06402669104637375,0.11762534609446508,0.10680989287540606,0.08410718401618204,0.07280096471302924,0.24123911551719385,0.15711835609082897,0.17131826193224234,0.20543808077082787,0.224886185688907
N,New_N_056.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_056.wav,2.58425,0.05967152406318267,0.10889046153133522,0.10278250048713415,0.07672495465216271,0.06686848815202961,0.23813257401067847,0.16062557774497777,0.1686692574458906,0.20776343641575817,0.22480915438269497
N,New_N_057.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_057.wav,2.67975,0.057996414537228744,0.10753315209362503,0.09901882647431988,0.07858432607509434,0.06805406850299062,0.24016068901062892,0.16158225572801263,0.17297186329363443,0.2036911639525634,0.22159402801516073
N,New_N_058.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_058.wav,2.5685,0.05785898602217808,0.10936265690174651,0.09935768027038806,0.0775180993345515,0.06653485011907027,0.23996827879953597,0.1589321490966114,0.1721759964693986,0.20504589588348557,0.22387767975096826
N,New_N_059.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_059.wav,2.678875,0.0627782490014578,0.11365269626076892,0.10822193201866452,0.0821676200644093,0.07113857138632805,0.24082033729071625,0.16030136726315622,0.1674193433275038,0.2062184819092851,0.2252404702093387
N,New_N_060.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_060.wav,2.6695,0.05702063078541903,0.1034010873622411,0.09668238047012312,0.07890226188961916,0.06713298038563999,0.23924418012829077,0.16508179064165804,0.17419767316666326,0.2008245528959939,0.2206518031673941
N,New_N_061.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_061.wav,2.596375,0.06315207647884116,0.11466721230861872,0.10511685289682815,0.0825983183597882,0.07270321240278489,0.24041738728173329,0.15921499200633024,0.17185624030798527,0.20577978485989976,0.2227315955440514
N,New_N_062.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_062.wav,2.642625,0.06375180195554239,0.11307846386960484,0.10499966438289396,0.08333154359152489,0.07190354844191318,0.2389624906637885,0.1610465254957649,0.17179874377144902,0.20431617341099279,0.22387606665800475
N,New_N_063.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_063.wav,2.601625,0.06246373403570529,0.10785199054658948,0.10113603527930141,0.08524711441183835,0.07020912011586904,0.2379415950826202,0.16549139386621592,0.17462605075982734,0.1982954721109243,0.22364548818041224
N,New_N_064.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_064.wav,2.583125,0.058922374721933325,0.10770194860302205,0.09897433076161294,0.07642753460125722,0.06797152368095016,0.23796880721596117,0.16108030217546015,0.17272901076804298,0.20687160268493068,0.22135027715560515
N,New_N_065.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_065.wav,2.689,0.06147127807377512,0.10961647047759195,0.10309368760902586,0.07995482953732608,0.07082378744558158,0.23880136190022969,0.1624662918318761,0.17116924576029538,0.20597682714887067,0.22158627335872802
N,New_N_066.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_066.wav,2.5685,0.05686563869955896,0.10781380784743994,0.09966287874449932,0.0753559058310165,0.06630897944002641,0.24009205281335638,0.159722358732846,0.17048451693481867,0.20707897994875915,0.22262209157021978
N,New_N_067.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_067.wav,2.601375,0.062404656485785893,0.11276926139693617,0.10205158957437475,0.08011677288313535,0.07091611531296321,0.23817294329435218,0.15918709729685068,0.17343824467895183,0.2067065451388521,0.22249516959099333
N,New_N_068.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_068.wav,2.46625,0.06115871014216531,0.1102892090455653,0.10119993428258936,0.07730120799823796,0.06878654533807342,0.2369352996704607,0.1599311028752595,0.17199360804093006,0.20823080914699205,0.22290918026635775
N,New_N_069.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_069.wav,2.540375,0.0647593591981052,0.10712301536804147,0.08875548928197645,0.09201638093310599,0.06907217602300496,0.23212381465033255,0.16539915335203448,0.19157930964648082,0.18664618004241698,0.22425154230873506
N,New_N_070.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_070.wav,2.5585,0.07213762402146083,0.10594633413719003,0.09274142499314926,0.09075424924097152,0.07073318483189503,0.22301594809356035,0.17016585925414845,0.18912588986085554,0.19215652672590508,0.22553577606553074
N,New_N_071.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_071.wav,2.583375,0.06195561922354468,0.10049480082193976,0.08977658782080572,0.08845537807231152,0.06682170781663163,0.2322377971033168,0.17062162430533206,0.18589724697785293,0.18787254174240617,0.22337078987109205
N,New_N_072.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_072.wav,2.53825,0.0616187194129046,0.10325717204238341,0.08950353403459049,0.0886223176087732,0.068251066742108,0.2341491850870255,0.16781309566517996,0.18733153065606567,0.18865683365744607,0.22204935493428263
N,New_N_073.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_073.wav,2.571125,0.06796652138018285,0.10909095814704177,0.09345424811878437,0.09238874629206938,0.07160025819766877,0.23099696950340315,0.16623610502864247,0.1883878326451911,0.19000051679068472,0.22437857603207856
N,New_N_074.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_074.wav,2.544125,0.06808277404493569,0.11339931436970424,0.09832035030024339,0.09348013773016213,0.07417920762801657,0.23531753865615454,0.16376025651870887,0.1847558493718171,0.19205022395098698,0.22411613150233245
N,New_N_075.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_075.wav,2.565375,0.06950069432204671,0.11799538590194562,0.09740681440685811,0.0951125623099448,0.07441882706743977,0.23504476896080206,0.15946404435598255,0.18801599547751144,0.19149870732046673,0.22597648388523714
N,New_N_076.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_076.wav,2.52925,0.06857975722529883,0.10794198601381513,0.0910683105072186,0.09424717966306834,0.07233557299994109,0.22988603957105033,0.16778541573725828,0.1920345453902809,0.1872124983498749,0.2230815009515357
N,New_N_077.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_077.wav,2.553125,0.06432717447000957,0.10722759917366001,0.09095718880859063,0.0899071069245963,0.07080262332168373,0.2335316934592205,0.16568930904881815,0.1887225006036544,0.1903145710902228,0.22174192579808416
N,New_N_078.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_078.wav,2.526125,0.06269625176481777,0.10173116675708184,0.0853218303280234,0.0898850076209921,0.0681067086182332,0.23103396918246963,0.1690653679109125,0.1927820206509502,0.18587133845076853,0.22124730380489901
N,New_N_079.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_079.wav,2.562,0.07737315064694146,0.12149049425959114,0.10266154287469552,0.09641960372668301,0.07910498626962445,0.22912792387598385,0.16098991418829658,0.18716177116150942,0.1967450724962734,0.22597531827793665
N,New_N_080.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_080.wav,2.535125,0.06981433400075608,0.11579412367790697,0.0973215371499608,0.09234029077588601,0.07238634947875486,0.23204911281193885,0.16063114713207774,0.18621304421018495,0.19378346738684477,0.22732322845895367
N,New_N_081.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_081.wav,2.581,0.058779128866984894,0.09989369340574693,0.08667628127679548,0.08601740671812706,0.06489583369145596,0.23385678774652643,0.1683074545615406,0.18707913151767336,0.18806782837911193,0.2226887977951477
N,New_N_082.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_082.wav,2.571875,0.06774657937025239,0.11205325860589221,0.09518599979789219,0.09015918314928863,0.07176620747209653,0.23208999062379812,0.1628243077930623,0.1863468689232204,0.19399344248022626,0.22474539017969292
N,New_N_083.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_083.wav,2.5835,0.06984015851614876,0.11710289271431443,0.09608765898353444,0.09703415192098973,0.07628633687585437,0.23529496606605577,0.16121486302890722,0.19073020650207656,0.18929146207463912,0.2234685023283213
