clase,archivo,ruta,variante_deep_onmf,F_001,F_002,F_003,F_004,F_005,F_006,F_007,F_008,F_009,F_010,F_011,F_012,F_013,F_014,F_015,F_016,F_017,F_018,F_019,F_020,F_021,F_022,F_023,F_024,F_025,F_026,F_027,F_028
AS,New_AS_011.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_011.wav,resumen_h_media_std_q90_max,0.9869591586097071,0.06208255676711896,0.850310433156068,0.8170896312198797,0.8798719613041248,0.3792280777284535,1.2588016519047467,1.627798492629482,0.2378609670644401,1.510308068438415,1.3861189888368466,1.6104782572102208,0.9953021743467356,1.9713329763309944,1.9571783623754064,0.07028154488231944,1.7016690720523957,1.7338241349318504,1.5057695315093238,0.7613224282861524,2.3634973598133358,3.4011495794950393,1.3755145610431654,3.399030083806426,2.8768375226580427,3.3807445945794363,2.916479377185734,3.7563277942389153
AS,New_AS_012.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_012.wav,resumen_h_media_std_q90_max,0.9594582086000998,0.07986411959258943,0.9022763893305448,0.8247085335210431,0.878521001419888,0.3654098928406433,1.2353993869715953,1.6048318946154032,0.3228320284390333,1.6143668439759788,1.40361948842973,1.5986923142952436,0.9822070985416967,1.9199546104928704,1.8936831375122434,0.06317448281001152,1.6601577071082416,1.7930856588258368,1.6076949930428401,0.6034359331484657,2.248887493460084,3.340264571395627,1.499583962323152,3.595808108492426,2.9555001541479657,3.5506504369791663,2.955633332027409,3.6894497665759984
AS,New_AS_013.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_013.wav,resumen_h_media_std_q90_max,0.9764261693549605,0.07543712584140595,0.8597249054378652,0.809872453699743,0.8913864369508097,0.36321976152867114,1.2331719302908573,1.6185199361442413,0.2989520250322463,1.51579010988369,1.3634174660160132,1.5979309434915239,0.9843998877793962,1.9345068286094655,1.8657668079568188,0.06896348322826729,1.7161513037621996,1.7956027201600917,1.666119017102085,0.6913284438743408,2.221887790851146,3.357331875295422,1.522820710409552,3.436792370977491,2.83672765754434,3.370564961617044,2.9161563769862076,3.7087767448813183
AS,New_AS_014.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_014.wav,resumen_h_media_std_q90_max,0.9984715519160184,0.06690906655924263,0.8389471919346716,0.802351032521198,0.8727229244168032,0.3384505817186672,1.2484785351593282,1.640473490548645,0.2765787680497866,1.5349413973338286,1.3562597892906687,1.5797085351741118,0.9233728949727885,1.9451918990243926,1.9432251748776503,0.0632074211720153,1.627012725812678,1.706138851941449,1.679933503109183,0.48911728330212056,2.3550685538555443,3.4663316770614423,1.4388142118240472,3.487329128347283,2.860511062987595,3.330309850739355,2.692922751495407,3.7424316690168085
AS,New_AS_015.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_015.wav,resumen_h_media_std_q90_max,0.9862285588808906,0.07750426065765784,0.881138628056,0.7722731645905769,0.9117608991460867,0.36697034015905905,1.2113559158608485,1.6690089634628482,0.35163979303763837,1.5796218773088873,1.3135781806227917,1.6545496131489499,0.9400875938437099,1.9276107709257138,1.8659951524263847,0.06965637954628863,1.6980143945636483,1.6542529891073992,1.672592254145662,0.6014737213822404,2.1603964253088432,3.501352195932427,1.7643844472113106,3.724084066206807,2.8298519614094872,3.52010141042454,2.5723734865194303,3.7777850316462813
AS,New_AS_016.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_016.wav,resumen_h_media_std_q90_max,0.9791710536405837,0.09474045012237325,0.8861512023573797,0.8134920417961201,0.8951018181737004,0.32083756434155647,1.2590225662140089,1.60121045489157,0.38228908538531525,1.5743641547017868,1.3691856747668507,1.619605324944505,0.8913678783095432,1.948868842787823,2.040802699395308,0.054558189310827385,1.717937214851394,1.7289539229877275,1.5780664006987846,0.47590643247735964,2.271043550800225,3.4599154849901788,1.6503718571595978,3.5075553505517982,2.8983310168971634,3.4584963602486107,2.78366334272109,3.727410411736272
AS,New_AS_017.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_017.wav,resumen_h_media_std_q90_max,0.9730580692502989,0.07171707964451941,0.8648820126818015,0.8253026954769044,0.8662887194143841,0.3668716445727126,1.273817871132856,1.6090055829234715,0.28534861172645504,1.5352323531284,1.3927194932798606,1.5977532573190039,0.941260191224951,1.9776024411400626,1.991275866795356,0.06269935780258559,1.7008042329864488,1.732544520724998,1.5924487709391018,0.6915880375722318,2.2807509282460585,3.3614034085089806,1.4052339209864304,3.479503468214097,2.9621206404998914,3.6021077085003537,2.619325501887197,3.6668481278825875
AS,New_AS_018.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_018.wav,resumen_h_media_std_q90_max,0.9704064125671822,0.08560059513424934,0.8836113521134437,0.8308111170082116,0.8844761369463856,0.36628764309268674,1.24834558379825,1.5809694557553604,0.34745760807773624,1.5140647317149067,1.393223433044168,1.5994338488512034,0.9593533392694963,1.9327288666863895,1.957737385718657,0.06354810439712613,1.7143996546525575,1.7720232866424745,1.6111198068626875,0.6635212754209612,2.3257623177882554,3.286409178753039,1.6442321682288672,3.1910034119507884,2.862017507220076,3.475877157718285,2.8124311979529186,3.63930537049521
AS,New_AS_019.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_019.wav,resumen_h_media_std_q90_max,0.9671603051963855,0.08988034436189105,0.9024245730021658,0.8254933285611272,0.9247085622472039,0.36940141577775126,1.2171441094703135,1.5975723681240168,0.3632463465346451,1.5931882334131886,1.3840688894991509,1.703996505874876,0.9528114821733479,1.9177159655999678,1.8576209270039294,0.06099066234068928,1.6923147753690553,1.6980594243133922,1.6815821264483253,0.7979651279544252,2.2125611183421157,3.3170089278079153,1.6419285300999091,3.630076341909435,2.8619916978641626,3.8301147101030733,2.653047358432715,3.75511071098747
AS,New_AS_020.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_020.wav,resumen_h_media_std_q90_max,0.9979339298172099,0.09069115014507242,0.8258957686301427,0.8240519499878202,0.8745281340312197,0.3339512435490699,1.2511557014145196,1.6554802461040632,0.32998235867941667,1.4562710593240273,1.3795936320284587,1.589861279364457,0.8928477693247628,1.9597258692806048,1.982625253459381,0.07888635227963901,1.597235287864293,1.7909477117095558,1.6546111390167364,0.5427303825456009,2.2589519840014174,3.416064524972396,1.6461840366488305,3.1893377486087053,2.8671868273191086,3.340974673314308,2.5379467313502184,3.7769826358079985
AS,New_AS_021.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_021.wav,resumen_h_media_std_q90_max,1.0125435302950672,0.06097013167210611,0.8564624708954667,0.8021778479323345,0.9204205943908074,0.3767910897940121,1.2240218146962258,1.6712000129468758,0.23117994916236004,1.5124363717576124,1.3601880028103701,1.688296971003923,0.9798717957957499,1.9344755476850746,2.012547739482752,0.06164137073036604,1.7209546168454686,1.7446936504386699,1.6832731243600845,0.6527735326788334,2.247830384093054,3.44225323773352,1.206379700200992,3.3792958936728152,2.857102793973357,3.5605871282528847,2.6355826363182775,3.80539880052299
AS,New_AS_022.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_022.wav,resumen_h_media_std_q90_max,0.9877975828022378,0.07363405255251096,0.8936527038438888,0.8172550652381049,0.9061878482846236,0.37726187132996974,1.2127104443120065,1.6406743265771049,0.29667542511260125,1.5615628288259644,1.3951185928432985,1.673568821248497,0.9367024608054701,1.9046149309856575,1.9484089832742295,0.06120459605114449,1.738378205404474,1.5908049453705777,1.6017192253030619,0.7308692940274047,2.192935768189805,3.405225085826556,1.4952476915191222,3.527373053340142,2.935152724006614,3.706612823639859,2.670551914611747,3.6962384473928593
AS,New_AS_023.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_023.wav,resumen_h_media_std_q90_max,0.9771992338808381,0.06869496476348573,0.8762917889500117,0.7926551059223864,0.9006485881823693,0.38263464371094263,1.2276709707474494,1.6459041027308834,0.27293546997713747,1.596503848199983,1.3493541018570838,1.6546351393221708,1.0053102719954403,1.943904620827576,1.9838243910347193,0.0658379933324129,1.7255465194219377,1.797973786144775,1.7351546954209276,0.7158811671223967,2.3283495118212376,3.4750774140271252,1.3550749392820967,3.5523370061505433,2.7950645478039693,3.4492739638132237,2.8911685102200857,3.7857717915588074
AS,New_AS_024.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_024.wav,resumen_h_media_std_q90_max,0.9563680266837893,0.08676261912340158,0.8936754328666311,0.8288572996885372,0.8891526674368995,0.381214950475786,1.2304828860011454,1.602936837334973,0.32569136083459493,1.5704193736836098,1.3947335941277128,1.6149084756821077,0.9892621424223215,1.933008572795764,1.9053524367506982,0.06963435188008996,1.7315650952221189,1.7513434670995127,1.6761971571193772,0.6689291204397328,2.3616520981557043,3.3313123413620387,1.549191698526542,3.4981671741272917,2.8755318485604895,3.5203842956718465,2.9227088063603763,3.663629918132989
AS,New_AS_025.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_025.wav,resumen_h_media_std_q90_max,0.4089302749936481,0.01914739006496186,0.40467143622601937,0.34043957406440695,0.40635278774097217,0.13054221524321818,0.5788395720510418,0.841063018955737,0.09331242130398315,0.8823465409890987,0.674125223327337,0.8859827346422235,0.40016448711507707,1.0999883276587867,1.0020057952179917,0.01952309650536854,0.9274251875737877,0.9339740401605724,0.8935182490117158,0.30378653726063903,1.3321301443827414,2.394431436307045,0.8111128003480904,2.5993490939502166,1.9793374425647887,2.550520008165716,1.6083227380004572,2.714240021573297
AS,New_AS_026.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_026.wav,resumen_h_media_std_q90_max,0.42637570818554654,0.01326849630506067,0.36991006389537495,0.3461314314171248,0.3951953239956291,0.13428338805666817,0.5949495400699697,0.8420640649821173,0.05237492451573113,0.7769430445350747,0.6780568588515499,0.8409063568595568,0.4285265040736679,1.1044633926610876,1.0024465968408511,0.019568805166335794,0.8355658228773895,0.9358637717107221,0.8768495082477012,0.22312066189336183,1.2991571030522358,2.3180271226457996,0.5056777030661967,2.426614936533189,1.8897528784777353,2.4370880124586085,1.8921756662869473,2.7254189017946477
AS,New_AS_027.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_027.wav,resumen_h_media_std_q90_max,0.4309808915983109,0.016150422057865883,0.3734800047186667,0.338073246135411,0.38839858043675496,0.1364582633290013,0.5811153796041574,0.8505325999496723,0.08792311018032212,0.7992705971079526,0.6708830933299633,0.8363591896106665,0.4253847019233717,1.0879265861703105,1.0871241331391694,0.02119206746322963,0.8256794467210419,0.8851388463844677,0.938605610742048,0.23658868681961598,1.3548091782053173,2.3827718423452895,0.880162903743055,2.4097813065314,1.8262368759994698,2.2736790160363567,1.7437829003079757,2.786414641502971
AS,New_AS_028.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_028.wav,resumen_h_media_std_q90_max,0.4362575122767618,0.01667334797907641,0.3791537458310325,0.3435410850346524,0.4078748285362735,0.1330428519424537,0.5804936655866092,0.8612472680366997,0.08612206979126096,0.8370773493554052,0.6790751750707414,0.8737673113500148,0.4261249436714836,1.0924527379368305,1.1470200377783137,0.018348955261427723,0.8784896290447965,0.9264918125448097,0.9548377272095794,0.20115345782431673,1.3125256866826884,2.3799474764625783,0.8112241776947022,2.5422363570388287,1.970560337120755,2.3760668610894116,1.7271271222429132,2.8335838539847877
AS,New_AS_029.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_029.wav,resumen_h_media_std_q90_max,0.4328873282339108,0.01426424166962895,0.3724514722191896,0.34374924633480763,0.3931890620999571,0.13971065099496535,0.5751271202684446,0.8582460875717118,0.07833815069535079,0.8170376035027719,0.6785421815746829,0.8559188340448924,0.43290177429358456,1.0607260017121294,0.973398192245572,0.021366752754385227,0.7935290278597269,0.8899751287754205,0.8330728641347509,0.29594218406673906,1.2844057679912446,2.376207238304301,0.8914724194925115,2.572370694859232,1.9202072854220131,2.5854642164776283,1.6891062742872973,2.4725338839944375
AS,New_AS_030.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_030.wav,resumen_h_media_std_q90_max,0.43539008559597275,0.015072214111591735,0.36942897362494914,0.3448986708409483,0.3998398423655491,0.12489623488193874,0.575221986475188,0.8621201022755127,0.06526520962456009,0.7973095826686781,0.6755778008007249,0.8863391944495603,0.38823583470250056,1.0732899686286472,1.14040717244949,0.01819922841700761,0.8843963142598977,0.9286269180878233,0.8487259699573715,0.2041258535118286,1.3300384492304027,2.3985687228233026,0.528576034799189,2.4778397715151277,1.9720689772317306,2.501030169694533,1.429671245326158,2.6935081465344957
AS,New_AS_031.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_031.wav,resumen_h_media_std_q90_max,0.43353311341131023,0.015796113303596093,0.38692998640810417,0.34277205910913283,0.38828412584188077,0.14141405707624308,0.5790918650206935,0.8511510141639214,0.08285087888855067,0.8150985814646096,0.6687907697432356,0.8470327427071398,0.4527242427937614,1.069068140993875,1.0469245019401774,0.021084414102348518,0.8943438706526847,0.8783436829745912,0.8624743228774966,0.23088487874107608,1.3264832204292916,2.289256685756609,0.8653088500981858,2.595659572930563,1.8318051680517289,2.571125592450855,1.9480031604557162,2.591057408924903
AS,New_AS_032.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_032.wav,resumen_h_media_std_q90_max,0.43478449862437335,0.013511358552507931,0.38263280870109184,0.3504189057404352,0.3991313209228786,0.12902868358996133,0.5735325154465094,0.8588294277342657,0.05502441476463125,0.836555573449746,0.684905046857228,0.8762942826073146,0.40617394074291646,1.057904779139999,1.046175080657485,0.022624418510381543,0.8105061971876574,0.9372465818838673,0.8530403025826269,0.19354016050685624,1.2229330221829844,2.3783811004004454,0.5150285007100714,2.6339654130138754,1.8782610542491767,2.486275656122258,1.5706638676912974,2.6123861296363664
AS,New_AS_033.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_033.wav,resumen_h_media_std_q90_max,0.41844088840273486,0.021971768263113832,0.3938735548992543,0.32842126240960784,0.4029199152520863,0.13339822449982208,0.5646152056185959,0.8351343777352298,0.11987516086916479,0.8897116008128045,0.6628564305941658,0.890119978249948,0.4020458705352702,1.0712012539207603,1.118584873527884,0.022660862385131042,0.8850242853514682,0.9133235432900082,0.8713124291929498,0.3142326417458629,1.233124692324861,2.3311261930511162,1.1348619663957338,2.7113162143288676,2.165099229162245,2.6013094819368834,1.690434144126299,2.6140076051647427
AS,New_AS_034.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_034.wav,resumen_h_media_std_q90_max,0.4215260711902984,0.020094163908654674,0.3937888709313562,0.3511194469728191,0.3928886381419242,0.1396365885739769,0.5762079860547478,0.8289910448337054,0.11296868110492714,0.8807757885414663,0.6803032710216672,0.8556902504370396,0.4195395023652018,1.063840010048266,1.0540343016959577,0.021118955289446753,0.8799786754532715,0.9513114653970439,0.9955928072834499,0.3184399419999023,1.3037840999636223,2.2943525379009526,1.0728803749793023,2.6873918510191963,1.950829974237224,2.6491712039581103,1.5812046682797705,2.651774698112732
AS,New_AS_035.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_035.wav,resumen_h_media_std_q90_max,0.45161939143098395,0.024938462845150503,0.3471373050537153,0.3384752045928169,0.39435453749922095,0.12291049529980734,0.5899909058639923,0.8772294768756852,0.15281353342893328,0.7411471724695632,0.6688332786275418,0.8580121791877819,0.39724525146621514,1.095314000018549,1.1244184143595153,0.02078133301559101,0.8517913184487232,0.9500374792616242,0.8889804050085911,0.2136889465151702,1.356348589356966,2.31301991706964,1.306292476701191,2.350639283020271,1.9385422189798094,2.2780476546593316,1.7429536096232106,2.7163596081505843
AS,New_AS_036.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_036.wav,resumen_h_media_std_q90_max,0.4391827179442805,0.017715739149075628,0.3875899185072678,0.3311086963198006,0.39346584491572595,0.13803560175596757,0.5694048280651588,0.8714042141928665,0.08767518969974554,0.840363749752957,0.64592460995283,0.8674709480005889,0.41798892231888585,1.0537881562149036,1.0903788390390403,0.0213136264991116,0.9032399355301931,0.8406689160877507,0.8891394621202312,0.2689427955924402,1.3028383501128784,2.2928056745776404,0.8304610846739414,2.7680684421615416,1.866716987697366,2.5378811976953144,1.5635201502943332,2.6869562117711583
AS,New_AS_037.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_037.wav,resumen_h_media_std_q90_max,0.4314823220260875,0.01911532270293971,0.36509420004714654,0.3449110186679317,0.38362376496264583,0.14569685654311934,0.5840847845304253,0.8309394130197983,0.09534955793451853,0.7787172738919224,0.6917529381775271,0.8427270499614272,0.4596139043136207,1.0828477751977212,1.0902184102262704,0.020255952507152834,0.8661382044780435,0.851985588891198,0.8697042878287249,0.23545514388500693,1.3214739675795173,2.3027424935603227,0.7684524431608176,2.575207586884473,1.9621835778923293,2.442809924795387,1.7712900050982294,2.6853276167337614
AS,New_AS_038.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_038.wav,resumen_h_media_std_q90_max,0.42732948541396515,0.021667490516349447,0.38287706331786114,0.3486159102667842,0.40328568078742644,0.13287633367034385,0.571926290696716,0.8359314656067379,0.11211320914102003,0.8236979354804336,0.6899024040378656,0.8603381304762131,0.41880107985388304,1.0513063394651223,1.0831574273726354,0.01689563705267686,0.9198014074930072,0.9141235505436421,0.9626697268783173,0.20716340122176002,1.2673693265568569,2.2541414626134326,0.8682257367908259,2.687569083877,1.9856718560741589,2.424336746700295,1.6520128400513783,2.5440970955391435
AS,New_AS_039.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_039.wav,resumen_h_media_std_q90_max,0.4256755597424676,0.01891311176106797,0.3927696797798772,0.3367594035783553,0.39560034083623935,0.1172723464867307,0.5850560093236469,0.8232034761151635,0.09548611623305447,0.8328089071376966,0.6754787342179701,0.8517622234999275,0.37106529936632016,1.092421153690284,1.087075839163125,0.02313579835832357,0.962474500486425,0.9053756740278127,0.94195506589165,0.2539781650410314,1.3255806005094402,2.2210774963802784,0.8875640615360978,2.345847101710889,1.9736172246997643,2.4014974577566273,1.5932048068932316,2.786421037933592
AS,New_AS_040.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_040.wav,resumen_h_media_std_q90_max,0.43760208501177694,0.021033867849525104,0.39167881235081015,0.333842896846725,0.40011768346772425,0.12118972321287652,0.5762520029937007,0.8698009482820307,0.10128023017252474,0.8165443455277848,0.672524540404524,0.882156806437071,0.38442180964178263,1.0773652750099452,1.0370229151466874,0.021216056030831817,0.9134434878672534,0.8640821547647127,0.9096882449674457,0.17918575108291926,1.2264020937559723,2.3761748774137064,0.8903643345800776,2.326345046218937,2.0014720298699675,2.4367209655571114,1.6487586162566248,2.7364373835464275
