clase,archivo,ruta,variante_deep_onmf,F_001,F_002,F_003,F_004,F_005,F_006,F_007,F_008
AS,New_AS_028.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_028.wav,sbv_media_log,0.8122724549258485,0.005192834745832491,0.29929365967329324,0.5392409839607762,1.0014071095533474,0.049014323285330424,0.5347333631482372,0.09336010928042131
AS,New_AS_029.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_029.wav,sbv_media_log,0.8356829861442994,0.0020709613218576894,0.31745076842800113,0.5569377439660378,0.9718070377258614,0.045790344709990737,0.5301255538916841,0.09816940350259086
AS,New_AS_030.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_030.wav,sbv_media_log,0.7541967582303789,0.003754394654865955,0.30922592945443644,0.6035248437506018,1.0514945407803236,0.04742443960500359,0.5086782106472851,0.0825366462890355
AS,New_AS_031.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_031.wav,sbv_media_log,0.6979177280584621,0.0035217751783035624,0.314512143597324,0.6118205195934868,0.9724849671112455,0.0550445498426293,0.5400752425443563,0.09713604181038628
AS,New_AS_032.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_032.wav,sbv_media_log,0.830349267053797,0.001738155461929638,0.309703738369394,0.6303833189449481,1.0678188381336304,0.03899483191597678,0.5056279620051762,0.10502035429927373
AS,New_AS_033.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_033.wav,sbv_media_log,0.8220035969823887,0.003698992208794251,0.35624833054437177,0.572899216645959,1.0444866572420852,0.06743009269351201,0.5474696964049579,0.09638907565172064
AS,New_AS_034.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_034.wav,sbv_media_log,0.8003270676557167,0.0027578151958099666,0.2923506819622554,0.5472706486651115,0.9716005558952356,0.05338519210544233,0.5501451367426603,0.09742503264551
AS,New_AS_035.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_035.wav,sbv_media_log,0.7690703840373357,0.005047810659573275,0.27956573018712266,0.6890350502751406,0.980283029868744,0.07557127813587995,0.4147677474160393,0.07779265214617948
AS,New_AS_036.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_036.wav,sbv_media_log,0.7238171847393132,0.0052581170954416,0.3335326920472359,0.6028305207947157,1.0022442614501146,0.0575191727450027,0.537923452467495,0.09571328818198332
AS,New_AS_037.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_037.wav,sbv_media_log,0.7392031936086033,0.005827836091983328,0.326173040900448,0.6040045711119487,0.9910007079467954,0.05306570866366078,0.46734684610878535,0.1091815241591674
AS,New_AS_038.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_038.wav,sbv_media_log,0.8083983475467315,0.002290828280743385,0.3136937785652551,0.6403330882470866,1.0756561630297805,0.0685795508091644,0.5211689789417373,0.09911821273990529
AS,New_AS_039.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_039.wav,sbv_media_log,0.8241526693960154,0.003641844054603587,0.315355417121822,0.6181934741208739,1.0111184948361664,0.0610245968690018,0.5244870838186423,0.08502112347177912
AS,New_AS_040.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_040.wav,sbv_media_log,0.7527744011230564,0.0025045074786302977,0.3093090815457905,0.6119232341729479,0.9927430083148016,0.0590489375081875,0.527942376060562,0.08055724798183547
AS,New_AS_041.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_041.wav,sbv_media_log,0.7916087451187579,0.0049004878007286165,0.31191822044848255,0.6829929425505747,1.0022649037216615,0.04813457006434626,0.47556495856159353,0.10273294164859599
AS,New_AS_042.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_042.wav,sbv_media_log,0.7617957970074017,0.006242317584591068,0.3222762525941053,0.5650597696894836,1.0028268759055954,0.04266825111320509,0.5391972690741013,0.1053759138269183
AS,New_AS_043.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_043.wav,sbv_media_log,0.7502832523878833,0.004275335515079041,0.26557705023584577,0.5853766002385541,1.060789100671164,0.04677076028907933,0.4912938771593055,0.1107439814604403
AS,New_AS_044.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_044.wav,sbv_media_log,0.8543160164959985,0.0014584923597658075,0.32095244372056114,0.6189064287150552,1.061039822283226,0.04813666512173592,0.5052629073246672,0.07572029513480942
AS,New_AS_045.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_045.wav,sbv_media_log,0.8292569291227057,0.004234236564521049,0.27403763394369524,0.5843586282195469,1.0381347275422632,0.05201692024724585,0.512577153425555,0.10432739723656008
AS,New_AS_046.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_046.wav,sbv_media_log,0.7690415170761656,0.0025038149519283747,0.31703119873914665,0.6532595956958301,0.9917724980843098,0.05597397726619254,0.5116865039695785,0.0901571400563068
AS,New_AS_047.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_047.wav,sbv_media_log,0.8135331890825213,0.00506860010738338,0.3352124943685114,0.6526763554648145,0.9624826913246095,0.051913697197994976,0.46191742896593496,0.08628926396288598
AS,New_AS_048.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_048.wav,sbv_media_log,0.7283412425034724,0.004889234933659466,0.2524140052958724,0.5300657854631131,0.944686997306685,0.043775452092910276,0.40913034500058443,0.08447254418139327
AS,New_AS_049.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_049.wav,sbv_media_log,0.4662679708876044,0.0016106217950148088,0.12073580835831665,0.31618598557380106,0.6988639897166212,0.0032228843444976206,0.6467206221856423,0.010271114453516568
AS,New_AS_050.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_050.wav,sbv_media_log,0.3769892428477141,0.0015078457648868729,0.16859262720398804,0.27941160057108066,0.49110821161437823,0.002772925313800595,0.726479623120511,0.01771618603178311
AS,New_AS_051.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_051.wav,sbv_media_log,0.34707124896871266,0.0013969155743268457,0.18893356981957615,0.2885990585119489,0.4686246937108966,0.007332184962327821,0.6570374626011045,0.010798748903982327
AS,New_AS_052.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_052.wav,sbv_media_log,0.32286374846874993,0.001615485406426683,0.2074215793851703,0.2128198226928197,0.4491330382536338,0.009279609419276294,0.7521071360364208,0.016055166295400165
AS,New_AS_053.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_053.wav,sbv_media_log,0.24943315130943314,0.001672176585076148,0.12487809852883368,0.21770829691151813,0.44210446452953156,0.0047976203298503465,0.6640106602664617,0.02000040930672422
AS,New_AS_054.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_054.wav,sbv_media_log,0.31614419964106605,0.0015604417997465438,0.15354769444446537,0.28947348686530444,0.39526074629055313,0.0052224598255813165,0.5795374873258916,0.021087651477561854
AS,New_AS_055.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_055.wav,sbv_media_log,0.2681427113368624,0.0014489718770239592,0.1664309308520104,0.2939220113119548,0.6131507712231945,0.002390281172103381,0.5246807259224152,0.02006495012705972
AS,New_AS_056.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_056.wav,sbv_media_log,0.21318248949623594,0.0015927308379197983,0.1937275830735935,0.23546548180381624,0.47490355842916643,0.0032956800299465084,0.7724678368054897,0.026337692877725288
AS,New_AS_057.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_057.wav,sbv_media_log,0.14678426617502238,0.001590486537565301,0.15804721966429922,0.23894756133836081,0.5065127600880658,0.0036092585132303633,0.6398847533318909,0.03435392243249603
AS,New_AS_058.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_058.wav,sbv_media_log,0.31785979023526045,0.001589146345122159,0.11393250309041149,0.24908074376390157,0.49516395398358576,0.004795070645337556,0.6220696085988086,0.019065297033801814
AS,New_AS_059.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_059.wav,sbv_media_log,0.2686525334681043,0.0013730374077691922,0.18353627630565011,0.19124029075841825,0.3978206467622609,0.005044781341863029,0.6575703779012051,0.0281722911576182
AS,New_AS_060.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_060.wav,sbv_media_log,0.26632257673519133,0.0016174664166691654,0.1734937357545339,0.21240796111995483,0.3972403364959371,0.005230616363179232,0.7185522431381555,0.029572541664558194
AS,New_AS_061.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_061.wav,sbv_media_log,0.2936458465679826,0.0015876633109392759,0.13020075291729546,0.22874672827321146,0.435486886746263,0.002675925430805221,0.554744064306052,0.01054225377180863
AS,New_AS_062.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_062.wav,sbv_media_log,0.44757366458644393,0.0012957693068805277,0.15000496899364035,0.29910231931250836,0.6049596883958681,0.002884504880498524,0.701406302585776,0.022645959283314573
AS,New_AS_063.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_063.wav,sbv_media_log,0.3319016636970186,0.0023145191997471655,0.14640839690007115,0.2749529176550167,0.5117578402541226,0.004913060370951901,0.7454693601466145,0.030280655210616847
AS,New_AS_064.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_064.wav,sbv_media_log,0.2924064585790893,0.0013312817792054351,0.16917773366526587,0.22399244540891738,0.558604109480925,0.0039329979821008795,0.7168791222268472,0.013401572414531507
AS,New_AS_065.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_065.wav,sbv_media_log,0.3407581887848098,0.0015213191053187539,0.15879799849528622,0.2758846379687627,0.6365846563441055,0.0024974471122710916,0.5616574162439456,0.019528161129971102
AS,New_AS_066.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_066.wav,sbv_media_log,0.36114621929993523,0.0014456059198736213,0.15292374991124894,0.2694034131801567,0.5460725469651918,0.0027325831815379325,0.7074210310958252,0.023878339998011897
AS,New_AS_067.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_067.wav,sbv_media_log,0.34780344942679303,0.001520344652777335,0.16680957910919045,0.2471211599617413,0.5619873770480338,0.004992144208081175,0.6437081564108571,0.02042719222299379
AS,New_AS_068.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_068.wav,sbv_media_log,0.468548191834405,0.0012770016670609816,0.1535205849044335,0.278997417380038,0.6223988989002507,0.0017689916623021894,0.7826007328032462,0.010649331326275794
AS,New_AS_069.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_069.wav,sbv_media_log,0.37304052215227634,0.0014201342956289896,0.15113869070252436,0.40661759664055286,0.5762472500627529,0.004674393789868394,0.5295507293923004,0.014007820121516735
AS,New_AS_070.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_070.wav,sbv_media_log,0.3814576670252789,0.0014884645612496922,0.12506438199123385,0.26616509817272616,0.46704921243177816,0.003979929329417889,0.7094360920364037,0.01412521936304177
AS,New_AS_071.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_071.wav,sbv_media_log,0.2614107487865451,0.0013973445151410115,0.16972544853740773,0.36154032490776733,0.5119745162225174,0.003756005703763787,0.5539017636210425,0.01857689752555087
AS,New_AS_072.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_072.wav,sbv_media_log,0.36241814426215463,0.0014269935319370537,0.1696583902304898,0.3468931640632262,0.45965689236934926,0.005134964527964031,0.6269263157621365,0.018329380971240587
AS,New_AS_073.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_073.wav,sbv_media_log,0.34501121449505506,0.0014443937885218376,0.19304863147716939,0.35567304244026915,0.5766208882741112,0.0018417183654804341,0.5998835625505521,0.025857603401116213
AS,New_AS_074.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_074.wav,sbv_media_log,0.254949715017102,0.0014822934835202605,0.23139497901501077,0.25463177793979336,0.5086444020554137,0.009175472637960128,0.7647367266414706,0.015844436402957827
AS,New_AS_075.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_075.wav,sbv_media_log,0.3875687244176954,0.0015187906865145578,0.11468283995651081,0.3924594450232385,0.6577076418761906,0.0008097363573679225,0.5431363054176205,0.017717719324192388
AS,New_AS_076.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_076.wav,sbv_media_log,0.444769931411502,0.0015835883117091482,0.1457980356857571,0.3814828421348965,0.4494868581846138,0.002323845633661175,0.6294857744397712,0.009731756052548437
AS,New_AS_077.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_077.wav,sbv_media_log,0.7428106054759168,0.0038883096899597716,0.28053227799623653,0.6263653017222969,1.0511455166356756,0.058092778707317834,0.5387586419846813,0.09562005309395759
AS,New_AS_078.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_078.wav,sbv_media_log,0.8157307094337494,0.004099472114348716,0.30330502513111474,0.6541731268978768,1.086694281890868,0.06277115367421861,0.5106994222843875,0.09844093350541654
AS,New_AS_079.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_079.wav,sbv_media_log,0.8244162901734703,0.0028216036813854934,0.2822968291077007,0.5777418823849926,1.067162691006336,0.05207562889429632,0.5704018517067824,0.11451074117448529
AS,New_AS_080.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_080.wav,sbv_media_log,0.7751842389848573,0.004867599043127552,0.2633250660366808,0.6744722647705702,0.9706362204020206,0.06082796812145962,0.40777589639695094,0.0896959649790053
AS,New_AS_081.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_081.wav,sbv_media_log,0.8169746919981802,0.0055900101559863595,0.27994184480998324,0.6754172646871162,0.9907155365636275,0.047874426251777284,0.4490330388617858,0.08764801606566204
AS,New_AS_082.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_082.wav,sbv_media_log,0.7603000105624846,0.005773156437958244,0.339101888837806,0.5804966856682309,0.9902828695070743,0.05093882961505527,0.5157518413984178,0.08733115427143928
AS,New_AS_083.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_083.wav,sbv_media_log,0.7099972644350454,0.003826950736229455,0.27998197590615675,0.5616662738397865,0.9686882916223616,0.04962027896709885,0.562552751324875,0.09624803202215479
AS,New_AS_084.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_084.wav,sbv_media_log,0.854758142438237,0.0038250734931922856,0.33765643735779655,0.6086132857099985,1.0448143143837254,0.054476655637041856,0.5044306084954049,0.09488736792214852
AS,New_AS_085.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_085.wav,sbv_media_log,0.8407140167896627,0.002495991502894952,0.34234187909887664,0.6339721609513592,1.0146572083848573,0.04041040679333999,0.4975528362495647,0.09391700305349458
AS,New_AS_086.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_086.wav,sbv_media_log,0.7977519895176692,0.0029221809019252956,0.25992127935814097,0.6151115376463302,0.9915343004729888,0.0509954322568138,0.49582199556249323,0.10219221130915333
AS,New_AS_087.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_087.wav,sbv_media_log,0.7825327050170894,0.002079039160112233,0.26757056188299094,0.5749330526224443,1.0038163860794442,0.03637139508615637,0.5520223819237808,0.10150602298449232
AS,New_AS_088.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_088.wav,sbv_media_log,0.7509257444159881,0.00740513789078434,0.362267037314587,0.6635005256781322,1.0306299296153638,0.05628654019640726,0.4655702860011822,0.09558624560786308
AS,New_AS_089.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_089.wav,sbv_media_log,0.6834078414243491,0.00798705905348385,0.311510192941409,0.6784859828300034,1.0175093474595067,0.05568863222238097,0.4606958904562213,0.071894426143925
AS,New_AS_090.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_090.wav,sbv_media_log,0.8553466688444368,0.0041672466354212255,0.2952592873860819,0.6480920751643016,1.0662500459436175,0.04735078107352386,0.4933943290658203,0.09338856200529214
