indice_interno,clase,archivo,distribucion,error_final,forma_w_final,forma_h3,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_1_segundos,capa_2_rango,capa_2_error,capa_2_ortogonalidad_h,capa_2_segundos,capa_3_rango,capa_3_error,capa_3_ortogonalidad_h,capa_3_segundos
22,N,New_N_023.wav,8-5-3,0.3544638349000125,126x3,3x212,8,0.095950847513929,0.3276764190105886,0.0106164999997417,5,0.2980523254068642,0.2100971843047369,0.0037565999991784,3,0.383796076241457,0.1418993428882751,0.0034248000010848
23,N,New_N_024.wav,8-5-3,0.2729462753500743,126x3,3x212,8,0.0839292767659416,0.3602148205590214,0.0105203999992227,5,0.2353629818442207,0.2120801180217602,0.0037593000015476,3,0.4379810982773453,0.1722553048173006,0.0034230999990541
24,N,New_N_025.wav,8-5-3,0.3246010986898731,126x3,3x212,8,0.0835188337608542,0.3574608635881132,0.0099856999986513,5,0.3278581117584727,0.2652742898437192,0.003838499997073,3,0.4334234826772488,0.2010302571788093,0.0048558999988017
25,N,New_N_026.wav,8-5-3,0.3004913363030397,126x3,3x212,8,0.0827354571675621,0.3636999016719633,0.0106821000008494,5,0.275146795862837,0.2065541747886369,0.0051027999979851,3,0.3427660456489922,0.1694453973404091,0.0034950999979628
26,N,New_N_027.wav,8-5-3,0.3584394031066875,126x3,3x212,8,0.0747702091410391,0.2563748222376744,0.009916000002704,5,0.2307249875034505,0.1684930223757333,0.0037826000007044,3,0.4476884699562929,0.1749416060823043,0.0034402999990561
27,N,New_N_028.wav,8-5-3,0.2988975633260562,126x3,3x212,8,0.0714445510250728,0.3373175464834758,0.0103970000018307,5,0.278834697015531,0.2044868193058135,0.0037847999992663,3,0.5343849302298388,0.2377639170031094,0.0035109999989799
28,N,New_N_029.wav,8-5-3,0.2847554221074167,126x3,3x212,8,0.0780857801449606,0.2911646381938689,0.010715500000515,5,0.2111921748080741,0.2163860687850884,0.004372900002636,3,0.3121541014480419,0.1784866454434275,0.0040012999997998
29,N,New_N_030.wav,8-5-3,0.3792700443476285,126x3,3x212,8,0.0713492888490909,0.2694424965979922,0.0101149000001896,5,0.3259172067033545,0.1671097922969479,0.0041130999998131,3,0.4386872280382806,0.1422114704915849,0.0040174999994633
30,N,New_N_031.wav,8-5-3,0.2720365799281498,126x3,3x212,8,0.0626871399968544,0.3754558116617995,0.0092151000026206,5,0.3005944863538615,0.2327913925478258,0.0050717999984044,3,0.4656903640479735,0.2202575670745645,0.0034921000005851
31,N,New_N_032.wav,8-5-3,0.3437316342843706,126x3,3x212,8,0.0823811961501881,0.3076052261624881,0.0097210999992967,5,0.3113348372088837,0.1980977140912855,0.0037439000006997,3,0.4278480860928079,0.1668053666564838,0.0034064000028593
32,N,New_N_033.wav,8-5-3,0.2581009614596329,126x3,3x212,8,0.0739773565081626,0.3721426028639669,0.0097045000002253,5,0.3343787306655632,0.199394043967241,0.0037478999984159,3,0.4972895373900916,0.1920012732304068,0.0034133000008296
33,N,New_N_034.wav,8-5-3,0.3585713907469764,126x3,3x212,8,0.0723055656454908,0.3231001834951792,0.0098008000022673,5,0.294289343719184,0.165659450222606,0.0037430000011227,3,0.4928471283504785,0.1642522482530151,0.0035822999998345
34,N,New_N_035.wav,8-5-3,0.3329097686992338,126x3,3x212,8,0.0715118510281918,0.2672908680083636,0.0091332999982114,5,0.2775827192453793,0.200749784023557,0.0039886999984446,3,0.3487272804504573,0.2068590088706655,0.0041703999995661
35,N,New_N_036.wav,8-5-3,0.3424250950477231,126x3,3x212,8,0.0645382224490688,0.2857230609993706,0.0090218000004824,5,0.2942893784347271,0.1877527659219093,0.0050286000005144,3,0.4660666286316122,0.2018286042122721,0.0036309999995864
36,N,New_N_037.wav,8-5-3,0.2688994247702618,126x3,3x212,8,0.0549996847503768,0.3223115646049282,0.0093381999977282,5,0.2367540622108809,0.1158589447488675,0.0045552999981737,3,0.4420652799952485,0.0862396401471993,0.0034623999999894
37,N,New_N_038.wav,8-5-3,0.296557105709824,126x3,3x212,8,0.0608666718952851,0.3559276972341503,0.0102934999995341,5,0.301576771815184,0.1509669714581722,0.0037755999983346,3,0.4360584417723745,0.1822692056947805,0.0035418999977991
38,N,New_N_039.wav,8-5-3,0.3271917491695719,126x3,3x212,8,0.0506522342317653,0.411589022188521,0.0104769999998097,5,0.2232057449550764,0.1683890090965943,0.0039329999999608,3,0.3947622848304486,0.1988968899401032,0.0034291000010853
39,N,New_N_040.wav,8-5-3,0.2733962629627148,126x3,3x212,8,0.0454081255847425,0.360421189437979,0.009188299998641,5,0.2491450668360734,0.1866151315778756,0.0042744999991555,3,0.4612742925383426,0.0947608444961919,0.0043313999995007
40,N,New_N_041.wav,8-5-3,0.3141033620825026,126x3,3x212,8,0.0752296838380824,0.3971567895453086,0.0089934000025095,5,0.1994808198629984,0.1724997508409435,0.0049948999985645,3,0.4318102939088445,0.1381224863994216,0.0034921000005851
41,N,New_N_042.wav,8-5-3,0.3441543854976633,126x3,3x212,8,0.0609646208776096,0.4104310094557724,0.0091739000017696,5,0.1648450076776279,0.2225290826232371,0.0044741999990947,3,0.3636846456828457,0.1961168998813227,0.003484799999569
42,N,New_N_043.wav,8-5-3,0.3565728828895524,126x3,3x212,8,0.0705877353953372,0.3610171706362725,0.010368200000812,5,0.1415119050705196,0.1042077288593504,0.0037446000023919,3,0.4817889848374475,0.10447303367917,0.0034064000028593
43,N,New_N_044.wav,8-5-3,0.3514843294697145,126x3,3x212,8,0.0621291531740679,0.3282572841151602,0.0104800000008253,5,0.2603431271248544,0.1337834891087211,0.0037460999992617,3,0.5113338830729247,0.1240010839385407,0.0041069999970204
44,N,New_N_045.wav,8-5-3,0.3040465035351524,126x3,3x212,8,0.0739694479311057,0.3699209754059905,0.0166529000016453,5,0.2370548665768048,0.1849355758317455,0.0051512999998521,3,0.4008819846789684,0.1543134380987153,0.003478400001768
45,N,New_N_046.wav,8-5-3,0.3124546457112713,126x3,3x212,8,0.07317739656042,0.3212084264250496,0.0117641999968327,5,0.2174653546303967,0.1784550004275575,0.0038419999982579,3,0.4405528176388128,0.1355812011560247,0.0034674000016821
46,N,New_N_047.wav,8-5-3,0.2546829803358718,126x3,3x212,8,0.0688903577344782,0.3419359931392822,0.0102230000011331,5,0.3084970442821561,0.1428264188760583,0.0039490000017394,3,0.488874367337677,0.1324352291588108,0.003550700002961
47,N,New_N_048.wav,8-5-3,0.2651755207522594,126x3,3x212,8,0.0616208778479015,0.3783979292471774,0.0093378000019583,5,0.2228931702575853,0.2080026808234878,0.0058677999986684,3,0.307190672927947,0.1234629473589005,0.0041080000009969
48,N,New_N_049.wav,8-5-3,0.2423454259603126,126x3,3x212,8,0.0570796606290441,0.371195202174668,0.0129879000014625,5,0.3178300135586438,0.1814084336646059,0.0039753999990352,3,0.5289005586360381,0.1991289896061836,0.0035468999994918
49,N,New_N_050.wav,8-5-3,0.2318633378193876,126x3,3x212,8,0.0579645864198218,0.4164415488595184,0.0116507000020646,5,0.1544861603710972,0.28276795071992,0.0042552999984764,3,0.40293818361394,0.2668918432407475,0.0060840000005555
50,N,New_N_051.wav,8-5-3,0.2484255153428116,126x3,3x212,8,0.0677676702505273,0.3600175064698918,0.0098373999971954,5,0.2155271790702498,0.1962611120724818,0.0069918000008328,3,0.5414876608840656,0.2449649435947009,0.0036825000024691
51,N,New_N_052.wav,8-5-3,0.3548595559576371,126x3,3x212,8,0.0679753711839758,0.381336892538147,0.0125440000010712,5,0.228762122961051,0.1877545815158978,0.003867800001899,3,0.4034637999409239,0.1798681647459878,0.003621199997724
52,N,New_N_053.wav,8-5-3,0.2127032335139758,126x3,3x212,8,0.0750021253477034,0.3679218617592922,0.0113366000005044,5,0.1412367743380222,0.138932877970734,0.0046948000017437,3,0.4571255557538666,0.168061558543609,0.0064985999997588
53,N,New_N_054.wav,8-5-3,0.2885729851476049,126x3,3x212,8,0.0626372267524579,0.382054705086816,0.0100740999987465,5,0.2213947003007726,0.188275318666019,0.0039895000008982,3,0.3970816278545084,0.1682986455220491,0.0034823999994841
54,N,New_N_055.wav,8-5-3,0.2844261212396075,126x3,3x212,8,0.0695735299392569,0.3530517998236427,0.0141188000015972,5,0.1827872723443589,0.1561851818673539,0.0057181000011041,3,0.3291223126432178,0.1286809310785346,0.0045301999998628
55,N,New_N_056.wav,8-5-3,0.3030225758591122,126x3,3x212,8,0.0682679387952124,0.4046470803218222,0.0092689000011887,5,0.2036382573810484,0.1689420350527293,0.0066774000006262,3,0.4588844149074461,0.1628457861714224,0.0036035000011906
56,N,New_N_057.wav,8-5-3,0.3463423734758651,126x3,3x212,8,0.0625045154739924,0.399260871077991,0.0101384000008692,5,0.1857911333360251,0.1354907534137822,0.0038090999987616,3,0.3714928390514446,0.1617549046135288,0.0034278999992238
57,N,New_N_058.wav,8-5-3,0.3691222473951016,126x3,3x212,8,0.0690014487597289,0.375010253369972,0.0104873999989649,5,0.2696376766534741,0.1480629630707073,0.0041937999994843,3,0.4918757407985629,0.1109033156347484,0.0042093000010936
58,N,New_N_059.wav,8-5-3,0.269481231359766,126x3,3x212,8,0.058670120934375,0.3193202761348232,0.0091997999988961,5,0.1334433059810819,0.1912563181922679,0.0038864000016474,3,0.4092567809150054,0.2155443652201237,0.0038531000027433
59,N,New_N_060.wav,8-5-3,0.2754265639979941,126x3,3x212,8,0.0664653937569741,0.3355898242694449,0.0094957000001159,5,0.2393537626086866,0.1669895392973307,0.0039431000004697,3,0.4828622335377475,0.1247052593364794,0.0038831000019854
60,N,New_N_061.wav,8-5-3,0.359319878416162,126x3,3x212,8,0.0633741912259482,0.399170089335732,0.0091828999975405,5,0.1492550671079896,0.1355592312213133,0.0044687999979942,3,0.3502390384616919,0.0874664248047855,0.0034454999986337
61,N,New_N_062.wav,8-5-3,0.342797012998277,126x3,3x212,8,0.0612574794125909,0.4095238582932707,0.0094279000004462,5,0.2239228195745612,0.2029914049517834,0.0040697000004001,3,0.4166480049611724,0.2103947993010707,0.0034335000018472
62,N,New_N_063.wav,8-5-3,0.2650075490600272,126x3,3x212,8,0.0549692351613926,0.3768218564211394,0.0095392000002902,5,0.2485361353865855,0.1567239870016071,0.0037689999990107,3,0.4587382603631655,0.1046920018863004,0.0034455999993951
63,N,New_N_064.wav,8-5-3,0.2619442111199797,126x3,3x212,8,0.0650620534785468,0.4113080735639833,0.0107419999985722,5,0.2292486641897873,0.2245634240230887,0.0038614000004599,3,0.4295644376648289,0.2105054515053759,0.0034226999996462
64,N,New_N_065.wav,8-5-3,0.3656102161764378,126x3,3x212,8,0.0639927913068519,0.3417760075019065,0.0099799999989045,5,0.2618558172870035,0.1481487011577664,0.003751000000193,3,0.4375156698257834,0.1619989693304334,0.0036963999991712
65,N,New_N_066.wav,8-5-3,0.3360778614963833,126x3,3x212,8,0.0671257738287398,0.3451974514510706,0.0091119999997317,5,0.1385375152479836,0.193788444854737,0.0037382000009529,3,0.4192090661863467,0.2702466398032743,0.0043838999990839
66,N,New_N_067.wav,8-5-3,0.1859157633305752,126x3,3x212,8,0.0541621696342104,0.4594918546217653,0.0091068000001541,5,0.1502442492890995,0.2423939704550542,0.0044482999983301,3,0.4450647146120447,0.2161122039717245,0.0034801000001607
67,N,New_N_068.wav,8-5-3,0.2738532241395472,126x3,3x212,8,0.0610889990344662,0.4746011453101219,0.0093673999981547,5,0.1665841972160938,0.2235192575982664,0.0042714999981399,3,0.4151335556415704,0.1866196053277217,0.0034548000003269
68,N,New_N_069.wav,8-5-3,0.3635874038720544,126x3,3x212,8,0.0669558078571294,0.3648048115401585,0.0109605999969062,5,0.1825309462467521,0.2066554866876872,0.0042966000000888,3,0.2993378439896625,0.1848980241843724,0.0046300000030896
69,N,New_N_070.wav,8-5-3,0.2723863053865735,126x3,3x212,8,0.088762363341073,0.3469476737043986,0.0102816999969945,5,0.2157188010541647,0.1979094322775621,0.004539500001556,3,0.386060017381696,0.1566531014268031,0.0037068999990879
70,N,New_N_071.wav,8-5-3,0.2373533165613058,126x3,3x212,8,0.070462673405313,0.3725272297887967,0.0090440000021772,5,0.2399564169453269,0.2207267409969583,0.0037353000006987,3,0.3769038586687506,0.2371816321900114,0.0044730999979947
71,N,New_N_072.wav,8-5-3,0.2630975071587592,126x3,3x212,8,0.0623166018112098,0.3195162512272631,0.0092698999978892,5,0.2221974643828831,0.2363014272102761,0.0046528999992005,3,0.3900867542236693,0.1659352541063238,0.0034525999981269
72,N,New_N_073.wav,8-5-3,0.3056434924485485,126x3,3x212,8,0.0644208448473606,0.3497164540009051,0.0099125000015192,5,0.2540070611445825,0.1347553665630105,0.0037604000026476,3,0.391561043336644,0.1699682732413487,0.0034249999989697
73,N,New_N_074.wav,8-5-3,0.2573732539704443,126x3,3x212,8,0.0725906994240314,0.34448796901327,0.0097187999999732,5,0.3312236479745919,0.1445197222383063,0.004003999998531,3,0.508275551468218,0.1182652798557749,0.0045979999995324
74,N,New_N_075.wav,8-5-3,0.4165021339287582,126x3,3x212,8,0.0740873254325636,0.3722017991358762,0.010145399999601,5,0.2403917873516722,0.2113806430165376,0.0038227000004553,3,0.4921455052076879,0.2124895789471499,0.0034455000022717
75,N,New_N_076.wav,8-5-3,0.2747263292052471,126x3,3x212,8,0.0755461012798306,0.3389208653967521,0.0089234000006399,5,0.2497209726028223,0.1578407920287652,0.003729399999429,3,0.447549822686862,0.1815364244433372,0.0059903000001213
76,N,New_N_077.wav,8-5-3,0.2525860941822553,126x3,3x212,8,0.0613050370356732,0.3240082786335497,0.0089737999987846,5,0.3577792119161265,0.2765220159414093,0.0047995000022638,3,0.3859899796634856,0.2483180993231419,0.0034627999993972
77,N,New_N_078.wav,8-5-3,0.2533033749576351,126x3,3x212,8,0.0615901648380974,0.3699547921724292,0.0097060999978566,5,0.1902892779958208,0.1760181844531608,0.0037646999990101,3,0.2662624597054857,0.1568491269848391,0.0034046000000671
78,N,New_N_079.wav,8-5-3,0.3643740796156969,126x3,3x212,8,0.0797211454827688,0.3245379838165486,0.0103114999983517,5,0.3362083820035915,0.176950533967001,0.004107799999474,3,0.4407372060587661,0.1508007357138835,0.0034422999997332
79,N,New_N_080.wav,8-5-3,0.2972247972646455,126x3,3x212,8,0.0769637070646387,0.306442872309249,0.0100572999981523,5,0.235867472986508,0.1482692128969179,0.0050843999997596,3,0.4223235775149198,0.155534705514887,0.0034746999990602
80,N,New_N_081.wav,8-5-3,0.2323584765771397,126x3,3x212,8,0.0558265493371879,0.367883306225601,0.0091156000016781,5,0.2833197360160966,0.2444835876968263,0.0037305999976524,3,0.4709978851248864,0.2851393209749091,0.0041161000008287
81,N,New_N_082.wav,8-5-3,0.3250408719053351,126x3,3x212,8,0.0705911575470605,0.324496173061099,0.0091664000028686,5,0.2777176797943604,0.1842920403793758,0.0046794000008958,3,0.3699145493712419,0.1541490409088946,0.0034899999991466
82,N,New_N_083.wav,8-5-3,0.2417076222497585,126x3,3x212,8,0.0753085179235597,0.297629680990208,0.0091105999999854,5,0.3352745655151432,0.1952571641162202,0.0047035999996296,3,0.4501180698067087,0.2160331709900562,0.0034635000010894
83,N,New_N_084.wav,8-5-3,0.3045282780635127,126x3,3x212,8,0.0676811458929028,0.3416370811014219,0.0101939999985916,5,0.1881375335190262,0.1137217698860188,0.0037502999985008,3,0.4127365189859652,0.1387431338220692,0.0034182000017608
84,N,New_N_085.wav,8-5-3,0.2396358958932763,126x3,3x212,8,0.0710337394425424,0.3705412368033699,0.0102155999993556,5,0.2101119452827587,0.235899091844241,0.0037403999995149,3,0.3517426506297034,0.183352403198357,0.0034039000020129
85,N,New_N_086.wav,8-5-3,0.2076056308514498,126x3,3x212,8,0.0614726545159819,0.4328035036495533,0.0101912999998603,5,0.2329798433377329,0.2697798868689082,0.0043268000008538,3,0.439118385245124,0.2300349837295897,0.0035546999970392
86,N,New_N_087.wav,8-5-3,0.2566034729529731,126x3,3x212,8,0.0772181763757338,0.3575910124636267,0.008993499999633,5,0.268694179910027,0.2387288309476126,0.0038365000000339,3,0.4233968840872029,0.2211969883706349,0.0046210000000428
87,N,New_N_088.wav,8-5-3,0.2557889469330713,126x3,3x212,8,0.0652040710178334,0.3750791262320488,0.0092188999988138,5,0.2992019823252657,0.2126937298608981,0.0050967999995918,3,0.4757699232020049,0.2125656560153195,0.0034567000002425
88,N,New_N_089.wav,8-5-3,0.2426178492829193,126x3,3x212,8,0.065304141483864,0.3670259202255235,0.0097531000028538,5,0.2339637645556183,0.1954620493349568,0.0037407999989227,3,0.508221086900076,0.2108247040555264,0.00340480000159
89,N,New_N_090.wav,8-5-3,0.2736050388585974,126x3,3x212,8,0.0639241687519421,0.3825687550698197,0.0101608000004489,5,0.267758633771772,0.2431735615452361,0.0037704999995185,3,0.4736925482800225,0.2523196345893215,0.0034169999998994
90,N,New_N_091.wav,8-5-3,0.2701312894908237,126x3,3x212,8,0.0707662810539128,0.3589156338245863,0.011084199999459,5,0.2634609389113467,0.2673909518719579,0.003768200000195,3,0.4996632100793863,0.3050876379668971,0.003410299999814
91,N,New_N_092.wav,8-5-3,0.2459060048223236,126x3,3x212,8,0.0753739438057088,0.365230675059443,0.0093113000002631,5,0.2303703831277545,0.2203725038271538,0.0038261000008787,3,0.4342003985124975,0.1603734658792684,0.0044969000009587
92,N,New_N_093.wav,8-5-3,0.2457240451062539,126x3,3x212,8,0.07019324398959,0.3545340639490741,0.0091692999994847,5,0.2353031343425339,0.1594738492825847,0.0056440999978804,3,0.489751447245158,0.1366216929595804,0.0034659000011743
93,N,New_N_094.wav,8-5-3,0.2889308485850412,126x3,3x212,8,0.0762982239387534,0.3723724639378197,0.010858300000109,5,0.2845815521370478,0.2122693150931828,0.0037793999981659,3,0.4962648734069537,0.2235780608891878,0.0034240999993926
94,N,New_N_095.wav,8-5-3,0.2599008157682078,126x3,3x212,8,0.0764398217308949,0.4160091981471507,0.0100349999993341,5,0.2789383732521882,0.2469637934995751,0.003756300000532,3,0.4276116409064567,0.2683184107787938,0.0034075000003213
95,N,New_N_096.wav,8-5-3,0.2289756012445854,126x3,3x212,8,0.0682709801094826,0.3144664777663529,0.0097510000014153,5,0.1968124029106667,0.2055257523014574,0.0037507999986701,3,0.4017424246062425,0.1854800008025073,0.0035242000012658
96,N,New_N_097.wav,8-5-3,0.3162030313071647,126x3,3x212,8,0.070662110673018,0.3770728182966126,0.009077900002012,5,0.2263475929021683,0.1830937933587161,0.004045199999382,3,0.3645198971121202,0.1965041099469916,0.0041714999970281
97,N,New_N_098.wav,8-5-3,0.2784076343877534,126x3,3x212,8,0.0695365339840489,0.3504382931275698,0.0092577000032179,5,0.2122770699144651,0.244510991756005,0.005085599997983,3,0.4423295729031352,0.2347305520149767,0.0034611000010045
98,N,New_N_099.wav,8-5-3,0.3249291511382732,126x3,3x212,8,0.0752826139765544,0.3453536581297891,0.0090634000007412,5,0.2101709900993342,0.1926166483779335,0.0044374999997671,3,0.3718787402652752,0.1425193578239499,0.0034579999992274
99,N,New_N_100.wav,8-5-3,0.2890963526138465,126x3,3x212,8,0.0561140184198988,0.3583375250210216,0.0100984999990032,5,0.1222212661277288,0.2122419050497987,0.0039705999988655,3,0.3780438045875372,0.2058251701887358,0.003683800001454
100,N,New_N_101.wav,8-5-3,0.3339364991652027,126x3,3x212,8,0.0717834045753345,0.352137600433415,0.0097225999998045,5,0.1967920969035315,0.1322395244113179,0.0042780000003403,3,0.4963542669002705,0.1434674335283114,0.0034344999985478
101,N,New_N_102.wav,8-5-3,0.2431442256622898,126x3,3x212,8,0.0517432014941431,0.3593395621514116,0.0113942000025417,5,0.2040646646056734,0.1635709742660486,0.0037958000029902,3,0.4771404772988135,0.149504052824804,0.0046776999988651
102,N,New_N_103.wav,8-5-3,0.3611860188943206,126x3,3x212,8,0.0698446624024387,0.3912725121762622,0.0094681000009586,5,0.2047961950924651,0.1994246482424576,0.0058040000003529,3,0.3743334211880076,0.1726458279274801,0.0035881000003428
103,N,New_N_104.wav,8-5-3,0.2890152391970869,126x3,3x212,8,0.0746683851482115,0.3558875526354094,0.0105407000010018,5,0.210055954785017,0.2095930486542481,0.0038065000007918,3,0.3264823435077179,0.1954211699566969,0.0034129999985452
104,N,New_N_105.wav,8-5-3,0.2374269277720576,126x3,3x212,8,0.0681184595383275,0.3428761670210242,0.0100936999988334,5,0.2401736487146617,0.1273325658672168,0.0037539000004471,3,0.4467451174242201,0.1396239622519442,0.0039711999997962
105,N,New_N_106.wav,8-5-3,0.2211579378684125,126x3,3x212,8,0.0558913012620268,0.3430378246128947,0.010220099997241,5,0.3102035470677213,0.2167361971290411,0.004331700001785,3,0.5275288767393463,0.2372672491742915,0.0041820000005827
106,N,New_N_107.wav,8-5-3,0.2568511721846885,126x3,3x212,8,0.0702110990787148,0.3545830194083252,0.0095103999992716,5,0.1711365113472753,0.2213602569957509,0.004164000001765,3,0.2422056958365922,0.161689481830783,0.004246200001944
107,N,New_N_108.wav,8-5-3,0.2751004780292739,126x3,3x212,8,0.0700820115233694,0.4484362417351664,0.0093672000002698,5,0.1961384422093196,0.1991389120397526,0.0049831000033009,3,0.3592051187741932,0.1546337490772302,0.0035470999973767
108,N,New_N_109.wav,8-5-3,0.2470801354160091,126x3,3x212,8,0.0574539309938102,0.3979098881057106,0.0191673999979684,5,0.2358336579536123,0.2359982697466522,0.0046141000020725,3,0.4707471275702724,0.1956543583660194,0.0044095000012021
109,N,New_N_110.wav,8-5-3,0.2083783177260223,126x3,3x212,8,0.0648537839787162,0.3549353501688398,0.0092270000022836,5,0.2313150567917889,0.1598852363284091,0.0049505999995744,3,0.4297663765007347,0.1532741122334371,0.0034755000015138
110,N,New_N_111.wav,8-5-3,0.3177375799225922,126x3,3x212,8,0.0606449133636433,0.4658590774104396,0.0101166000022203,5,0.2712206515719104,0.153977060623718,0.0040813000014168,3,0.4308434090462436,0.1637241091804547,0.0034204000003228
111,N,New_N_112.wav,8-5-3,0.2549133127905142,126x3,3x212,8,0.0725694414486365,0.3602877120172781,0.0096675999993749,5,0.2241802319981138,0.2985012273848174,0.0039977999986149,3,0.3794088983026328,0.2474989922646852,0.004103599996597
