clase,archivo,ruta,F_001,F_002,F_003,F_004,F_005,F_006,F_007,F_008,F_009,F_010,F_011,F_012,F_013,F_014,F_015,F_016,F_017,F_018,F_019,F_020,F_021,F_022,F_023,F_024,F_025,F_026,F_027,F_028,F_029,F_030,F_031,F_032,F_033,F_034,F_035,F_036,F_037,F_038,F_039,F_040,F_041,F_042,F_043,F_044,F_045,F_046,F_047,F_048,F_049,F_050,F_051,F_052,F_053,F_054,F_055,F_056,F_057,F_058,F_059,F_060,F_061,F_062,F_063,F_064,F_065,F_066,F_067,F_068,F_069,F_070,F_071,F_072,F_073,F_074,F_075,F_076,F_077,F_078,F_079,F_080,F_081,F_082,F_083,F_084,F_085,F_086,F_087,F_088,F_089,F_090,F_091,F_092,F_093,F_094,F_095,F_096,F_097,F_098,F_099,F_100
AS,New_AS_154.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_154.wav,0.0,0.5700548887252808,0.6122082471847534,1.854731798171997,0.0,0.972105085849762,0.0,0.7708615660667419,0.0,0.7228343486785889,0.1746184080839157,0.6953135132789612,0.9667997360229492,1.2422585487365723,1.318023443222046,1.3279043436050415,1.3667436838150024,0.5583596229553223,0.0,0.0,1.5797722339630127,1.7551977634429932,0.8746145963668823,0.0,0.9229710698127747,0.8020680546760559,1.2413736581802368,0.579949140548706,0.0,1.4155023097991943,0.4101109504699707,0.2877158522605896,0.8957170844078064,1.594066858291626,0.0,1.0330593585968018,1.3194996118545532,0.9888379573822021,0.5081816911697388,0.7704529762268066,0.0,1.049298644065857,0.9249306917190552,0.181721493601799,1.01946222782135,2.0250771045684814,1.2644145488739014,0.0,0.7106248140335083,0.0,0.0,1.141413927078247,0.29215019941329956,0.8582789897918701,1.5223898887634277,1.0218168497085571,1.2784790992736816,1.8764309883117676,0.49615153670310974,1.2879788875579834,0.8070102334022522,1.7022712230682373,1.077734351158142,0.0,1.3816323280334473,0.0,1.4114965200424194,0.0,0.0,0.7128403186798096,0.0,0.7561391592025757,1.2413262128829956,0.0802023708820343,0.0,0.0,0.0,0.7073922157287598,0.5108978152275085,0.8129782676696777,1.2161188125610352,0.736037015914917,0.0,0.0,0.0,1.3621983528137207,1.8087992668151855,1.0074667930603027,1.1504673957824707,1.7729008197784424,0.4196541905403137,0.0,1.1480337381362915,0.9758092761039734,0.622689962387085,0.2753678262233734,1.440255880355835,1.1663553714752197,0.0,1.1050102710723877
AS,New_AS_155.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_155.wav,0.0,0.37408095598220825,0.4615110456943512,1.9480842351913452,0.0,0.8994532823562622,0.0,0.6443272829055786,0.0,0.6034058928489685,0.0,0.8232464790344238,0.7047132849693298,1.1671956777572632,1.683484435081482,1.3107855319976807,1.486209750175476,0.38297346234321594,0.0,0.0,1.8299812078475952,1.9650012254714966,0.8151354193687439,0.0,0.8838558197021484,0.6632885336875916,1.3690634965896606,0.3124981224536896,0.0,1.4679511785507202,0.23701326549053192,0.1648912876844406,0.8104170560836792,1.9293984174728394,0.0,1.0509384870529175,1.3551863431930542,0.9799886345863342,0.4131680428981781,0.6970899701118469,0.0,0.6993703842163086,1.0232375860214233,0.0,0.8435993194580078,2.4001548290252686,1.3279435634613037,0.0,0.353729784488678,0.0,0.0,1.2188054323196411,0.019453203305602074,0.9340144395828247,1.8568999767303467,1.2302825450897217,1.539860725402832,2.033060312271118,0.2828718423843384,1.5253187417984009,0.8513325452804565,1.8696951866149902,1.2786165475845337,0.0,1.3049676418304443,0.0,1.3272732496261597,0.0,0.0,0.5570573210716248,0.0,0.5346737504005432,1.2076166868209839,0.0,0.0,0.0,0.0,0.6268718838691711,0.24123713374137878,0.5911659002304077,1.2911792993545532,0.8599926829338074,0.0,0.0,0.0,1.6635421514511108,2.0008974075317383,0.8427340388298035,1.3383615016937256,1.925101399421692,0.16427500545978546,0.0,1.1423194408416748,1.2434133291244507,0.7648915648460388,0.34137284755706787,1.5278691053390503,1.1764906644821167,0.0,1.1587868928909302
AS,New_AS_156.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_156.wav,0.0,0.0,0.0,1.7255885601043701,0.0,2.3464155197143555,0.0,0.0,0.0,1.6959130764007568,0.05565366894006729,1.7028733491897583,0.8333758115768433,2.2354748249053955,0.9055051207542419,0.0,1.3752825260162354,0.3819235861301422,0.0,0.0,0.47115662693977356,0.792385995388031,0.1420811116695404,0.0,0.7550799250602722,1.6531071662902832,0.3186843693256378,1.5110286474227905,0.010629061609506607,2.183140516281128,1.006382942199707,0.0,1.115936279296875,2.1930179595947266,0.0,0.924155592918396,0.17696458101272583,1.2113621234893799,0.0,0.19546228647232056,0.0,1.5120381116867065,1.1054188013076782,0.0,2.073391914367676,1.3654855489730835,0.0,0.0,1.1951192617416382,0.0,0.0,2.0951457023620605,1.255714774131775,1.3144217729568481,0.524994969367981,0.3596811890602112,0.6006712913513184,0.4689238369464874,0.8343738317489624,1.7868069410324097,0.02959148958325386,1.7657502889633179,0.7219245433807373,0.0,1.483119249343872,0.0,1.5830283164978027,0.0,0.0,2.2902228832244873,0.0,1.5468246936798096,0.0,0.46118277311325073,0.0,0.0,0.1314815878868103,0.0,0.0,0.5668282508850098,1.4081670045852661,1.1465457677841187,0.0,0.0,0.0,1.8002746105194092,2.737816572189331,0.0,0.5698184967041016,2.0022153854370117,0.12920156121253967,0.0,1.52036714553833,0.7462218999862671,1.1450603008270264,0.32689130306243896,1.455401062965393,0.4991527199745178,0.08011692017316818,0.29552075266838074
AS,New_AS_157.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_157.wav,0.0,0.0,0.0,1.8087214231491089,0.0,2.2626280784606934,0.0,0.0,0.0,1.6676236391067505,0.07853475958108902,1.734315037727356,0.7399168014526367,2.232518434524536,0.9101374745368958,0.0,1.4332479238510132,0.3760301172733307,0.0,0.0,0.4350588917732239,0.8522233366966248,0.1680544912815094,0.0,0.7648366689682007,1.6038122177124023,0.2344159632921219,1.5502376556396484,0.0,2.2123794555664062,1.0246903896331787,0.0,1.0042352676391602,2.3069076538085938,0.0,0.8756003379821777,0.19294069707393646,1.1853796243667603,0.0,0.16873443126678467,0.0,1.4232128858566284,0.9970909357070923,0.0,2.058776378631592,1.3869903087615967,0.0,0.0,1.2382678985595703,0.0,0.0,2.049592971801758,1.382507085800171,1.237214207649231,0.5089513659477234,0.337338924407959,0.6333248019218445,0.4817996323108673,0.9178118705749512,1.8138936758041382,0.00947045162320137,1.7408655881881714,0.6867371797561646,0.0,1.5916357040405273,0.0,1.6629258394241333,0.0,0.0,2.2096121311187744,0.0,1.5889149904251099,0.0,0.5384052991867065,0.0,0.0,0.04574868083000183,0.0,0.0,0.4547092318534851,1.4865814447402954,1.0362141132354736,0.0,0.0,0.0,1.751056432723999,2.655689001083374,0.0,0.508084237575531,2.006906509399414,0.11729472130537033,0.0,1.5727673768997192,0.663646936416626,1.04731023311615,0.18795453011989594,1.5617724657058716,0.5758364200592041,0.0,0.16765785217285156
AS,New_AS_158.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_158.wav,0.0,0.0,0.0,1.8584798574447632,0.0,2.2237982749938965,0.0,0.0,0.0,1.6492234468460083,0.027808532118797302,1.704689383506775,0.7042948603630066,2.157574415206909,1.010846734046936,0.0,1.4050499200820923,0.35276487469673157,0.0,0.0,0.5090299844741821,0.9530077576637268,0.17701086401939392,0.0,0.7367458939552307,1.57497239112854,0.3632870614528656,1.5647327899932861,0.0,2.1243319511413574,0.9959189295768738,0.0,1.0433642864227295,2.2102298736572266,0.0,0.9252400398254395,0.23578977584838867,1.2144641876220703,0.0,0.17799457907676697,0.0,1.4353137016296387,0.9912216663360596,0.0,2.0698578357696533,1.3792173862457275,0.0,0.0,1.199663758277893,0.0,0.0,2.056925058364868,1.2491471767425537,1.276727557182312,0.5919767022132874,0.3254478871822357,0.6193814873695374,0.5558651685714722,0.8536806106567383,1.777070164680481,0.0,1.7312138080596924,0.7467938661575317,0.0,1.566896915435791,0.0,1.5793792009353638,0.0,0.0,2.168450355529785,0.0,1.5926789045333862,0.0,0.4741516709327698,0.0,0.0,0.0,0.0,0.0,0.5116416215896606,1.4440149068832397,1.049638271331787,0.0,0.0,0.0,1.7318683862686157,2.6532418727874756,0.0,0.5608716607093811,1.9724392890930176,0.12602482736110687,0.0,1.593522310256958,0.6392269134521484,1.079171895980835,0.2215946614742279,1.5204161405563354,0.558503270149231,0.0,0.2010475993156433
AS,New_AS_159.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_159.wav,0.0,0.0,0.0,1.8160006999969482,0.0,2.3084559440612793,0.0,0.0,0.0,1.6584116220474243,0.03997475653886795,1.707155704498291,0.6772918105125427,2.2217001914978027,0.9337655305862427,0.0,1.4059454202651978,0.37819793820381165,0.0,0.0,0.47091373801231384,0.9364506006240845,0.1744495928287506,0.0,0.7386585474014282,1.6017669439315796,0.2712295949459076,1.5573110580444336,0.0,2.181948184967041,1.0218756198883057,0.0,1.0309854745864868,2.255967617034912,0.0,0.8480340838432312,0.21547628939151764,1.2323256731033325,0.0,0.1221175268292427,0.0,1.4282561540603638,1.0106265544891357,0.0,2.021758556365967,1.4532095193862915,0.0,0.0,1.2148536443710327,0.0,0.0,2.0512826442718506,1.3088364601135254,1.2398329973220825,0.5217300057411194,0.3191530108451843,0.5946052670478821,0.4999748766422272,0.8448061943054199,1.7629293203353882,0.0,1.7325700521469116,0.7080709934234619,0.0,1.6095221042633057,0.0,1.5916143655776978,0.0,0.0,2.181602716445923,0.0,1.6393226385116577,0.0,0.5041923522949219,0.0,0.0,0.0018772936891764402,0.0,0.0,0.4562665820121765,1.5078524351119995,0.9961062073707581,0.0,0.0,0.0,1.7541033029556274,2.629760503768921,0.0,0.5321551561355591,1.979688048362732,0.09411650896072388,0.0,1.5698679685592651,0.6365066766738892,1.0666431188583374,0.21441081166267395,1.58143150806427,0.5041615962982178,0.0,0.15348860621452332
AS,New_AS_160.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_160.wav,0.0,0.0,0.0,1.9733744859695435,0.0,2.0978574752807617,0.0,0.0,0.0,1.5647650957107544,0.015011422336101532,1.6967440843582153,0.6903415322303772,2.041146993637085,1.05231511592865,0.023432794958353043,1.3002212047576904,0.4191265404224396,0.0,0.0,0.6716079711914062,1.1062794923782349,0.1869235336780548,0.0,0.5957360863685608,1.4970333576202393,0.44130194187164307,1.483461856842041,0.0,2.058912515640259,1.0503861904144287,0.0,0.9034254550933838,2.182619094848633,0.0,0.9737840890884399,0.44994500279426575,1.3433880805969238,0.0,0.12989836931228638,0.0,1.3530853986740112,0.8727138042449951,0.0,1.8972152471542358,1.467018485069275,0.17222025990486145,0.0,1.2429554462432861,0.0,0.0,1.9581199884414673,1.2298309803009033,1.2207410335540771,0.7256481051445007,0.3613347113132477,0.88653165102005,0.8319106698036194,0.9783338904380798,1.6150118112564087,0.08870430290699005,1.6822773218154907,0.7946739196777344,0.0,1.6780686378479004,0.0,1.7513277530670166,0.0,0.0,1.9593931436538696,0.0,1.5527101755142212,0.22416380047798157,0.5038067102432251,0.0,0.0,0.0,0.0,0.006540526635944843,0.46978408098220825,1.4600697755813599,0.9167483448982239,0.0,0.0,0.0,1.7641592025756836,2.5103952884674072,0.1516626626253128,0.5977877974510193,1.8995530605316162,0.11026784032583237,0.0,1.5261051654815674,0.6926968097686768,0.9776090383529663,0.25128886103630066,1.5684796571731567,0.641633927822113,0.0,0.2654027044773102
AS,New_AS_161.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_161.wav,0.0,0.0,0.0,2.007758617401123,0.0,2.0392212867736816,0.0,0.0,0.0,1.5188860893249512,0.08637524396181107,1.6505588293075562,0.6417784690856934,2.0687310695648193,0.9664855003356934,0.022552158683538437,1.326622724533081,0.39413216710090637,0.0,0.0,0.5501266717910767,1.067614197731018,0.25426486134529114,0.0,0.6960511207580566,1.4220309257507324,0.3889823853969574,1.4347604513168335,0.0,2.055617094039917,1.114580512046814,0.0,0.8577970266342163,2.1282448768615723,0.0,0.8917735815048218,0.4465666115283966,1.2600789070129395,0.0,0.16698023676872253,0.0,1.3985096216201782,0.8385664224624634,0.0,1.8632453680038452,1.4449375867843628,0.20221851766109467,0.0,1.2901691198349,0.0,0.0,1.8454328775405884,1.3189719915390015,1.0908175706863403,0.6209861040115356,0.3497192859649658,0.7845516800880432,0.7803801894187927,0.9100461006164551,1.6453888416290283,0.06979028880596161,1.6673715114593506,0.6488864421844482,0.0,1.7311863899230957,0.0,1.794320821762085,0.0,0.0,2.0127744674682617,0.0,1.6412452459335327,0.17467252910137177,0.5612236857414246,0.0,0.0,0.0,0.0,0.0,0.4283897280693054,1.5017403364181519,0.8409494757652283,0.0,0.0,0.0,1.6994167566299438,2.424337863922119,0.1732642501592636,0.48753130435943604,1.8716386556625366,0.12954764068126678,0.0,1.507924199104309,0.6819875240325928,0.9292985200881958,0.14000412821769714,1.608507752418518,0.7324939370155334,0.0,0.1646210253238678
AS,New_AS_162.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_162.wav,0.0,0.0,0.0,2.055532932281494,0.0,2.070594549179077,0.0,0.0,0.0,1.4711154699325562,0.06974068284034729,1.6395000219345093,0.5094031691551208,2.125474214553833,1.1536322832107544,0.0,1.38583242893219,0.3716946542263031,0.0,0.0,0.6716750264167786,1.206419587135315,0.2154170572757721,0.0,0.6904541850090027,1.4071800708770752,0.4306064546108246,1.409490942955017,0.0,2.1250836849212646,1.1090596914291382,0.0,0.8942447304725647,2.2534260749816895,0.0,0.8489081859588623,0.44132575392723083,1.2276840209960938,0.0,0.13933658599853516,0.0,1.3231998682022095,0.9296952486038208,0.0,1.9017887115478516,1.5446898937225342,0.12984399497509003,0.0,1.174372673034668,0.0,0.0,1.854197382926941,1.2690656185150146,1.1011693477630615,0.740391731262207,0.4338948726654053,0.9230412244796753,0.8687120676040649,0.8591960668563843,1.6328045129776,0.028866726905107498,1.7478498220443726,0.6791638135910034,0.0,1.7222301959991455,0.0,1.7689865827560425,0.0,0.0,1.9931293725967407,0.0,1.6535694599151611,0.2069472223520279,0.5376605987548828,0.0,0.0,0.0,0.0,0.0,0.39822089672088623,1.5874379873275757,0.9095534086227417,0.0,0.0,0.0,1.7229305505752563,2.500354051589966,0.08108177781105042,0.6151103377342224,1.9512629508972168,0.09015309065580368,0.0,1.5966143608093262,0.7572028636932373,0.8918987512588501,0.14983782172203064,1.6518945693969727,0.7264949679374695,0.0,0.19835343956947327
AS,New_AS_163.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_163.wav,0.0,0.0,0.0,1.9915295839309692,0.0,2.073805809020996,0.0,0.0,0.0,1.5525141954421997,0.03706521540880203,1.692650556564331,0.6620042324066162,2.0702245235443115,0.9649844169616699,0.01661946251988411,1.3126426935195923,0.37982165813446045,0.0,0.0,0.5935372114181519,1.1944763660430908,0.23729097843170166,0.0,0.6564638018608093,1.4683101177215576,0.37273940443992615,1.5265226364135742,0.0,2.063424587249756,1.0716822147369385,0.0,0.9245342016220093,2.168665647506714,0.0,0.9306983947753906,0.3938160836696625,1.3390522003173828,0.0,0.09756359457969666,0.0,1.4476107358932495,0.8256087303161621,0.0,1.9478132724761963,1.4403623342514038,0.15448962152004242,0.0,1.2539149522781372,0.0,0.0,1.8403352499008179,1.3217817544937134,1.0959479808807373,0.6917219758033752,0.33829474449157715,0.7482765913009644,0.8498955965042114,0.9362318515777588,1.557883381843567,0.07255150377750397,1.6349352598190308,0.7035623788833618,0.0,1.7365121841430664,0.0,1.7672739028930664,0.0,0.0,2.012036085128784,0.0,1.7095307111740112,0.2485024333000183,0.5166104435920715,0.0,0.0,0.0,0.0,0.00285340566188097,0.5118825435638428,1.5091298818588257,0.8521617650985718,0.0,0.0,0.0,1.690269112586975,2.4049642086029053,0.1286005973815918,0.5023854970932007,1.8481847047805786,0.15378087759017944,0.0,1.5554277896881104,0.7030560970306396,0.8829486966133118,0.15567444264888763,1.6211291551589966,0.7072489857673645,0.0,0.2177315652370453
AS,New_AS_164.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_164.wav,0.0,0.2840549349784851,0.0,1.7650822401046753,0.0,1.4504755735397339,0.0,0.07919074594974518,0.04598773643374443,0.660671591758728,0.03839435055851936,0.7260944843292236,0.14977197349071503,2.1793458461761475,2.093637466430664,0.19750984013080597,1.813511848449707,0.512888491153717,0.0,0.0,1.8804893493652344,1.6650010347366333,0.5923928022384644,0.0,0.9709625840187073,0.8567450046539307,1.4203574657440186,0.06427338719367981,0.3355686068534851,2.2749061584472656,0.48786628246307373,0.04145405441522598,1.3815155029296875,2.25636625289917,0.0,0.9022355079650879,1.618361473083496,0.6960111856460571,0.006110144313424826,0.8109359741210938,0.49291542172431946,0.07990896701812744,1.6394970417022705,0.33518630266189575,0.9194329977035522,2.2514302730560303,0.5845239162445068,0.0,0.010626585222780704,0.0,0.0,1.6879041194915771,0.026860732585191727,0.9470632672309875,2.2569408416748047,1.5617269277572632,2.4167070388793945,1.9744857549667358,0.4855988621711731,1.9882045984268188,0.7218458652496338,2.094033718109131,1.3136155605316162,0.0,1.0170009136199951,0.0,1.6750893592834473,0.0,0.0,0.6664901971817017,0.0,0.6435350179672241,0.5559387803077698,0.0,0.0,0.0,0.32009902596473694,0.0,0.0,0.07465507090091705,1.6789231300354004,1.4742398262023926,0.0,0.0,0.0,1.7841081619262695,2.6469504833221436,0.12319836020469666,2.0543875694274902,2.3720784187316895,0.0,0.0,1.1054813861846924,1.674715518951416,1.2111477851867676,0.7914704084396362,1.6487338542938232,1.00518798828125,0.16884931921958923,1.2303760051727295
AS,New_AS_165.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_165.wav,0.0,0.2607020139694214,0.0,1.7820549011230469,0.0,1.4591248035430908,0.0,0.07842741906642914,0.12468788027763367,0.5764762163162231,0.1912962794303894,0.7442201375961304,0.20958368480205536,2.1126086711883545,2.1791229248046875,0.26868322491645813,1.6292140483856201,0.48036590218544006,0.0,0.0,2.0191545486450195,1.6988718509674072,0.6149218678474426,0.0,0.8740626573562622,0.777683675289154,1.6654375791549683,0.12374667823314667,0.28959792852401733,2.1612584590911865,0.4358965754508972,0.07760749012231827,1.4271399974822998,2.187534809112549,0.0,0.9001215696334839,1.6608107089996338,0.7275615930557251,0.0,1.0199313163757324,0.5525330901145935,0.007916760630905628,1.5528995990753174,0.24770136177539825,0.9213907718658447,2.173330783843994,0.6129543781280518,0.0,0.0,0.0,0.0,1.6948951482772827,0.0,1.0252025127410889,2.2692461013793945,1.600376009941101,2.3062949180603027,1.914757490158081,0.39541560411453247,1.9744048118591309,0.6783616542816162,2.057887554168701,1.2129287719726562,0.0,0.8695594072341919,0.0,1.6132124662399292,0.0,0.0,0.705690860748291,0.0,0.4601167142391205,0.5653976202011108,0.05530964583158493,0.0,0.0,0.2734413743019104,0.0,0.0,0.24534645676612854,1.5265142917633057,1.6185686588287354,0.0,0.0,0.0,1.7365185022354126,2.5806660652160645,0.2652096152305603,2.0891830921173096,2.239772319793701,0.0036607282236218452,0.0,1.0353845357894897,1.696553349494934,1.3097257614135742,0.8903170824050903,1.4344513416290283,0.9852069616317749,0.16278071701526642,1.2586621046066284
AS,New_AS_166.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_166.wav,0.0,0.2463984340429306,0.0,2.0875661373138428,0.0,1.4117804765701294,0.0,0.10990394651889801,0.0,0.43496400117874146,0.3059062659740448,0.6663094162940979,0.0,2.5076544284820557,2.5138468742370605,0.27913036942481995,2.0894412994384766,0.6206611394882202,0.0,0.0,2.1561410427093506,1.9908027648925781,0.8519262671470642,0.0,1.1025168895721436,0.49402520060539246,1.7528902292251587,0.04084373638033867,0.18321233987808228,2.5941030979156494,0.8011088371276855,0.23809337615966797,1.4424033164978027,2.454955577850342,0.0,0.7706050872802734,1.759376883506775,0.5735025405883789,0.0,0.972523033618927,0.45543116331100464,0.0,1.5908100605010986,0.16315171122550964,0.7689582109451294,2.592994451522827,0.6977619528770447,0.0,0.0876188576221466,0.0,0.0,1.5862995386123657,0.0,0.8459175229072571,2.4885504245758057,1.8625621795654297,2.5065581798553467,2.065958261489868,0.1910683512687683,2.1807570457458496,0.7441182136535645,2.4433436393737793,0.948606014251709,0.0,1.103759765625,0.0,1.8744077682495117,0.0,0.0,0.8239653706550598,0.0,0.689984142780304,0.5754974484443665,0.0,0.0,0.0,0.0,0.0,0.0,0.0402119904756546,1.9624499082565308,1.5648038387298584,0.0,0.0,0.0,1.6567155122756958,2.8000693321228027,0.2690991759300232,2.1593692302703857,2.6254968643188477,0.0,0.0,1.2445117235183716,1.8687084913253784,1.1819497346878052,0.5740748047828674,1.9180779457092285,1.2501002550125122,0.0,1.1746273040771484
AS,New_AS_167.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_167.wav,0.0,0.36712387204170227,0.0,1.8847739696502686,0.0,1.2404723167419434,0.0,0.1625528782606125,0.0,0.3819810748100281,0.25023242831230164,0.5112202763557434,0.001101302681490779,2.427037239074707,2.440633773803711,0.3150199055671692,2.049077272415161,0.6643040776252747,0.0,0.0,2.1577274799346924,1.9380431175231934,0.8686914443969727,0.0,1.0860717296600342,0.5195434093475342,1.730640172958374,0.0,0.19158029556274414,2.4417386054992676,0.6094915866851807,0.1891484558582306,1.469423770904541,2.3900208473205566,0.0,0.6909043192863464,1.9087567329406738,0.5753655433654785,0.016104677692055702,0.919041097164154,0.44631868600845337,0.0,1.6861021518707275,0.35967814922332764,0.5789573788642883,2.5279669761657715,0.7008472681045532,0.0,0.0,0.0,0.0,1.4609286785125732,0.0,0.7409617304801941,2.555551052093506,1.8730756044387817,2.66768479347229,2.1597046852111816,0.23791497945785522,2.026298761367798,0.8702567219734192,2.3836512565612793,1.0834641456604004,0.0,1.0629223585128784,0.0,1.868295669555664,0.0,0.0,0.5630019307136536,0.0,0.6652827858924866,0.6367598176002502,0.0,0.0,0.0,0.0,0.0,0.0,0.011091998778283596,1.9889872074127197,1.4759408235549927,0.0,0.0,0.0,1.7116367816925049,2.697380542755127,0.23143909871578217,2.2110297679901123,2.5115342140197754,0.006181393750011921,0.0,1.137513279914856,1.942800760269165,1.092799186706543,0.70933997631073,1.8623679876327515,1.1793901920318604,0.0,1.3537014722824097
AS,New_AS_168.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_168.wav,0.0,0.3610827624797821,0.0,1.875874400138855,0.0,1.2563647031784058,0.0,0.17861522734165192,0.0,0.4308486878871918,0.24132226407527924,0.5120494365692139,0.05140059068799019,2.3684966564178467,2.4277048110961914,0.3164885640144348,2.0444185733795166,0.6449612975120544,0.0,0.0,2.1881237030029297,1.9302589893341064,0.8312373161315918,0.0,1.082580804824829,0.5121476054191589,1.775079369544983,0.0,0.1977735459804535,2.4771313667297363,0.5809041261672974,0.17606374621391296,1.4658246040344238,2.396199941635132,0.0,0.7085369825363159,1.8823941946029663,0.6145381927490234,0.011530322022736073,0.9266102910041809,0.4408285319805145,0.019466308876872063,1.679832935333252,0.3583258390426636,0.6473631858825684,2.5079398155212402,0.7409248352050781,0.0,0.0,0.0,0.0,1.438478708267212,0.0,0.7451803684234619,2.5615041255950928,1.8317514657974243,2.6501505374908447,2.2037007808685303,0.23339807987213135,2.0622808933258057,0.9082411527633667,2.3360190391540527,1.1284918785095215,0.0,1.0214279890060425,0.0,1.8575053215026855,0.0,0.0,0.5866649150848389,0.0,0.6281059384346008,0.7139272689819336,0.0,0.0,0.0,0.009012944996356964,0.0,0.0,0.04216604679822922,1.9087485074996948,1.5612125396728516,0.0,0.0,0.0,1.7107529640197754,2.699906349182129,0.26843446493148804,2.215350866317749,2.5045971870422363,0.012461175210773945,0.0,1.0775468349456787,1.9192272424697876,1.1536434888839722,0.7586332559585571,1.824206829071045,1.1910462379455566,0.0,1.402042269706726
AS,New_AS_169.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_169.wav,0.0,0.24818216264247894,0.0,1.9575039148330688,0.0,1.3366875648498535,0.0,0.0854240208864212,0.0,0.4309127628803253,0.15160909295082092,0.538355827331543,0.0,2.467724561691284,2.120126247406006,0.14247919619083405,1.9692893028259277,0.6869166493415833,0.013727253302931786,0.0,1.9055109024047852,1.760593056678772,0.8591326475143433,0.0,1.0405964851379395,0.6813497543334961,1.5242596864700317,0.0,0.3486360013484955,2.435126543045044,0.7141433954238892,0.03259207308292389,1.5190470218658447,2.3220770359039307,0.0,0.7623765468597412,1.8583223819732666,0.6663193106651306,0.0,0.9142499566078186,0.6007424592971802,0.00997048057615757,1.6516271829605103,0.3229064643383026,0.6333506107330322,2.404677152633667,0.5916681289672852,0.0,0.0,0.0,0.0,1.5113624334335327,0.0,0.721002459526062,2.3913679122924805,1.7351021766662598,2.540132522583008,2.1059916019439697,0.35098105669021606,1.963120698928833,0.7739667892456055,2.339265823364258,1.0357369184494019,0.0,1.0979835987091064,0.0,1.923677921295166,0.0,0.0,0.7204758524894714,0.0,0.7673324942588806,0.47283074259757996,0.0,0.0,0.0,0.1817391961812973,0.0,0.0,0.047106578946113586,2.014911651611328,1.3621230125427246,0.0,0.0,0.0,1.723617434501648,2.6733314990997314,0.1184518039226532,2.0615134239196777,2.422924041748047,0.014270061627030373,0.0,1.232857346534729,1.7790669202804565,1.1117063760757446,0.5049614906311035,1.9523844718933105,1.2587443590164185,0.06965988129377365,1.2016106843948364
