indice_interno,base,clase,archivo,distribucion,representacion,numero_capas,error_final,forma_h_final,segundos_extraccion_deep,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_1_segundos
12,SNR_8db,N,New_N_013.wav,10,DeepONMF_H1,1,0.17166977864568572,10x212,0.009217399987392128,10,0.17166977864568572,0.2684969269617072,0.008489200030453503
13,SNR_8db,N,New_N_014.wav,10,DeepONMF_H1,1,0.174215735095467,10x212,0.008084799977950752,10,0.174215735095467,0.29965198183069436,0.0071338999550789595
14,SNR_8db,N,New_N_015.wav,10,DeepONMF_H1,1,0.17427395364935694,10x212,0.008148199995048344,10,0.1742739536493569,0.27382824647091597,0.007462700014002621
15,SNR_8db,N,New_N_016.wav,10,DeepONMF_H1,1,0.1736766489579109,10x212,0.007643699995242059,10,0.1736766489579109,0.2396950188163182,0.006968799978494644
16,SNR_8db,N,New_N_017.wav,10,DeepONMF_H1,1,0.17585003441490382,10x212,0.008485600003041327,10,0.17585003441490382,0.2850659969795194,0.00777110003400594
17,SNR_8db,N,New_N_018.wav,10,DeepONMF_H1,1,0.17659702240396982,10x212,0.007930800085887313,10,0.17659702240396982,0.3069259066590739,0.007199199986644089
18,SNR_8db,N,New_N_019.wav,10,DeepONMF_H1,1,0.17095929261045054,10x212,0.009147800039499998,10,0.17095929261045054,0.25620401624426203,0.008352599921636283
19,SNR_8db,N,New_N_020.wav,10,DeepONMF_H1,1,0.16872034900870325,10x212,0.008394200005568564,10,0.16872034900870325,0.32709664491761226,0.007422500057145953
20,SNR_8db,N,New_N_021.wav,10,DeepONMF_H1,1,0.17146286067556818,10x212,0.00850719993468374,10,0.17146286067556818,0.3001013109815468,0.0077300999546423554
21,SNR_8db,N,New_N_022.wav,10,DeepONMF_H1,1,0.16899918963461064,10x212,0.008761500008404255,10,0.16899918963461064,0.34512973795555413,0.007795699988491833
22,SNR_8db,N,New_N_023.wav,10,DeepONMF_H1,1,0.16727691645507206,10x212,0.008316599996760488,10,0.16727691645507206,0.3002373504649632,0.007524100015871227
23,SNR_8db,N,New_N_024.wav,10,DeepONMF_H1,1,0.1705811681221401,10x212,0.008869699900969863,10,0.1705811681221401,0.27659781335473804,0.0076422999845817685
24,SNR_8db,N,New_N_025.wav,10,DeepONMF_H1,1,0.1745739452882087,10x212,0.010842900024726987,10,0.1745739452882087,0.2559886139744082,0.0097239000024274
25,SNR_8db,N,New_N_026.wav,10,DeepONMF_H1,1,0.17916139973902276,10x212,0.009906399995088577,10,0.17916139973902273,0.24107082569785224,0.009171899990178645
26,SNR_8db,N,New_N_027.wav,10,DeepONMF_H1,1,0.17429773596609724,10x212,0.008838400011882186,10,0.17429773596609724,0.28600632958747263,0.008052900084294379
27,SNR_8db,N,New_N_028.wav,10,DeepONMF_H1,1,0.17144256613942438,10x212,0.01019790000282228,10,0.17144256613942438,0.25968594833175235,0.009232500102370977
28,SNR_8db,N,New_N_029.wav,10,DeepONMF_H1,1,0.18033062643361092,10x212,0.008266599965281785,10,0.18033062643361092,0.3003789474979835,0.007633400033228099
29,SNR_8db,N,New_N_030.wav,10,DeepONMF_H1,1,0.16941738601322218,10x212,0.008635199978016317,10,0.16941738601322218,0.3012882994102541,0.007892000023275614
30,SNR_8db,N,New_N_031.wav,10,DeepONMF_H1,1,0.16973019475847378,10x212,0.008617599960416555,10,0.16973019475847378,0.27984699334803553,0.00780520006082952
31,SNR_8db,N,New_N_032.wav,10,DeepONMF_H1,1,0.17299047770281611,10x212,0.009047299972735345,10,0.17299047770281611,0.29398437356066315,0.008206699974834919
32,SNR_8db,N,New_N_033.wav,10,DeepONMF_H1,1,0.17633890753942014,10x212,0.008156899944879115,10,0.17633890753942014,0.329358010002963,0.007217100006528199
33,SNR_8db,N,New_N_034.wav,10,DeepONMF_H1,1,0.17290245974518864,10x212,0.008285999996587634,10,0.1729024597451886,0.30742476531004004,0.007527400040999055
34,SNR_8db,N,New_N_035.wav,10,DeepONMF_H1,1,0.1683123497145264,10x212,0.008798599941655993,10,0.1683123497145264,0.2696484711007635,0.007517400081269443
35,SNR_8db,N,New_N_036.wav,10,DeepONMF_H1,1,0.17422175061940157,10x212,0.008340500062331557,10,0.17422175061940157,0.25228591782190046,0.007427499978803098
36,SNR_8db,N,New_N_037.wav,10,DeepONMF_H1,1,0.1292551544165063,10x212,0.008385100052691996,10,0.1292551544165063,0.22958136787561575,0.007396999979391694
37,SNR_8db,N,New_N_038.wav,10,DeepONMF_H1,1,0.1752667637697676,10x212,0.008405499975197017,10,0.1752667637697676,0.24994738802071265,0.007518699974752963
38,SNR_8db,N,New_N_039.wav,10,DeepONMF_H1,1,0.17000225098391245,10x212,0.008584899944253266,10,0.17000225098391245,0.27980754014784137,0.0074742999859154224
39,SNR_8db,N,New_N_040.wav,10,DeepONMF_H1,1,0.17000336274284078,10x212,0.010448499931953847,10,0.17000336274284078,0.2817578808186654,0.00960240000858903
40,SNR_8db,N,New_N_041.wav,10,DeepONMF_H1,1,0.16860089925264835,10x212,0.008748700027354062,10,0.16860089925264835,0.3182005089660812,0.007970400038175285
41,SNR_8db,N,New_N_042.wav,10,DeepONMF_H1,1,0.16994306479928173,10x212,0.008087299996986985,10,0.16994306479928173,0.33264600265269373,0.0072997999377548695
42,SNR_8db,N,New_N_043.wav,10,DeepONMF_H1,1,0.16294791109737447,10x212,0.008549100020900369,10,0.16294791109737447,0.3338836622514927,0.007908200030215085
43,SNR_8db,N,New_N_044.wav,10,DeepONMF_H1,1,0.1760649323325153,10x212,0.007834799936972558,10,0.1760649323325153,0.26461952221127905,0.007271100068464875
44,SNR_8db,N,New_N_045.wav,10,DeepONMF_H1,1,0.1691252270235397,10x212,0.008672200026921928,10,0.1691252270235397,0.2950691032484641,0.007903399993665516
45,SNR_8db,N,New_N_046.wav,10,DeepONMF_H1,1,0.1690432494774305,10x212,0.008229200029745698,10,0.1690432494774305,0.3072696539747749,0.00736070005223155
46,SNR_8db,N,New_N_047.wav,10,DeepONMF_H1,1,0.1718143734733578,10x212,0.00906449998728931,10,0.1718143734733578,0.2781101007872261,0.008299599983729422
47,SNR_8db,N,New_N_048.wav,10,DeepONMF_H1,1,0.16779067300755962,10x212,0.008102699997834861,10,0.16779067300755962,0.2803353660739561,0.0073018999537453055
48,SNR_8db,N,New_N_049.wav,10,DeepONMF_H1,1,0.17119327334037354,10x212,0.008414199925027788,10,0.17119327334037354,0.3485298379407263,0.007684399955905974
49,SNR_8db,N,New_N_050.wav,10,DeepONMF_H1,1,0.16766926300191526,10x212,0.00839470000937581,10,0.16766926300191526,0.31822755225475635,0.007632500026375055
50,SNR_8db,N,New_N_051.wav,10,DeepONMF_H1,1,0.16679317070238675,10x212,0.008310999954119325,10,0.16679317070238675,0.3081200654801977,0.007611099979840219
51,SNR_8db,N,New_N_052.wav,10,DeepONMF_H1,1,0.17147892488153593,10x212,0.008601699955761433,10,0.17147892488153593,0.3613603128312951,0.007980099995620549
52,SNR_8db,N,New_N_053.wav,10,DeepONMF_H1,1,0.1666727453307235,10x212,0.00817990000359714,10,0.1666727453307235,0.2761227214507695,0.0075310999527573586
53,SNR_8db,N,New_N_054.wav,10,DeepONMF_H1,1,0.16903671445235074,10x212,0.0076203999342396855,10,0.16903671445235074,0.35551467000865195,0.006883300025947392
54,SNR_8db,N,New_N_055.wav,10,DeepONMF_H1,1,0.17345589999634906,10x212,0.007998600020073354,10,0.17345589999634906,0.28992838949086036,0.00741840002592653
55,SNR_8db,N,New_N_056.wav,10,DeepONMF_H1,1,0.16911173780514643,10x212,0.007265600026585162,10,0.16911173780514643,0.2984612170324323,0.006684100022539496
56,SNR_8db,N,New_N_057.wav,10,DeepONMF_H1,1,0.16745795056854684,10x212,0.0075662999879568815,10,0.16745795056854684,0.27106140948074076,0.006850300007499754
57,SNR_8db,N,New_N_058.wav,10,DeepONMF_H1,1,0.1687215388525481,10x212,0.007970100035890937,10,0.16872153885254812,0.3175449255385875,0.0074251999612897635
58,SNR_8db,N,New_N_059.wav,10,DeepONMF_H1,1,0.16829515624481298,10x212,0.008276299922727048,10,0.16829515624481298,0.3320203454631692,0.007419200032018125
59,SNR_8db,N,New_N_060.wav,10,DeepONMF_H1,1,0.17027515324135112,10x212,0.008089200011454523,10,0.17027515324135115,0.32565691860449164,0.007469200063496828
60,SNR_8db,N,New_N_061.wav,10,DeepONMF_H1,1,0.1740524035422792,10x212,0.0076558999717235565,10,0.1740524035422792,0.31954412872103205,0.006729200016707182
61,SNR_8db,N,New_N_062.wav,10,DeepONMF_H1,1,0.16896711927351826,10x212,0.00746290001552552,10,0.1689671192735183,0.29037323475329824,0.006877099978737533
62,SNR_8db,N,New_N_063.wav,10,DeepONMF_H1,1,0.16715228744656,10x212,0.007118699955753982,10,0.16715228744656,0.29099791544569276,0.006460299948230386
63,SNR_8db,N,New_N_064.wav,10,DeepONMF_H1,1,0.1701746592009091,10x212,0.008450299967080355,10,0.1701746592009091,0.27219785558816567,0.007761300075799227
64,SNR_8db,N,New_N_065.wav,10,DeepONMF_H1,1,0.16769749554362512,10x212,0.006955999997444451,10,0.16769749554362512,0.35519314361012616,0.00627289991825819
65,SNR_8db,N,New_N_066.wav,10,DeepONMF_H1,1,0.1712776401874897,10x212,0.00807920005172491,10,0.17127764018748967,0.32732682122635526,0.007307799998670816
66,SNR_8db,N,New_N_067.wav,10,DeepONMF_H1,1,0.16650450304949166,10x212,0.006954499986022711,10,0.16650450304949166,0.36420817760094276,0.0062821999890729785
67,SNR_8db,N,New_N_068.wav,10,DeepONMF_H1,1,0.17469107913828805,10x212,0.008317400002852082,10,0.17469107913828805,0.38695244224943437,0.007556800032034516
68,SNR_8db,N,New_N_069.wav,10,DeepONMF_H1,1,0.1696284436077133,10x212,0.006848999997600913,10,0.1696284436077133,0.35137154341712107,0.006365899927914143
69,SNR_8db,N,New_N_070.wav,10,DeepONMF_H1,1,0.16848440824094718,10x212,0.007474199985153973,10,0.16848440824094718,0.26711756827677985,0.006599299958907068
70,SNR_8db,N,New_N_071.wav,10,DeepONMF_H1,1,0.16787617915659683,10x212,0.0071755999233573675,10,0.16787617915659683,0.3767457762992555,0.0065839000744745135
71,SNR_8db,N,New_N_072.wav,10,DeepONMF_H1,1,0.17279386190838658,10x212,0.006909299991093576,10,0.17279386190838658,0.3207078676729596,0.0063461000099778175
72,SNR_8db,N,New_N_073.wav,10,DeepONMF_H1,1,0.1695394891524305,10x212,0.007615900016389787,10,0.1695394891524305,0.3025498287857553,0.006956400000490248
73,SNR_8db,N,New_N_074.wav,10,DeepONMF_H1,1,0.17133941917563097,10x212,0.00777110003400594,10,0.171339419175631,0.33181560766170853,0.0069969999603927135
74,SNR_8db,N,New_N_075.wav,10,DeepONMF_H1,1,0.17568012342267678,10x212,0.008885999908670783,10,0.17568012342267675,0.30485667690285934,0.008182600024156272
75,SNR_8db,N,New_N_076.wav,10,DeepONMF_H1,1,0.17200958296808488,10x212,0.007075699977576733,10,0.17200958296808488,0.270776497999482,0.0065061000641435385
76,SNR_8db,N,New_N_077.wav,10,DeepONMF_H1,1,0.17270692236457416,10x212,0.007884799968451262,10,0.17270692236457416,0.2859825186509813,0.006971199996769428
77,SNR_8db,N,New_N_078.wav,10,DeepONMF_H1,1,0.16802305766448794,10x212,0.007502599968574941,10,0.16802305766448794,0.31490419843172873,0.006866800016723573
78,SNR_8db,N,New_N_079.wav,10,DeepONMF_H1,1,0.17404115040628626,10x212,0.008716399897821248,10,0.17404115040628626,0.28795327491242906,0.008028700016438961
79,SNR_8db,N,New_N_080.wav,10,DeepONMF_H1,1,0.16867892812419125,10x212,0.0075014999601989985,10,0.16867892812419127,0.30555059742285057,0.006775499903596938
80,SNR_8db,N,New_N_081.wav,10,DeepONMF_H1,1,0.1718195096801376,10x212,0.008361899992451072,10,0.1718195096801376,0.27111526745238745,0.007660600007511675
81,SNR_8db,N,New_N_082.wav,10,DeepONMF_H1,1,0.16802434617233722,10x212,0.007648300030268729,10,0.16802434617233722,0.2886217373457907,0.00692650000564754
82,SNR_8db,N,New_N_083.wav,10,DeepONMF_H1,1,0.16774303073147967,10x212,0.007839299971237779,10,0.16774303073147967,0.2610310440302221,0.0071168000577017665
83,SNR_8db,N,New_N_084.wav,10,DeepONMF_H1,1,0.17244998374375892,10x212,0.007581099984236062,10,0.17244998374375892,0.26993099139049515,0.006879699998535216
84,SNR_8db,N,New_N_085.wav,10,DeepONMF_H1,1,0.1698005976623222,10x212,0.007745800074189901,10,0.1698005976623222,0.27373563826607705,0.006760700023733079
85,SNR_8db,N,New_N_086.wav,10,DeepONMF_H1,1,0.16695475501249413,10x212,0.007893900037743151,10,0.16695475501249413,0.28132468543131117,0.006964599946513772
86,SNR_8db,N,New_N_087.wav,10,DeepONMF_H1,1,0.1760940532442809,10x212,0.007563599967397749,10,0.1760940532442809,0.3376863374458628,0.006659999955445528
87,SNR_8db,N,New_N_088.wav,10,DeepONMF_H1,1,0.16737754682502684,10x212,0.00840799999423325,10,0.16737754682502684,0.332398138870583,0.007435399922542274
88,SNR_8db,N,New_N_089.wav,10,DeepONMF_H1,1,0.16671484153991803,10x212,0.008634200086817145,10,0.166714841539918,0.2878994218935054,0.007659199996851385
89,SNR_8db,N,New_N_090.wav,10,DeepONMF_H1,1,0.1702356859823117,10x212,0.00798130000475794,10,0.1702356859823117,0.24338558506685284,0.0073587000370025635
90,SNR_8db,N,New_N_091.wav,10,DeepONMF_H1,1,0.1683113691760195,10x212,0.007585899904370308,10,0.1683113691760195,0.3413914811990823,0.0068916999734938145
91,SNR_8db,N,New_N_092.wav,10,DeepONMF_H1,1,0.16876755112713596,10x212,0.00863319996278733,10,0.16876755112713596,0.2859266454324788,0.007853100076317787
92,SNR_8db,N,New_N_093.wav,10,DeepONMF_H1,1,0.17120347973608746,10x212,0.0075264000333845615,10,0.17120347973608746,0.3187262227937619,0.006786499987356365
93,SNR_8db,N,New_N_094.wav,10,DeepONMF_H1,1,0.1729486140847911,10x212,0.008093100041151047,10,0.1729486140847911,0.29245377762580915,0.007414699997752905
94,SNR_8db,N,New_N_095.wav,10,DeepONMF_H1,1,0.1713495663815142,10x212,0.007329300045967102,10,0.1713495663815142,0.313860576143131,0.006591400015167892
95,SNR_8db,N,New_N_096.wav,10,DeepONMF_H1,1,0.16862636743009057,10x212,0.008277400047518313,10,0.16862636743009057,0.2750761522226361,0.007535699987784028
96,SNR_8db,N,New_N_097.wav,10,DeepONMF_H1,1,0.16669691793398697,10x212,0.007361600059084594,10,0.16669691793398697,0.31671820843581017,0.006549100042320788
97,SNR_8db,N,New_N_098.wav,10,DeepONMF_H1,1,0.17597653964466364,10x212,0.008195300004445016,10,0.17597653964466364,0.2912171064340674,0.007486099959351122
98,SNR_8db,N,New_N_099.wav,10,DeepONMF_H1,1,0.1719509301229272,10x212,0.007317200070247054,10,0.1719509301229272,0.29352605943160276,0.0065463000210002065
99,SNR_8db,N,New_N_100.wav,10,DeepONMF_H1,1,0.1667053033063192,10x212,0.007804000051692128,10,0.1667053033063192,0.36600600761544133,0.007159000029787421
100,SNR_8db,N,New_N_101.wav,10,DeepONMF_H1,1,0.17103725974598785,10x212,0.0072842000517994165,10,0.17103725974598785,0.24700509081758845,0.0066787999821826816
101,SNR_8db,N,New_N_102.wav,10,DeepONMF_H1,1,0.16756998293323,10x212,0.007243199972435832,10,0.16756998293323,0.2659773526641845,0.006511199986562133
102,SNR_8db,N,New_N_103.wav,10,DeepONMF_H1,1,0.1632912146103027,10x212,0.0074001000029966235,10,0.1632912146103027,0.36539984467786407,0.006809200043790042
103,SNR_8db,N,New_N_104.wav,10,DeepONMF_H1,1,0.16668454635579694,10x212,0.00758289999794215,10,0.16668454635579694,0.29897965628686,0.006803800002671778
104,SNR_8db,N,New_N_105.wav,10,DeepONMF_H1,1,0.1680406407670733,10x212,0.008614399936050177,10,0.1680406407670733,0.31762296099157644,0.007902099983766675
105,SNR_8db,N,New_N_106.wav,10,DeepONMF_H1,1,0.1679095789246992,10x212,0.0072728999657556415,10,0.1679095789246992,0.3090889033629376,0.006715100025758147
106,SNR_8db,N,New_N_107.wav,10,DeepONMF_H1,1,0.16962830871097165,10x212,0.00805689999833703,10,0.16962830871097165,0.29998751166766857,0.007473999983631074
107,SNR_8db,N,New_N_108.wav,10,DeepONMF_H1,1,0.1687703409709096,10x212,0.007695400039665401,10,0.1687703409709096,0.3105338007748521,0.0069558999966830015
108,SNR_8db,N,New_N_109.wav,10,DeepONMF_H1,1,0.1723334681420478,10x212,0.008108199923299253,10,0.17233346814204784,0.29522256455475215,0.007411500089801848
109,SNR_8db,N,New_N_110.wav,10,DeepONMF_H1,1,0.17701602898554336,10x212,0.006889999960549176,10,0.17701602898554336,0.2569560846266247,0.006411499925889075
110,SNR_8db,N,New_N_111.wav,10,DeepONMF_H1,1,0.1715189452851567,10x212,0.007859700010158122,10,0.17151894528515668,0.25726098255261837,0.00720629992429167
111,SNR_8db,N,New_N_112.wav,10,DeepONMF_H1,1,0.1696115828949993,10x212,0.00722450006287545,10,0.1696115828949993,0.26931177922102073,0.006612900062464178
112,SNR_8db,N,New_N_113.wav,10,DeepONMF_H1,1,0.16826026968825725,10x212,0.007982799899764359,10,0.16826026968825722,0.323039811020411,0.007233800017274916
113,SNR_8db,N,New_N_114.wav,10,DeepONMF_H1,1,0.17253753426048787,10x212,0.0070943000027909875,10,0.17253753426048785,0.26764550885397886,0.006551699945703149
114,SNR_8db,N,New_N_115.wav,10,DeepONMF_H1,1,0.17355470915923474,10x212,0.0071613999316468835,10,0.17355470915923474,0.28951901992323553,0.006364000029861927
115,SNR_8db,N,New_N_116.wav,10,DeepONMF_H1,1,0.17064614879459444,10x212,0.007686299970373511,10,0.17064614879459444,0.36083778825059665,0.0068644999992102385
116,SNR_8db,N,New_N_117.wav,10,DeepONMF_H1,1,0.16985968031946685,10x212,0.007008999935351312,10,0.16985968031946685,0.3074023317181943,0.006385300075635314
117,SNR_8db,N,New_N_118.wav,10,DeepONMF_H1,1,0.17520388099983744,10x212,0.008029800024814904,10,0.17520388099983744,0.24089626720864007,0.007246399996802211
118,SNR_8db,N,New_N_119.wav,10,DeepONMF_H1,1,0.17277886077687066,10x212,0.007333100074902177,10,0.17277886077687066,0.2536966779628267,0.006566500058397651
119,SNR_8db,N,New_N_120.wav,10,DeepONMF_H1,1,0.17162297591194925,10x212,0.008393600000999868,10,0.17162297591194925,0.3194644378434206,0.0074254999635741115
120,SNR_8db,N,New_N_121.wav,10,DeepONMF_H1,1,0.17059457417622487,10x212,0.007552199997007847,10,0.17059457417622487,0.23608849858173658,0.006478099967353046
121,SNR_8db,N,New_N_122.wav,10,DeepONMF_H1,1,0.1706984590755935,10x212,0.009543500025756657,10,0.1706984590755935,0.22396017237590624,0.00858010002411902
122,SNR_8db,N,New_N_123.wav,10,DeepONMF_H1,1,0.1673417988528635,10x212,0.008324900059960783,10,0.16734179885286346,0.29041057417041377,0.007602799916639924
123,SNR_8db,N,New_N_124.wav,10,DeepONMF_H1,1,0.17045084123216744,10x212,0.008169300039298832,10,0.17045084123216744,0.2666456669931738,0.0075159999541938305
124,SNR_8db,N,New_N_125.wav,10,DeepONMF_H1,1,0.17507658786494265,10x212,0.007349300081841648,10,0.17507658786494265,0.2954454593329344,0.006830599973909557
125,SNR_8db,N,New_N_126.wav,10,DeepONMF_H1,1,0.16302339468356966,10x212,0.008033899939619005,10,0.16302339468356966,0.24795135782829256,0.007303399965167046
126,SNR_8db,N,New_N_127.wav,10,DeepONMF_H1,1,0.16221091835498913,10x212,0.007267399923875928,10,0.16221091835498913,0.2676923924229339,0.006634499994106591
127,SNR_8db,N,New_N_128.wav,10,DeepONMF_H1,1,0.16135676074498748,10x212,0.007584100007079542,10,0.16135676074498748,0.3066224803999412,0.006994400057010353
128,SNR_8db,N,New_N_129.wav,10,DeepONMF_H1,1,0.16063354134985047,10x212,0.00730450008995831,10,0.16063354134985047,0.27395282188743136,0.00671770004555583
129,SNR_8db,N,New_N_130.wav,10,DeepONMF_H1,1,0.16526355398109416,10x212,0.007255100063048303,10,0.16526355398109416,0.2826121831801359,0.006395499920472503
130,SNR_8db,N,New_N_131.wav,10,DeepONMF_H1,1,0.16287632452499076,10x212,0.007687200093641877,10,0.16287632452499076,0.3058041797685158,0.0068799000000581145
131,SNR_8db,N,New_N_132.wav,10,DeepONMF_H1,1,0.16187141621138879,10x212,0.007617500028572977,10,0.16187141621138879,0.3096299952507701,0.006886900053359568
132,SNR_8db,N,New_N_133.wav,10,DeepONMF_H1,1,0.16671369535361694,10x212,0.007952399901114404,10,0.16671369535361694,0.3034175220047218,0.007238200050778687
133,SNR_8db,N,New_N_134.wav,10,DeepONMF_H1,1,0.16303035419275086,10x212,0.007126100012101233,10,0.16303035419275086,0.29870849471665684,0.006471400032751262
134,SNR_8db,N,New_N_135.wav,10,DeepONMF_H1,1,0.16423963842505673,10x212,0.008151300018653274,10,0.16423963842505673,0.2752192148396332,0.007464899914339185
135,SNR_8db,N,New_N_136.wav,10,DeepONMF_H1,1,0.1665191027648654,10x212,0.008550800033845007,10,0.1665191027648654,0.2927368921907091,0.007870999979786575
136,SNR_8db,N,New_N_137.wav,10,DeepONMF_H1,1,0.16014230457417453,10x212,0.008876800071448088,10,0.16014230457417453,0.3420796546151791,0.008001400041393936
137,SNR_8db,N,New_N_138.wav,10,DeepONMF_H1,1,0.16447639597078037,10x212,0.008479000069200993,10,0.16447639597078037,0.23854021364740963,0.007747099967673421
138,SNR_8db,N,New_N_139.wav,10,DeepONMF_H1,1,0.1594307430597066,10x212,0.008655400015413761,10,0.1594307430597066,0.30853844143152265,0.007960000075399876
139,SNR_8db,N,New_N_140.wav,10,DeepONMF_H1,1,0.15961261530164894,10x212,0.007608999963849783,10,0.15961261530164894,0.26006125971085176,0.0069142000284045935
140,SNR_8db,N,New_N_141.wav,10,DeepONMF_H1,1,0.16570585844876556,10x212,0.008667400106787682,10,0.16570585844876556,0.23014766889855237,0.00796219997573644
141,SNR_8db,N,New_N_142.wav,10,DeepONMF_H1,1,0.15951807505380333,10x212,0.007673699990846217,10,0.15951807505380333,0.33001845873495544,0.007016999996267259
142,SNR_8db,N,New_N_143.wav,10,DeepONMF_H1,1,0.16839284887800504,10x212,0.008214599918574095,10,0.16839284887800504,0.28375878783555475,0.007451499928720295
143,SNR_8db,N,New_N_144.wav,10,DeepONMF_H1,1,0.16133319368254476,10x212,0.007973199943080544,10,0.16133319368254476,0.3025746843197123,0.007342000026255846
144,SNR_8db,N,New_N_145.wav,10,DeepONMF_H1,1,0.1644859670335374,10x212,0.008195500005967915,10,0.16448596703353738,0.2592305612626972,0.007496100035496056
145,SNR_8db,N,New_N_146.wav,10,DeepONMF_H1,1,0.15979423349997146,10x212,0.007482699933461845,10,0.15979423349997146,0.30531811823873645,0.006786799989640713
146,SNR_8db,N,New_N_147.wav,10,DeepONMF_H1,1,0.15912213014760662,10x212,0.008262599934823811,10,0.15912213014760662,0.2877889836145738,0.007590299937874079
147,SNR_8db,N,New_N_148.wav,10,DeepONMF_H1,1,0.1565311504275998,10x212,0.007350499974563718,10,0.1565311504275998,0.32852920468609836,0.00668629992287606
148,SNR_8db,N,New_N_149.wav,10,DeepONMF_H1,1,0.16346391824449175,10x212,0.007918799994513392,10,0.16346391824449175,0.2987557925254861,0.007130399928428233
149,SNR_8db,N,New_N_150.wav,10,DeepONMF_H1,1,0.15829191202372728,10x212,0.007095000008121133,10,0.15829191202372728,0.2608885670491707,0.006569099961780012
150,SNR_8db,N,New_N_151.wav,10,DeepONMF_H1,1,0.1646726204411172,10x212,0.0077544000232592225,10,0.16467262044111722,0.2896076877421338,0.006926400004886091
151,SNR_8db,N,New_N_152.wav,10,DeepONMF_H1,1,0.16256056470347882,10x212,0.007884399965405464,10,0.16256056470347882,0.30366514598973215,0.007308600004762411
152,SNR_8db,N,New_N_153.wav,10,DeepONMF_H1,1,0.16261263574936635,10x212,0.0072327000088989735,10,0.16261263574936635,0.3422992621119427,0.006538099958561361
153,SNR_8db,N,New_N_154.wav,10,DeepONMF_H1,1,0.16229838969074306,10x212,0.009466600022278726,10,0.16229838969074303,0.26172688824128976,0.008616399951279163
154,SNR_8db,N,New_N_155.wav,10,DeepONMF_H1,1,0.16166777124448484,10x212,0.00752479990478605,10,0.16166777124448484,0.32014628736899703,0.006874500075355172
155,SNR_8db,N,New_N_156.wav,10,DeepONMF_H1,1,0.16600845745553874,10x212,0.008298599976114929,10,0.16600845745553874,0.2397367641287066,0.00738580001052469
156,SNR_8db,N,New_N_157.wav,10,DeepONMF_H1,1,0.16688826748277238,10x212,0.007392599945887923,10,0.16688826748277238,0.3058844159226718,0.006594899925403297
157,SNR_8db,N,New_N_158.wav,10,DeepONMF_H1,1,0.16939456319394802,10x212,0.007834099931642413,10,0.16939456319394802,0.3636768841837835,0.007181399967521429
158,SNR_8db,N,New_N_159.wav,10,DeepONMF_H1,1,0.17356501992766826,10x212,0.007229399983771145,10,0.17356501992766826,0.22842981111850977,0.006496999994851649
159,SNR_8db,N,New_N_160.wav,10,DeepONMF_H1,1,0.1711719066664853,10x212,0.008287299890071154,10,0.17117190666648532,0.25743117052311365,0.0076024000300094485
160,SNR_8db,N,New_N_161.wav,10,DeepONMF_H1,1,0.1689465496620038,10x212,0.007189900032244623,10,0.1689465496620038,0.24367034261574022,0.006547600030899048
161,SNR_8db,N,New_N_162.wav,10,DeepONMF_H1,1,0.1708546549519552,10x212,0.007883500074967742,10,0.1708546549519552,0.27888428314892083,0.007088599959388375
