clase,archivo,ruta,variante_deep_onmf,F_001,F_002,F_003,F_004,F_005,F_006,F_007,F_008,F_009,F_010,F_011,F_012,F_013,F_014,F_015
AS,New_AS_028.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_028.wav,afinidad_y_diferencias_errores,0.9712807243111182,2.14779617391401,2.0226656637108804,2.1221911697010123,2.1465237486833537,-1.1765154496028916,-1.051384939399762,-1.150910445389894,-1.1752430243722354,0.12513051020312949,0.025605004212997606,0.0012724252306561823,-0.09952550599013188,-0.1238580849724733,-0.024332578982341424
AS,New_AS_029.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_029.wav,afinidad_y_diferencias_errores,0.9811438119196915,2.1635077579770483,2.009699611878594,2.1365719565494126,2.1611060669569113,-1.182363946057357,-1.0285557999589026,-1.1554281446297212,-1.17996225503722,0.1538081460984544,0.02693580142763574,0.0024016910201369868,-0.12687234467081865,-0.1514064550783174,-0.024534110407498755
AS,New_AS_030.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_030.wav,afinidad_y_diferencias_errores,0.9620610999847631,2.19017246453154,2.0438086930589643,2.145452268931788,2.192950080784257,-1.228111364546777,-1.0817475930742013,-1.1833911689470251,-1.2308889807994938,0.14636377147257562,0.04472019559975182,-0.0027776162527168857,-0.1016435758728238,-0.1491413877252925,-0.04749781185246871
AS,New_AS_031.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_031.wav,afinidad_y_diferencias_errores,0.9881282614829212,2.1682071461143386,2.0313053019216047,2.1435228927343606,2.140958808718024,-1.1800788846314174,-1.0431770404386835,-1.1553946312514394,-1.1528305472351028,0.13690184419273388,0.02468425337997804,0.027248337396314604,-0.11221759081275584,-0.10965350679641928,0.0025640840163365652
AS,New_AS_032.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_032.wav,afinidad_y_diferencias_errores,0.9811340102513679,2.224009004775813,2.0760042735132305,2.1917703596041727,2.2297496304678535,-1.2428749945244453,-1.0948702632618625,-1.2106363493528047,-1.2486156202164855,0.14800473126258273,0.032238645171640545,-0.005740625692040258,-0.11576608609094219,-0.153745356954623,-0.0379792708636808
AS,New_AS_033.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_033.wav,afinidad_y_diferencias_errores,0.95753048940406,2.1300140143507145,2.0044159530353434,2.0727953405208916,2.11558111465141,-1.1724835249466543,-1.0468854636312832,-1.1152648511168315,-1.1580506252473497,0.1255980613153711,0.05721867382982282,0.014432899699304613,-0.06837938748554828,-0.11116516161606649,-0.042785774130518206
AS,New_AS_034.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_034.wav,afinidad_y_diferencias_errores,0.9879502411383296,2.2055165964784154,2.070895985562471,2.1486663772163634,2.2021730398646224,-1.2175663553400857,-1.0829457444241413,-1.1607161360780338,-1.2142227987262928,0.13462061091594446,0.056850219262051915,0.0033435566137929307,-0.07777039165389255,-0.13127705430215153,-0.053506662648258985
AS,New_AS_035.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_035.wav,afinidad_y_diferencias_errores,0.9760592034602855,2.1802562001604846,2.0334797358069783,2.1488165486121567,2.2029240223200413,-1.204196996700199,-1.0574205323466928,-1.1727573451518711,-1.2268648188597557,0.14677646435350633,0.03143965154832795,-0.02266782215955665,-0.11533681280517838,-0.16944428651306298,-0.0541074737078846
AS,New_AS_036.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_036.wav,afinidad_y_diferencias_errores,0.9675621215687192,2.1569291774845176,2.0062198726861498,2.1168409920549975,2.153298156785011,-1.1893670559157985,-1.0386577511174306,-1.1492788704862784,-1.185736035216292,0.15070930479836786,0.040088185429520085,0.003631020699506493,-0.11062111936884778,-0.14707828409886137,-0.03645716473001359
AS,New_AS_037.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_037.wav,afinidad_y_diferencias_errores,0.9792301190958287,2.2306017620164567,2.06942080531928,2.197898441089466,2.21248117563603,-1.251371642920628,-1.0901906862234516,-1.2186683219936376,-1.2332510565402015,0.16118095669717647,0.032703320926990465,0.018120586380426573,-0.128477635770186,-0.1430603703167499,-0.014582734546563891
AS,New_AS_038.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_038.wav,afinidad_y_diferencias_errores,0.9858824826908086,2.1800259229171455,2.0455715458916366,2.1271480464085815,2.167015671212662,-1.194143440226337,-1.059689063200828,-1.1412655637177729,-1.1811331885218534,0.1344543770255089,0.052877876508564015,0.013010251704483444,-0.08157650051694487,-0.12144412532102544,-0.03986762480408057
AS,New_AS_039.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_039.wav,afinidad_y_diferencias_errores,0.9892249024738793,2.187261955532592,2.0394367331436922,2.172832394390572,2.196704892530651,-1.1980370530587128,-1.050211830669813,-1.1836074919166926,-1.2074799900567719,0.14782522238889984,0.014429561142020209,-0.009442936998059093,-0.13339566124687963,-0.15726815938695893,-0.0238724981400793
AS,New_AS_040.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_040.wav,afinidad_y_diferencias_errores,0.9717058585034073,2.1873932587403266,2.049546437659475,2.1672348092736433,2.207182128667085,-1.2156874002369193,-1.077840579156068,-1.195528950770236,-1.2354762701636777,0.13784682108085144,0.020158449466683326,-0.019788869926758323,-0.11768837161416812,-0.15763569100760977,-0.03994731939344165
AS,New_AS_041.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_041.wav,afinidad_y_diferencias_errores,0.9939670689369086,2.220499374714548,2.0649211130757887,2.161472362199262,2.2033846411956213,-1.2265323057776394,-1.07095404413888,-1.1675052932623533,-1.2094175722587126,0.15557826163875932,0.05902701251528608,0.017114733518926784,-0.09655124912347324,-0.13846352811983254,-0.0419122789963593
AS,New_AS_042.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_042.wav,afinidad_y_diferencias_errores,0.9645517659253969,2.135147819969728,1.997768976303826,2.1248856247066614,2.136357925448907,-1.170596054044331,-1.033217210378429,-1.1603338587812644,-1.17180615952351,0.13737884366590203,0.010262195263066598,-0.0012101054791791022,-0.12711664840283543,-0.13858894914508113,-0.0114723007422457
AS,New_AS_043.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_043.wav,afinidad_y_diferencias_errores,0.9765380902366422,2.1966673096785545,2.0412446137655054,2.18346316790519,2.2201264322818965,-1.2201292194419122,-1.064706523528863,-1.2069250776685476,-1.2435883420452543,0.15542269591304914,0.013204141773364597,-0.023459122603342042,-0.14221855413968454,-0.17888181851639118,-0.03666326437670664
AS,New_AS_044.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_044.wav,afinidad_y_diferencias_errores,0.9636017346014459,2.167541762414628,2.0417193637206896,2.161880838509244,2.1762800777865348,-1.2039400278131818,-1.0781176291192436,-1.1982791039077978,-1.2126783431850887,0.1258223986939382,0.005660923905383974,-0.008738315371906946,-0.12016147478855421,-0.13456071406584513,-0.01439923927729092
AS,New_AS_045.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_045.wav,afinidad_y_diferencias_errores,1.0060792589060463,2.262179122565469,2.0845777924922917,2.2255226628316156,2.2437179402922114,-1.2560998636594227,-1.0784985335862454,-1.2194434039255693,-1.237638681386165,0.17760133007317735,0.03665645973385345,0.01846118227325766,-0.1409448703393239,-0.1591401477999197,-0.018195277460595793
AS,New_AS_046.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_046.wav,afinidad_y_diferencias_errores,0.951806110037098,2.11303864979917,1.9953500642796436,2.0983221123092535,2.128727487706676,-1.161232539762072,-1.0435439542425455,-1.1465160022721554,-1.176921377669578,0.11768858551952643,0.014716537489916526,-0.01568883790750597,-0.10297204802960991,-0.1333774234270324,-0.030405375397422496
AS,New_AS_047.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_047.wav,afinidad_y_diferencias_errores,0.9928996054912058,2.200882086926931,2.0582235687845922,2.188068141180333,2.2112343714308658,-1.2079824814357252,-1.0653239632933864,-1.1951685356891273,-1.21833476593966,0.14265851814233876,0.012813945746597888,-0.010352284503934772,-0.12984457239574088,-0.15301080264627354,-0.02316623025053266
AS,New_AS_048.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_048.wav,afinidad_y_diferencias_errores,0.9853391770363303,2.2421344872357114,2.0799457102976144,2.2023325868647947,2.2287453727781887,-1.2567953101993812,-1.0946065332612842,-1.2169934098284645,-1.2434061957418585,0.16218877693809697,0.03980190037091669,0.013389114457522666,-0.12238687656718028,-0.1487996624805743,-0.02641278591339402
AS,New_AS_049.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_049.wav,afinidad_y_diferencias_errores,1.1016634536814913,2.043196696157112,2.045330467655507,2.2613924056074954,2.0761564361335756,-0.9415332424756206,-0.9436670139740158,-1.1597289519260041,-0.9744929824520843,-0.0021337714983951095,-0.21819570945038347,-0.03295973997646362,-0.21606193795198836,-0.03082596847806851,0.18523596947391985
AS,New_AS_050.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_050.wav,afinidad_y_diferencias_errores,1.2031588454884234,1.857428051772782,2.0146447189030985,2.1491748011794733,1.843272027340608,-0.6542692062843585,-0.811485873414675,-0.9460159556910499,-0.6401131818521846,-0.15721666713031657,-0.29174674940669143,0.014156024432173897,-0.13453008227637486,0.17137269156249046,0.3059027738388653
AS,New_AS_051.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_051.wav,afinidad_y_diferencias_errores,1.1349305853171263,1.783956990752562,1.7398930544362867,1.770068679045378,1.654249492085138,-0.6490264054354358,-0.6049624691191604,-0.6351380937282516,-0.5193189067680117,0.044063936316275365,0.013888311707184187,0.12970749866742404,-0.03017562460909118,0.08564356235114867,0.11581918696023985
AS,New_AS_052.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_052.wav,afinidad_y_diferencias_errores,1.1158056651680939,1.6662579137460405,1.7043391402324786,1.7906348310037135,1.5992262184759762,-0.5504522485779466,-0.5885334750643847,-0.6748291658356196,-0.48342055330788236,-0.03808122648643808,-0.12437691725767297,0.06703169527006425,-0.08629569077123489,0.10511292175650233,0.19140861252773722
AS,New_AS_053.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_053.wav,afinidad_y_diferencias_errores,1.1963922560959057,1.7468422604375342,1.9752959855564889,2.094722596464161,1.7538273004831169,-0.5504500043416285,-0.7789037294605832,-0.8983303403682554,-0.5574350443872111,-0.22845372511895468,-0.34788033602662694,-0.006985040045582647,-0.11942661090767226,0.22146868507337203,0.3408952959810443
AS,New_AS_054.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_054.wav,afinidad_y_diferencias_errores,1.150044055637366,1.9161451253405213,1.9177375125533944,1.9419101796980878,1.826223056848,-0.7661010697031554,-0.7676934569160285,-0.7918661240607219,-0.6761790012106341,-0.0015923872128731364,-0.025765054357566486,0.08992206849252127,-0.02417266714469335,0.0915144557053944,0.11568712285008775
AS,New_AS_055.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_055.wav,afinidad_y_diferencias_errores,0.9771160960153975,1.6122239607713886,1.599115809423219,1.7127117662200602,1.550428637512705,-0.6351078647559911,-0.6219997134078215,-0.7355956702046627,-0.5733125414973075,0.013108151348169672,-0.10048780544867153,0.06179532325868364,-0.1135959567968412,0.04868717191051397,0.16228312870735517
AS,New_AS_056.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_056.wav,afinidad_y_diferencias_errores,1.1317660514378092,1.6681825076832175,1.7816024514928477,1.8794998245385865,1.6021168100428145,-0.5364164562454083,-0.6498364000550385,-0.7477337731007774,-0.4703507586050053,-0.11341994380963016,-0.21131731685536903,0.06606569764040304,-0.09789737304573887,0.1794856414500332,0.2773830144957721
AS,New_AS_057.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_057.wav,afinidad_y_diferencias_errores,1.0805951978938513,1.8577383783823882,1.8367295415282872,1.8837387395820242,1.762619069900695,-0.7771431804885369,-0.7561343436344359,-0.8031435416881729,-0.6820238720068437,0.021008836854101043,-0.026000361199636002,0.09511930848169325,-0.047009198053737045,0.07411047162759221,0.12111966968132926
AS,New_AS_058.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_058.wav,afinidad_y_diferencias_errores,1.1366325972794198,1.9199803079317448,1.9057684291781343,1.9365119969189215,1.797509764908219,-0.783347710652325,-0.7691358318987145,-0.7998793996395017,-0.6608771676287992,0.014211878753610518,-0.016531688987176718,0.12247054302352578,-0.030743567740787237,0.10825866426991526,0.1390022320107025
AS,New_AS_059.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_059.wav,afinidad_y_diferencias_errores,1.1417436758086945,1.6469657728433396,1.78724955449443,1.9104168551592946,1.5887774676530226,-0.505222097034645,-0.6455058786857355,-0.7686731793506001,-0.4470337918443281,-0.14028378165109046,-0.26345108231595504,0.058188305190316925,-0.12316730066486459,0.19847208684140738,0.32163938750627197
AS,New_AS_060.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_060.wav,afinidad_y_diferencias_errores,1.0330237148366652,1.563712160176142,1.5535740301033891,1.6280519500677382,1.4851005313767784,-0.5306884453394767,-0.5205503152667239,-0.595028235231073,-0.4520768165401132,0.010138130072752771,-0.06433978989159628,0.07861162879936345,-0.07447791996434905,0.06847349872661068,0.14295141869095973
