clase,archivo,ruta,variante_deep_onmf,F_001,F_002,F_003,F_004,F_005,F_006,F_007,F_008,F_009,F_010,F_011,F_012,F_013,F_014,F_015,F_016,F_017,F_018,F_019,F_020,F_021,F_022,F_023,F_024,F_025,F_026,F_027,F_028,F_029,F_030,F_031,F_032,F_033
AS,New_AS_011.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_011.wav,softmin_f8_y_resumen_h,2.2289829493534105e-07,0.5589591013049222,0.08862618877941043,0.14962238911334808,0.20279209790402442,1.377121840098778,0.10497745931294049,1.3089966355306797,1.637187452330771,1.3632391453559654,0.3715453603399653,1.039385257774011,1.7771430527404104,0.296140442012758,1.7912215001930558,2.1447380225879846,1.8899214181202684,0.88058525279005,1.6397726161690467,2.453537701721144,0.1980665770805527,2.144653318522584,2.7545444199204687,2.3920574421534564,0.7400001624287765,2.057629242164339,3.1505904851006674,1.2082566604925262,3.4980105301041764,3.574172321942651,3.4552238067668273,2.4625937061431538,3.1771097064918177
AS,New_AS_012.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_012.wav,softmin_f8_y_resumen_h,3.6255656846455626e-07,0.5070039607101084,0.1390031961809374,0.13107174820949244,0.22292073234289322,1.3026057581863908,0.1143175937019986,1.3522887636878782,1.510880383687489,1.4218721577071185,0.3986594187574055,1.0669639765458956,1.7830672969684385,0.33723101316942844,1.8905167239487342,1.982872440645904,1.9405817667997427,0.8746675133899272,1.5658443316061113,2.2740535784566593,0.21674260549309304,2.299208377643471,2.6920878236233334,2.553517429075282,0.8901089644357153,2.2616629465173435,3.3649588570107225,1.3860705882516262,3.669661778985637,3.50640445710817,3.428522168760541,2.419724628675879,2.904219717680094
AS,New_AS_013.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_013.wav,softmin_f8_y_resumen_h,3.9189444938556303e-07,0.4776938449294653,0.10892157019360792,0.20293659990621554,0.21044759307626174,1.2835786141585792,0.11116107162039744,1.3256743270018607,1.469510152229645,1.3749102184652298,0.3280189879370973,1.072811566104672,1.7453404529344496,0.33702704009685447,1.7925758081258771,1.9740929090969164,1.8616740020904914,0.7921916250157325,1.6542730519254762,2.236971754879366,0.14301001149392412,2.212793211587311,2.553547786892642,2.4866398316551135,0.8086819968665907,2.04688964089986,3.304327155544061,1.498936675934587,3.4728980319484224,3.622020662445423,3.4016407337118726,2.3349743597203063,3.2180562667308235
AS,New_AS_014.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_014.wav,softmin_f8_y_resumen_h,2.1900010405561403e-07,0.5388959773173593,0.05454613646884288,0.14747039247626606,0.25908727473742765,1.4043073170781204,0.10845635147647058,1.2974650746617886,1.6738755518651414,1.4531098297970337,0.35917190394818777,1.04402399523874,1.8346476745405715,0.2963925519241774,1.8181067229448384,2.163525576989026,1.9360179872692018,0.847197041212049,1.5831570374481339,2.3540140543043084,0.2650982658237404,2.085774307564816,2.792476071093084,2.501802882220244,0.7086689435269833,2.0082340412875967,3.4533566788853305,1.2301169977042419,3.5494248007431355,3.7164112868531003,3.60263684962286,2.311979868231078,3.0434514481861465
AS,New_AS_015.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_015.wav,softmin_f8_y_resumen_h,8.534953256826697e-07,0.5242924284732843,0.07789184735760436,0.13559970877235247,0.2622151619014332,1.3834656793502744,0.12611093797926518,1.3338522097819472,1.604050580189136,1.449404692881483,0.3703152117949699,1.0711309135272358,1.8669789507177967,0.4320266977763839,1.850720136856347,2.1165957782768023,1.9760200084779658,0.9131282982202257,1.6161853113901348,2.483864756028225,0.18937295902153914,2.2084784462930314,2.719801154338951,2.504015320659885,0.6671073105960339,2.155019925881284,3.4725159741404954,1.8161462155359216,3.7806376063439173,3.6543103189305235,3.669381739822746,2.5415747879390986,3.1011436215417727
AS,New_AS_016.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_016.wav,softmin_f8_y_resumen_h,5.026621097646824e-07,0.5387667090605973,0.07951640776314224,0.15744775278568743,0.22426862772846312,1.3497999613773626,0.16475995345613945,1.3294398670399994,1.5950616763571996,1.3476834496835948,0.3146844857957151,0.9507765708488459,1.7227836591812502,0.4732421689290136,1.8521112814701337,2.0938296083999757,1.8903264955234615,0.7496559712742723,1.5250146353272056,2.3213723465716347,0.22390173297208302,2.162753639136091,2.640561377886122,2.361392693082419,0.7508221927028089,1.8709150529003329,3.25643886968831,1.668843865958482,3.593123923424917,3.659421757214072,3.534864281009317,2.1625526070637173,3.0795372797657383
AS,New_AS_017.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_017.wav,softmin_f8_y_resumen_h,1.5713779118529615e-06,0.5118069490030467,0.08937504016005167,0.15637748159133352,0.24243895786765624,1.3710958245685285,0.10126666191133875,1.3381479847554034,1.6464580660587678,1.3538681587505064,0.39549041004473623,0.9866149475349669,1.771382584931006,0.28607755049832534,1.8213180226626438,2.1329168622421864,1.8775415805288047,0.874291395746435,1.5070075583666935,2.3137426350860584,0.1723366006973334,2.2603271056603083,2.7240081681729174,2.4702881884605365,0.8898140504910427,2.1575180679138706,3.36525446163699,1.1806760803345373,3.56280546842141,3.7050652794477403,3.517345786678694,2.1558321484292455,2.942366342308545
AS,New_AS_018.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_018.wav,softmin_f8_y_resumen_h,8.490888026920193e-07,0.5059595157797782,0.13655937390159073,0.13810850692110718,0.2193717543087212,1.322488021153415,0.14971368193576823,1.3531659049888205,1.5332678721315485,1.4163208832485512,0.38638056603372367,1.070433660235271,1.7335874025758162,0.40154335686661835,1.7874228576557945,2.0141352551563703,1.9190831340912398,0.8839902872332104,1.5622994797569003,2.3091798341447185,0.2821677376498325,2.2440168364431665,2.5736660638606645,2.4484544852760477,0.8245263291407228,2.208348409945791,3.2123967999533143,1.6399819150236195,3.2469257080567555,3.6200965426815555,3.5276438722446564,2.589309231886339,2.953464549969479
AS,New_AS_019.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_019.wav,softmin_f8_y_resumen_h,4.438014556072517e-07,0.5111846901349686,0.14601887127340432,0.10883905357805468,0.23395694121211671,1.28566374872649,0.10985210320745141,1.3647639816244956,1.4687644134217583,1.4676234820320535,0.393549099234851,1.0585011164034897,1.7347678791625147,0.3222551403759646,1.873846987125693,1.954197754302577,1.9841950710458054,0.9090923677113456,1.6067020878113747,2.232278138751931,0.168303948479988,2.278006722267058,2.590955952475772,2.5483664025576833,0.8102940640443567,2.120689706844105,3.295247615593136,1.5491837187586277,3.702431674697954,3.6599731612265445,3.4858212699766904,2.520350328091585,3.0966824093540417
AS,New_AS_020.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_020.wav,softmin_f8_y_resumen_h,4.530707339506586e-07,0.48235572106598207,0.06190960912982448,0.21506432920704452,0.24066988752641497,1.406502199204748,0.13597869678394897,1.2892937027275713,1.6922843925033157,1.4599159354683546,0.3370136872937197,1.063906007563352,1.853749857643787,0.3649826620807722,1.728645874136837,2.1827694431202116,1.9380608335388794,0.749700970405307,1.6176980489114836,2.442564047053352,0.38220539147517185,2.213020429519428,2.8365460611160653,2.6586658226084463,0.7019157839100121,2.1380133691604177,3.3770498170399286,1.4074723644647604,3.2516069514100594,3.7349939045475047,3.397783475949838,2.1130915397621326,3.145504127608107
AS,New_AS_021.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_021.wav,softmin_f8_y_resumen_h,1.2068116143560959e-06,0.561040831517007,0.10458283019768423,0.12901157589646414,0.2053635555772301,1.3911872843808437,0.10707151104040571,1.3067820482716095,1.6096315468482663,1.4067723115516226,0.38475441002392036,1.0217497156129336,1.8509841431063383,0.3115953206369793,1.7853702685348984,2.1451460811198073,1.9388314399800406,0.9322553904326413,1.5936261740288318,2.4389219944664537,0.20505684168106342,2.1506814201361646,2.656854934271936,2.6093500820789037,0.7869631509936943,2.0412310455119522,3.3933299164993174,1.456863018586389,3.4540037861033066,3.729375941483096,3.520588209461189,2.5797397675529097,3.2281507014421624
AS,New_AS_022.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_022.wav,softmin_f8_y_resumen_h,2.481766654486422e-07,0.56775233431983,0.10476445731313194,0.09000605193335186,0.23747690825702084,1.3506586431245962,0.12719639593885051,1.351821659158511,1.5427694553892386,1.3925054053698587,0.40296426944841657,0.9966649132598014,1.7700973371560167,0.4030150800574882,1.8329912874187828,2.0333658110977075,1.953958817194984,0.9575433847440074,1.5841328729553323,2.366637745367185,0.1587292444698651,2.316379732733262,2.6840982191249445,2.3431115301762806,0.8652582186987963,2.0729564853032056,3.377462209632474,1.5478252777325794,3.546983329802811,3.5662509904833075,3.6081766185287134,2.730485531804411,3.1600388212958186
AS,New_AS_023.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_023.wav,softmin_f8_y_resumen_h,7.155103942076686e-07,0.553740473212387,0.10543946327128825,0.12605890529619868,0.21476044270973185,1.3075677286037646,0.09092344508123727,1.320349515965352,1.5788491780863494,1.2933669600509197,0.3719210158870928,0.9812080808800876,1.7436783554011308,0.2878091056142133,1.878232939517475,2.1043296645751446,1.8450283065353106,0.8708878126472748,1.633987008915592,2.4153868542711048,0.1873963537238378,2.0890261115446753,2.757250764211302,2.398556028971581,0.7088489304648341,1.8828797187604027,3.372388661720331,1.4191650838114678,3.6379093683626933,3.6067578826050313,3.5609822058181733,2.2536769740419027,3.2423482281043987
AS,New_AS_024.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_024.wav,softmin_f8_y_resumen_h,1.2215036000691706e-07,0.5177402492751669,0.10507700649754154,0.16485965304089822,0.2123229690360334,1.3257670633666778,0.1256735093206189,1.3510412101053126,1.507789525383524,1.4100761701996198,0.3747765375229942,1.1006495192421522,1.7853692012794782,0.30473715953178393,1.8454844227000997,1.992282394455836,1.9252998602622529,0.825564666911046,1.6684994438898606,2.236773876072915,0.2804654899666865,2.1454679332493307,2.649153026287296,2.3830871250814987,0.9039275435208183,2.134437215956892,3.3023971419063,1.2448627124749811,3.556280377507723,3.5962291872584693,3.500924630697959,2.240610364024441,3.179418340428344
AS,New_AS_025.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_025.wav,softmin_f8_y_resumen_h,2.177060105429641e-07,0.5329691603007314,0.11598313373476217,0.1209813343318046,0.23006615392669144,0.6096241147092761,0.028420601671921793,0.6947034357683012,0.7618560172315215,0.7160300724825419,0.13051817798580698,0.5061241351509231,0.9596145703719935,0.1019348331104586,1.105289821157422,1.1483910865061415,1.1096242091943977,0.37647320378847987,0.9020836769761377,1.4010014824542323,0.04685402938555118,1.3326628132804927,1.7005567658831067,1.6353415454223508,0.24697153319459753,1.2439578604074109,2.356805915562993,0.8148178917494449,2.676110900355538,2.5915033648902734,2.4521298474077553,1.527531877305079,2.1400980251088684
AS,New_AS_026.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_026.wav,softmin_f8_y_resumen_h,9.55553857860569e-07,0.49208823436351995,0.05911818872900863,0.20651772934278678,0.24227489201082675,0.6847418479234846,0.022703236545598002,0.642933896636405,0.8830812639641358,0.7615372664521155,0.13713831451468797,0.4951108742071278,0.9952618423656219,0.07178000887891489,0.974081241167581,1.254116576301386,1.113149014483313,0.34937824392286143,0.8137735338990449,1.3853431382208492,0.0462734762940427,1.3914420755779813,1.7939903368923287,1.5705979847973939,0.34046309919994744,1.2430986949344633,2.3125573474343035,0.5594499398826034,2.502860716505954,2.6337960193765397,2.472195147942165,1.3236497143767159,1.970706208711073
AS,New_AS_027.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_027.wav,softmin_f8_y_resumen_h,2.6319205535059684e-07,0.4702108544452792,0.07576225331145633,0.21378940342425493,0.2402372256269543,0.6824445786481538,0.02576388959166839,0.644460863254817,0.8773211128388522,0.709292421237,0.12274621648596426,0.5264272330387163,0.9936431462927889,0.08987960629736669,0.9918295550371392,1.2550376522216686,1.0371785605069723,0.312910367684794,0.9319336301813379,1.4743016660917765,0.046191427119391046,1.275676992073729,1.760583923892051,1.5709377422929651,0.3306566653938822,1.1970581697312244,2.349426455163531,0.620876010049525,2.4576706187318256,2.711272730584146,2.380766793371019,1.2315967816334168,2.199392334985733
AS,New_AS_028.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_028.wav,softmin_f8_y_resumen_h,7.724042214116877e-07,0.49998196369561126,0.11012473368345374,0.15266932395026472,0.2372232062664488,0.6482731594733341,0.025107588605323063,0.6450172195268411,0.8065204377998387,0.6853298742609178,0.12163607920508257,0.47125293320828626,0.9463901222625124,0.08686364711183839,1.0470927831844294,1.1922749061163844,1.0722306392075374,0.36895651089020914,0.8898523049154543,1.4846343063412735,0.026565871618395777,1.3718319082238735,1.7668503789270038,1.503673989007737,0.23214473417177345,1.138681870200946,2.1170153914800687,0.5740396311002046,2.6171436918048494,2.5165732382627923,2.407971750745656,1.519130667748414,2.176592446300489
AS,New_AS_029.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_029.wav,softmin_f8_y_resumen_h,1.0359463410656687e-06,0.4989252024035276,0.09960379594078149,0.17474409489834342,0.2267258708110064,0.6651977960230975,0.022266977072056552,0.6434564013240405,0.8159470492813162,0.6783974796491616,0.14255371464818434,0.47246965574457916,0.9501330423685077,0.10346589529480664,1.0242527723150863,1.17000228462181,1.0723902376196572,0.38595442080614734,0.852052457197944,1.4120511080974554,0.031635518613244366,1.3310389419519346,1.8297504381016998,1.3595455922324908,0.3169962107778119,1.1725654424591223,2.157775378921138,0.9157896748778599,2.5845941201283305,2.411161592309026,2.512608288295467,1.4950468105221915,2.0463669799969315
AS,New_AS_030.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_030.wav,softmin_f8_y_resumen_h,1.5217183115306628e-07,0.531906969987951,0.07229841672273878,0.13277112952151954,0.26302333159595964,0.665105116147065,0.02369169527128916,0.646884978877699,0.7796042777866337,0.745732851072424,0.12019451274804537,0.48821670701024705,0.991781580961498,0.08045136411830169,0.9994087086359404,1.155519109448158,1.133616022531306,0.3541542102824832,0.8504854352891635,1.4230683955474333,0.038506522522212275,1.276869399189855,1.6916733498399859,1.6903990913639548,0.26949078325736536,1.2468187855991213,2.3570641397398227,0.6078950022411217,2.5054231839723697,2.6091485415338824,2.3758916307296762,1.47202933723655,2.072186099233382
AS,New_AS_031.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_031.wav,softmin_f8_y_resumen_h,1.1979480773250868e-06,0.4956209245171946,0.14225808093776596,0.17668049852188666,0.1854392980750755,0.6264187267432768,0.03137274552571611,0.6624716026028727,0.7338930139420957,0.6857070255475386,0.13859202520987104,0.4712530837883339,0.9650598738816677,0.12749089784080422,1.0228209781315531,1.0942110502101268,1.0517174566610983,0.37721002741037946,0.848242516323677,1.2798796926940146,0.041485439933599336,1.389380610073741,1.6277751570275532,1.556934459637486,0.2815248499165209,1.1397961288079026,2.2787880203515005,0.9381030525551876,2.6485922474972994,2.4776322287657315,2.3391922287323546,1.393752327670656,2.077253543562042
AS,New_AS_032.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_032.wav,softmin_f8_y_resumen_h,2.582010417883852e-07,0.5207393738232354,0.0683032247624694,0.16023572945563352,0.25072141375761975,0.6923194391446452,0.01792736199191775,0.6650547396021267,0.8561507723002377,0.7591026175105842,0.14193933148484716,0.4967223167188115,1.0092771178892126,0.055513757129641204,1.043341317411536,1.2209751235559116,1.1171159018016095,0.37748690324523326,0.8565977743499074,1.480592369884424,0.03350904013727691,1.2317218192564723,1.7570461781617208,1.5156289595315666,0.3017914348658952,1.2010347083319646,2.3597979728857372,0.35552972556839757,2.640092345723862,2.5264966767369708,2.571036437778651,1.4438114394455375,2.090749663535033
AS,New_AS_033.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_033.wav,softmin_f8_y_resumen_h,6.990512125565474e-07,0.5026313665266352,0.11555951187897963,0.135092492893227,0.24671592964994557,0.6558997201219068,0.03078262969666582,0.6807530746525703,0.8334691729814361,0.7178815597357884,0.1301794611718246,0.5255129379922127,0.9755331162592267,0.1080599205466235,1.108175074245812,1.2412221788214184,1.0837472855952859,0.3622229455150357,0.928399553815084,1.4395054309226882,0.048490360070119455,1.3546639940880478,1.7729054633793313,1.5255688462094237,0.28728323187682475,1.150166271826104,2.293520078187199,0.711664755329602,2.711539319310252,2.6191670573405603,2.3206295061485553,1.4715862256433203,2.0880165681531158
AS,New_AS_034.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_034.wav,softmin_f8_y_resumen_h,7.473575716813809e-07,0.5079714242679667,0.10694324530115766,0.1337902288657129,0.25129435420759116,0.6365025258791138,0.027273962454094948,0.6682795304443038,0.8060312876360027,0.6677082871928837,0.1395674177989318,0.4565573358718981,0.9210933731239951,0.10327594818299732,1.092889742990711,1.1718883669648898,1.0336553117501597,0.3714246743763836,0.8551775568961977,1.4248188971341167,0.03998910747304961,1.4052523692251757,1.7032189641148474,1.2888903065179604,0.3340717422250228,1.1321787920737891,2.053362599875482,0.7421006827044305,2.7505661608310916,2.4839824666572485,2.383007839203099,1.4378989527755324,2.07580052440865
AS,New_AS_035.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_035.wav,softmin_f8_y_resumen_h,3.929017844279034e-07,0.4640125849789732,0.0765635232217688,0.14209146827664879,0.3173320306208249,0.6718335636317735,0.035485426343294574,0.5927613688060527,0.8239773418001168,0.6602838686011662,0.11846316217335137,0.4476222617274019,0.9655066113904917,0.14822438443440217,0.9311683156463845,1.219517906096857,1.0373329779113165,0.3301617111754555,0.8424576990280059,1.502987084538169,0.038556372317430386,1.1317649371499325,1.7233371790464518,1.4056728334636626,0.3171849552988731,1.0341265891746492,2.1657355746893145,1.0029872888575293,2.4300133542749927,2.5407788092403534,2.5705600097011323,1.348709193754844,2.1549085254319764
