clase,archivo,ruta,variante_deep_onmf,F_001,F_002,F_003,F_004,F_005,F_006,F_007,F_008,F_009,F_010,F_011,F_012,F_013,F_014,F_015,F_016,F_017,F_018,F_019,F_020,F_021,F_022,F_023,F_024,F_025,F_026,F_027,F_028,F_029,F_030,F_031,F_032,F_033
AS,New_AS_011.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_011.wav,afinidad_y_resumen_h,1.073670903783923,2.30033661953144,2.1399418905228296,2.161030052877941,2.111038003475137,1.399489091897193,1.0016447467654046,1.3408973255722227,1.620664052800321,1.3241308079348888,0.48589276827265254,0.22729198213999785,1.7968948356265917,1.5883011017941155,1.7434144033174943,2.1394317443033577,1.8629593790060301,0.9760441494079141,0.4989800536026977,2.479279358922813,1.9998628943399934,2.1846600792919477,2.7383352782022374,2.3707061685780797,0.9876805903013013,0.49304791124055036,3.2546762699375997,3.151985220200198,3.3783861261433747,3.5799236266080903,3.4080191903039205,2.519179798147145,1.7617677168798127
AS,New_AS_012.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_012.wav,afinidad_y_resumen_h,1.047167065325995,2.2553675243443996,2.1542472503130203,2.148318674318646,2.1001223986476276,1.3244458376894703,1.0307815910258393,1.3884425861102163,1.493695166113662,1.3788078937226702,0.5031546654222063,0.2264443798762687,1.7937764026429754,1.5172483808390222,1.8736697186879514,1.9807613957785029,1.9041199700308402,0.9806080906113257,0.49699906310472847,2.2932318370607634,2.223705033554464,2.3159668628915013,2.674082959574157,2.4609011286323352,1.1794136071943615,0.47088087989308464,3.33700131574164,2.880037790084546,3.6831031358100024,3.537189089982318,3.3289194052490783,2.526381372790067,1.7056123676965473
AS,New_AS_013.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_013.wav,afinidad_y_resumen_h,1.0295348532617115,2.2118391832825233,2.0993427634654713,2.098867547192735,2.060433448757758,1.3132532662764398,1.0410723349621038,1.3550686421598332,1.4519423574135641,1.3303535149752992,0.43535051464538704,0.21092166877207247,1.773805774415249,1.606390398831941,1.7611501234502034,1.9663459908011132,1.818411080825375,0.9020516546460399,0.45192975124220947,2.2685873653410433,2.058778679182683,2.3154797967029097,2.573109136680066,2.4236515721875906,1.0787878213227664,0.5070831452054475,3.40556979485072,3.1182330395214755,3.4505853904963453,3.598442141435311,3.321630963437395,2.3795025866685884,1.762983542512844
AS,New_AS_014.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_014.wav,afinidad_y_resumen_h,1.1141829884732606,2.3431368186974932,2.1599015260125984,2.200536768081452,2.182629550393554,1.427343064110097,1.007921322515926,1.3359808768082382,1.6581258366776555,1.414196268703194,0.46364725723607725,0.24442216207257017,1.8477712508068327,1.5354600361543713,1.76984152167643,2.158324752128261,1.9014158564533634,0.9431773103580388,0.47718584910325057,2.4614420108439123,1.9390872603727112,2.1486478393090227,2.8288749301489964,2.4654183064872077,1.1179271865009022,0.5973062025829403,3.555522670578064,3.022911745543215,3.4437609918934244,3.714789066827967,3.5298217958173437,2.429733844773474,1.6376138830318452
AS,New_AS_015.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_015.wav,afinidad_y_resumen_h,1.0503577096630583,2.210086885467271,2.0562711986622584,2.0708217982819894,2.0809590644532907,1.3998906721018087,1.0336288627853945,1.367575249257716,1.5974695438397795,1.4085851798389204,0.4713208240125103,0.23612433052986487,1.8629415132910616,1.565330240482239,1.8248846433151755,2.116897191155409,1.9349879219343682,1.00327177593554,0.5732144541881933,2.4932360506670155,2.0929574862396962,2.2109749947000137,2.7010269647066263,2.4216909555599355,0.876718135652007,0.5046648290647732,3.4185026583408664,3.0173330066186987,3.776379231523449,3.625926124646097,3.587905376356953,2.6206058401582273,1.9614605557303877
AS,New_AS_016.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_016.wav,afinidad_y_resumen_h,1.118904687113074,2.3179347558010734,2.1372195256103406,2.180399105149507,2.1421287805644598,1.3640845452438135,0.9085904344899217,1.3781202968634878,1.572540810637793,1.3056321716035437,0.41424900005253174,0.2751956127927981,1.7282993231965516,1.4655388993196274,1.8428278850443454,2.0868891588207084,1.8634110418175474,0.864136918494343,0.6344399797979494,2.324957608923785,1.799465343400411,2.2657906014729083,2.6557428866588366,2.351376322888869,0.8572876553870509,0.6229762249833544,3.2442304010764653,2.994069671471698,3.5772747457298872,3.651624808525098,3.4453895962260264,2.30669681072198,1.966235243213202
AS,New_AS_017.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_017.wav,afinidad_y_resumen_h,1.1282521100297123,2.295550194356189,2.1243267347733816,2.1926437426657945,2.132081015288187,1.391672240546397,0.9573289346365497,1.3817656113093444,1.6251001550691022,1.3073940664601709,0.49222811581941744,0.21209250469886287,1.7876200888921783,1.4586819942984506,1.8073060850448597,2.125506434781605,1.8478805294175737,0.9712519528074821,0.45709923036920896,2.361553272410233,2.1650415928876505,2.3150478563018098,2.736575790882633,2.4076001341703956,1.121991382892908,0.5472834987493256,3.3737075800914123,2.840288676236419,3.538030907370548,3.702763414376294,3.471192423953927,2.282744847893892,1.674765853331741
AS,New_AS_018.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_018.wav,afinidad_y_resumen_h,1.0624858879452246,2.248161173206586,2.109786203691787,2.106873505198698,2.0778473370111397,1.3613322826181165,1.0379373566839292,1.3775319262868018,1.5093399858123433,1.3704197967310792,0.48622717244041386,0.2769651016787794,1.7650707560096865,1.5242958281157346,1.7697757504892446,2.0046808362084834,1.8804681109967667,0.9839267261107427,0.574391375935281,2.2814752782022056,2.1289377468960344,2.288047305509604,2.590070562607184,2.3705816296799838,1.076762293631009,0.7362340148192116,3.2114491123606177,2.955265763709173,3.2610183273517923,3.6230657877617913,3.4753278431649854,2.69885227348366,1.9518452567545541
AS,New_AS_019.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_019.wav,afinidad_y_resumen_h,0.9910638327881602,2.1992782919416585,2.089651215101556,2.0890078058206587,2.06033360665826,1.3106674260247282,1.0163091059085403,1.40137098791795,1.4503085367764876,1.4278955274355107,0.49240890521868874,0.22220188709723443,1.7465610050309808,1.5515710442943358,1.8554620432372133,1.9522088054510818,1.9593523627774976,1.010441200720171,0.47039473375631896,2.2406068575845004,2.0462983656636924,2.2497917641705554,2.5951880143786137,2.485579365188887,0.9382232796965371,0.5746305560430447,3.2846193190682333,2.9444028432215816,3.693489062913116,3.6363598668174735,3.432037466078218,2.6010778498197356,1.7818549901652583
AS,New_AS_020.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_020.wav,afinidad_y_resumen_h,1.094109886684773,2.289777975214998,2.105705562039265,2.165998408339074,2.137173192144136,1.4336483840778562,1.026102894651957,1.3242144460740404,1.6757348069847673,1.4189883288279432,0.4604184556657309,0.2708790957204778,1.8777834273482468,1.5631353239632262,1.6672568579883398,2.177902715050843,1.9073162893395779,0.890691907870804,0.5572486999679553,2.460860503490001,2.13118909873945,2.292761619318677,2.8336900204180404,2.66171248742767,0.9818632985584981,0.7036568019389383,3.3684278680636814,3.115004302218596,3.165063052046384,3.7299622133080512,3.335959753858313,2.251980312875302,1.770822738153496
AS,New_AS_021.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_021.wav,afinidad_y_resumen_h,1.0775255215487876,2.2272006481784574,2.055236803190453,2.1098745368630354,2.0522798622607,1.4095763108947197,0.9736151709091853,1.345561883601392,1.5940211264151707,1.3694071810585433,0.49257903135387904,0.2345459506583931,1.8565743297413286,1.5302926550227116,1.7585637863892989,2.1399102181111305,1.907875652139581,1.023141017431996,0.4887163817134314,2.4627260201527825,2.0037793107629045,2.2569291929857846,2.6930216466986465,2.5603808044403835,1.062900013684242,0.6230239490498707,3.40301946506688,3.172745374302548,3.2978618516484555,3.7037154052491403,3.5203685672342475,2.6450000544165353,1.5252625237663084
AS,New_AS_022.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_022.wav,afinidad_y_resumen_h,1.0483344730132824,2.2769767763580795,2.126861038355051,2.129025103126628,2.1227023374324148,1.3689514173536275,0.9562922925384801,1.392941565097347,1.5247073835970326,1.3440702432234823,0.5028760787459,0.24384827266476405,1.7826008621634017,1.536481989370934,1.8216743904438506,2.026402096985186,1.916598409296498,1.0402938294438704,0.5601820160788826,2.356067017700392,1.9564439339223598,2.353184579151771,2.6942124386432633,2.285925282382794,1.0635152139210902,0.5317476414967921,3.4356112170303463,3.095795494762961,3.524145850416186,3.542086908964698,3.5488704965909443,2.7921388958405093,1.874738506551645
AS,New_AS_023.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_023.wav,afinidad_y_resumen_h,1.0688620340376958,2.2091338709807733,2.0928642266677255,2.0843767273300853,2.056835812668777,1.3313400558575714,0.9524924988276001,1.345123107400234,1.5662231580959642,1.250660734894269,0.46330948945113387,0.19815044062848478,1.7510021230066444,1.5884707387398491,1.8386192317614425,2.0990815240315635,1.81088515156122,0.9490976828540654,0.43381821623450956,2.4471001829476444,1.8296284010503612,2.1255443174754562,2.7457975741655867,2.2970966575725673,0.9984301444655141,0.5570550105073089,3.3625974730134716,3.2001870856775714,3.566835533326698,3.6087947322471425,3.5056158368681283,2.334027989537129,1.650052297211089
AS,New_AS_024.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_024.wav,afinidad_y_resumen_h,1.0310379070585607,2.2678458561669816,2.149175607411628,2.156417947384668,2.1227251787874364,1.3596647569819063,1.0644126897413464,1.3732770085917272,1.48911049512613,1.3683621063064129,0.48922937550292384,0.23939043025654694,1.8092189826814211,1.6133684874360819,1.7966277770748968,1.9875590444454652,1.8922733476784714,0.932946885534475,0.4738021440580095,2.2601641034794655,2.0990170441352287,2.200987997648446,2.6065804027748816,2.3618849873124614,1.1892299764866643,0.6691664015256279,3.4097766002639553,3.152998110868411,3.4915644874254768,3.577385562872584,3.443164465123876,2.3535091983519436,1.6096086438433053
AS,New_AS_025.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_025.wav,afinidad_y_resumen_h,1.0130872369769672,2.2075011861005933,2.091719998607043,2.085898747460249,2.083948497186252,0.6270373239074327,0.4856090098296715,0.7126844809910896,0.7537866131788183,0.6852672528965968,0.17599426641401014,0.07146725396590711,0.9611322167511911,0.8687604019384367,1.0788924452216113,1.1510865226589149,1.0820584497256076,0.4239179839574122,0.16702291511016887,1.443787992837433,1.2336125207150288,1.3411595613254466,1.7536884221570277,1.6171906240278142,0.3803475081448048,0.17955067243974326,2.317600024906252,2.0626927450035395,2.6110588156612407,2.5633693748107453,2.3796698348499206,1.621401226817922,0.9239922812414144
AS,New_AS_026.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_026.wav,afinidad_y_resumen_h,1.1107950078748137,2.3152440647438755,2.1222730858524628,2.2371118370084724,2.1444154699123663,0.7024185963684708,0.47483354822618545,0.6696118153752156,0.8708674944861309,0.7368552875089288,0.18245357210247223,0.060913589750073806,1.006445246837989,0.7766893757674029,0.9545240908842799,1.2499251637430884,1.0924250722022628,0.41199070852462205,0.13904493814665794,1.463494927104511,1.2343736927382472,1.3478532923588555,1.8626584765335779,1.572472694187977,0.5108027948880358,0.17626756028078636,2.336798038137603,1.9207129574938353,2.4424209116779405,2.6366309911032793,2.4210900506521162,1.4093575348754492,0.7867370680457217
AS,New_AS_027.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_027.wav,afinidad_y_resumen_h,1.0751907328649344,2.2868397472753177,2.1211116959543705,2.174950075533271,2.1271703178347194,0.6957304675346043,0.5005684001573151,0.6697383490203529,0.8646064649769831,0.6899084553926671,0.17704109812264734,0.06325572125029795,1.010896702047233,0.8901630775627798,0.9743288097887075,1.2477191495061786,1.0195914241139612,0.37748645235258405,0.16429929720615757,1.5159976048647859,1.2038301172458787,1.2278212891975284,1.7637273592847298,1.570388078622187,0.5490413163642172,0.1842026425597714,2.3150486579122957,2.157463806365674,2.4149180976749354,2.6850143850805206,2.365352708278225,1.2985397524483773,0.9234289020844965
AS,New_AS_028.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_028.wav,afinidad_y_resumen_h,1.05434711063192,2.2095229511785486,2.0894244726395153,2.11516449681023,2.0733423794198043,0.6581013933632812,0.44907686305151107,0.6715148788487127,0.7976307523603489,0.6593714651548056,0.1664571894823122,0.06121972250125937,0.9497420014956258,0.8508743188609089,1.033204445693249,1.189998267303894,1.0460602837552233,0.42139411798946375,0.15385469310526004,1.4551572932113899,1.1707345684088708,1.3843151123780675,1.7463966464048823,1.4354360459812339,0.37769116223895743,0.13682660343878897,2.2359821667016395,2.081497030587914,2.575008808845918,2.5183378951013826,2.363348020936005,1.5513899687983748,0.8312407021050121
AS,New_AS_029.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_029.wav,afinidad_y_resumen_h,1.0714871038301352,2.22644013326807,2.0907926507611747,2.150280156219076,2.076461542141096,0.6761780344163136,0.4507053339349679,0.6711132927578912,0.8034508476686203,0.6528388840876201,0.19291677878397312,0.058332636663326415,0.9537070548576186,0.8179063068746678,1.0194948303296174,1.1630552475220066,1.0445895598380515,0.4406786765661815,0.15709820260592838,1.4424952605853982,1.1480774552796416,1.3090751804888165,1.8286148193293736,1.3197522075840578,0.45624262131356,0.13620453735488103,2.146021651534167,2.011571761999284,2.5624412693916674,2.402632001525197,2.4376542588419485,1.5610818952023475,1.0400345332936418
AS,New_AS_030.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_030.wav,afinidad_y_resumen_h,1.0515006092022063,2.2976873431843434,2.150711770166611,2.1716476895224193,2.1753013371848575,0.6797755156160178,0.4693421081258854,0.6692534090977097,0.7720024015390224,0.7195343474552977,0.16506653190252457,0.06218997082127321,1.0010403296613513,0.816516234014513,0.9737344161964614,1.1545423067223783,1.1038806138630468,0.4040076055447476,0.1436744127678134,1.4721727254058767,1.1915780744598974,1.3193527176089168,1.7019078306937292,1.626136546613994,0.4329541052530624,0.17644001880584054,2.2976814917604123,2.021276971422215,2.4299454066372164,2.583401189045462,2.3732098384518725,1.5318573811026552,0.8529423568160832
AS,New_AS_031.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_031.wav,afinidad_y_resumen_h,1.0346097810574455,2.18636852329698,2.059131266754815,2.113659152779966,2.009427618625995,0.6435205785786953,0.447609764235233,0.6828803854112206,0.7210290990759748,0.6595423361790568,0.18467171477178868,0.06883589190623782,0.976129926859452,0.809877540260853,1.0074719722365564,1.0911598413867405,1.0299825440270372,0.4409493019376698,0.192000480141633,1.2785005727721925,1.1165985933034668,1.420404248668687,1.6154843177918183,1.5519674183249186,0.47298170101471354,0.12885816205888165,2.3154762326853975,1.9562882982426248,2.640488529443303,2.449439784137404,2.2717997243282366,1.478540251955873,1.0935168425705895
AS,New_AS_032.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_032.wav,afinidad_y_resumen_h,1.072487916533344,2.322936908185085,2.1404333458091127,2.218710095716566,2.1668338782957237,0.701965756717361,0.4788909450479278,0.6982407015686185,0.8444612522184912,0.7330487285778493,0.18697032711638448,0.053612486646244045,1.0111141805763377,0.8248448719492626,1.0362613912924832,1.2179336784252435,1.0945757824506628,0.43019234229651165,0.12419302721468649,1.504115537844101,1.1552446971364845,1.3431132920722102,1.7634962074801475,1.4625362656363745,0.4402763621163995,0.14155572883368314,2.3993794115383182,2.084116876392631,2.614431402094492,2.54144441142814,2.5103550101523626,1.5018816954731913,0.6574338535572586
AS,New_AS_033.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_033.wav,afinidad_y_resumen_h,1.0391733173331665,2.186107018715363,2.060213166478059,2.0845359389323477,2.0565490725288353,0.6696625428954368,0.5010937583783561,0.7024348879635566,0.824038570890532,0.6939936242116127,0.17858127801179405,0.0699188929969996,0.9759751821121991,0.89022933254424,1.0950188598155601,1.2370754821536776,1.062007602144531,0.41354637714599973,0.17085183541231969,1.4756447566970923,1.1734241457855639,1.3419553464427016,1.762852844274342,1.5492590160339232,0.41628331040390415,0.19981859465897558,2.2516986482701573,2.0521551322206393,2.6848208085504264,2.5962886909698613,2.3270641081465633,1.5182909284370316,0.8826417915436789
AS,New_AS_034.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_034.wav,afinidad_y_resumen_h,1.0774258641707337,2.2443746798291206,2.1039689559832673,2.14033648016986,2.1088582420038127,0.6476357044418933,0.4355471094106317,0.6933788239072715,0.7949567456379723,0.6400964190462138,0.1867162944488537,0.06319144367203623,0.9210483393462243,0.8182555711225549,1.084994903382363,1.16836252483986,1.0126559435209235,0.4274189187207862,0.16215989204125397,1.4270924422517908,1.093034088477592,1.465447858438126,1.6801962202641625,1.2943948341188538,0.43287830205907535,0.12855428361023505,2.0552015112689035,2.030061592486011,2.7713085541051723,2.463984801252269,2.310617506603277,1.5123182777390554,0.8628454063349592
AS,New_AS_035.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_035.wav,afinidad_y_resumen_h,1.0737544654530982,2.280118833752267,2.1102676112273233,2.139656907650194,2.1543968912429796,0.6898532435928834,0.42540042101344255,0.6108353048657655,0.8111814608562746,0.64032150895588,0.1617376756723578,0.07248851435686211,0.9929669415228081,0.8051460065172473,0.8907250298743548,1.2129609676812312,1.019722215836928,0.38029710481757106,0.21238175601604664,1.5313263551078267,0.9927183657017238,1.1651870662427175,1.7116248128560596,1.3863890385230537,0.47303792092154956,0.1911472195563199,2.3112445801336583,2.050603447104334,2.2994950861056878,2.5182127665162928,2.5169662952717244,1.390546550343335,1.1016208803903873
AS,New_AS_036.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_036.wav,afinidad_y_resumen_h,1.0165527906896425,2.1590434546646873,2.068412248063528,2.086658435747887,2.0674304641633654,0.67689120161691,0.4665773791025652,0.6832740534918195,0.73108707490533,0.6879197414214728,0.17920599731062345,0.0707088791704921,1.004677727210208,0.8440491791210357,1.0250711183580083,1.0873901249652536,1.0822352687499495,0.4156898651780206,0.17041911166433993,1.3525564068842852,1.207772716470426,1.3795986141652243,1.6143327983507563,1.5560026045200026,0.46170787976840694,0.18131799764937112,2.2034536057462213,2.134423804144871,2.7326866686761138,2.5256210595532957,2.4572492953632272,1.606609627055976,0.8203443046951623
