indice_interno,base,clase,archivo,segundos_extraccion_clasica
39,SNR_5db,N,New_N_040.wav,0.0016688999021425843
40,SNR_5db,N,New_N_041.wav,0.002932799980044365
41,SNR_5db,N,New_N_042.wav,0.00184299994725734
42,SNR_5db,N,New_N_043.wav,0.0017603000160306692
43,SNR_5db,N,New_N_044.wav,0.0015245999675244093
44,SNR_5db,N,New_N_045.wav,0.0015179000329226255
45,SNR_5db,N,New_N_046.wav,0.0016827998915687203
46,SNR_5db,N,New_N_047.wav,0.0017909000162035227
47,SNR_5db,N,New_N_048.wav,0.0022017000010237098
48,SNR_5db,N,New_N_049.wav,0.0015776000218465924
49,SNR_5db,N,New_N_050.wav,0.002605099929496646
50,SNR_5db,N,New_N_051.wav,0.001800999976694584
51,SNR_5db,N,New_N_052.wav,0.0023354000877588987
52,SNR_5db,N,New_N_053.wav,0.002156800008378923
53,SNR_5db,N,New_N_054.wav,0.001492300070822239
54,SNR_5db,N,New_N_055.wav,0.001630399958230555
55,SNR_5db,N,New_N_056.wav,0.002024299930781126
56,SNR_5db,N,New_N_057.wav,0.002073800074867904
57,SNR_5db,N,New_N_058.wav,0.0024175000144168735
58,SNR_5db,N,New_N_059.wav,0.0025273000355809927
59,SNR_5db,N,New_N_060.wav,0.0022284999722614884
60,SNR_5db,N,New_N_061.wav,0.001615599961951375
61,SNR_5db,N,New_N_062.wav,0.0020807000109925866
62,SNR_5db,N,New_N_063.wav,0.0017519999528303742
63,SNR_5db,N,New_N_064.wav,0.0015166000230237842
64,SNR_5db,N,New_N_065.wav,0.0015472000231966376
65,SNR_5db,N,New_N_066.wav,0.001680699991993606
66,SNR_5db,N,New_N_067.wav,0.002382099977694452
67,SNR_5db,N,New_N_068.wav,0.0023213999811559916
68,SNR_5db,N,New_N_069.wav,0.002368199988268316
69,SNR_5db,N,New_N_070.wav,0.0023337999591603875
70,SNR_5db,N,New_N_071.wav,0.00244159996509552
71,SNR_5db,N,New_N_072.wav,0.0022748999763280153
72,SNR_5db,N,New_N_073.wav,0.002427400089800358
73,SNR_5db,N,New_N_074.wav,0.002569400006905198
74,SNR_5db,N,New_N_075.wav,0.0019977999618276954
75,SNR_5db,N,New_N_076.wav,0.0017166000325232744
76,SNR_5db,N,New_N_077.wav,0.0016308999620378017
77,SNR_5db,N,New_N_078.wav,0.0018570000538602471
78,SNR_5db,N,New_N_079.wav,0.002413199981674552
79,SNR_5db,N,New_N_080.wav,0.0021329999435693026
80,SNR_5db,N,New_N_081.wav,0.0016222000122070312
81,SNR_5db,N,New_N_082.wav,0.002041799947619438
82,SNR_5db,N,New_N_083.wav,0.0020706000505015254
83,SNR_5db,N,New_N_084.wav,0.0020725999493151903
84,SNR_5db,N,New_N_085.wav,0.0016641999827697873
85,SNR_5db,N,New_N_086.wav,0.001581899938173592
86,SNR_5db,N,New_N_087.wav,0.002176700043492019
87,SNR_5db,N,New_N_088.wav,0.0015595000004395843
88,SNR_5db,N,New_N_089.wav,0.002049500006251037
89,SNR_5db,N,New_N_090.wav,0.0025388000067323446
90,SNR_5db,N,New_N_091.wav,0.0023341000778600574
91,SNR_5db,N,New_N_092.wav,0.0020826999098062515
92,SNR_5db,N,New_N_093.wav,0.002126900013536215
93,SNR_5db,N,New_N_094.wav,0.001879399991594255
94,SNR_5db,N,New_N_095.wav,0.001838000025600195
95,SNR_5db,N,New_N_096.wav,0.002035000012256205
96,SNR_5db,N,New_N_097.wav,0.0018965998897328973
97,SNR_5db,N,New_N_098.wav,0.001962800044566393
98,SNR_5db,N,New_N_099.wav,0.002471999963745475
99,SNR_5db,N,New_N_100.wav,0.002198199974372983
100,SNR_5db,N,New_N_101.wav,0.0021092999959364533
101,SNR_5db,N,New_N_102.wav,0.002074599964544177
102,SNR_5db,N,New_N_103.wav,0.002275999984703958
103,SNR_5db,N,New_N_104.wav,0.0020396000472828746
104,SNR_5db,N,New_N_105.wav,0.002020500018261373
105,SNR_5db,N,New_N_106.wav,0.0024701000656932592
106,SNR_5db,N,New_N_107.wav,0.0021627999376505613
107,SNR_5db,N,New_N_108.wav,0.001866400009021163
108,SNR_5db,N,New_N_109.wav,0.001816999982111156
109,SNR_5db,N,New_N_110.wav,0.0022212000330910087
110,SNR_5db,N,New_N_111.wav,0.001859899959526956
111,SNR_5db,N,New_N_112.wav,0.0020935999928042293
112,SNR_5db,N,New_N_113.wav,0.0018552999245002866
113,SNR_5db,N,New_N_114.wav,0.0017234000843018293
114,SNR_5db,N,New_N_115.wav,0.0024910999927669764
115,SNR_5db,N,New_N_116.wav,0.0020688000367954373
116,SNR_5db,N,New_N_117.wav,0.002338999998755753
117,SNR_5db,N,New_N_118.wav,0.002327500027604401
118,SNR_5db,N,New_N_119.wav,0.0027549000224098563
119,SNR_5db,N,New_N_120.wav,0.00192760000936687
120,SNR_5db,N,New_N_121.wav,0.002316799946129322
121,SNR_5db,N,New_N_122.wav,0.0023801999632269144
122,SNR_5db,N,New_N_123.wav,0.0020052000181749463
123,SNR_5db,N,New_N_124.wav,0.002102700062096119
124,SNR_5db,N,New_N_125.wav,0.001901900046505034
125,SNR_5db,N,New_N_126.wav,0.0023262000177055597
126,SNR_5db,N,New_N_127.wav,0.0024609999964013696
127,SNR_5db,N,New_N_128.wav,0.0021561000030487776
128,SNR_5db,N,New_N_129.wav,0.002033500000834465
129,SNR_5db,N,New_N_130.wav,0.0025502999778836966
130,SNR_5db,N,New_N_131.wav,0.002189700026065111
131,SNR_5db,N,New_N_132.wav,0.0022418999578803778
132,SNR_5db,N,New_N_133.wav,0.0022791000083088875
133,SNR_5db,N,New_N_134.wav,0.002267400035634637
134,SNR_5db,N,New_N_135.wav,0.002312700031325221
135,SNR_5db,N,New_N_136.wav,0.002262099995277822
136,SNR_5db,N,New_N_137.wav,0.002694500028155744
137,SNR_5db,N,New_N_138.wav,0.0021065999753773212
138,SNR_5db,N,New_N_139.wav,0.0017988999607041478
139,SNR_5db,N,New_N_140.wav,0.0021578000159934163
140,SNR_5db,N,New_N_141.wav,0.002227199962362647
141,SNR_5db,N,New_N_142.wav,0.0022911999840289354
142,SNR_5db,N,New_N_143.wav,0.0023177999537438154
143,SNR_5db,N,New_N_144.wav,0.00232920004054904
144,SNR_5db,N,New_N_145.wav,0.0022749999770894647
145,SNR_5db,N,New_N_146.wav,0.0020664000185206532
146,SNR_5db,N,New_N_147.wav,0.0019523999653756618
147,SNR_5db,N,New_N_148.wav,0.0023308999370783567
148,SNR_5db,N,New_N_149.wav,0.0020253000548109412
149,SNR_5db,N,New_N_150.wav,0.0018409999320283532
150,SNR_5db,N,New_N_151.wav,0.00202550005633384
151,SNR_5db,N,New_N_152.wav,0.0032090001041069627
152,SNR_5db,N,New_N_153.wav,0.0023333000717684627
153,SNR_5db,N,New_N_154.wav,0.0018424999434500933
154,SNR_5db,N,New_N_155.wav,0.002481300034560263
155,SNR_5db,N,New_N_156.wav,0.002487099962309003
156,SNR_5db,N,New_N_157.wav,0.0018029999919235706
157,SNR_5db,N,New_N_158.wav,0.0017106999875977635
158,SNR_5db,N,New_N_159.wav,0.0019125000108033419
159,SNR_5db,N,New_N_160.wav,0.0024433000944554806
160,SNR_5db,N,New_N_161.wav,0.0020525999134406447
161,SNR_5db,N,New_N_162.wav,0.0017837999621406198
162,SNR_5db,N,New_N_163.wav,0.0017252000980079174
163,SNR_5db,N,New_N_164.wav,0.0016829000087454915
164,SNR_5db,N,New_N_165.wav,0.0016553000314161181
165,SNR_5db,N,New_N_166.wav,0.0016323999734595418
166,SNR_5db,N,New_N_167.wav,0.001598200062289834
167,SNR_5db,N,New_N_168.wav,0.001783300074748695
168,SNR_5db,N,New_N_169.wav,0.0023142999270930886
169,SNR_5db,N,New_N_170.wav,0.0022091000573709607
170,SNR_5db,N,New_N_171.wav,0.0025539000052958727
171,SNR_5db,N,New_N_172.wav,0.002208600053563714
172,SNR_5db,N,New_N_173.wav,0.0021874000085517764
173,SNR_5db,N,New_N_174.wav,0.001711399992927909
174,SNR_5db,N,New_N_175.wav,0.001707299961708486
175,SNR_5db,N,New_N_176.wav,0.0017766000237315893
176,SNR_5db,N,New_N_177.wav,0.0029405999230220914
177,SNR_5db,N,New_N_178.wav,0.0020502000115811825
178,SNR_5db,N,New_N_179.wav,0.0021294000325724483
179,SNR_5db,N,New_N_180.wav,0.0021060999715700746
180,SNR_5db,N,New_N_181.wav,0.0016235000221058726
181,SNR_5db,N,New_N_182.wav,0.0022481000050902367
182,SNR_5db,N,New_N_183.wav,0.0023984999861568213
183,SNR_5db,N,New_N_184.wav,0.0025784000754356384
184,SNR_5db,N,New_N_185.wav,0.002233400009572506
185,SNR_5db,N,New_N_186.wav,0.002345200045965612
186,SNR_5db,N,New_N_187.wav,0.002215699991211295
187,SNR_5db,N,New_N_188.wav,0.002203000010922551
188,SNR_5db,N,New_N_189.wav,0.0018026001052930951
189,SNR_5db,N,New_N_190.wav,0.0018663000082597136
190,SNR_5db,N,New_N_191.wav,0.002230199985206127
191,SNR_5db,N,New_N_192.wav,0.002506999997422099
192,SNR_5db,N,New_N_193.wav,0.00224309996701777
193,SNR_5db,N,New_N_194.wav,0.002413199981674552
194,SNR_5db,N,New_N_195.wav,0.002079300000332296
195,SNR_5db,N,New_N_196.wav,0.0021288000280037522
196,SNR_5db,N,New_N_197.wav,0.00227269995957613
197,SNR_5db,N,New_N_198.wav,0.0023137000389397144
198,SNR_5db,N,New_N_199.wav,0.002215999993495643
199,SNR_5db,N,New_N_200.wav,0.0024437999818474054
200,SNR_5db,AS,New_AS_001.wav,0.002157999901100993
201,SNR_5db,AS,New_AS_002.wav,0.002189700026065111
202,SNR_5db,AS,New_AS_003.wav,0.0019545999821275473
203,SNR_5db,AS,New_AS_004.wav,0.002653400064446032
204,SNR_5db,AS,New_AS_005.wav,0.0019381000893190503
205,SNR_5db,AS,New_AS_006.wav,0.002503700088709593
206,SNR_5db,AS,New_AS_007.wav,0.00263709994032979
207,SNR_5db,AS,New_AS_008.wav,0.002412599977105856
208,SNR_5db,AS,New_AS_009.wav,0.002367699984461069
209,SNR_5db,AS,New_AS_010.wav,0.0023445000406354666
210,SNR_5db,AS,New_AS_011.wav,0.002404900034889579
211,SNR_5db,AS,New_AS_012.wav,0.002473499975167215
212,SNR_5db,AS,New_AS_013.wav,0.002367699984461069
213,SNR_5db,AS,New_AS_014.wav,0.0024687000550329685
214,SNR_5db,AS,New_AS_015.wav,0.0019647000590339303
215,SNR_5db,AS,New_AS_016.wav,0.0024082999443635345
216,SNR_5db,AS,New_AS_017.wav,0.0024022000143304467
217,SNR_5db,AS,New_AS_018.wav,0.0022788000060245395
218,SNR_5db,AS,New_AS_019.wav,0.002370100002735853
219,SNR_5db,AS,New_AS_020.wav,0.0017996999667957425
220,SNR_5db,AS,New_AS_021.wav,0.0023917999351397157
221,SNR_5db,AS,New_AS_022.wav,0.0020815000170841813
222,SNR_5db,AS,New_AS_023.wav,0.002355600008741021
223,SNR_5db,AS,New_AS_024.wav,0.0023499999660998583
224,SNR_5db,AS,New_AS_025.wav,0.002361500053666532
225,SNR_5db,AS,New_AS_026.wav,0.0026531999465078115
226,SNR_5db,AS,New_AS_027.wav,0.002404100028797984
227,SNR_5db,AS,New_AS_028.wav,0.0026901999954134226
228,SNR_5db,AS,New_AS_029.wav,0.002273100079037249
229,SNR_5db,AS,New_AS_030.wav,0.0020308000966906548
230,SNR_5db,AS,New_AS_031.wav,0.002424399950541556
231,SNR_5db,AS,New_AS_032.wav,0.002009499934501946
232,SNR_5db,AS,New_AS_033.wav,0.0025038999738171697
233,SNR_5db,AS,New_AS_034.wav,0.0019473000429570675
234,SNR_5db,AS,New_AS_035.wav,0.002431600005365908
235,SNR_5db,AS,New_AS_036.wav,0.0024667999241501093
236,SNR_5db,AS,New_AS_037.wav,0.0022429999662563205
237,SNR_5db,AS,New_AS_038.wav,0.002208000048995018
238,SNR_5db,AS,New_AS_039.wav,0.0023002999369055033
239,SNR_5db,AS,New_AS_040.wav,0.0019107999978587031
240,SNR_5db,AS,New_AS_041.wav,0.0019473000429570675
241,SNR_5db,AS,New_AS_042.wav,0.0018309000879526138
242,SNR_5db,AS,New_AS_043.wav,0.0023062999825924635
243,SNR_5db,AS,New_AS_044.wav,0.0021334999473765492
244,SNR_5db,AS,New_AS_045.wav,0.0018700000364333391
245,SNR_5db,AS,New_AS_046.wav,0.0017817000625655055
246,SNR_5db,AS,New_AS_047.wav,0.001930300029926002
247,SNR_5db,AS,New_AS_048.wav,0.002675300114788115
248,SNR_5db,AS,New_AS_049.wav,0.001938300090841949
249,SNR_5db,AS,New_AS_050.wav,0.0021564000053331256
250,SNR_5db,AS,New_AS_051.wav,0.0027648000977933407
251,SNR_5db,AS,New_AS_052.wav,0.002114800037816167
252,SNR_5db,AS,New_AS_053.wav,0.0017329000402241945
253,SNR_5db,AS,New_AS_054.wav,0.0017040999373421073
254,SNR_5db,AS,New_AS_055.wav,0.001703500049188733
255,SNR_5db,AS,New_AS_056.wav,0.0016765999607741833
256,SNR_5db,AS,New_AS_057.wav,0.0018620999762788415
257,SNR_5db,AS,New_AS_058.wav,0.001652600010856986
258,SNR_5db,AS,New_AS_059.wav,0.002035900019109249
259,SNR_5db,AS,New_AS_060.wav,0.0027703000232577324
260,SNR_5db,AS,New_AS_061.wav,0.0018699000356718898
261,SNR_5db,AS,New_AS_062.wav,0.0017934999195858836
262,SNR_5db,AS,New_AS_063.wav,0.0016900000628083944
263,SNR_5db,AS,New_AS_064.wav,0.0022556999465450644
264,SNR_5db,AS,New_AS_065.wav,0.0021332999458536506
265,SNR_5db,AS,New_AS_066.wav,0.0017621000297367573
266,SNR_5db,AS,New_AS_067.wav,0.002183399978093803
267,SNR_5db,AS,New_AS_068.wav,0.002495500026270747
268,SNR_5db,AS,New_AS_069.wav,0.0020563999423757195
269,SNR_5db,AS,New_AS_070.wav,0.0023132000351324677
270,SNR_5db,AS,New_AS_071.wav,0.002231599995866418
271,SNR_5db,AS,New_AS_072.wav,0.001915200031362474
272,SNR_5db,AS,New_AS_073.wav,0.0020830000285059214
273,SNR_5db,AS,New_AS_074.wav,0.002032899996265769
274,SNR_5db,AS,New_AS_075.wav,0.0020214999094605446
275,SNR_5db,AS,New_AS_076.wav,0.0024298999924212694
276,SNR_5db,AS,New_AS_077.wav,0.0018573000561445951
277,SNR_5db,AS,New_AS_078.wav,0.0021785999415442348
278,SNR_5db,AS,New_AS_079.wav,0.0017809000564739108
279,SNR_5db,AS,New_AS_080.wav,0.002211200073361397
280,SNR_5db,AS,New_AS_081.wav,0.0015930000226944685
281,SNR_5db,AS,New_AS_082.wav,0.0015155000146478415
282,SNR_5db,AS,New_AS_083.wav,0.0018623999785631895
283,SNR_5db,AS,New_AS_084.wav,0.0022741000866517425
284,SNR_5db,AS,New_AS_085.wav,0.0021277000196278095
285,SNR_5db,AS,New_AS_086.wav,0.0017588000046089292
286,SNR_5db,AS,New_AS_087.wav,0.001740399980917573
287,SNR_5db,AS,New_AS_088.wav,0.0020611999789252877
288,SNR_5db,AS,New_AS_089.wav,0.001750500057823956
289,SNR_5db,AS,New_AS_090.wav,0.0021465999307110906
290,SNR_5db,AS,New_AS_091.wav,0.0018037999980151653
291,SNR_5db,AS,New_AS_092.wav,0.00245939998421818
292,SNR_5db,AS,New_AS_093.wav,0.0022275999654084444
293,SNR_5db,AS,New_AS_094.wav,0.001716800034046173
294,SNR_5db,AS,New_AS_095.wav,0.001679499982856214
295,SNR_5db,AS,New_AS_096.wav,0.0016673000063747168
296,SNR_5db,AS,New_AS_097.wav,0.0016441999468952417
297,SNR_5db,AS,New_AS_098.wav,0.0016316999681293964
298,SNR_5db,AS,New_AS_099.wav,0.0016512000001966953
299,SNR_5db,AS,New_AS_100.wav,0.0024239999474957585
300,SNR_5db,AS,New_AS_101.wav,0.00239719997625798
301,SNR_5db,AS,New_AS_102.wav,0.0021338999504223466
302,SNR_5db,AS,New_AS_103.wav,0.00195870001334697
303,SNR_5db,AS,New_AS_104.wav,0.0021888999035581946
304,SNR_5db,AS,New_AS_105.wav,0.0018405000446364284
305,SNR_5db,AS,New_AS_106.wav,0.0020239000441506505
306,SNR_5db,AS,New_AS_107.wav,0.0020769000984728336
307,SNR_5db,AS,New_AS_108.wav,0.0016642999835312366
308,SNR_5db,AS,New_AS_109.wav,0.0017730999970808625
309,SNR_5db,AS,New_AS_110.wav,0.0026263000909239054
310,SNR_5db,AS,New_AS_111.wav,0.002314800047315657
311,SNR_5db,AS,New_AS_112.wav,0.0018391000339761376
312,SNR_5db,AS,New_AS_113.wav,0.001725400099530816
313,SNR_5db,AS,New_AS_114.wav,0.0018418999388813972
314,SNR_5db,AS,New_AS_115.wav,0.0021213999716565013
315,SNR_5db,AS,New_AS_116.wav,0.0020115000661462545
316,SNR_5db,AS,New_AS_117.wav,0.0018837000243365765
317,SNR_5db,AS,New_AS_118.wav,0.0027319000801071525
318,SNR_5db,AS,New_AS_119.wav,0.00207290006801486
319,SNR_5db,AS,New_AS_120.wav,0.0017528999596834183
320,SNR_5db,AS,New_AS_121.wav,0.0016636999789625406
321,SNR_5db,AS,New_AS_122.wav,0.0021457000402733684
322,SNR_5db,AS,New_AS_123.wav,0.0016236999072134495
323,SNR_5db,AS,New_AS_124.wav,0.002080500009469688
324,SNR_5db,AS,New_AS_125.wav,0.0016143000684678555
325,SNR_5db,AS,New_AS_126.wav,0.0025224999990314245
326,SNR_5db,AS,New_AS_127.wav,0.002087900065816939
327,SNR_5db,AS,New_AS_128.wav,0.0023407000117003918
328,SNR_5db,AS,New_AS_129.wav,0.002110100002028048
329,SNR_5db,AS,New_AS_130.wav,0.002133800066076219
330,SNR_5db,AS,New_AS_131.wav,0.0018155999714508653
331,SNR_5db,AS,New_AS_132.wav,0.0020456999773159623
332,SNR_5db,AS,New_AS_133.wav,0.002115100040100515
333,SNR_5db,AS,New_AS_134.wav,0.002813700004480779
334,SNR_5db,AS,New_AS_135.wav,0.0025999000063166022
335,SNR_5db,AS,New_AS_136.wav,0.002164000063203275
336,SNR_5db,AS,New_AS_137.wav,0.0019666000735014677
337,SNR_5db,AS,New_AS_138.wav,0.0025773999514058232
338,SNR_5db,AS,New_AS_139.wav,0.0018261999357491732
339,SNR_5db,AS,New_AS_140.wav,0.0020458000944927335
340,SNR_5db,AS,New_AS_141.wav,0.003176900092512369
341,SNR_5db,AS,New_AS_142.wav,0.002641600091010332
342,SNR_5db,AS,New_AS_143.wav,0.00190069992095232
343,SNR_5db,AS,New_AS_144.wav,0.001638100016862154
344,SNR_5db,AS,New_AS_145.wav,0.001496699987910688
345,SNR_5db,AS,New_AS_146.wav,0.0021115000126883388
346,SNR_5db,AS,New_AS_147.wav,0.0015001000137999654
347,SNR_5db,AS,New_AS_148.wav,0.0014907000586390495
348,SNR_5db,AS,New_AS_149.wav,0.0015980999451130629
349,SNR_5db,AS,New_AS_150.wav,0.003152000019326806
350,SNR_5db,AS,New_AS_151.wav,0.0017389999702572823
351,SNR_5db,AS,New_AS_152.wav,0.002255300059914589
352,SNR_5db,AS,New_AS_153.wav,0.0022821000311523676
353,SNR_5db,AS,New_AS_154.wav,0.0025632999604567885
354,SNR_5db,AS,New_AS_155.wav,0.0018133000703528523
355,SNR_5db,AS,New_AS_156.wav,0.0023248998913913965
356,SNR_5db,AS,New_AS_157.wav,0.002478300011716783
357,SNR_5db,AS,New_AS_158.wav,0.0021579000167548656
358,SNR_5db,AS,New_AS_159.wav,0.0017670999513939023
359,SNR_5db,AS,New_AS_160.wav,0.0020192000083625317
360,SNR_5db,AS,New_AS_161.wav,0.0021118000149726868
361,SNR_5db,AS,New_AS_162.wav,0.0021970999659970403
362,SNR_5db,AS,New_AS_163.wav,0.0018351000035181642
363,SNR_5db,AS,New_AS_164.wav,0.002631200011819601
364,SNR_5db,AS,New_AS_165.wav,0.0028825999470427632
365,SNR_5db,AS,New_AS_166.wav,0.001961400033906102
366,SNR_5db,AS,New_AS_167.wav,0.002293800003826618
367,SNR_5db,AS,New_AS_168.wav,0.0028416001005098224
368,SNR_5db,AS,New_AS_169.wav,0.0020650000078603625
369,SNR_5db,AS,New_AS_170.wav,0.0024078000569716096
370,SNR_5db,AS,New_AS_171.wav,0.002419399912469089
371,SNR_5db,AS,New_AS_172.wav,0.002654000069014728
372,SNR_5db,AS,New_AS_173.wav,0.0025807999772951007
373,SNR_5db,AS,New_AS_174.wav,0.002214499982073903
374,SNR_5db,AS,New_AS_175.wav,0.0020814999006688595
375,SNR_5db,AS,New_AS_176.wav,0.002370100002735853
376,SNR_5db,AS,New_AS_177.wav,0.0025375999975949526
377,SNR_5db,AS,New_AS_178.wav,0.002468900056555867
378,SNR_5db,AS,New_AS_179.wav,0.002330699935555458
379,SNR_5db,AS,New_AS_180.wav,0.0019072999712079763
380,SNR_5db,AS,New_AS_181.wav,0.0023324000649154186
381,SNR_5db,AS,New_AS_182.wav,0.0023617000551894307
382,SNR_5db,AS,New_AS_183.wav,0.002543899929150939
383,SNR_5db,AS,New_AS_184.wav,0.0017710999818518758
384,SNR_5db,AS,New_AS_185.wav,0.0018103000475093722
385,SNR_5db,AS,New_AS_186.wav,0.0029377000173553824
386,SNR_5db,AS,New_AS_187.wav,0.0020568999461829662
387,SNR_5db,AS,New_AS_188.wav,0.0019347999477759004
388,SNR_5db,AS,New_AS_189.wav,0.0023395000025629997
389,SNR_5db,AS,New_AS_190.wav,0.0016533000161871314
390,SNR_5db,AS,New_AS_191.wav,0.001490499940700829
391,SNR_5db,AS,New_AS_192.wav,0.0020756000885739923
392,SNR_5db,AS,New_AS_193.wav,0.002115700044669211
393,SNR_5db,AS,New_AS_194.wav,0.0026062000542879105
394,SNR_5db,AS,New_AS_195.wav,0.002615200006403029
395,SNR_5db,AS,New_AS_196.wav,0.002222200040705502
396,SNR_5db,AS,New_AS_197.wav,0.0026073999470099807
397,SNR_5db,AS,New_AS_198.wav,0.002163100056350231
398,SNR_5db,AS,New_AS_199.wav,0.002074899966828525
399,SNR_5db,AS,New_AS_200.wav,0.003023299970664084
400,SNR_5db,MR,New_MR_001.wav,0.00236330006737262
401,SNR_5db,MR,New_MR_002.wav,0.0019494000589475036
402,SNR_5db,MR,New_MR_003.wav,0.0023086000001057982
403,SNR_5db,MR,New_MR_004.wav,0.0024616000009700656
404,SNR_5db,MR,New_MR_005.wav,0.0023563000140711665
405,SNR_5db,MR,New_MR_006.wav,0.001649100100621581
406,SNR_5db,MR,New_MR_007.wav,0.001804300001822412
407,SNR_5db,MR,New_MR_008.wav,0.0017989000771194696
408,SNR_5db,MR,New_MR_009.wav,0.002802099916152656
409,SNR_5db,MR,New_MR_010.wav,0.0020426000701263547
410,SNR_5db,MR,New_MR_011.wav,0.002448400016874075
411,SNR_5db,MR,New_MR_012.wav,0.002064200001768768
412,SNR_5db,MR,New_MR_013.wav,0.0024243000661954284
413,SNR_5db,MR,New_MR_014.wav,0.002265600021928549
414,SNR_5db,MR,New_MR_015.wav,0.00213489995803684
415,SNR_5db,MR,New_MR_016.wav,0.0020121000707149506
416,SNR_5db,MR,New_MR_017.wav,0.002187900012359023
417,SNR_5db,MR,New_MR_018.wav,0.0021378000965341926
418,SNR_5db,MR,New_MR_019.wav,0.0018496999982744455
419,SNR_5db,MR,New_MR_020.wav,0.0016465000808238983
420,SNR_5db,MR,New_MR_021.wav,0.002528499928303063
421,SNR_5db,MR,New_MR_022.wav,0.0017766000237315893
422,SNR_5db,MR,New_MR_023.wav,0.0016997000202536583
423,SNR_5db,MR,New_MR_024.wav,0.0022652000188827515
424,SNR_5db,MR,New_MR_025.wav,0.0024503000313416123
425,SNR_5db,MR,New_MR_026.wav,0.0018443999579176307
426,SNR_5db,MR,New_MR_027.wav,0.0019523999653756618
427,SNR_5db,MR,New_MR_028.wav,0.002046499983407557
428,SNR_5db,MR,New_MR_029.wav,0.0015568999806419015
429,SNR_5db,MR,New_MR_030.wav,0.0017103999853134155
430,SNR_5db,MR,New_MR_031.wav,0.0019177000503987074
431,SNR_5db,MR,New_MR_032.wav,0.0015605000080540776
432,SNR_5db,MR,New_MR_033.wav,0.002216900000348687
433,SNR_5db,MR,New_MR_034.wav,0.0021891999058425426
434,SNR_5db,MR,New_MR_035.wav,0.0016977000050246716
435,SNR_5db,MR,New_MR_036.wav,0.0017522000707685947
436,SNR_5db,MR,New_MR_037.wav,0.002286400063894689
437,SNR_5db,MR,New_MR_038.wav,0.002140299999155104
438,SNR_5db,MR,New_MR_039.wav,0.0015887999907135963
439,SNR_5db,MR,New_MR_040.wav,0.00169339997228235
440,SNR_5db,MR,New_MR_041.wav,0.0018961000023409724
441,SNR_5db,MR,New_MR_042.wav,0.002917699981480837
442,SNR_5db,MR,New_MR_043.wav,0.002113900030963123
443,SNR_5db,MR,New_MR_044.wav,0.0020955000072717667
444,SNR_5db,MR,New_MR_045.wav,0.0016824000049382448
445,SNR_5db,MR,New_MR_046.wav,0.0016455999575555325
446,SNR_5db,MR,New_MR_047.wav,0.0016050999984145164
447,SNR_5db,MR,New_MR_048.wav,0.0022814000258222222
448,SNR_5db,MR,New_MR_049.wav,0.0022489000111818314
449,SNR_5db,MR,New_MR_050.wav,0.002019600011408329
450,SNR_5db,MR,New_MR_051.wav,0.0033057999098673463
451,SNR_5db,MR,New_MR_052.wav,0.0018183999927714467
452,SNR_5db,MR,New_MR_053.wav,0.001539599965326488
