indice_interno,base,clase,archivo,segundos_extraccion_clasica
56,SNR_8db,N,New_N_057.wav,0.001576000009663403
57,SNR_8db,N,New_N_058.wav,0.0015097999712452292
58,SNR_8db,N,New_N_059.wav,0.0016540000215172768
59,SNR_8db,N,New_N_060.wav,0.0015879001002758741
60,SNR_8db,N,New_N_061.wav,0.001459800056181848
61,SNR_8db,N,New_N_062.wav,0.0014122999273240566
62,SNR_8db,N,New_N_063.wav,0.002023500041104853
63,SNR_8db,N,New_N_064.wav,0.001751599949784577
64,SNR_8db,N,New_N_065.wav,0.001524799969047308
65,SNR_8db,N,New_N_066.wav,0.001478100079111755
66,SNR_8db,N,New_N_067.wav,0.0014847998972982168
67,SNR_8db,N,New_N_068.wav,0.0014048999873921275
68,SNR_8db,N,New_N_069.wav,0.001436099992133677
69,SNR_8db,N,New_N_070.wav,0.0013627000153064728
70,SNR_8db,N,New_N_071.wav,0.001538099953904748
71,SNR_8db,N,New_N_072.wav,0.0014148000627756119
72,SNR_8db,N,New_N_073.wav,0.001650199992582202
73,SNR_8db,N,New_N_074.wav,0.00239869998767972
74,SNR_8db,N,New_N_075.wav,0.001983000081963837
75,SNR_8db,N,New_N_076.wav,0.0014775999588891864
76,SNR_8db,N,New_N_077.wav,0.0015440999995917082
77,SNR_8db,N,New_N_078.wav,0.0014633999671787024
78,SNR_8db,N,New_N_079.wav,0.0014305999502539635
79,SNR_8db,N,New_N_080.wav,0.001422800007276237
80,SNR_8db,N,New_N_081.wav,0.0014178999699652195
81,SNR_8db,N,New_N_082.wav,0.0014475000789389014
82,SNR_8db,N,New_N_083.wav,0.001649899990297854
83,SNR_8db,N,New_N_084.wav,0.0021976999705657363
84,SNR_8db,N,New_N_085.wav,0.0019387000938877463
85,SNR_8db,N,New_N_086.wav,0.002341600018553436
86,SNR_8db,N,New_N_087.wav,0.0014723000349476933
87,SNR_8db,N,New_N_088.wav,0.0015103999758139253
88,SNR_8db,N,New_N_089.wav,0.0014477999648079276
89,SNR_8db,N,New_N_090.wav,0.0015020000282675028
90,SNR_8db,N,New_N_091.wav,0.0016185999847948551
91,SNR_8db,N,New_N_092.wav,0.0022089999401941895
92,SNR_8db,N,New_N_093.wav,0.002488899976015091
93,SNR_8db,N,New_N_094.wav,0.002118899952620268
94,SNR_8db,N,New_N_095.wav,0.001894199987873435
95,SNR_8db,N,New_N_096.wav,0.0018754000775516033
96,SNR_8db,N,New_N_097.wav,0.0018912000814452767
97,SNR_8db,N,New_N_098.wav,0.0017361999489367008
98,SNR_8db,N,New_N_099.wav,0.0017077999655157328
99,SNR_8db,N,New_N_100.wav,0.001748100039549172
100,SNR_8db,N,New_N_101.wav,0.0019100999925285578
101,SNR_8db,N,New_N_102.wav,0.003050300059840083
102,SNR_8db,N,New_N_103.wav,0.0021945000626146793
103,SNR_8db,N,New_N_104.wav,0.0018488999921828508
104,SNR_8db,N,New_N_105.wav,0.0018869999330490828
105,SNR_8db,N,New_N_106.wav,0.00179280003067106
106,SNR_8db,N,New_N_107.wav,0.001797199947759509
107,SNR_8db,N,New_N_108.wav,0.002022600034251809
108,SNR_8db,N,New_N_109.wav,0.0017766999080777168
109,SNR_8db,N,New_N_110.wav,0.002216599998064339
110,SNR_8db,N,New_N_111.wav,0.001957500004209578
111,SNR_8db,N,New_N_112.wav,0.0017266999930143356
112,SNR_8db,N,New_N_113.wav,0.001665899995714426
113,SNR_8db,N,New_N_114.wav,0.0016147999558597803
114,SNR_8db,N,New_N_115.wav,0.0017588000046089292
115,SNR_8db,N,New_N_116.wav,0.0017234999686479568
116,SNR_8db,N,New_N_117.wav,0.0018868999322876334
117,SNR_8db,N,New_N_118.wav,0.0020340000046417117
118,SNR_8db,N,New_N_119.wav,0.002356100012548268
119,SNR_8db,N,New_N_120.wav,0.0021566000068560243
120,SNR_8db,N,New_N_121.wav,0.001665899995714426
121,SNR_8db,N,New_N_122.wav,0.0016249000327661633
122,SNR_8db,N,New_N_123.wav,0.0015163000207394361
123,SNR_8db,N,New_N_124.wav,0.0016284999437630177
124,SNR_8db,N,New_N_125.wav,0.0017356000607833266
125,SNR_8db,N,New_N_126.wav,0.0016761000733822584
126,SNR_8db,N,New_N_127.wav,0.001669699908234179
127,SNR_8db,N,New_N_128.wav,0.0022241000551730394
128,SNR_8db,N,New_N_129.wav,0.002300499938428402
129,SNR_8db,N,New_N_130.wav,0.0015821000561118126
130,SNR_8db,N,New_N_131.wav,0.0016073000151664019
131,SNR_8db,N,New_N_132.wav,0.0017828000709414482
132,SNR_8db,N,New_N_133.wav,0.0018701000371947885
133,SNR_8db,N,New_N_134.wav,0.0014766999520361423
134,SNR_8db,N,New_N_135.wav,0.001577200018800795
135,SNR_8db,N,New_N_136.wav,0.0014181999722495675
136,SNR_8db,N,New_N_137.wav,0.0014183999737724662
137,SNR_8db,N,New_N_138.wav,0.001974300015717745
138,SNR_8db,N,New_N_139.wav,0.0018171999836340547
139,SNR_8db,N,New_N_140.wav,0.0021087999921292067
140,SNR_8db,N,New_N_141.wav,0.0017500999383628368
141,SNR_8db,N,New_N_142.wav,0.0016560000367462635
142,SNR_8db,N,New_N_143.wav,0.0017519999528303742
143,SNR_8db,N,New_N_144.wav,0.0016012999694794416
144,SNR_8db,N,New_N_145.wav,0.0016087000258266926
145,SNR_8db,N,New_N_146.wav,0.0015822999412193894
146,SNR_8db,N,New_N_147.wav,0.001988800009712577
147,SNR_8db,N,New_N_148.wav,0.002523500006645918
148,SNR_8db,N,New_N_149.wav,0.0019522999646142125
149,SNR_8db,N,New_N_150.wav,0.0017064999556168914
150,SNR_8db,N,New_N_151.wav,0.0016394000267609954
151,SNR_8db,N,New_N_152.wav,0.00152449996676296
152,SNR_8db,N,New_N_153.wav,0.001588699989952147
153,SNR_8db,N,New_N_154.wav,0.0015532999532297254
154,SNR_8db,N,New_N_155.wav,0.0020744000794366
155,SNR_8db,N,New_N_156.wav,0.0019144000252708793
156,SNR_8db,N,New_N_157.wav,0.002603100030682981
157,SNR_8db,N,New_N_158.wav,0.0016802999889478087
158,SNR_8db,N,New_N_159.wav,0.0015576999867334962
159,SNR_8db,N,New_N_160.wav,0.0017143998993560672
160,SNR_8db,N,New_N_161.wav,0.001824100036174059
161,SNR_8db,N,New_N_162.wav,0.001455600024200976
162,SNR_8db,N,New_N_163.wav,0.0015493999235332012
163,SNR_8db,N,New_N_164.wav,0.0019810000667348504
164,SNR_8db,N,New_N_165.wav,0.0027686000103130937
165,SNR_8db,N,New_N_166.wav,0.0020351000130176544
166,SNR_8db,N,New_N_167.wav,0.0016544999089092016
167,SNR_8db,N,New_N_168.wav,0.001559099997393787
168,SNR_8db,N,New_N_169.wav,0.0015152000123634934
169,SNR_8db,N,New_N_170.wav,0.0013990000588819385
170,SNR_8db,N,New_N_171.wav,0.0014418999198824167
171,SNR_8db,N,New_N_172.wav,0.0014895000495016575
172,SNR_8db,N,New_N_173.wav,0.0017676999559625983
173,SNR_8db,N,New_N_174.wav,0.0017541999695822597
174,SNR_8db,N,New_N_175.wav,0.0020067000295966864
175,SNR_8db,N,New_N_176.wav,0.0019122000085189939
176,SNR_8db,N,New_N_177.wav,0.001590200001373887
177,SNR_8db,N,New_N_178.wav,0.0014699000166729093
178,SNR_8db,N,New_N_179.wav,0.0014202999882400036
179,SNR_8db,N,New_N_180.wav,0.001477799960412085
180,SNR_8db,N,New_N_181.wav,0.002141200006008148
181,SNR_8db,N,New_N_182.wav,0.0017428999999538064
182,SNR_8db,N,New_N_183.wav,0.001566499937325716
183,SNR_8db,N,New_N_184.wav,0.0014658999862149358
184,SNR_8db,N,New_N_185.wav,0.0019426000071689487
185,SNR_8db,N,New_N_186.wav,0.0019368999637663364
186,SNR_8db,N,New_N_187.wav,0.0015663000522181392
187,SNR_8db,N,New_N_188.wav,0.0015568999806419015
188,SNR_8db,N,New_N_189.wav,0.0015440999995917082
189,SNR_8db,N,New_N_190.wav,0.001742199994623661
190,SNR_8db,N,New_N_191.wav,0.0016740000573918223
191,SNR_8db,N,New_N_192.wav,0.0020007999846711755
192,SNR_8db,N,New_N_193.wav,0.001500300015322864
193,SNR_8db,N,New_N_194.wav,0.001461799954995513
194,SNR_8db,N,New_N_195.wav,0.0019983999663963914
195,SNR_8db,N,New_N_196.wav,0.0018343999981880188
196,SNR_8db,N,New_N_197.wav,0.0015680999495089054
197,SNR_8db,N,New_N_198.wav,0.001590200001373887
198,SNR_8db,N,New_N_199.wav,0.0015100999735295773
199,SNR_8db,N,New_N_200.wav,0.0014897000510245562
200,SNR_8db,AS,New_AS_001.wav,0.0016865999205037951
201,SNR_8db,AS,New_AS_002.wav,0.0016311999643221498
202,SNR_8db,AS,New_AS_003.wav,0.0018085000338032842
203,SNR_8db,AS,New_AS_004.wav,0.0014782999642193317
204,SNR_8db,AS,New_AS_005.wav,0.0022010999964550138
205,SNR_8db,AS,New_AS_006.wav,0.002024100045673549
206,SNR_8db,AS,New_AS_007.wav,0.001548200030811131
207,SNR_8db,AS,New_AS_008.wav,0.0016351001104339957
208,SNR_8db,AS,New_AS_009.wav,0.0015184000367298722
209,SNR_8db,AS,New_AS_010.wav,0.0014522999990731478
210,SNR_8db,AS,New_AS_011.wav,0.0014920999528840184
211,SNR_8db,AS,New_AS_012.wav,0.0013788000214844942
212,SNR_8db,AS,New_AS_013.wav,0.0014299999456852674
213,SNR_8db,AS,New_AS_014.wav,0.0013891999842599034
214,SNR_8db,AS,New_AS_015.wav,0.002041500061750412
215,SNR_8db,AS,New_AS_016.wav,0.0019845999777317047
216,SNR_8db,AS,New_AS_017.wav,0.0016941999783739448
217,SNR_8db,AS,New_AS_018.wav,0.0016060000052675605
218,SNR_8db,AS,New_AS_019.wav,0.0015840999549254775
219,SNR_8db,AS,New_AS_020.wav,0.0018224000232294202
220,SNR_8db,AS,New_AS_021.wav,0.0016790999798104167
221,SNR_8db,AS,New_AS_022.wav,0.001905399956740439
222,SNR_8db,AS,New_AS_023.wav,0.0019808999495580792
223,SNR_8db,AS,New_AS_024.wav,0.002219200017862022
224,SNR_8db,AS,New_AS_025.wav,0.002689999993890524
225,SNR_8db,AS,New_AS_026.wav,0.002068299916572869
226,SNR_8db,AS,New_AS_027.wav,0.0017513000639155507
227,SNR_8db,AS,New_AS_028.wav,0.0016565000405535102
228,SNR_8db,AS,New_AS_029.wav,0.0015573999844491482
229,SNR_8db,AS,New_AS_030.wav,0.001595500041730702
230,SNR_8db,AS,New_AS_031.wav,0.0015680999495089054
231,SNR_8db,AS,New_AS_032.wav,0.0016177999787032604
232,SNR_8db,AS,New_AS_033.wav,0.0022078000474721193
233,SNR_8db,AS,New_AS_034.wav,0.002134100068360567
234,SNR_8db,AS,New_AS_035.wav,0.0018489001085981727
235,SNR_8db,AS,New_AS_036.wav,0.001689300057478249
236,SNR_8db,AS,New_AS_037.wav,0.0017357999458909035
237,SNR_8db,AS,New_AS_038.wav,0.0016244000289589167
238,SNR_8db,AS,New_AS_039.wav,0.0016728999326005578
239,SNR_8db,AS,New_AS_040.wav,0.0017395999748259783
240,SNR_8db,AS,New_AS_041.wav,0.0018986000213772058
241,SNR_8db,AS,New_AS_042.wav,0.0023207999765872955
242,SNR_8db,AS,New_AS_043.wav,0.002355600008741021
243,SNR_8db,AS,New_AS_044.wav,0.0019536999752745032
244,SNR_8db,AS,New_AS_045.wav,0.002099399920552969
245,SNR_8db,AS,New_AS_046.wav,0.0021303000394254923
246,SNR_8db,AS,New_AS_047.wav,0.0022869999520480633
247,SNR_8db,AS,New_AS_048.wav,0.002510800026357174
248,SNR_8db,AS,New_AS_049.wav,0.0018726999405771494
249,SNR_8db,AS,New_AS_050.wav,0.002673499984666705
250,SNR_8db,AS,New_AS_051.wav,0.0022239999379962683
251,SNR_8db,AS,New_AS_052.wav,0.0019956000614911318
252,SNR_8db,AS,New_AS_053.wav,0.0018852000357583165
253,SNR_8db,AS,New_AS_054.wav,0.0019240999827161431
254,SNR_8db,AS,New_AS_055.wav,0.0018730000592768192
255,SNR_8db,AS,New_AS_056.wav,0.0018820000113919377
256,SNR_8db,AS,New_AS_057.wav,0.0019795000553131104
257,SNR_8db,AS,New_AS_058.wav,0.002335500088520348
258,SNR_8db,AS,New_AS_059.wav,0.002200299990363419
259,SNR_8db,AS,New_AS_060.wav,0.0018848000327125192
260,SNR_8db,AS,New_AS_061.wav,0.0017742000054568052
261,SNR_8db,AS,New_AS_062.wav,0.0017810999415814877
262,SNR_8db,AS,New_AS_063.wav,0.0017333000432699919
263,SNR_8db,AS,New_AS_064.wav,0.0017047999426722527
264,SNR_8db,AS,New_AS_065.wav,0.001700200024060905
265,SNR_8db,AS,New_AS_066.wav,0.0016349999932572246
266,SNR_8db,AS,New_AS_067.wav,0.0024194999132305384
267,SNR_8db,AS,New_AS_068.wav,0.0020747999660670757
268,SNR_8db,AS,New_AS_069.wav,0.0017909000162035227
269,SNR_8db,AS,New_AS_070.wav,0.0017954999348148704
270,SNR_8db,AS,New_AS_071.wav,0.0018509000074118376
271,SNR_8db,AS,New_AS_072.wav,0.00180309999268502
272,SNR_8db,AS,New_AS_073.wav,0.0015948000364005566
273,SNR_8db,AS,New_AS_074.wav,0.0016995999030768871
274,SNR_8db,AS,New_AS_075.wav,0.0016494999872520566
275,SNR_8db,AS,New_AS_076.wav,0.0023442000383511186
276,SNR_8db,AS,New_AS_077.wav,0.0020235999254509807
277,SNR_8db,AS,New_AS_078.wav,0.0020027999999001622
278,SNR_8db,AS,New_AS_079.wav,0.0020050000166520476
279,SNR_8db,AS,New_AS_080.wav,0.0015502999303862453
280,SNR_8db,AS,New_AS_081.wav,0.0015943000325933099
281,SNR_8db,AS,New_AS_082.wav,0.001608800026588142
282,SNR_8db,AS,New_AS_083.wav,0.0015654000453650951
283,SNR_8db,AS,New_AS_084.wav,0.001780599937774241
284,SNR_8db,AS,New_AS_085.wav,0.0020918999798595905
285,SNR_8db,AS,New_AS_086.wav,0.0020044000120833516
286,SNR_8db,AS,New_AS_087.wav,0.0017355999443680048
287,SNR_8db,AS,New_AS_088.wav,0.0017625000327825546
288,SNR_8db,AS,New_AS_089.wav,0.0016318999696522951
289,SNR_8db,AS,New_AS_090.wav,0.0016407000366598368
290,SNR_8db,AS,New_AS_091.wav,0.0015716999769210815
291,SNR_8db,AS,New_AS_092.wav,0.0015869999770075083
292,SNR_8db,AS,New_AS_093.wav,0.001680999994277954
293,SNR_8db,AS,New_AS_094.wav,0.001754899974912405
294,SNR_8db,AS,New_AS_095.wav,0.0021718000061810017
295,SNR_8db,AS,New_AS_096.wav,0.001742499996908009
296,SNR_8db,AS,New_AS_097.wav,0.0016026000957936049
297,SNR_8db,AS,New_AS_098.wav,0.0016858000308275223
298,SNR_8db,AS,New_AS_099.wav,0.0016401000320911407
299,SNR_8db,AS,New_AS_100.wav,0.002263300004415214
300,SNR_8db,AS,New_AS_101.wav,0.0016491999849677086
301,SNR_8db,AS,New_AS_102.wav,0.0020774001022800803
302,SNR_8db,AS,New_AS_103.wav,0.00206840003374964
303,SNR_8db,AS,New_AS_104.wav,0.002214799984358251
304,SNR_8db,AS,New_AS_105.wav,0.0018042000010609627
305,SNR_8db,AS,New_AS_106.wav,0.001794199924916029
306,SNR_8db,AS,New_AS_107.wav,0.0016726000467315316
307,SNR_8db,AS,New_AS_108.wav,0.0017064999556168914
308,SNR_8db,AS,New_AS_109.wav,0.0016012999694794416
309,SNR_8db,AS,New_AS_110.wav,0.0016891000559553504
310,SNR_8db,AS,New_AS_111.wav,0.0015372000634670258
311,SNR_8db,AS,New_AS_112.wav,0.0015144000062718987
312,SNR_8db,AS,New_AS_113.wav,0.001992699922993779
313,SNR_8db,AS,New_AS_114.wav,0.001931800041347742
314,SNR_8db,AS,New_AS_115.wav,0.0016858999151736498
315,SNR_8db,AS,New_AS_116.wav,0.001591400010511279
316,SNR_8db,AS,New_AS_117.wav,0.001510899979621172
317,SNR_8db,AS,New_AS_118.wav,0.001500300015322864
318,SNR_8db,AS,New_AS_119.wav,0.0016586999408900738
319,SNR_8db,AS,New_AS_120.wav,0.0014808999840170145
320,SNR_8db,AS,New_AS_121.wav,0.0014297000598162413
321,SNR_8db,AS,New_AS_122.wav,0.0013821999309584498
322,SNR_8db,AS,New_AS_123.wav,0.0017778000328689814
323,SNR_8db,AS,New_AS_124.wav,0.0022725999588146806
324,SNR_8db,AS,New_AS_125.wav,0.0016971000004559755
325,SNR_8db,AS,New_AS_126.wav,0.0015639999182894826
326,SNR_8db,AS,New_AS_127.wav,0.0014578000409528613
327,SNR_8db,AS,New_AS_128.wav,0.002126300008967519
328,SNR_8db,AS,New_AS_129.wav,0.0014427999267354608
329,SNR_8db,AS,New_AS_130.wav,0.0014312000712379813
330,SNR_8db,AS,New_AS_131.wav,0.0013820999301970005
331,SNR_8db,AS,New_AS_132.wav,0.0014957999810576439
332,SNR_8db,AS,New_AS_133.wav,0.0018910999642685056
333,SNR_8db,AS,New_AS_134.wav,0.002117500058375299
334,SNR_8db,AS,New_AS_135.wav,0.0022646000143140554
335,SNR_8db,AS,New_AS_136.wav,0.0014428000431507826
336,SNR_8db,AS,New_AS_137.wav,0.001437600003555417
337,SNR_8db,AS,New_AS_138.wav,0.0014456999488174915
338,SNR_8db,AS,New_AS_139.wav,0.0014055999927222729
339,SNR_8db,AS,New_AS_140.wav,0.0019775000400841236
340,SNR_8db,AS,New_AS_141.wav,0.00242229993455112
341,SNR_8db,AS,New_AS_142.wav,0.0030822999542579055
342,SNR_8db,AS,New_AS_143.wav,0.0019745000172406435
343,SNR_8db,AS,New_AS_144.wav,0.0017256999853998423
344,SNR_8db,AS,New_AS_145.wav,0.0016090000281110406
345,SNR_8db,AS,New_AS_146.wav,0.0020702999318018556
346,SNR_8db,AS,New_AS_147.wav,0.0015058000572025776
347,SNR_8db,AS,New_AS_148.wav,0.0016089000273495913
348,SNR_8db,AS,New_AS_149.wav,0.0017535999650135636
349,SNR_8db,AS,New_AS_150.wav,0.0023119000252336264
350,SNR_8db,AS,New_AS_151.wav,0.0023307999363169074
351,SNR_8db,AS,New_AS_152.wav,0.0029193999944254756
352,SNR_8db,AS,New_AS_153.wav,0.002810699981637299
353,SNR_8db,AS,New_AS_154.wav,0.002182199968956411
354,SNR_8db,AS,New_AS_155.wav,0.001435499987564981
355,SNR_8db,AS,New_AS_156.wav,0.0015688000712543726
356,SNR_8db,AS,New_AS_157.wav,0.001532799913547933
357,SNR_8db,AS,New_AS_158.wav,0.0014390000142157078
358,SNR_8db,AS,New_AS_159.wav,0.0021421000128611922
359,SNR_8db,AS,New_AS_160.wav,0.0020988999167457223
360,SNR_8db,AS,New_AS_161.wav,0.0018344999989494681
361,SNR_8db,AS,New_AS_162.wav,0.001739199971780181
362,SNR_8db,AS,New_AS_163.wav,0.001680699991993606
363,SNR_8db,AS,New_AS_164.wav,0.0023500999668613076
364,SNR_8db,AS,New_AS_165.wav,0.0022197000216692686
365,SNR_8db,AS,New_AS_166.wav,0.0017779000336304307
366,SNR_8db,AS,New_AS_167.wav,0.0034289000323042274
367,SNR_8db,AS,New_AS_168.wav,0.003151700017042458
368,SNR_8db,AS,New_AS_169.wav,0.002081699902191758
369,SNR_8db,AS,New_AS_170.wav,0.002688899985514581
370,SNR_8db,AS,New_AS_171.wav,0.0025798999704420567
371,SNR_8db,AS,New_AS_172.wav,0.0016704000299796462
372,SNR_8db,AS,New_AS_173.wav,0.0024015000090003014
373,SNR_8db,AS,New_AS_174.wav,0.0034058999735862017
374,SNR_8db,AS,New_AS_175.wav,0.001933799940161407
375,SNR_8db,AS,New_AS_176.wav,0.0023970999754965305
376,SNR_8db,AS,New_AS_177.wav,0.0023300000466406345
377,SNR_8db,AS,New_AS_178.wav,0.0023449999280273914
378,SNR_8db,AS,New_AS_179.wav,0.0017102999845519662
379,SNR_8db,AS,New_AS_180.wav,0.0017739000031724572
380,SNR_8db,AS,New_AS_181.wav,0.002176900045014918
381,SNR_8db,AS,New_AS_182.wav,0.0024902999866753817
382,SNR_8db,AS,New_AS_183.wav,0.0019790000515058637
383,SNR_8db,AS,New_AS_184.wav,0.0019269000040367246
384,SNR_8db,AS,New_AS_185.wav,0.0019246001029387116
385,SNR_8db,AS,New_AS_186.wav,0.0018663000082597136
386,SNR_8db,AS,New_AS_187.wav,0.0017881999956443906
387,SNR_8db,AS,New_AS_188.wav,0.0017914000200107694
388,SNR_8db,AS,New_AS_189.wav,0.0015030999202281237
389,SNR_8db,AS,New_AS_190.wav,0.0021635000593960285
390,SNR_8db,AS,New_AS_191.wav,0.0023177999537438154
391,SNR_8db,AS,New_AS_192.wav,0.0023689999943599105
392,SNR_8db,AS,New_AS_193.wav,0.0022999999346211553
393,SNR_8db,AS,New_AS_194.wav,0.002301500062458217
394,SNR_8db,AS,New_AS_195.wav,0.002437499933876097
395,SNR_8db,AS,New_AS_196.wav,0.0026505000423640013
396,SNR_8db,AS,New_AS_197.wav,0.0038978999946266413
397,SNR_8db,AS,New_AS_198.wav,0.0036959999706596136
398,SNR_8db,AS,New_AS_199.wav,0.002727600047364831
399,SNR_8db,AS,New_AS_200.wav,0.0022042999044060707
400,SNR_8db,MR,New_MR_001.wav,0.0015672000590711832
401,SNR_8db,MR,New_MR_002.wav,0.0016854999121278524
402,SNR_8db,MR,New_MR_003.wav,0.0023623000597581267
403,SNR_8db,MR,New_MR_004.wav,0.0023324000649154186
404,SNR_8db,MR,New_MR_005.wav,0.001975300023332238
405,SNR_8db,MR,New_MR_006.wav,0.00177800003439188
406,SNR_8db,MR,New_MR_007.wav,0.0018529000226408243
407,SNR_8db,MR,New_MR_008.wav,0.0019670999608933926
408,SNR_8db,MR,New_MR_009.wav,0.0018010999774560332
409,SNR_8db,MR,New_MR_010.wav,0.0018008999759331346
410,SNR_8db,MR,New_MR_011.wav,0.0017505999421700835
411,SNR_8db,MR,New_MR_012.wav,0.0024814000353217125
412,SNR_8db,MR,New_MR_013.wav,0.0021570000099018216
413,SNR_8db,MR,New_MR_014.wav,0.0019509999547153711
414,SNR_8db,MR,New_MR_015.wav,0.002283899928443134
415,SNR_8db,MR,New_MR_016.wav,0.001967600081115961
416,SNR_8db,MR,New_MR_017.wav,0.0022096000611782074
417,SNR_8db,MR,New_MR_018.wav,0.002351099974475801
418,SNR_8db,MR,New_MR_019.wav,0.0025676999939605594
419,SNR_8db,MR,New_MR_020.wav,0.002607000060379505
420,SNR_8db,MR,New_MR_021.wav,0.0020705999340862036
421,SNR_8db,MR,New_MR_022.wav,0.0019496000604704022
422,SNR_8db,MR,New_MR_023.wav,0.0022717000683769584
423,SNR_8db,MR,New_MR_024.wav,0.0021524999756366014
424,SNR_8db,MR,New_MR_025.wav,0.002028799965046346
425,SNR_8db,MR,New_MR_026.wav,0.0018061000155285
426,SNR_8db,MR,New_MR_027.wav,0.0026490999152883887
427,SNR_8db,MR,New_MR_028.wav,0.002252000034786761
428,SNR_8db,MR,New_MR_029.wav,0.0018616999732330441
429,SNR_8db,MR,New_MR_030.wav,0.001959799905307591
430,SNR_8db,MR,New_MR_031.wav,0.0025506000965833664
431,SNR_8db,MR,New_MR_032.wav,0.0025887000374495983
432,SNR_8db,MR,New_MR_033.wav,0.0025396000128239393
433,SNR_8db,MR,New_MR_034.wav,0.002339900005608797
434,SNR_8db,MR,New_MR_035.wav,0.002229899982921779
435,SNR_8db,MR,New_MR_036.wav,0.0017090000910684466
436,SNR_8db,MR,New_MR_037.wav,0.0017598000122234225
437,SNR_8db,MR,New_MR_038.wav,0.001739499974064529
438,SNR_8db,MR,New_MR_039.wav,0.0017114999936893582
439,SNR_8db,MR,New_MR_040.wav,0.001659100060351193
440,SNR_8db,MR,New_MR_041.wav,0.0016500001074746251
441,SNR_8db,MR,New_MR_042.wav,0.0016965999966487288
442,SNR_8db,MR,New_MR_043.wav,0.002094099996611476
443,SNR_8db,MR,New_MR_044.wav,0.0022508000256493688
444,SNR_8db,MR,New_MR_045.wav,0.0018620999762788415
445,SNR_8db,MR,New_MR_046.wav,0.0019513999577611685
446,SNR_8db,MR,New_MR_047.wav,0.0016060000052675605
447,SNR_8db,MR,New_MR_048.wav,0.0016633999766781926
448,SNR_8db,MR,New_MR_049.wav,0.0016905999509617686
449,SNR_8db,MR,New_MR_050.wav,0.0016060000052675605
450,SNR_8db,MR,New_MR_051.wav,0.0014835000038146973
451,SNR_8db,MR,New_MR_052.wav,0.0016821000026538968
