clase,archivo,origen,tSNE_1,tSNE_2
N,columna_H_019023,columnas_H_final,10.084839,6.4306464
N,columna_H_019783,columnas_H_final,-11.835363,5.560183
N,columna_H_019788,columnas_H_final,-18.577585,19.117208
N,columna_H_019846,columnas_H_final,22.782787,-1.2874632
N,columna_H_019915,columnas_H_final,-18.125912,10.197239
N,columna_H_020117,columnas_H_final,19.006512,-0.75946355
N,columna_H_020283,columnas_H_final,32.462917,9.427958
N,columna_H_020318,columnas_H_final,-29.993916,-4.205677
N,columna_H_020536,columnas_H_final,18.73993,18.353476
N,columna_H_020766,columnas_H_final,-30.206394,12.513434
N,columna_H_021094,columnas_H_final,-7.4302864,1.0261838
N,columna_H_021143,columnas_H_final,-26.730913,7.6139007
N,columna_H_021194,columnas_H_final,-24.498117,5.7035265
N,columna_H_021403,columnas_H_final,-24.891619,9.127595
N,columna_H_021575,columnas_H_final,-32.395176,7.884277
N,columna_H_021613,columnas_H_final,-22.522696,-9.743689
N,columna_H_021654,columnas_H_final,-32.37862,9.890395
N,columna_H_021825,columnas_H_final,-14.037236,19.61511
N,columna_H_021853,columnas_H_final,-22.931347,-1.3292313
N,columna_H_022119,columnas_H_final,-29.690393,3.07468
N,columna_H_022311,columnas_H_final,23.472683,-21.505085
N,columna_H_022672,columnas_H_final,42.161594,-2.6518195
N,columna_H_022675,columnas_H_final,33.260532,-15.274975
N,columna_H_022992,columnas_H_final,36.62943,24.012512
N,columna_H_023263,columnas_H_final,-17.98152,11.418329
N,columna_H_023318,columnas_H_final,-21.220978,17.979134
N,columna_H_023481,columnas_H_final,-29.424728,6.842912
N,columna_H_023505,columnas_H_final,-25.65628,10.716823
N,columna_H_023881,columnas_H_final,32.747334,22.164846
N,columna_H_023950,columnas_H_final,-20.826134,1.1379546
N,columna_H_024163,columnas_H_final,-22.571043,17.224483
N,columna_H_024241,columnas_H_final,-25.4185,3.8707616
N,columna_H_024249,columnas_H_final,-37.755238,-5.9625783
N,columna_H_024459,columnas_H_final,-32.890343,8.822488
N,columna_H_024517,columnas_H_final,39.160202,-6.7211795
N,columna_H_024713,columnas_H_final,-31.981266,10.362387
N,columna_H_024834,columnas_H_final,-33.51959,-2.3602006
N,columna_H_025081,columnas_H_final,-24.845182,8.507681
N,columna_H_025149,columnas_H_final,42.151165,-2.6296372
N,columna_H_025420,columnas_H_final,37.783604,22.997988
N,columna_H_025429,columnas_H_final,-17.116861,-9.375705
N,columna_H_025723,columnas_H_final,-31.751999,7.121147
N,columna_H_025820,columnas_H_final,-23.28051,6.4093413
N,columna_H_025994,columnas_H_final,30.877184,31.585318
N,columna_H_026044,columnas_H_final,-33.035366,-2.1858077
N,columna_H_026226,columnas_H_final,25.747751,-21.80017
N,columna_H_026399,columnas_H_final,-30.263466,11.758061
N,columna_H_026500,columnas_H_final,15.884538,18.721577
N,columna_H_026710,columnas_H_final,-24.39221,6.4615436
N,columna_H_027125,columnas_H_final,-28.276983,2.736995
N,columna_H_027176,columnas_H_final,34.896538,-4.564795
N,columna_H_027307,columnas_H_final,-33.42842,-5.342864
N,columna_H_027334,columnas_H_final,-33.27294,-7.2414694
N,columna_H_028017,columnas_H_final,-3.8636165,10.190725
N,columna_H_028055,columnas_H_final,-32.800686,6.3941183
N,columna_H_028170,columnas_H_final,-16.493073,8.875106
N,columna_H_028187,columnas_H_final,-29.335255,-7.090833
N,columna_H_028572,columnas_H_final,-21.93414,18.355783
N,columna_H_028761,columnas_H_final,-24.39226,5.0565605
N,columna_H_029005,columnas_H_final,-32.876152,11.314492
N,columna_H_029067,columnas_H_final,-29.467041,2.177087
N,columna_H_029130,columnas_H_final,-33.458755,8.085792
N,columna_H_029151,columnas_H_final,-24.667097,9.887317
N,columna_H_029385,columnas_H_final,24.854578,-10.912358
N,columna_H_029711,columnas_H_final,-31.52071,8.587143
N,columna_H_030073,columnas_H_final,38.531948,-8.606721
N,columna_H_030370,columnas_H_final,-29.559914,15.530913
N,columna_H_030517,columnas_H_final,-41.18728,-16.3994
N,columna_H_030616,columnas_H_final,26.626862,24.766111
N,columna_H_030679,columnas_H_final,-26.872257,1.6953527
N,columna_H_030880,columnas_H_final,-28.292662,-3.0327573
N,columna_H_031005,columnas_H_final,-13.018793,5.4694753
N,columna_H_031513,columnas_H_final,-14.5473995,10.487465
N,columna_H_031925,columnas_H_final,34.16823,-3.702524
N,columna_H_031994,columnas_H_final,-32.929028,1.386376
N,columna_H_032421,columnas_H_final,-33.102116,6.9397874
N,columna_H_032887,columnas_H_final,-33.14353,1.6734799
N,columna_H_033631,columnas_H_final,-23.882713,10.604409
N,columna_H_033803,columnas_H_final,-15.373,15.495171
N,columna_H_034230,columnas_H_final,-22.043398,18.706099
N,columna_H_034266,columnas_H_final,-20.606382,7.450354
N,columna_H_034316,columnas_H_final,-0.6338633,4.1520057
N,columna_H_034628,columnas_H_final,-17.791416,19.38536
N,columna_H_034699,columnas_H_final,-17.140053,20.452034
N,columna_H_034826,columnas_H_final,-18.510904,4.132729
N,columna_H_034955,columnas_H_final,26.939486,22.801325
N,columna_H_035134,columnas_H_final,41.27237,-6.6258316
N,columna_H_035252,columnas_H_final,-33.14159,-3.5373154
N,columna_H_035345,columnas_H_final,37.10844,7.3548803
N,columna_H_035861,columnas_H_final,4.0216627,-22.885168
N,columna_H_035952,columnas_H_final,-18.152193,1.8116133
N,columna_H_035974,columnas_H_final,-19.466976,5.945462
N,columna_H_035986,columnas_H_final,33.48876,23.052795
N,columna_H_036387,columnas_H_final,-20.248549,6.3379803
N,columna_H_036806,columnas_H_final,-16.505398,19.329067
N,columna_H_037024,columnas_H_final,-19.805164,17.34425
N,columna_H_037042,columnas_H_final,42.413994,-6.0024137
N,columna_H_037181,columnas_H_final,36.70137,9.955249
N,columna_H_037183,columnas_H_final,37.35034,11.3556595
N,columna_H_037305,columnas_H_final,-29.033894,15.855891
N,columna_H_037392,columnas_H_final,36.47989,8.6742525
N,columna_H_037445,columnas_H_final,-24.112358,9.378182
N,columna_H_037627,columnas_H_final,-19.281883,13.4229965
N,columna_H_038038,columnas_H_final,-8.073634,6.0543523
N,columna_H_038459,columnas_H_final,32.12419,28.781794
N,columna_H_038493,columnas_H_final,17.28356,-17.306149
N,columna_H_038638,columnas_H_final,-18.298588,19.912977
N,columna_H_038699,columnas_H_final,38.946896,-4.9738536
N,columna_H_038931,columnas_H_final,-29.513422,12.034182
N,columna_H_039487,columnas_H_final,-16.889738,18.01601
N,columna_H_039919,columnas_H_final,-28.86214,6.0173335
N,columna_H_040057,columnas_H_final,-13.876526,13.288024
N,columna_H_040203,columnas_H_final,-30.521336,-4.4560075
N,columna_H_040466,columnas_H_final,20.339397,32.116337
N,columna_H_040680,columnas_H_final,35.33679,23.406725
N,columna_H_040871,columnas_H_final,10.49837,6.110473
N,columna_H_040983,columnas_H_final,-19.5428,12.299407
N,columna_H_041145,columnas_H_final,-13.352547,6.3057256
N,columna_H_041161,columnas_H_final,-14.544427,-7.8502846
N,columna_H_041182,columnas_H_final,-25.173494,15.207521
N,columna_H_041194,columnas_H_final,-14.605943,-13.643772
N,columna_H_041265,columnas_H_final,-18.303692,4.7261076
N,columna_H_041273,columnas_H_final,-14.111999,14.925473
N,columna_H_041606,columnas_H_final,-18.75104,5.6662188
N,columna_H_041859,columnas_H_final,29.337593,10.062758
N,columna_H_041963,columnas_H_final,-19.923424,18.287916
N,columna_H_042014,columnas_H_final,20.955381,18.243582
N,columna_H_042170,columnas_H_final,-20.168571,16.404255
N,columna_H_042235,columnas_H_final,-24.053106,16.996471
AS,columna_H_000962,columnas_H_final,24.945787,25.665829
AS,columna_H_000994,columnas_H_final,17.42601,5.663752
AS,columna_H_001308,columnas_H_final,33.468533,12.15055
AS,columna_H_001453,columnas_H_final,-15.408355,12.867188
AS,columna_H_001569,columnas_H_final,-28.324472,12.985741
AS,columna_H_001638,columnas_H_final,2.1608245,-19.482233
AS,columna_H_002508,columnas_H_final,0.3216374,10.214765
AS,columna_H_002699,columnas_H_final,-8.893883,4.35185
AS,columna_H_003152,columnas_H_final,4.14126,9.279175
AS,columna_H_003440,columnas_H_final,23.385448,10.068934
AS,columna_H_003803,columnas_H_final,20.51162,-1.689342
AS,columna_H_003986,columnas_H_final,-29.665962,15.468401
AS,columna_H_003998,columnas_H_final,-8.656385,-3.3787103
AS,columna_H_004094,columnas_H_final,-26.105082,8.950862
AS,columna_H_004322,columnas_H_final,-40.43464,-22.755394
AS,columna_H_004515,columnas_H_final,-0.67690414,10.898882
AS,columna_H_004713,columnas_H_final,32.604317,11.062896
AS,columna_H_004751,columnas_H_final,-1.2012614,8.366619
AS,columna_H_004955,columnas_H_final,-7.3472395,-9.3753605
AS,columna_H_005055,columnas_H_final,-11.264111,6.2601647
AS,columna_H_005273,columnas_H_final,-12.401756,4.4835095
AS,columna_H_005742,columnas_H_final,21.673626,25.341427
AS,columna_H_006067,columnas_H_final,11.254116,30.527565
AS,columna_H_006174,columnas_H_final,18.085981,-3.5006444
AS,columna_H_006325,columnas_H_final,-12.442374,5.5687356
AS,columna_H_006368,columnas_H_final,12.710309,30.88794
AS,columna_H_006410,columnas_H_final,15.3295145,6.0255823
AS,columna_H_006429,columnas_H_final,-3.004197,-20.220913
AS,columna_H_006534,columnas_H_final,-30.007214,-15.453325
AS,columna_H_006554,columnas_H_final,16.37612,32.282135
AS,columna_H_006772,columnas_H_final,20.426798,-4.7156124
AS,columna_H_006775,columnas_H_final,30.318241,3.0212595
AS,columna_H_007228,columnas_H_final,21.846193,-5.9884887
AS,columna_H_007276,columnas_H_final,-13.971298,-0.22032931
AS,columna_H_007913,columnas_H_final,-38.328526,-12.836339
AS,columna_H_007924,columnas_H_final,-39.972878,-23.396507
AS,columna_H_008048,columnas_H_final,18.260504,-4.227989
AS,columna_H_008065,columnas_H_final,14.935534,30.47173
AS,columna_H_008782,columnas_H_final,-9.118428,1.2175188
AS,columna_H_008898,columnas_H_final,30.389343,3.5075197
AS,columna_H_009049,columnas_H_final,3.512641,-20.48868
AS,columna_H_009061,columnas_H_final,-13.818067,-0.09177361
AS,columna_H_009182,columnas_H_final,-38.367485,-13.028069
AS,columna_H_009369,columnas_H_final,7.9163027,23.152927
AS,columna_H_009411,columnas_H_final,-39.50943,-22.428835
AS,columna_H_009660,columnas_H_final,29.066008,22.948704
AS,columna_H_009715,columnas_H_final,-39.569366,-24.516018
AS,columna_H_009786,columnas_H_final,10.7787075,30.304207
AS,columna_H_010108,columnas_H_final,0.781666,-21.232212
AS,columna_H_010243,columnas_H_final,-20.479404,3.357865
AS,columna_H_010366,columnas_H_final,-40.21457,-23.9989
AS,columna_H_010519,columnas_H_final,13.402078,-7.041845
AS,columna_H_010544,columnas_H_final,-34.57361,-16.27107
AS,columna_H_011340,columnas_H_final,-16.953384,4.943861
AS,columna_H_012131,columnas_H_final,-27.427761,3.9610794
AS,columna_H_012388,columnas_H_final,-30.480925,-25.734898
AS,columna_H_012405,columnas_H_final,37.258335,12.453167
AS,columna_H_012609,columnas_H_final,-32.518204,5.013089
AS,columna_H_012887,columnas_H_final,-34.77727,-17.061443
AS,columna_H_013071,columnas_H_final,5.8794236,22.258482
AS,columna_H_013209,columnas_H_final,-34.956837,-17.621048
AS,columna_H_013763,columnas_H_final,-27.30536,5.155449
AS,columna_H_014512,columnas_H_final,-35.993942,-16.184937
AS,columna_H_014698,columnas_H_final,-25.492748,7.1531467
AS,columna_H_015000,columnas_H_final,-29.229115,1.7166039
AS,columna_H_015033,columnas_H_final,-37.39016,-9.312008
AS,columna_H_015154,columnas_H_final,-23.872301,3.9038308
AS,columna_H_015343,columnas_H_final,-30.693392,0.9181447
AS,columna_H_015402,columnas_H_final,-4.97944,10.857445
AS,columna_H_015843,columnas_H_final,-32.010418,3.3421273
AS,columna_H_016026,columnas_H_final,16.868622,10.7039585
AS,columna_H_016174,columnas_H_final,-29.666084,3.576769
AS,columna_H_016367,columnas_H_final,10.677249,29.97483
AS,columna_H_016652,columnas_H_final,19.734125,23.49844
AS,columna_H_016723,columnas_H_final,15.4349,27.178276
AS,columna_H_016820,columnas_H_final,-40.03334,-20.038559
AS,columna_H_016894,columnas_H_final,1.1221482,-19.78539
AS,columna_H_016998,columnas_H_final,26.822134,10.029539
AS,columna_H_017717,columnas_H_final,29.670912,23.522795
AS,columna_H_017863,columnas_H_final,-1.0743365,-18.959612
AS,columna_H_018198,columnas_H_final,-24.712492,16.92954
AS,columna_H_018224,columnas_H_final,23.812847,22.06298
AS,columna_H_018414,columnas_H_final,-39.214375,-17.767
AS,columna_H_018421,columnas_H_final,0.6048172,-21.826162
AS,columna_H_018475,columnas_H_final,14.010648,-6.424775
AS,columna_H_018583,columnas_H_final,23.504974,10.6136465
AS,columna_H_018589,columnas_H_final,16.310717,5.385444
AS,columna_H_018655,columnas_H_final,25.220367,24.011723
AS,columna_H_018750,columnas_H_final,17.674074,24.218998
AS,columna_H_018905,columnas_H_final,13.150289,19.977093
AS,columna_H_019046,columnas_H_final,-13.7664585,5.408788
AS,columna_H_019405,columnas_H_final,20.828873,-6.48955
AS,columna_H_019907,columnas_H_final,11.87799,28.694958
AS,columna_H_020627,columnas_H_final,-28.715288,-20.164776
AS,columna_H_021293,columnas_H_final,10.502205,23.525723
AS,columna_H_021336,columnas_H_final,16.08092,5.6744695
AS,columna_H_021380,columnas_H_final,-25.186344,-17.476849
AS,columna_H_021856,columnas_H_final,30.2971,2.8920655
AS,columna_H_022133,columnas_H_final,-36.65548,-22.183508
AS,columna_H_022219,columnas_H_final,-13.524394,-13.844023
AS,columna_H_022248,columnas_H_final,30.226654,24.482141
AS,columna_H_022374,columnas_H_final,18.205582,16.252447
AS,columna_H_022430,columnas_H_final,-42.00971,-18.644012
AS,columna_H_022828,columnas_H_final,3.5665781,-19.27782
AS,columna_H_023414,columnas_H_final,-7.3708854,-21.997179
AS,columna_H_023814,columnas_H_final,11.162669,23.567484
AS,columna_H_024099,columnas_H_final,-5.3953223,1.3152814
AS,columna_H_024395,columnas_H_final,20.786383,-0.48815656
AS,columna_H_024616,columnas_H_final,20.176958,-5.769608
AS,columna_H_025468,columnas_H_final,32.753708,21.857512
AS,columna_H_025720,columnas_H_final,-14.01596,1.3444024
AS,columna_H_026202,columnas_H_final,17.882961,-14.276649
AS,columna_H_026324,columnas_H_final,20.633022,-10.01849
AS,columna_H_026452,columnas_H_final,-32.15263,-13.485947
AS,columna_H_026655,columnas_H_final,-0.45698285,10.172915
AS,columna_H_026936,columnas_H_final,30.468496,10.26465
AS,columna_H_027433,columnas_H_final,-20.813217,17.62579
AS,columna_H_027623,columnas_H_final,-32.34077,-16.490225
AS,columna_H_028091,columnas_H_final,22.540173,22.750738
AS,columna_H_028398,columnas_H_final,-36.29786,-20.974134
AS,columna_H_028648,columnas_H_final,42.25332,-6.947986
AS,columna_H_028955,columnas_H_final,30.36583,24.265558
AS,columna_H_029036,columnas_H_final,24.259491,9.425717
AS,columna_H_029161,columnas_H_final,26.642673,-21.520277
AS,columna_H_029168,columnas_H_final,21.013174,21.279715
AS,columna_H_029633,columnas_H_final,-31.895243,-14.211372
AS,columna_H_029842,columnas_H_final,-30.407492,-16.460508
AS,columna_H_030417,columnas_H_final,-40.91703,-24.787542
AS,columna_H_030953,columnas_H_final,-38.537937,-22.708382
AS,columna_H_031021,columnas_H_final,-39.091633,-17.115335
AS,columna_H_031237,columnas_H_final,-42.751793,-20.506508
AS,columna_H_031281,columnas_H_final,-36.11578,-16.131958
AS,columna_H_031339,columnas_H_final,-34.40546,-23.30922
AS,columna_H_031423,columnas_H_final,-7.8911486,21.34641
AS,columna_H_031501,columnas_H_final,-42.009327,-20.82262
AS,columna_H_031654,columnas_H_final,-39.242336,-22.938206
AS,columna_H_031888,columnas_H_final,-41.007195,-21.787098
AS,columna_H_032213,columnas_H_final,-41.33869,-20.444622
AS,columna_H_032384,columnas_H_final,-21.384245,2.1691978
AS,columna_H_032420,columnas_H_final,-40.32663,-22.146847
AS,columna_H_032473,columnas_H_final,35.151608,25.140364
AS,columna_H_032500,columnas_H_final,-40.093586,-21.000889
AS,columna_H_032517,columnas_H_final,-36.800407,-23.411028
AS,columna_H_033094,columnas_H_final,22.111786,-4.26341
AS,columna_H_033352,columnas_H_final,-37.780987,-22.103298
AS,columna_H_033375,columnas_H_final,-42.235626,-24.424366
AS,columna_H_033575,columnas_H_final,-40.75131,-23.235895
AS,columna_H_034849,columnas_H_final,-38.916965,-20.452131
AS,columna_H_034887,columnas_H_final,5.6958246,20.41355
AS,columna_H_035042,columnas_H_final,-31.59517,-25.752544
AS,columna_H_035372,columnas_H_final,-40.120003,-24.890656
AS,columna_H_035410,columnas_H_final,23.967955,17.129688
AS,columna_H_035440,columnas_H_final,16.250008,32.124847
AS,columna_H_035470,columnas_H_final,-17.287312,-14.9436455
AS,columna_H_035549,columnas_H_final,-30.999622,-17.071438
AS,columna_H_035697,columnas_H_final,-16.376295,-14.239254
AS,columna_H_035894,columnas_H_final,-30.698086,-17.04742
AS,columna_H_036213,columnas_H_final,32.28735,13.513896
AS,columna_H_036745,columnas_H_final,-35.890682,-13.924819
AS,columna_H_036759,columnas_H_final,-18.83917,-15.788481
AS,columna_H_036802,columnas_H_final,3.1999414,11.520699
AS,columna_H_036914,columnas_H_final,31.49583,-15.613754
AS,columna_H_036982,columnas_H_final,23.0688,22.388626
AS,columna_H_037187,columnas_H_final,-9.647999,-6.7568164
AS,columna_H_037227,columnas_H_final,29.826504,30.23628
AS,columna_H_037314,columnas_H_final,-12.312826,-4.684195
AS,columna_H_037383,columnas_H_final,-37.608932,-19.9988
AS,columna_H_037433,columnas_H_final,29.220997,7.295909
AS,columna_H_037549,columnas_H_final,40.73816,-5.3916616
AS,columna_H_037840,columnas_H_final,7.3186564,24.137691
AS,columna_H_037901,columnas_H_final,-37.723904,-24.15403
AS,columna_H_038111,columnas_H_final,-38.006435,-23.630804
AS,columna_H_038174,columnas_H_final,27.657917,25.089537
AS,columna_H_038877,columnas_H_final,-38.149208,-16.776398
AS,columna_H_038943,columnas_H_final,35.577385,15.013661
AS,columna_H_039007,columnas_H_final,-14.189673,12.755582
AS,columna_H_039266,columnas_H_final,3.0487957,11.862308
AS,columna_H_039360,columnas_H_final,25.78675,26.572876
AS,columna_H_040040,columnas_H_final,-15.6728115,-13.867033
AS,columna_H_040356,columnas_H_final,-27.372444,10.636383
AS,columna_H_040532,columnas_H_final,37.105976,15.243774
AS,columna_H_040583,columnas_H_final,-41.38633,-24.096437
AS,columna_H_040716,columnas_H_final,24.404629,24.787975
AS,columna_H_040831,columnas_H_final,33.72319,29.439142
AS,columna_H_040861,columnas_H_final,-1.6424904,8.958864
AS,columna_H_041304,columnas_H_final,-40.80383,-23.940212
AS,columna_H_041356,columnas_H_final,29.498722,31.568336
AS,columna_H_041410,columnas_H_final,-30.592726,-14.535163
AS,columna_H_041434,columnas_H_final,-12.661302,18.107817
AS,columna_H_041494,columnas_H_final,12.680694,27.867798
AS,columna_H_041725,columnas_H_final,-38.87079,-23.841616
AS,columna_H_041857,columnas_H_final,-13.755551,17.395557
AS,columna_H_041956,columnas_H_final,-8.819474,-14.926683
AS,columna_H_042488,columnas_H_final,-2.3744063,10.230821
AS,columna_H_042534,columnas_H_final,26.742878,24.488712
AS,columna_H_042943,columnas_H_final,32.544067,-8.023861
AS,columna_H_042976,columnas_H_final,-35.87214,-21.249838
AS,columna_H_043205,columnas_H_final,-38.94574,-18.608978
AS,columna_H_043219,columnas_H_final,11.953209,29.135609
AS,columna_H_043376,columnas_H_final,12.673168,28.847052
AS,columna_H_043635,columnas_H_final,-41.61596,-17.647568
AS,columna_H_043748,columnas_H_final,-33.15722,-16.706728
AS,columna_H_043898,columnas_H_final,30.89603,-4.263671
AS,columna_H_044026,columnas_H_final,-32.157223,-16.579456
AS,columna_H_044340,columnas_H_final,7.632775,24.193424
AS,columna_H_044466,columnas_H_final,-31.965647,-14.630807
AS,columna_H_044701,columnas_H_final,18.915956,-2.7063248
AS,columna_H_044854,columnas_H_final,21.615847,34.723217
AS,columna_H_045199,columnas_H_final,-6.048854,21.165062
AS,columna_H_045269,columnas_H_final,43.082375,-5.232281
AS,columna_H_045517,columnas_H_final,29.067509,22.989056
AS,columna_H_046131,columnas_H_final,-39.509144,-23.782022
AS,columna_H_046284,columnas_H_final,-39.216293,-21.606104
AS,columna_H_046300,columnas_H_final,-41.174355,-22.738258
AS,columna_H_047665,columnas_H_final,-5.3115773,19.7159
AS,columna_H_048584,columnas_H_final,18.183643,17.66985
AS,columna_H_048662,columnas_H_final,15.184088,-11.19654
AS,columna_H_048820,columnas_H_final,-8.706949,0.84331685
AS,columna_H_048958,columnas_H_final,-8.717237,22.299746
AS,columna_H_049160,columnas_H_final,-6.057291,-15.708471
MR,columna_H_000451,columnas_H_final,32.545258,-7.558508
MR,columna_H_001365,columnas_H_final,21.204958,5.446132
MR,columna_H_001507,columnas_H_final,18.937084,-15.496374
MR,columna_H_001807,columnas_H_final,14.838689,-14.420229
MR,columna_H_002182,columnas_H_final,-30.968758,-1.8495313
MR,columna_H_002256,columnas_H_final,-27.72956,0.1328569
MR,columna_H_002454,columnas_H_final,-17.65326,3.815652
MR,columna_H_002485,columnas_H_final,-18.30856,-7.088922
MR,columna_H_002687,columnas_H_final,-13.928439,-8.658622
MR,columna_H_002861,columnas_H_final,27.803951,10.877429
MR,columna_H_002908,columnas_H_final,-19.828987,-14.367341
MR,columna_H_002913,columnas_H_final,-4.368365,-13.971653
MR,columna_H_002939,columnas_H_final,34.708992,24.741852
MR,columna_H_002998,columnas_H_final,12.884036,26.5928
MR,columna_H_003039,columnas_H_final,-23.007841,-6.9576216
MR,columna_H_003526,columnas_H_final,-35.038223,5.3618155
MR,columna_H_003991,columnas_H_final,17.966957,22.547441
MR,columna_H_004308,columnas_H_final,-31.907362,-23.485876
MR,columna_H_004438,columnas_H_final,20.184858,19.836737
MR,columna_H_005193,columnas_H_final,15.746006,31.488026
MR,columna_H_005454,columnas_H_final,-22.244473,-14.017396
MR,columna_H_005711,columnas_H_final,18.131483,28.45309
MR,columna_H_006107,columnas_H_final,-3.6156504,-18.40405
MR,columna_H_006254,columnas_H_final,10.576969,6.8600516
MR,columna_H_006330,columnas_H_final,-5.324866,-21.166113
MR,columna_H_006361,columnas_H_final,-4.7429147,-20.408566
MR,columna_H_006545,columnas_H_final,-25.188745,-14.871633
