clase,archivo,ruta,columnas_espectrograma,duracion_s,F_1,F_2,F_3,F_4,F_5,F_6,F_7,origen
N,New_N_013.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_013.wav,212,2.11525,0.9131284799613473,0.4994576160670301,0.5407830295234267,1.0999031951369427,0.9689842039489968,1.0288943807388156,1.2014754775063181,media_H_por_audio
N,New_N_014.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_014.wav,212,2.093,1.053704196350952,0.6070946425011077,0.4267909172682433,0.9681540407529722,1.291096181692668,0.7469539092226559,1.23317944433468,media_H_por_audio
N,New_N_015.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_015.wav,212,2.093,1.2405414760749598,0.4866930326261996,0.5161428206099603,1.0848637077219008,1.4211483701795722,0.706328982688176,0.9698525657685007,media_H_por_audio
N,New_N_016.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_016.wav,212,2.08575,0.9836259098579326,0.5956589277171693,0.5307993722162198,1.100180485569563,1.1215822861907054,0.758953502492624,1.1595048525687641,media_H_por_audio
N,New_N_017.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_017.wav,212,2.063625,1.1157898491041682,0.5399432930258938,0.4748002354366089,1.1621168808670728,1.27655926588634,0.6265707728655956,1.151063116774615,media_H_por_audio
N,New_N_018.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_018.wav,212,2.100625,1.0854020195634175,0.5849063239127462,0.43828075363578317,0.9306998004871461,1.2416960399284158,0.8054577086182193,1.207142865374365,media_H_por_audio
N,New_N_019.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_019.wav,212,2.09175,1.1056560944297646,0.5539053125274069,0.6496115183966112,1.1009070657830469,1.3292579017362633,0.6462622793882751,1.0613285082252824,media_H_por_audio
N,New_N_020.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_020.wav,212,2.077,1.1311427115379729,0.48978720186860375,0.556746074951199,0.9980116533704246,1.0683941556456273,1.069783232739365,1.0451925952106986,media_H_por_audio
N,New_N_021.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_021.wav,212,2.1105,1.1854386786781876,0.46545024568424187,0.5202184636237405,1.390894570267925,1.2893918051503617,0.648628459531419,0.9118573900051851,media_H_por_audio
N,New_N_022.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_022.wav,212,2.087875,1.2418310994322246,0.5438436327282099,0.49931935760417795,1.1058260262431607,1.201898250469195,0.883914963615881,0.941950061858408,media_H_por_audio
N,New_N_023.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_023.wav,212,2.116625,1.1686893477888967,0.46080151285039506,0.5706833114177804,1.4152841256397148,1.0972832266127686,0.8184689617531876,0.7630829132007703,media_H_por_audio
N,New_N_024.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_024.wav,212,2.10925,1.130383001060294,0.6382314034280876,0.46050338818823217,1.046156607549094,1.5589809533315706,0.6305721461069381,0.8597067253931557,media_H_por_audio
N,New_N_025.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_025.wav,212,2.103,0.9409055787599203,0.5104946082062642,0.6148818867248371,1.0834159648376882,1.2872267950696008,0.9461508881484318,0.8461863624490222,media_H_por_audio
N,New_N_026.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_026.wav,212,2.1105,0.9590314546961956,0.5574453200250614,0.43053781382590145,1.0854622755976286,1.142939884646635,0.6969546330155679,1.1838270310455654,media_H_por_audio
N,New_N_027.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_027.wav,212,2.116625,0.7701895492031311,0.5940365633654212,0.5435467494765176,1.302665847774529,1.3387420050222931,0.8037259075576269,0.9533523165194631,media_H_por_audio
N,New_N_028.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_028.wav,212,2.087,1.2340800352716055,0.5988095922490183,0.4947157717354887,1.1661643187610553,1.1276192676914882,0.7847194225063407,0.9419626389162202,media_H_por_audio
N,New_N_029.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_029.wav,212,2.103,1.1052125259616832,0.5343037421389194,0.5088361739305235,0.9475822274397713,1.4076207184959482,0.7275765056397974,1.1516587335141393,media_H_por_audio
N,New_N_030.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_030.wav,212,2.1105,0.9117133330740887,0.6511120998006283,0.5946114992508313,1.209525682977116,1.2681756114750657,0.7949867787191438,1.1237469281790287,media_H_por_audio
N,New_N_031.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_031.wav,212,2.09825,0.9133768813044653,0.5558706734388621,0.5996512905092903,1.2161335969411828,1.31403400343493,0.7599166402235658,0.9035779147525977,media_H_por_audio
N,New_N_032.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_032.wav,212,2.083625,1.3174494081315598,0.4335759277086649,0.5694536802079231,0.8236815295535709,1.1964015001134147,0.8441479159770404,1.0099720931922826,media_H_por_audio
N,New_N_033.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_033.wav,212,2.1105,1.215798114870182,0.4665825650245566,0.5156368722371975,1.2292187151251035,0.9741759523387499,0.8173031203994251,1.0954479587398482,media_H_por_audio
N,New_N_034.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_034.wav,212,2.1405,1.2253752259757298,0.4727610787879276,0.5714057337941072,1.0392062337899728,1.0192450716515018,0.8386441556651196,1.0541383363885803,media_H_por_audio
N,New_N_035.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_035.wav,212,2.09175,0.9566668285122906,0.6181099115253093,0.42821195446909754,1.350858542747226,1.1651776999540533,0.7972361908586737,0.8913236458161631,media_H_por_audio
N,New_N_036.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_036.wav,212,2.084375,0.7851936822872995,0.5976663662043686,0.4846241125036689,1.1621433418439924,1.1363705510315327,1.0301666418031807,1.032005163971179,media_H_por_audio
N,New_N_037.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_037.wav,424,3.00725,0.002759697120704682,4.929989241901443,1.2592150749735025,0.003851714367241279,0.0032439713863022315,0.038765668586891,0.3811129202035244,media_H_por_audio
N,New_N_038.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_038.wav,212,2.975375,0.012635058746778128,4.849663627341128,1.230809836514327,0.009112465165522426,0.005335998245027745,0.025430065222831852,0.515525335521471,media_H_por_audio
N,New_N_039.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_039.wav,212,2.958625,0.004268424203959986,4.845106636399587,1.2476049583567945,0.002504425817079825,0.0013805177999071639,0.011869983587548658,0.501020257292792,media_H_por_audio
N,New_N_040.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_040.wav,212,2.846,0.015948615641569946,5.008852541347199,1.1980110497238834,0.0020785141815702858,0.0077544912630232625,0.01312905621797828,0.46753823056234667,media_H_por_audio
N,New_N_041.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_041.wav,212,2.59225,1.8486306845084957,0.7532638620665347,0.40766922297495956,1.25716443986797,0.746347657382115,0.3660559893809305,0.7844618359416963,media_H_por_audio
N,New_N_042.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_042.wav,212,2.574,1.5836492632322612,0.7872051045672601,0.2948940110950398,1.1676727782042806,0.900756004983988,0.3420937566422507,1.0440124964116564,media_H_por_audio
N,New_N_043.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_043.wav,212,2.65575,1.146140736415918,0.7665764267706633,0.2959589626450993,1.7645708317572615,0.8555790284458804,0.31278650407950154,1.0330631985761434,media_H_por_audio
N,New_N_044.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_044.wav,212,2.5635,1.5539328504927494,0.7235898636508362,0.3625121428778015,1.4394163484615967,0.8388696724934449,0.2586019208580949,1.0924267465354478,media_H_por_audio
N,New_N_045.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_045.wav,212,2.672875,1.5120826695208558,0.7395230479929777,0.37948983877375164,1.2551556773913843,0.9665775883013286,0.3516106528001163,0.8209644973206524,media_H_por_audio
N,New_N_046.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_046.wav,212,2.691625,1.549822725826039,0.6577454818601326,0.32229946044500807,1.3547561153461258,0.798665600076181,0.42822376707242266,1.042171764294873,media_H_por_audio
N,New_N_047.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_047.wav,212,2.605625,1.3015682551776055,0.8691634442450568,0.2868033281059997,1.3314833727308648,0.7809860718631347,0.3986316321227951,1.082730458303813,media_H_por_audio
N,New_N_048.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_048.wav,212,2.642625,1.6544254388003978,0.7526703141771257,0.3047083649712686,1.3747497878451882,0.65473412216341,0.37146771113567595,1.0081004309371806,media_H_por_audio
N,New_N_049.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_049.wav,212,2.6025,1.5440473564192159,0.7413372928048242,0.33605371180369714,1.4647087319102188,0.7733958342122893,0.3415126930989202,0.9895482440438784,media_H_por_audio
N,New_N_050.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_050.wav,212,2.575125,1.4501051962727414,0.8485811516466268,0.24475108254593683,1.5540657633513282,0.6806015275996502,0.31935287733599993,1.0542844106961673,media_H_por_audio
N,New_N_051.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_051.wav,212,2.68825,1.5615379863031589,0.7628382246724698,0.3227041423547949,1.4949589161837995,0.8148272096472373,0.34604678479316553,0.9780915555188191,media_H_por_audio
N,New_N_052.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_052.wav,212,2.58525,1.2880788666363436,0.8247115955228335,0.23384392537339588,1.5384712283907174,0.8005105127843974,0.2891959141043902,1.2696285747281169,media_H_por_audio
N,New_N_053.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_053.wav,212,2.618875,1.5199057289681843,0.846520988871111,0.31391095406412656,1.2811451801081442,0.8369248726704579,0.40913220257373223,1.050944374714401,media_H_por_audio
N,New_N_054.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_054.wav,212,2.62825,1.1847185041479866,0.774009677836882,0.33296981205201165,1.5227101430696748,0.932325365706558,0.30954628652674065,1.202166377555504,media_H_por_audio
N,New_N_055.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_055.wav,212,2.593375,1.8385066839751627,0.7578960568533913,0.2849714857485029,1.2425296022116654,0.8001714275044383,0.2914304937004184,0.9854287304165011,media_H_por_audio
N,New_N_056.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_056.wav,212,2.58425,1.450531533494737,0.8262044318665321,0.3142671030683486,1.5080307156420856,0.7899679166875915,0.4074053897706773,0.880873157348488,media_H_por_audio
N,New_N_057.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_057.wav,212,2.67975,1.5508751836124277,0.748064510811014,0.22364385367028644,1.553812564905587,0.6422626942475036,0.2326112916883087,1.1837377848656971,media_H_por_audio
N,New_N_058.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_058.wav,212,2.5685,1.5920726784687376,0.7988473062669901,0.31953474314107666,1.1956891685712772,0.9068724257992905,0.42391744318559743,1.0201820123196412,media_H_por_audio
N,New_N_059.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_059.wav,212,2.678875,1.5311777285707948,0.8184764501096704,0.33430965820820346,1.677223446456285,0.7804934822903544,0.29822579403898897,0.7896628777983955,media_H_por_audio
N,New_N_060.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_060.wav,212,2.6695,1.3017737301658334,0.7078520538372541,0.32398665310702807,1.5598994994372644,0.7590705582484736,0.5249696869023754,1.023266125099304,media_H_por_audio
N,New_N_061.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_061.wav,212,2.596375,1.2172540187414178,0.7724333310566687,0.30958093558772654,1.601993523102988,1.05703495254917,0.2438043829688056,1.1316491080154532,media_H_por_audio
N,New_N_062.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_062.wav,212,2.642625,1.2465564462124084,0.7916882946539082,0.266839280391806,1.6981175355430793,0.778651876439586,0.40695773543416347,1.0240452467302066,media_H_por_audio
N,New_N_063.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_063.wav,212,2.601625,1.5711973120272966,0.7098345975491728,0.3839956245830256,1.4966409945283645,0.6946300812153223,0.45510752355632783,0.9499810217450599,media_H_por_audio
N,New_N_064.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_064.wav,212,2.583125,1.4542891583374546,0.8051485707974467,0.29165562596846967,1.5274043389852148,0.7145031320033153,0.3400840910044808,1.1477037636429976,media_H_por_audio
N,New_N_065.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_065.wav,212,2.689,1.4588284148514243,0.8063635698179902,0.29789101751424,1.4641276159574295,0.9907199554451681,0.24296703987563623,1.0246358336367334,media_H_por_audio
N,New_N_066.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_066.wav,212,2.5685,1.1559972331975847,0.7233509796061357,0.4072942262662466,1.743267151904874,0.867669568099008,0.3923153812845276,0.9577106889687743,media_H_por_audio
N,New_N_067.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_067.wav,212,2.601375,1.7154322752506395,0.7064108808678276,0.2731958879302749,1.4019040237532543,0.7636223907420496,0.32426761714833957,1.120198019962202,media_H_por_audio
N,New_N_068.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_068.wav,212,2.46625,1.4358831582982277,0.6322142175429003,0.292695465350453,1.7165815282518293,0.6955701820112967,0.31197238642215,1.0866885016096808,media_H_por_audio
N,New_N_069.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_069.wav,212,2.540375,1.420694908772892,0.2322649797961202,0.4678318463072686,1.1084443362032457,1.24108720799415,0.7318825231529197,1.1922455330742046,media_H_por_audio
N,New_N_070.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_070.wav,212,2.5585,1.4345585493435906,0.32287731161850264,0.7051865242708613,1.1471551266779174,1.1464979491312117,0.7169519292045946,0.9503138413881436,media_H_por_audio
N,New_N_071.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_071.wav,212,2.583375,1.3896301603685037,0.29358455170500886,0.43227299218609605,1.1572494146553998,1.188508519289786,0.6188466961802426,1.278780768541421,media_H_por_audio
N,New_N_072.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_072.wav,212,2.53825,1.3482071481453344,0.28926969814041376,0.4341827158952667,1.220166377021459,1.168398856490174,0.806155002169422,1.1861001096384678,media_H_por_audio
N,New_N_073.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_073.wav,212,2.571125,1.4611397008922091,0.27431874502038023,0.46489181202902424,1.213831677736559,1.1567151892398437,0.5663515818697213,1.2605919388705265,media_H_por_audio
N,New_N_074.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_074.wav,212,2.544125,1.5186517148112675,0.3561538315812644,0.3545580585590154,1.03494903719936,1.3357813119839685,0.4526772053649866,1.3068329821423674,media_H_por_audio
N,New_N_075.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_075.wav,212,2.565375,1.3183640683870665,0.40820508366404956,0.41334236363375254,0.9147570702461646,1.2237221498781885,0.6352094083625066,1.3416345778692258,media_H_por_audio
N,New_N_076.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_076.wav,212,2.52925,1.3309192317137952,0.361921741190741,0.5109482671489085,0.9945278384721066,1.1478805646699537,0.831525700630185,1.259891387992874,media_H_por_audio
N,New_N_077.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_077.wav,212,2.553125,1.329037079666693,0.26965924619289894,0.468179053949907,1.1422106832056296,1.1466887753113202,0.5612023360166172,1.5283793810577824,media_H_por_audio
N,New_N_078.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_078.wav,212,2.526125,1.3355080916182016,0.27456379373748424,0.4967069235591233,0.9392451047391722,1.2732576679764789,0.5927598123655272,1.3842061722242869,media_H_por_audio
N,New_N_079.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_079.wav,212,2.562,1.458699885800786,0.30423040924580563,0.4987617802345477,1.0184937980081206,1.2711568307088938,0.6363154413436105,1.2810203543452536,media_H_por_audio
N,New_N_080.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_080.wav,212,2.535125,1.4015821639537231,0.34470223389972915,0.4234365460081795,1.0025859930149847,1.0567370227737007,0.6049914025489409,1.6393487538382165,media_H_por_audio
N,New_N_081.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_081.wav,212,2.581,1.3229436099793794,0.31937976847441757,0.4964227715646098,1.4322873309459805,1.1770673243773753,0.5239822733172426,1.1023176951566593,media_H_por_audio
N,New_N_082.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_082.wav,212,2.571875,1.3218517537945542,0.40871411168267513,0.4579169432944562,1.313546059533477,1.0989467842914376,0.6989840797870759,1.2776752357702574,media_H_por_audio
N,New_N_083.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_083.wav,212,2.5835,1.5970906414447723,0.2527829510995698,0.4717163298281047,0.8430799550564025,1.096698927896389,0.7240626853302599,1.4062817320316041,media_H_por_audio
N,New_N_084.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_084.wav,212,2.466,1.5646140742069963,0.30555682139274615,0.4906922345071892,1.0910924120800092,1.1813425167244709,0.6707325943768192,1.2448089998919019,media_H_por_audio
N,New_N_085.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_085.wav,212,2.5655,1.2932379904513607,0.19946464460654914,0.4711976287222057,0.9573038099347811,1.3367654619320277,0.5879389267278812,1.4701559499641117,media_H_por_audio
N,New_N_086.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_086.wav,212,2.5655,1.5333563981300748,0.2332218890992239,0.5495805243246705,0.9320849970116886,1.2007472991740071,0.7428297768606016,1.080940581037428,media_H_por_audio
N,New_N_087.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_087.wav,212,2.553,1.1954821854672353,0.2527056595249278,0.46900940297308324,0.9223181978000521,1.4300997780690403,0.6256361377907668,1.590229820430213,media_H_por_audio
N,New_N_088.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_088.wav,212,2.526125,1.2644859403688213,0.2925083291155706,0.48907353258735475,1.1887339828496664,1.3243808034963627,0.5748400780740673,1.4194815159280918,media_H_por_audio
N,New_N_089.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_089.wav,212,2.57775,1.560847772943548,0.24372845032136134,0.48679592877468403,1.0632164478833097,1.1286057246690393,0.7276027739215899,1.1759096121088675,media_H_por_audio
N,New_N_090.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_090.wav,212,2.56875,1.2649572473975426,0.2772855169897415,0.575363903097289,1.1977498886371991,1.186754835982954,0.8507043671996107,1.0065606294612681,media_H_por_audio
N,New_N_091.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_091.wav,212,2.568625,1.6279745960201062,0.4785565806690255,0.5615246948712725,1.0561671752374702,1.0972693362501151,0.7577662703959139,0.91248260932002,media_H_por_audio
N,New_N_092.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_092.wav,212,2.5505,1.3602151209782452,0.38064763412781577,0.4571949736704039,0.9105496988084546,1.1376184180074862,0.8092444463925337,1.3478874221445598,media_H_por_audio
N,New_N_093.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_093.wav,212,2.5745,1.3229227610805256,0.26969751776466677,0.48270246717248844,1.0484844451301774,1.320154387868054,0.6928319731495373,1.3710604682313192,media_H_por_audio
