indice_interno,base,clase,archivo,distribucion,representacion,numero_capas,error_final,forma_h_final,segundos_extraccion_deep,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_1_segundos,capa_2_rango,capa_2_error,capa_2_ortogonalidad_h,capa_2_segundos,capa_3_rango,capa_3_error,capa_3_ortogonalidad_h,capa_3_segundos
10,SNR_-8db,N,New_N_011.wav,30-13-6,DeepONMF_H3,3,0.4482101807804826,6x212,0.028960100025869906,30,0.3133518400425756,0.2640482540705198,0.020033799926750362,13,0.5372633394988591,0.22601205811682348,0.0048732999712228775,6,0.5172086672958774,0.2130178535177305,0.0029710999224334955
11,SNR_-8db,N,New_N_012.wav,30-13-6,DeepONMF_H3,3,0.4533459061877738,6x212,0.027315199957229197,30,0.30681303827530104,0.2744731781422418,0.01842219999525696,13,0.5146820120634179,0.20598612008770312,0.00495450000744313,6,0.50053089978415,0.15469873685769953,0.00299579999409616
12,SNR_-8db,N,New_N_013.wav,30-13-6,DeepONMF_H3,3,0.45265131858797825,6x212,0.02710579999256879,30,0.3088333308693504,0.26705363171639496,0.017694199923425913,13,0.5442525811232233,0.2031272084853251,0.005279699922539294,6,0.542729876324358,0.18255563991444157,0.003195400000549853
13,SNR_-8db,N,New_N_014.wav,30-13-6,DeepONMF_H3,3,0.4593239432374603,6x212,0.026074000052176416,30,0.31563938064837055,0.2649075654859128,0.017543199937790632,13,0.5466543742138572,0.22598658104482297,0.004709400003775954,6,0.5878998032003416,0.22828505204534097,0.002900600084103644
14,SNR_-8db,N,New_N_015.wav,30-13-6,DeepONMF_H3,3,0.46051455870108465,6x212,0.026711300015449524,30,0.3120510842136431,0.27781051996484957,0.0174931000219658,13,0.5350054103104109,0.2362310229389834,0.0053292999509721994,6,0.5547064351531896,0.19437994082666668,0.0030270999995991588
15,SNR_-8db,N,New_N_016.wav,30-13-6,DeepONMF_H3,3,0.45802542605493357,6x212,0.029594599967822433,30,0.30822335051041755,0.27809101712145406,0.02014710009098053,13,0.5125876323238937,0.24794800900995057,0.004927899921312928,6,0.4970922579639139,0.21756407330107091,0.0037489000242203474
16,SNR_-8db,N,New_N_017.wav,30-13-6,DeepONMF_H3,3,0.4665197217611075,6x212,0.026554399984888732,30,0.30895635939217003,0.2749213601477855,0.018082299968227744,13,0.5317768284136052,0.20605578828676557,0.0047617999371141195,6,0.5265903271971151,0.18650801604729825,0.002934299991466105
17,SNR_-8db,N,New_N_018.wav,30-13-6,DeepONMF_H3,3,0.4494288989401449,6x212,0.029020600020885468,30,0.3108273769263103,0.2749250219016257,0.019258400076068938,13,0.5083590620386275,0.2403520019747492,0.005848500062711537,6,0.4988611456153496,0.23124714572091756,0.0029763999627903104
18,SNR_-8db,N,New_N_019.wav,30-13-6,DeepONMF_H3,3,0.45364663478978,6x212,0.026377900037914515,30,0.3107829178301318,0.26314381732986675,0.01698359998408705,13,0.5369130756375213,0.1981421145174141,0.004961899947375059,6,0.522399541047459,0.155786071583848,0.003500099992379546
19,SNR_-8db,N,New_N_020.wav,30-13-6,DeepONMF_H3,3,0.4548351368310033,6x212,0.025699199992232025,30,0.3104035368573381,0.27660637664570475,0.01720290002413094,13,0.5364372220497132,0.23256559904668853,0.0047154000494629145,6,0.542665044181366,0.19003410121303452,0.0029327000956982374
20,SNR_-8db,N,New_N_021.wav,30-13-6,DeepONMF_H3,3,0.45293095198346456,6x212,0.0264228000305593,30,0.31537166922834803,0.26745096008155694,0.01785760000348091,13,0.5469753610544186,0.19509851754151372,0.004899200052022934,6,0.5758556248395974,0.20866720590633855,0.0028504999354481697
21,SNR_-8db,N,New_N_022.wav,30-13-6,DeepONMF_H3,3,0.4465820073698425,6x212,0.024334799963980913,30,0.3071196719187767,0.28125380486292817,0.016083499998785555,13,0.5267501548077095,0.24342113751029443,0.004403200000524521,6,0.5219348213820867,0.21567679834488346,0.002701499965041876
22,SNR_-8db,N,New_N_023.wav,30-13-6,DeepONMF_H3,3,0.45431411399540717,6x212,0.024751999997533858,30,0.30681406291348834,0.27016664505136756,0.016628599958494306,13,0.5313454665527182,0.21526262892127607,0.004574300022795796,6,0.5241591404671233,0.2103637284959255,0.002824899973347783
23,SNR_-8db,N,New_N_024.wav,30-13-6,DeepONMF_H3,3,0.4513541851027222,6x212,0.023189100087620318,30,0.3143765949657006,0.2719855681525575,0.014976199949160218,13,0.5445270770323402,0.21952524685525213,0.004414399969391525,6,0.5329888596551366,0.22596232873131536,0.0026914000045508146
24,SNR_-8db,N,New_N_025.wav,30-13-6,DeepONMF_H3,3,0.4495404291757661,6x212,0.02593539992813021,30,0.3095650148471911,0.27310005312961333,0.017459800001233816,13,0.5401863610847445,0.23143128878082533,0.004107999964617193,6,0.5334054392189856,0.21782888731102742,0.003160300082527101
25,SNR_-8db,N,New_N_026.wav,30-13-6,DeepONMF_H3,3,0.454630507565773,6x212,0.023754099966026843,30,0.3112756392287675,0.26809229156267156,0.016065999981947243,13,0.5312209574390104,0.2050246779805221,0.0043030999368056655,6,0.5319027147160155,0.1751456058270274,0.0026398999616503716
26,SNR_-8db,N,New_N_027.wav,30-13-6,DeepONMF_H3,3,0.45527591803225803,6x212,0.025024699978530407,30,0.3051553917692763,0.2830056463730607,0.016883699921891093,13,0.5341819446254092,0.18584106850610752,0.004305399954319,6,0.5315904194362956,0.1404320316543954,0.0029719999292865396
27,SNR_-8db,N,New_N_028.wav,30-13-6,DeepONMF_H3,3,0.45697301077903185,6x212,0.02435780002269894,30,0.31197296816302406,0.26756089676713624,0.016132600023411214,13,0.5369942922735833,0.21758836877709165,0.00453959999140352,6,0.5293010170541298,0.205255660126262,0.0027324999682605267
28,SNR_-8db,N,New_N_029.wav,30-13-6,DeepONMF_H3,3,0.4540883815399849,6x212,0.02512179990299046,30,0.30755372479742504,0.27291370982834534,0.0165051999501884,13,0.5201914156275408,0.20625337211140282,0.005054100067354739,6,0.5407153942564317,0.1919086565898502,0.0027903999434784055
29,SNR_-8db,N,New_N_030.wav,30-13-6,DeepONMF_H3,3,0.4519853957757307,6x212,0.024158500018529594,30,0.313311869656814,0.2578124295181158,0.015750000020489097,13,0.537412874440987,0.20510540935922086,0.004864499904215336,6,0.5040456299181516,0.17893887165542585,0.002730199950747192
30,SNR_-8db,N,New_N_031.wav,30-13-6,DeepONMF_H3,3,0.45070647786691065,6x212,0.02425519993994385,30,0.31216142595799123,0.27556307990015805,0.016064599971286952,13,0.5323731749468228,0.23525833707452037,0.0042709000408649445,6,0.507609750475585,0.17345608534492393,0.002661100006662309
31,SNR_-8db,N,New_N_032.wav,30-13-6,DeepONMF_H3,3,0.4430385028993103,6x212,0.026443099952302873,30,0.30592696394308516,0.2663829009098682,0.017361699952743948,13,0.5218745918787044,0.24135890212183134,0.005379399983212352,6,0.4969939110850581,0.21776796811070767,0.002698900061659515
32,SNR_-8db,N,New_N_033.wav,30-13-6,DeepONMF_H3,3,0.46136437542656583,6x212,0.024562799953855574,30,0.308321392784026,0.27431842721655897,0.016340200090780854,13,0.5392217992295497,0.18998956273944045,0.004301700042560697,6,0.5405473722645588,0.1592579003150244,0.003001100034452975
33,SNR_-8db,N,New_N_034.wav,30-13-6,DeepONMF_H3,3,0.4504569344803727,6x212,0.02442570007406175,30,0.3080260252841497,0.2813967455632693,0.01673769997432828,13,0.49664454035451305,0.21172069421557752,0.004301600041799247,6,0.48249634401509567,0.1598030119176199,0.002680000034160912
34,SNR_-8db,N,New_N_035.wav,30-13-6,DeepONMF_H3,3,0.4497658841214551,6x212,0.024460499989800155,30,0.31350393479457106,0.26969568626387885,0.016333900042809546,13,0.5400141946480005,0.23256867679931467,0.004326900001615286,6,0.5250636145856971,0.21300626966866043,0.002777199959382415
35,SNR_-8db,N,New_N_036.wav,30-13-6,DeepONMF_H3,3,0.44851764878244504,6x212,0.0241457000374794,30,0.3084990878746158,0.2725208278909726,0.015625300002284348,13,0.5063479181067594,0.20740599617783465,0.004991500056348741,6,0.499876383712132,0.15811781955483564,0.002740900032222271
36,SNR_-8db,N,New_N_037.wav,30-13-6,DeepONMF_H3,3,0.34329374422791836,6x212,0.02460909995716065,30,0.2374677281303298,0.3172712156358528,0.016636100015603006,13,0.4495901857111517,0.19339325479811625,0.004299400025047362,6,0.4175815490287899,0.1579072797084578,0.002791999955661595
37,SNR_-8db,N,New_N_038.wav,30-13-6,DeepONMF_H3,3,0.45153596727128303,6x212,0.025551100028678775,30,0.31023992244480725,0.27224055958541865,0.016974200028926134,13,0.5216855183959201,0.2199013336645634,0.005014900001697242,6,0.49764016345370976,0.16801917934282368,0.0027193999849259853
38,SNR_-8db,N,New_N_039.wav,30-13-6,DeepONMF_H3,3,0.4507421379167152,6x212,0.025189400068484247,30,0.31231793877823755,0.28133333838202235,0.01686790003441274,13,0.5253597282492343,0.20879655506685316,0.0043348000617697835,6,0.519447785430462,0.17243008834330936,0.0026450000004842877
39,SNR_-8db,N,New_N_040.wav,30-13-6,DeepONMF_H3,3,0.45656692283147743,6x212,0.024396799970418215,30,0.31000580317816917,0.27582735940260306,0.015236200066283345,13,0.5179370593527365,0.25115268877712854,0.005611100001260638,6,0.47663334129230434,0.22455294797428982,0.00272170000243932
40,SNR_-8db,N,New_N_041.wav,30-13-6,DeepONMF_H3,3,0.45841983600198355,6x212,0.02417400002013892,30,0.3126600922992551,0.26982465346634255,0.016307299956679344,13,0.5129853910803253,0.19215060147112004,0.004316899925470352,6,0.514371812835937,0.16550820452562323,0.002669899957254529
41,SNR_-8db,N,New_N_042.wav,30-13-6,DeepONMF_H3,3,0.453283585255382,6x212,0.024468999938108027,30,0.31155280666604857,0.27669705130885563,0.01590370002668351,13,0.5245933414259203,0.22025001604058894,0.004936099983751774,6,0.5053429187893531,0.178537541871807,0.0027181999757885933
42,SNR_-8db,N,New_N_043.wav,30-13-6,DeepONMF_H3,3,0.460778649315139,6x212,0.022909099934622645,30,0.30357930198212235,0.27524808236083614,0.015005299937911332,13,0.5267075897025825,0.16631313273607026,0.004337599966675043,6,0.5276197397390939,0.13107151192262198,0.002670499961823225
43,SNR_-8db,N,New_N_044.wav,30-13-6,DeepONMF_H3,3,0.4493716647802588,6x212,0.025200100033544004,30,0.30833069115028156,0.2768525392975384,0.01608419988770038,13,0.5579055212071564,0.20719081323409463,0.0056087999837473035,6,0.550126339853279,0.1658933352636739,0.00277639995329082
44,SNR_-8db,N,New_N_045.wav,30-13-6,DeepONMF_H3,3,0.45055254152498997,6x212,0.02504370000679046,30,0.3073691442195292,0.2667027899410911,0.016823000041767955,13,0.5246695096143845,0.20433827386437323,0.0042511000065132976,6,0.5205818134109056,0.16956320219900362,0.0026303998893126845
45,SNR_-8db,N,New_N_046.wav,30-13-6,DeepONMF_H3,3,0.4513391858694907,6x212,0.025651399977505207,30,0.3059527929340139,0.2787524154711956,0.0168899999698624,13,0.5220269683703764,0.1954754058233903,0.0052541999612003565,6,0.520305602085498,0.16560019247334673,0.002776599954813719
46,SNR_-8db,N,New_N_047.wav,30-13-6,DeepONMF_H3,3,0.4552564757567631,6x212,0.023882300010882318,30,0.3110198894088033,0.26947301395682954,0.016060300054959953,13,0.5075672154846264,0.20746521104005117,0.004313600016757846,6,0.5134081123118645,0.20944005409206634,0.0026425999822095037
47,SNR_-8db,N,New_N_048.wav,30-13-6,DeepONMF_H3,3,0.4552516638374634,6x212,0.023904499947093427,30,0.30817144756972004,0.2670947368237169,0.015252800076268613,13,0.5221495678049695,0.19801574783553,0.004275699960999191,6,0.5456921728274459,0.17288108607483618,0.0034635000629350543
48,SNR_-8db,N,New_N_049.wav,30-13-6,DeepONMF_H3,3,0.448709686826715,6x212,0.023951899958774447,30,0.30772728629852847,0.27783157861896685,0.015582500025629997,13,0.5276294189533163,0.22273897079700797,0.004774100030772388,6,0.5275316981724099,0.1989095981503376,0.002743000048212707
49,SNR_-8db,N,New_N_050.wav,30-13-6,DeepONMF_H3,3,0.45404675605978134,6x212,0.026533900061622262,30,0.30799885617914,0.27320172626843403,0.01753800001461059,13,0.5289259018651583,0.2084013872080839,0.004633300006389618,6,0.5245227032136868,0.17892338838537813,0.0035785000072792172
50,SNR_-8db,N,New_N_051.wav,30-13-6,DeepONMF_H3,3,0.46561558044294926,6x212,0.027989299967885017,30,0.31357647686988377,0.2705884787732558,0.01956769998650998,13,0.5330668268809825,0.21091798375821108,0.004660800099372864,6,0.5578690086083833,0.193442410399171,0.0027009000768885016
51,SNR_-8db,N,New_N_052.wav,30-13-6,DeepONMF_H3,3,0.4447814235547999,6x212,0.024998400011099875,30,0.31123526375861205,0.2705796033002392,0.01662809995468706,13,0.5192172607611079,0.21040751275199882,0.004947700072079897,6,0.4967055012141629,0.16303891396427211,0.0026817000471055508
52,SNR_-8db,N,New_N_053.wav,30-13-6,DeepONMF_H3,3,0.4558645336917645,6x212,0.022900599986314774,30,0.3126613052768792,0.2657302975651346,0.015239299973472953,13,0.533844592124373,0.18368255857408763,0.004298800020478666,6,0.5481861059598664,0.17242424924249783,0.0026326000224798918
53,SNR_-8db,N,New_N_054.wav,30-13-6,DeepONMF_H3,3,0.4443860690807403,6x212,0.02598020003642887,30,0.3065887392396062,0.27514173499120953,0.017288499977439642,13,0.5015911252062196,0.20119629000983802,0.004880000022239983,6,0.4760827064081228,0.1482834379076135,0.0029233000241219997
54,SNR_-8db,N,New_N_055.wav,30-13-6,DeepONMF_H3,3,0.4456421246058727,6x212,0.023998700082302094,30,0.3095489962534521,0.28014427850231954,0.01576270000077784,13,0.5053054556618912,0.22168453123898366,0.004395400057546794,6,0.4837045666871892,0.20536003458700383,0.002702200086787343
55,SNR_-8db,N,New_N_056.wav,30-13-6,DeepONMF_H3,3,0.4463188172727156,6x212,0.02543889998923987,30,0.30964475720818946,0.26917143819618683,0.017286899965256453,13,0.517569076252458,0.23016354360897714,0.004522599978372455,6,0.4704535320327146,0.19026072221200965,0.002708599902689457
56,SNR_-8db,N,New_N_057.wav,30-13-6,DeepONMF_H3,3,0.451987320781429,6x212,0.023892799974419177,30,0.30888318820104993,0.2723227499073298,0.01589439995586872,13,0.5336108930215396,0.22131647535691704,0.0042613999685272574,6,0.5622804280180903,0.17518454906376965,0.002646000008098781
57,SNR_-8db,N,New_N_058.wav,30-13-6,DeepONMF_H3,3,0.45459375378438033,6x212,0.02337960002478212,30,0.31332044792625946,0.2588413847469469,0.015057999989949167,13,0.5523726188239603,0.18421907901929516,0.004450200009159744,6,0.5599234714811313,0.15441116145578884,0.003015400026924908
58,SNR_-8db,N,New_N_059.wav,30-13-6,DeepONMF_H3,3,0.4535131509470083,6x212,0.024075199966318905,30,0.3076901548872444,0.2667424607001562,0.016212300048209727,13,0.5249276624118223,0.1944523793549376,0.004341499996371567,6,0.5432688687822701,0.18274592732812225,0.0026732999831438065
59,SNR_-8db,N,New_N_060.wav,30-13-6,DeepONMF_H3,3,0.4469566758686271,6x212,0.022959899972192943,30,0.3116227751776634,0.26192341496802646,0.015280300052836537,13,0.5225542351371583,0.22143090807497595,0.004285200033336878,6,0.502508943379463,0.1965589060469277,0.002633900032378733
60,SNR_-8db,N,New_N_061.wav,30-13-6,DeepONMF_H3,3,0.44667707904987936,6x212,0.02633260004222393,30,0.3114914975214513,0.26025039026683616,0.017484699958004057,13,0.5368045229827597,0.21620107429206525,0.005445800023153424,6,0.5394734585007552,0.19483844799977984,0.002738800016231835
61,SNR_-8db,N,New_N_062.wav,30-13-6,DeepONMF_H3,3,0.4520503115336046,6x212,0.023481499985791743,30,0.308189977038869,0.2731167438378846,0.015794400009326637,13,0.5276992974968931,0.19996768141268245,0.004307500086724758,6,0.49897168549855775,0.14718398327760543,0.0026282999897375703
62,SNR_-8db,N,New_N_063.wav,30-13-6,DeepONMF_H3,3,0.4564219469025761,6x212,0.024272500071674585,30,0.3067816197798752,0.27385199516737513,0.015349099994637072,13,0.4941758885091949,0.2224400805320259,0.005453899968415499,6,0.4901908385164802,0.16991860816674617,0.002719300100579858
63,SNR_-8db,N,New_N_064.wav,30-13-6,DeepONMF_H3,3,0.4585065021187592,6x212,0.024328800034709275,30,0.30649323317780713,0.25834021712676947,0.016660199966281652,13,0.5453649593096423,0.18654550126634517,0.004205900011584163,6,0.5415897229533844,0.14564860135406538,0.0025836999993771315
64,SNR_-8db,N,New_N_065.wav,30-13-6,DeepONMF_H3,3,0.45446455685795495,6x212,0.024811699986457825,30,0.3064154143396582,0.2651217785310027,0.016477999975904822,13,0.5312206332967068,0.20399010707684814,0.00481219997163862,6,0.5020476641817778,0.17091833872145157,0.0027398000238463283
65,SNR_-8db,N,New_N_066.wav,30-13-6,DeepONMF_H3,3,0.45592987847776834,6x212,0.023312600096687675,30,0.3158136537428173,0.2506349953820071,0.015327399945817888,13,0.5514744940411985,0.21618692680808457,0.0043271000031381845,6,0.5330305972071031,0.20272171607837638,0.002670799964107573
66,SNR_-8db,N,New_N_067.wav,30-13-6,DeepONMF_H3,3,0.4508858344503228,6x212,0.023618599982000887,30,0.307181608085087,0.2581195408169299,0.015680099953897297,13,0.5334236124086527,0.22210720120508962,0.004287399933673441,6,0.5236890516779739,0.15819852113635902,0.002931599970906973
67,SNR_-8db,N,New_N_068.wav,30-13-6,DeepONMF_H3,3,0.4528957509642207,6x212,0.024110700003802776,30,0.3142712120126158,0.26786132779252414,0.01597009995020926,13,0.5467085424352026,0.23028496393481435,0.004370100097730756,6,0.514098289962665,0.21848340054799736,0.0026936000213027
68,SNR_-8db,N,New_N_069.wav,30-13-6,DeepONMF_H3,3,0.4428642317589661,6x212,0.023918000049889088,30,0.30709422003691966,0.26747873325831395,0.015861099935136735,13,0.5259623740567008,0.19441511394921557,0.004390300018712878,6,0.5285414758409821,0.1687910241244769,0.002609899966046214
69,SNR_-8db,N,New_N_070.wav,30-13-6,DeepONMF_H3,3,0.4516121429862768,6x212,0.024377600057050586,30,0.31076403243495104,0.289900993950864,0.016456700046546757,13,0.5075061975018829,0.20409480998978166,0.004425200051628053,6,0.49133803497080164,0.14241807304289325,0.002647200017236173
70,SNR_-8db,N,New_N_071.wav,30-13-6,DeepONMF_H3,3,0.45547036890000026,6x212,0.025272300001233816,30,0.30916712368431765,0.2706127629573447,0.01727079995907843,13,0.5243047853051209,0.1912624905344041,0.004190200008451939,6,0.4970312185239723,0.18189208643302612,0.0026577000971883535
71,SNR_-8db,N,New_N_072.wav,30-13-6,DeepONMF_H3,3,0.45748109563295836,6x212,0.02375619998201728,30,0.3135652257612291,0.2584627167395063,0.015579300001263618,13,0.5505864350363818,0.20553840232869086,0.00461390009149909,6,0.5653326995960624,0.20261054439298057,0.002696199924685061
72,SNR_-8db,N,New_N_073.wav,30-13-6,DeepONMF_H3,3,0.45452137535981296,6x212,0.02415630000177771,30,0.30879857331180055,0.28378516812643656,0.016252100002020597,13,0.5033923875122804,0.20337939858975299,0.004319900064729154,6,0.493308466772507,0.1638036024829862,0.002711899927817285
73,SNR_-8db,N,New_N_074.wav,30-13-6,DeepONMF_H3,3,0.4459480154176338,6x212,0.024644299992360175,30,0.30458192676528484,0.28102492069524143,0.016148700029589236,13,0.5088694587734681,0.2049901981545083,0.00479460007045418,6,0.47783358657212505,0.13923616479592285,0.0027649999829009175
74,SNR_-8db,N,New_N_075.wav,30-13-6,DeepONMF_H3,3,0.45346069756482665,6x212,0.025147599983029068,30,0.31088058137811353,0.272744764307454,0.017288300092332065,13,0.5068121001705166,0.20636904035574807,0.0042230000253766775,6,0.5046616379405074,0.1758003963821842,0.0025855000130832195
75,SNR_-8db,N,New_N_076.wav,30-13-6,DeepONMF_H3,3,0.4518469423256782,6x212,0.024622099939733744,30,0.3092288093946116,0.2704546518405081,0.01576860004570335,13,0.5429856241467813,0.20049563167817858,0.005224599968641996,6,0.5564234531725665,0.17683230973146033,0.002729399944655597
76,SNR_-8db,N,New_N_077.wav,30-13-6,DeepONMF_H3,3,0.45207147307798473,6x212,0.02397239999845624,30,0.30852203158544117,0.27963501897459236,0.01609500008635223,13,0.5121461846114309,0.22928696411528982,0.004308999981731176,6,0.5067504090767548,0.18902897204455962,0.0026515000499784946
77,SNR_-8db,N,New_N_078.wav,30-13-6,DeepONMF_H3,3,0.45576931803034626,6x212,0.024653399945236742,30,0.30706926766082093,0.28087031170173404,0.01570799993351102,13,0.5423611094491276,0.20592310980575526,0.005139599903486669,6,0.5485592683807237,0.19349310023222077,0.0029612999642267823
78,SNR_-8db,N,New_N_079.wav,30-13-6,DeepONMF_H3,3,0.4487635410211532,6x212,0.023780800052918494,30,0.30561815212476034,0.261679151044361,0.015864100074395537,13,0.5279306461917931,0.21707726433372743,0.004294299986213446,6,0.5113642418101866,0.19170293656764395,0.0026100999675691128
79,SNR_-8db,N,New_N_080.wav,30-13-6,DeepONMF_H3,3,0.45010722023125427,6x212,0.024319599964655936,30,0.3114909191978524,0.27218012406721265,0.01607809995766729,13,0.5050918901182656,0.22488949168366276,0.00436040002387017,6,0.49797964915881054,0.19149156291721126,0.0030198999447748065
80,SNR_-8db,N,New_N_081.wav,30-13-6,DeepONMF_H3,3,0.4585162111227998,6x212,0.024215899989940226,30,0.305299230527958,0.2815505667334058,0.016415199963375926,13,0.5271769333855718,0.21773060433820235,0.004281699890270829,6,0.5544735920550231,0.1813004380752318,0.002618500031530857
81,SNR_-8db,N,New_N_082.wav,30-13-6,DeepONMF_H3,3,0.45031941686247073,6x212,0.024475399986840785,30,0.3096566881493191,0.2766517592558872,0.01654219999909401,13,0.5261500673358522,0.2206423485317447,0.004293099977076054,6,0.498397964534057,0.18818939978732085,0.0028216999489814043
82,SNR_-8db,N,New_N_083.wav,30-13-6,DeepONMF_H3,3,0.44080959637601597,6x212,0.02323459996841848,30,0.30892931077499436,0.2797452640400958,0.014980899984948337,13,0.5342909265597754,0.23746878336616042,0.004599899984896183,6,0.5114600737114037,0.21276678905776336,0.0026645000325515866
83,SNR_-8db,N,New_N_084.wav,30-13-6,DeepONMF_H3,3,0.45323024602760104,6x212,0.02416799997445196,30,0.31084225591286535,0.2767829142327641,0.016365300049073994,13,0.531301813167834,0.19677362316874164,0.004343900014646351,6,0.5539064388757421,0.18805210095711625,0.002613699994981289
84,SNR_-8db,N,New_N_085.wav,30-13-6,DeepONMF_H3,3,0.45684767689392847,6x212,0.024180799955502152,30,0.31143501100017584,0.26606245643412013,0.015963200014084578,13,0.5355480837096026,0.22555434201179148,0.004717100062407553,6,0.5441295255206581,0.22274565145911915,0.002676400006748736
85,SNR_-8db,N,New_N_086.wav,30-13-6,DeepONMF_H3,3,0.46297165534739526,6x212,0.02494280005339533,30,0.30879504043593536,0.2772552101382879,0.01714070001617074,13,0.5247388671668658,0.20257724802434163,0.0042389000300318,6,0.5663536301966182,0.14657417580337725,0.0026470000157132745
86,SNR_-8db,N,New_N_087.wav,30-13-6,DeepONMF_H3,3,0.45493182688474565,6x212,0.025207199971191585,30,0.3077615832889654,0.27924988923496563,0.01676620007492602,13,0.5283156765302544,0.1988848096019033,0.004756100010126829,6,0.5235415607951862,0.1653557712979779,0.0028041000477969646
87,SNR_-8db,N,New_N_088.wav,30-13-6,DeepONMF_H3,3,0.4403122967152815,6x212,0.023830299964174628,30,0.3082624589178721,0.27333097068941103,0.015745899989269674,13,0.5263902435314005,0.24527800793438873,0.004283100017346442,6,0.5103642249386242,0.22992202752939497,0.002613999997265637
88,SNR_-8db,N,New_N_089.wav,30-13-6,DeepONMF_H3,3,0.4600710117211697,6x212,0.0242583000799641,30,0.3118532602795573,0.27647769506860786,0.01587700005620718,13,0.5416698883117305,0.21947703481009087,0.00471000000834465,6,0.549381225959454,0.21119777114140892,0.002877500024624169
89,SNR_-8db,N,New_N_090.wav,30-13-6,DeepONMF_H3,3,0.45612390879222614,6x212,0.023322099936194718,30,0.3114716456967145,0.27551675968703604,0.015469699981622398,13,0.5540162602266819,0.20742995661602456,0.004429600085131824,6,0.5536945867609082,0.20083578095904414,0.002684500068426132
90,SNR_-8db,N,New_N_091.wav,30-13-6,DeepONMF_H3,3,0.44174264753931125,6x212,0.02443749993108213,30,0.30874608838197054,0.28436910389932113,0.01624089991673827,13,0.5032905423689534,0.20753926284708335,0.004215499968267977,6,0.48028487161747424,0.15848114276784303,0.003231799928471446
91,SNR_-8db,N,New_N_092.wav,30-13-6,DeepONMF_H3,3,0.44918887258310275,6x212,0.023307699942961335,30,0.30745357175049925,0.27587004980167884,0.014881700044497848,13,0.4907569500860121,0.20513541087531223,0.004945599939674139,6,0.49737840980690917,0.13036638131086903,0.002821899950504303
