clase,archivo,ruta,duracion_s,variante_deep_onmf,error_vs_N,error_vs_AS,error_vs_MR,error_vs_MS,error_vs_MVP,F_001,F_002,F_003,F_004,F_005
AS,New_AS_011.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_011.wav,2.59225,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVDa,0.3040333045419883,0.1137605665692402,0.12634222826204006,0.11510684827690705,0.11884763052044826,5.112507495475538e-07,0.33093619389997636,0.13661184549628813,0.30104231463891523,0.23140913471407074
AS,New_AS_012.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_012.wav,2.60575,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVDa,0.30964710966514214,0.11108192567341726,0.1225905863346925,0.1186730249839616,0.12097833747760307,2.457321504428489e-07,0.3990876618922092,0.17422364992754494,0.23101400688695625,0.19567443556113917
AS,New_AS_013.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_013.wav,2.630875,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVDa,0.31772317088147645,0.11838295477602923,0.12863079818357936,0.11967654008656053,0.12636351234094578,4.705300110774298e-07,0.333359675260245,0.16678415036265726,0.3054557780036978,0.19439992584338878
AS,New_AS_014.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_014.wav,2.60675,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVDa,0.28955965769169467,0.10844663962950386,0.12557109042526407,0.10955775863901786,0.10834635999825352,4.848163684198671e-07,0.3114227756451739,0.0879464942966174,0.28689302071717887,0.3137372245246614
AS,New_AS_015.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_015.wav,2.61725,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVDa,0.31079427388792924,0.11930803250720434,0.13625161139355424,0.12534491342543747,0.12511462468693596,9.95275677549243e-07,0.3751394908935427,0.12044276615000182,0.2502611589555087,0.25415558872526917
AS,New_AS_016.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_016.wav,2.42475,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVDa,0.28947685598855805,0.10861286699529012,0.12589269302722478,0.1136022550305833,0.11376208394613085,6.166963890948197e-07,0.37638102988522804,0.10540788505627227,0.26063035846764526,0.2575801098944653
AS,New_AS_017.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_017.wav,2.585875,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVDa,0.2855297146044962,0.11213670261186544,0.12758276188110107,0.1138375387429411,0.11690850421272837,1.4485846031757142e-06,0.34136365624198595,0.11340929911446351,0.3023569150363818,0.24286868102256573
AS,New_AS_018.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_018.wav,2.603375,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVDa,0.3058169903615525,0.11570057646919427,0.1280751718614476,0.12008024440602261,0.12352231751415035,7.117368886649813e-07,0.3641646080907769,0.1547757092986358,0.269017988895036,0.2120409819786625
AS,New_AS_019.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_019.wav,2.616625,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVDa,0.32696949427601374,0.11489862010689805,0.12955037609600922,0.1279577715757176,0.13176744801876858,1.8657242742399068e-07,0.48254896573453115,0.17397828263283366,0.194380603967838,0.14909196109236975
AS,New_AS_020.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_020.wav,2.598,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVDa,0.2955714504116175,0.11605196438980929,0.13035386160902324,0.11301779507911858,0.11290934152596716,7.767043527171832e-07,0.2595886072944584,0.09423214958645966,0.32184788320277846,0.3243305832119507
AS,New_AS_021.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_021.wav,2.638125,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVDa,0.3035727321503024,0.1191689378812462,0.13805568335858837,0.12219963579396668,0.1281063977552386,1.5889672159212893e-06,0.37790712210186045,0.1063516702812066,0.30833686230650764,0.20740275634320943
AS,New_AS_022.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_022.wav,2.604625,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVDa,0.3095731411182666,0.11083576222407583,0.12643767983767043,0.12275881079692477,0.12205028015946043,2.687213635995864e-07,0.4561418183614729,0.1479205038673747,0.19290765468052654,0.20302975436926216
AS,New_AS_023.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_023.wav,2.624625,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVDa,0.30647634529231327,0.11734914918604147,0.1321709319894017,0.12563262675250278,0.127024518602932,1.026615755576352e-06,0.40822177615687355,0.1486167280499869,0.23208510900173385,0.21107536017565004
AS,New_AS_024.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_024.wav,2.82025,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVDa,0.31587716875604066,0.11165849847976805,0.12300117679123795,0.11539031180761543,0.11760699716654503,1.54480189063937e-07,0.34939982028312633,0.15501899360213175,0.2674261717752268,0.22815485985932596
AS,New_AS_025.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_025.wav,2.613875,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVDa,0.3220755149899825,0.11584042255553041,0.13089192760253016,0.12388898784548903,0.126902873834799,2.725974161302505e-07,0.41787758516612167,0.14777986122487652,0.23969095700003096,0.1946513240115547
AS,New_AS_026.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_026.wav,2.599625,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVDa,0.2877685937614623,0.11108743899448671,0.12795950674583076,0.10880951235918734,0.11405173348485304,6.968685778316054e-07,0.3052746725793236,0.08829885809893177,0.36093283918160357,0.2454929332715633
AS,New_AS_027.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_027.wav,2.608625,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVDa,0.3049438846627136,0.11601568686939231,0.12878397236721847,0.11096039783004574,0.11724222834506334,3.235300728130154e-07,0.26642371624324085,0.1061149277840511,0.38358573369532034,0.24387529874731487
AS,New_AS_028.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_028.wav,2.628375,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVDa,0.30949449658757805,0.11815946602580983,0.1315496753791401,0.12208427890762663,0.12658245816396135,8.647490792866091e-07,0.36550819172439225,0.14762910098487098,0.28021545562045397,0.20664638692120355
AS,New_AS_029.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_029.wav,2.584125,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVDa,0.30307032205038986,0.11680682568468614,0.13055374339379217,0.11953347125872932,0.12316271471805262,1.0053144133317822e-06,0.3488260163311371,0.1360549152051378,0.2894051601166138,0.22571290303269786
AS,New_AS_030.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_030.wav,2.60425,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVDa,0.3063303774574724,0.1098985847112728,0.12468856959339766,0.11094910416898163,0.11507706053582789,2.0878210866028597e-07,0.33863145353622454,0.11538616843954898,0.3137010427872362,0.23228112645488147
AS,New_AS_031.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_031.wav,2.631125,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVDa,0.3160418620110876,0.12021294274322407,0.1343346485742592,0.12457307217497803,0.132145524040948,8.448377883231202e-07,0.3859738213054582,0.1508053830162594,0.2887638273234606,0.17445612351703352
AS,New_AS_032.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_032.wav,2.609125,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVDa,0.30124924733779795,0.10953835180624408,0.12472288434967026,0.11185635990929158,0.11371009871382746,2.852083782327345e-07,0.3434635772370869,0.11330658053850295,0.2899731045001484,0.2532564525158834
AS,New_AS_033.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_033.wav,2.618125,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVDa,0.3156410027553166,0.12023795977785891,0.13436390851994323,0.12654438032606244,0.13104901511191688,8.906497077185082e-07,0.39446445889756293,0.15410942182485735,0.25928635435172653,0.19213887427614557
AS,New_AS_034.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_034.wav,2.6235,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVDa,0.30272286202362536,0.11549678499647918,0.12961768508653748,0.12118725706850561,0.12350106191740555,8.888300998460095e-07,0.3809989026889847,0.14326531591351546,0.2568880204251384,0.21884687214226145
AS,New_AS_035.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_035.wav,2.607875,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVDa,0.3028393618340824,0.11793386623726536,0.13215631006791648,0.11590599561796158,0.1148561561554921,6.780213822641756e-07,0.265806513198319,0.0987056473073402,0.3061314495065862,0.3293557119663723
AS,New_AS_036.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_036.wav,2.612125,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVDa,0.321284283044154,0.12107842576125076,0.13310160268328586,0.12542978056351123,0.12761706862427596,6.310326290322872e-07,0.3507325992141775,0.15847838486473598,0.2630956290059882,0.22769275588246932
AS,New_AS_037.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_037.wav,2.619125,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVDa,0.32207913522337667,0.11162543944637635,0.12735947289740648,0.118434738839665,0.12205713234883414,1.1678315384112354e-07,0.4147419588692509,0.13429325569964096,0.2545878501553514,0.19637681849260286
AS,New_AS_038.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_038.wav,2.60125,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVDa,0.2980328244821315,0.11414802107386257,0.12915593420653804,0.11971641738611792,0.11992759738747613,9.392679832492557e-07,0.3713160282222833,0.12970107222561345,0.251337233568863,0.247644726715257
AS,New_AS_039.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_039.wav,2.632375,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVDa,0.28953462409580116,0.11229140222893322,0.12791342500739614,0.11340666082007338,0.11689822680282497,1.1037981775260443e-06,0.3364259270136101,0.11054414470227197,0.3107296975662241,0.24229912691971625
AS,New_AS_040.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_040.wav,2.633875,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVDa,0.3117596624302452,0.11450678711255591,0.12777435970956036,0.11785774686513205,0.12104223795115465,3.6698408424011167e-07,0.3545506878323384,0.1403184234436158,0.28054580374071975,0.22458471799924182
AS,New_AS_041.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_041.wav,2.589375,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVDa,0.30250995161217287,0.11567203454952048,0.1278477572905153,0.11719531976910595,0.11891518377556186,7.808306340764484e-07,0.3194993565837173,0.1376438323577737,0.28755186569833086,0.25530416452954396
AS,New_AS_042.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_042.wav,2.609375,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVDa,0.3162107071790441,0.11973119523259797,0.13275820497024574,0.12371200776447895,0.1308838177348698,7.476560503267054e-07,0.37595669079121646,0.15744195773019234,0.28815272576445145,0.17844787805808948
AS,New_AS_043.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_043.wav,2.60125,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVDa,0.3045532472317803,0.11348281674212606,0.1302796536244527,0.11873747158992488,0.12132064577548023,5.495178188745775e-07,0.3888093759579938,0.11898434188390812,0.26844900188989723,0.22375673075038202
AS,New_AS_044.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_044.wav,2.6105,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVDa,0.3031436950808641,0.11673893988181946,0.13122804159916596,0.11549738294276653,0.12294409085764521,7.948579390700546e-07,0.32185375874924727,0.11797826258049869,0.3507572930146939,0.20940989079762115
AS,New_AS_045.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_045.wav,2.638,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVDa,0.28393095074888186,0.11102048131912577,0.12566554660641668,0.10875559538931667,0.10988017303933659,8.292765725774582e-07,0.27706146085756383,0.09434484695423363,0.3272888414316984,0.3013040214799315
AS,New_AS_046.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_046.wav,2.627,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVDa,0.3113759457834678,0.12360067751550319,0.1359105424529293,0.12345280685014969,0.12823922572087088,1.6225705540593445e-06,0.3124630931366427,0.14072130508570382,0.3154716083415296,0.2313423708655698
AS,New_AS_047.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_047.wav,2.58625,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVDa,0.30376419781307046,0.11460165432574522,0.12907064789057357,0.11197767892722497,0.11770265024147411,4.018514654729886e-07,0.29733979022704893,0.10575974941122297,0.35864740052194416,0.23825265798831843
AS,New_AS_048.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_048.wav,3.427125,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVDa,0.30445330848220137,0.1142512740009674,0.12955935271226016,0.11599690365833688,0.12237889570142108,5.886739018628916e-07,0.35799452694392475,0.12256348888636608,0.31680510935108885,0.20263628614471849
AS,New_AS_049.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_049.wav,2.9275,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVDa,0.2529241676895877,0.13429968361326902,0.1233013848310385,0.1253854140156904,0.12018283225946896,4.99562344371003e-05,0.1342441556418776,0.2791543017719084,0.2429949747233468,0.34355661162843004
AS,New_AS_050.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_050.wav,2.917625,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVDa,0.2509201533499541,0.18032733226558725,0.12286846599041717,0.16933339252457572,0.15131238485663837,0.0001947034921680813,0.019298758889330005,0.8133841885641666,0.03948256817226013,0.1276397808820751
AS,New_AS_051.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_051.wav,2.918375,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVDa,0.2638371797797632,0.19148910451737255,0.1585603690687312,0.20958041427938012,0.1899180677250593,0.003341444535190365,0.12859279455889427,0.6772470934034407,0.05161810031409639,0.13920056718837814
AS,New_AS_052.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_052.wav,2.917875,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVDa,0.2800753373789234,0.21004220990120973,0.16416385872262096,0.214650342933604,0.19945965113564926,0.0025620161111934753,0.07776058728077109,0.7273219699145326,0.06212025508334636,0.13023517161015655
AS,New_AS_053.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_053.wav,2.939375,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVDa,0.25894129619299644,0.19297166443195615,0.13159076092687813,0.17483240821187535,0.15688208019457991,0.0003310135001841866,0.018265196334204658,0.7625143332031347,0.055023764719901544,0.1638656922425748
AS,New_AS_054.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_054.wav,2.914375,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVDa,0.25216401826398405,0.16095184141866625,0.14576403377541378,0.16847418291594354,0.16743722233488287,0.0014340160610017477,0.21411156318445954,0.49277517682664573,0.14169074848307164,0.14998849544482137
AS,New_AS_055.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_055.wav,2.94775,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVDa,0.3241031833775216,0.20803053863132656,0.18371210457240522,0.21354519865976343,0.20066916233612125,0.001053853622772703,0.16517390364215018,0.47626719586717975,0.12991174205301054,0.2275933048148869
AS,New_AS_056.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_056.wav,2.91025,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVDa,0.2988799985883849,0.2196855490146656,0.15799499934353617,0.21517238091825217,0.19285254162600157,0.0006275663452435835,0.03460736699971749,0.7866139363489705,0.04349250617660586,0.13465862412946256
AS,New_AS_057.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_057.wav,2.923875,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVDa,0.2894747846990636,0.171080675045516,0.1409611368389541,0.1875768843132347,0.17416628057288167,0.00015563443040717573,0.12889561236718977,0.7122179599533502,0.05054124272349412,0.10818955052555862
AS,New_AS_058.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_058.wav,2.89175,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVDa,0.2617143989598648,0.15850659283435625,0.1336847863405835,0.17011985447443678,0.1630493015592729,0.0003111351655777842,0.14970410640964918,0.6611982820449591,0.07471619558977005,0.1140702807900439
AS,New_AS_059.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_059.wav,2.927625,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVDa,0.2888807347798689,0.2223832767529672,0.15591765356041015,0.21759288938989538,0.19701392993820105,0.0009094454412774019,0.027577681607238586,0.8348904085224482,0.03526170186882597,0.10136076256020989
AS,New_AS_060.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_060.wav,2.924,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVDa,0.2968228095351038,0.2426389236451753,0.190300462497764,0.2500883346614924,0.23081618634090237,0.008197494377276399,0.079970131459655,0.7219085442169302,0.05846855153268364,0.1314552784134548
AS,New_AS_061.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_061.wav,2.96025,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVDa,0.252277437647494,0.15716617454443738,0.12506807114660898,0.14618382694262852,0.1470255470847441,0.00017911305095524415,0.07857626497525998,0.6123048081371847,0.15862729196483144,0.15031252187176877
AS,New_AS_062.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_062.wav,2.9135,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVDa,0.26665239971315774,0.1501151330245899,0.11338846595142586,0.1411586365689195,0.13874026275134407,1.4553334918216454e-05,0.05417530117431202,0.7230187767863496,0.10191518842894612,0.120876180275474
AS,New_AS_063.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_063.wav,2.918375,resultado8_deep_onmf_sin_descartar_menores_2s__perfil_softmin_errores_f8 + NNDSVDa,0.2637372983949879,0.23371326187031,0.17217477918100785,0.21781850851194334,0.2019316310729886,0.009846113001067568,0.03973077128297958,0.6933087596912513,0.08315167609244245,0.1739626799322592
