indice_interno,base,metodo,distribucion,numero_capas,penalizacion_ortogonal,error_final,forma_h,forma_w,segundos
34,SNR_0db,ONMF,20-4,2,0.05,0.3365697630143574,4x212,126x4,0.022467700066044927
35,SNR_0db,ONMF,20-4,2,0.05,0.33409589590427297,4x212,126x4,0.025835800101049244
36,SNR_0db,ONMF,20-4,2,0.05,0.25469964715157384,4x212,126x4,0.024441800080239773
37,SNR_0db,ONMF,20-4,2,0.05,0.33507553190433886,4x212,126x4,0.025985300075262785
38,SNR_0db,ONMF,20-4,2,0.05,0.34157350768463673,4x212,126x4,0.023905500071123242
39,SNR_0db,ONMF,20-4,2,0.05,0.33704677921828263,4x212,126x4,0.02548519999254495
40,SNR_0db,ONMF,20-4,2,0.05,0.3317129647141227,4x212,126x4,0.02415760001167655
41,SNR_0db,ONMF,20-4,2,0.05,0.33728893711249963,4x212,126x4,0.024140699999406934
42,SNR_0db,ONMF,20-4,2,0.05,0.3291759267697632,4x212,126x4,0.023279999964870512
43,SNR_0db,ONMF,20-4,2,0.05,0.3347479968806751,4x212,126x4,0.022451700060628355
44,SNR_0db,ONMF,20-4,2,0.05,0.33109771527837956,4x212,126x4,0.023343300097621977
45,SNR_0db,ONMF,20-4,2,0.05,0.327284802082063,4x212,126x4,0.0239784000441432
46,SNR_0db,ONMF,20-4,2,0.05,0.32905118776324294,4x212,126x4,0.0254226999823004
47,SNR_0db,ONMF,20-4,2,0.05,0.33179135078371386,4x212,126x4,0.02339450002182275
48,SNR_0db,ONMF,20-4,2,0.05,0.33560751203061634,4x212,126x4,0.02526139991823584
49,SNR_0db,ONMF,20-4,2,0.05,0.33279698972248256,4x212,126x4,0.02447629999369383
50,SNR_0db,ONMF,20-4,2,0.05,0.3275347095039973,4x212,126x4,0.02518689993303269
51,SNR_0db,ONMF,20-4,2,0.05,0.3325467370304033,4x212,126x4,0.024246099987067282
52,SNR_0db,ONMF,20-4,2,0.05,0.3361520531127664,4x212,126x4,0.024487299961037934
53,SNR_0db,ONMF,20-4,2,0.05,0.3322202265125299,4x212,126x4,0.024121199967339635
54,SNR_0db,ONMF,20-4,2,0.05,0.3352089774006613,4x212,126x4,0.024910000036470592
55,SNR_0db,ONMF,20-4,2,0.05,0.33109583739139076,4x212,126x4,0.024481300031766295
56,SNR_0db,ONMF,20-4,2,0.05,0.3288650884697534,4x212,126x4,0.02646720001939684
57,SNR_0db,ONMF,20-4,2,0.05,0.33079548247014773,4x212,126x4,0.022357800044119358
58,SNR_0db,ONMF,20-4,2,0.05,0.3345069971057265,4x212,126x4,0.024590899934992194
59,SNR_0db,ONMF,20-4,2,0.05,0.32922708823189045,4x212,126x4,0.025164199993014336
60,SNR_0db,ONMF,20-4,2,0.05,0.332796535277245,4x212,126x4,0.022233500028960407
61,SNR_0db,ONMF,20-4,2,0.05,0.33207325501331636,4x212,126x4,0.025303300004452467
62,SNR_0db,ONMF,20-4,2,0.05,0.3309349759405392,4x212,126x4,0.023103700019419193
63,SNR_0db,ONMF,20-4,2,0.05,0.33132845039092745,4x212,126x4,0.02871350001078099
64,SNR_0db,ONMF,20-4,2,0.05,0.325764650940459,4x212,126x4,0.026897600037045777
65,SNR_0db,ONMF,20-4,2,0.05,0.3308454859310942,4x212,126x4,0.02538140001706779
66,SNR_0db,ONMF,20-4,2,0.05,0.3312836377167665,4x212,126x4,0.023852100013755262
67,SNR_0db,ONMF,20-4,2,0.05,0.334747193826801,4x212,126x4,0.024825299973599613
68,SNR_0db,ONMF,20-4,2,0.05,0.33126888433881674,4x212,126x4,0.02433689997997135
69,SNR_0db,ONMF,20-4,2,0.05,0.3345992699426922,4x212,126x4,0.024600000004284084
70,SNR_0db,ONMF,20-4,2,0.05,0.3323500159755456,4x212,126x4,0.02558300003875047
71,SNR_0db,ONMF,20-4,2,0.05,0.33701012903591676,4x212,126x4,0.02349069993942976
72,SNR_0db,ONMF,20-4,2,0.05,0.3341803671561452,4x212,126x4,0.02618869999423623
73,SNR_0db,ONMF,20-4,2,0.05,0.33315692350308235,4x212,126x4,0.025670600007288158
74,SNR_0db,ONMF,20-4,2,0.05,0.3341275424031979,4x212,126x4,0.02508500008843839
75,SNR_0db,ONMF,20-4,2,0.05,0.33143770183213583,4x212,126x4,0.024020600016228855
76,SNR_0db,ONMF,20-4,2,0.05,0.33506189431187916,4x212,126x4,0.0235348999267444
77,SNR_0db,ONMF,20-4,2,0.05,0.3375854862764019,4x212,126x4,0.024214799981564283
78,SNR_0db,ONMF,20-4,2,0.05,0.33903315852180066,4x212,126x4,0.024626599973998964
79,SNR_0db,ONMF,20-4,2,0.05,0.3344998783981731,4x212,126x4,0.0254464999306947
80,SNR_0db,ONMF,20-4,2,0.05,0.3341213800713642,4x212,126x4,0.02277979999780655
81,SNR_0db,ONMF,20-4,2,0.05,0.33290917053525343,4x212,126x4,0.0249947999836877
82,SNR_0db,ONMF,20-4,2,0.05,0.3332974550109684,4x212,126x4,0.023072500014677644
83,SNR_0db,ONMF,20-4,2,0.05,0.3343769294876625,4x212,126x4,0.022952400031499565
84,SNR_0db,ONMF,20-4,2,0.05,0.33103181180132835,4x212,126x4,0.024134899955242872
85,SNR_0db,ONMF,20-4,2,0.05,0.33153647902224115,4x212,126x4,0.027128499932587147
86,SNR_0db,ONMF,20-4,2,0.05,0.3340197335268776,4x212,126x4,0.024775599944405258
87,SNR_0db,ONMF,20-4,2,0.05,0.3358818817849306,4x212,126x4,0.023931700037792325
88,SNR_0db,ONMF,20-4,2,0.05,0.3306431635269251,4x212,126x4,0.024078399990685284
89,SNR_0db,ONMF,20-4,2,0.05,0.3331841227224119,4x212,126x4,0.023327399976551533
90,SNR_0db,ONMF,20-4,2,0.05,0.33182294525107564,4x212,126x4,0.0250139000127092
91,SNR_0db,ONMF,20-4,2,0.05,0.33275837878830883,4x212,126x4,0.023566699936054647
92,SNR_0db,ONMF,20-4,2,0.05,0.33092076134066195,4x212,126x4,0.025325699942186475
93,SNR_0db,ONMF,20-4,2,0.05,0.33486472450500115,4x212,126x4,0.023310399963520467
94,SNR_0db,ONMF,20-4,2,0.05,0.33422258565105084,4x212,126x4,0.026245999964885414
95,SNR_0db,ONMF,20-4,2,0.05,0.33220020315124626,4x212,126x4,0.022720700013451278
96,SNR_0db,ONMF,20-4,2,0.05,0.33203161768329265,4x212,126x4,0.02422110002953559
97,SNR_0db,ONMF,20-4,2,0.05,0.33570277033840024,4x212,126x4,0.02453239995520562
98,SNR_0db,ONMF,20-4,2,0.05,0.3306917545301297,4x212,126x4,0.024051200016401708
99,SNR_0db,ONMF,20-4,2,0.05,0.3384802364031146,4x212,126x4,0.024380699964240193
100,SNR_0db,ONMF,20-4,2,0.05,0.32980392724503255,4x212,126x4,0.024022000026889145
101,SNR_0db,ONMF,20-4,2,0.05,0.3319212277814927,4x212,126x4,0.02504629991017282
102,SNR_0db,ONMF,20-4,2,0.05,0.3313577645991417,4x212,126x4,0.02396769996266812
103,SNR_0db,ONMF,20-4,2,0.05,0.3347410963592048,4x212,126x4,0.024741800036281347
104,SNR_0db,ONMF,20-4,2,0.05,0.33342696771027835,4x212,126x4,0.023673500050790608
105,SNR_0db,ONMF,20-4,2,0.05,0.3316162148605767,4x212,126x4,0.024259400088340044
106,SNR_0db,ONMF,20-4,2,0.05,0.33627776083143807,4x212,126x4,0.025441700010560453
107,SNR_0db,ONMF,20-4,2,0.05,0.33625340257597736,4x212,126x4,0.027431100024841726
108,SNR_0db,ONMF,20-4,2,0.05,0.3274238297212138,4x212,126x4,0.0262792999856174
109,SNR_0db,ONMF,20-4,2,0.05,0.3353604501438717,4x212,126x4,0.02380820002872497
110,SNR_0db,ONMF,20-4,2,0.05,0.33117016471986344,4x212,126x4,0.02310979994945228
111,SNR_0db,ONMF,20-4,2,0.05,0.33465354114324813,4x212,126x4,0.026756900013424456
112,SNR_0db,ONMF,20-4,2,0.05,0.33163345614740597,4x212,126x4,0.023571999976411462
113,SNR_0db,ONMF,20-4,2,0.05,0.3329730874773992,4x212,126x4,0.02641110005788505
114,SNR_0db,ONMF,20-4,2,0.05,0.33755973137545653,4x212,126x4,0.023812000057660043
115,SNR_0db,ONMF,20-4,2,0.05,0.3300775290480543,4x212,126x4,0.02489860006608069
116,SNR_0db,ONMF,20-4,2,0.05,0.33283725193314423,4x212,126x4,0.025421799975447357
117,SNR_0db,ONMF,20-4,2,0.05,0.33602466175527607,4x212,126x4,0.025862000067718327
118,SNR_0db,ONMF,20-4,2,0.05,0.3276952838972484,4x212,126x4,0.02317840000614524
119,SNR_0db,ONMF,20-4,2,0.05,0.332027341061349,4x212,126x4,0.02513530000578612
120,SNR_0db,ONMF,20-4,2,0.05,0.3349815033333121,4x212,126x4,0.023207099991850555
121,SNR_0db,ONMF,20-4,2,0.05,0.33116550967406594,4x212,126x4,0.022864399943500757
122,SNR_0db,ONMF,20-4,2,0.05,0.32801286099216126,4x212,126x4,0.02309949998743832
123,SNR_0db,ONMF,20-4,2,0.05,0.33090420018004235,4x212,126x4,0.0245858000125736
124,SNR_0db,ONMF,20-4,2,0.05,0.336422236877323,4x212,126x4,0.025630700052715838
125,SNR_0db,ONMF,20-4,2,0.05,0.3220890414819224,4x212,126x4,0.024253500043414533
126,SNR_0db,ONMF,20-4,2,0.05,0.3259043836739952,4x212,126x4,0.02483759995084256
127,SNR_0db,ONMF,20-4,2,0.05,0.3221419650760089,4x212,126x4,0.02478450001217425
128,SNR_0db,ONMF,20-4,2,0.05,0.3261316824289969,4x212,126x4,0.025191100081428885
129,SNR_0db,ONMF,20-4,2,0.05,0.32215521961141397,4x212,126x4,0.02306989999487996
130,SNR_0db,ONMF,20-4,2,0.05,0.32934048531286103,4x212,126x4,0.02488939999602735
131,SNR_0db,ONMF,20-4,2,0.05,0.3260048437336529,4x212,126x4,0.022698399960063398
132,SNR_0db,ONMF,20-4,2,0.05,0.33107834342755854,4x212,126x4,0.02416329993866384
133,SNR_0db,ONMF,20-4,2,0.05,0.32339248390382674,4x212,126x4,0.02492640004493296
134,SNR_0db,ONMF,20-4,2,0.05,0.32767639715395797,4x212,126x4,0.024564500083215535
135,SNR_0db,ONMF,20-4,2,0.05,0.3259428609698963,4x212,126x4,0.025917500024661422
136,SNR_0db,ONMF,20-4,2,0.05,0.32594453808016477,4x212,126x4,0.027026599971577525
137,SNR_0db,ONMF,20-4,2,0.05,0.33053118630592027,4x212,126x4,0.022687499993480742
138,SNR_0db,ONMF,20-4,2,0.05,0.32511697623504415,4x212,126x4,0.02626109996344894
139,SNR_0db,ONMF,20-4,2,0.05,0.329003716140329,4x212,126x4,0.023632600088603795
140,SNR_0db,ONMF,20-4,2,0.05,0.3247206970539634,4x212,126x4,0.02324790006969124
141,SNR_0db,ONMF,20-4,2,0.05,0.3287174452683061,4x212,126x4,0.02419300004839897
142,SNR_0db,ONMF,20-4,2,0.05,0.32510905659401074,4x212,126x4,0.02563449996523559
143,SNR_0db,ONMF,20-4,2,0.05,0.32496340264617035,4x212,126x4,0.02580329996999353
144,SNR_0db,ONMF,20-4,2,0.05,0.32601062420679805,4x212,126x4,0.024436299921944737
145,SNR_0db,ONMF,20-4,2,0.05,0.3239095081694768,4x212,126x4,0.025225199991837144
146,SNR_0db,ONMF,20-4,2,0.05,0.32713430468330396,4x212,126x4,0.024865199928171933
147,SNR_0db,ONMF,20-4,2,0.05,0.32890284552167054,4x212,126x4,0.0250065999571234
148,SNR_0db,ONMF,20-4,2,0.05,0.32730092532588995,4x212,126x4,0.022927399957552552
149,SNR_0db,ONMF,20-4,2,0.05,0.32628721271374067,4x212,126x4,0.02580529998522252
150,SNR_0db,ONMF,20-4,2,0.05,0.32904786321972007,4x212,126x4,0.025852999999187887
151,SNR_0db,ONMF,20-4,2,0.05,0.3291392185889034,4x212,126x4,0.0264618000946939
152,SNR_0db,ONMF,20-4,2,0.05,0.3268732474528645,4x212,126x4,0.024240300059318542
153,SNR_0db,ONMF,20-4,2,0.05,0.32638353102421297,4x212,126x4,0.023813999956473708
154,SNR_0db,ONMF,20-4,2,0.05,0.329266358924629,4x212,126x4,0.02590129990130663
155,SNR_0db,ONMF,20-4,2,0.05,0.3272296514206647,4x212,126x4,0.024737700005061924
156,SNR_0db,ONMF,20-4,2,0.05,0.33349645490192714,4x212,126x4,0.025883199996314943
157,SNR_0db,ONMF,20-4,2,0.05,0.3346123691738762,4x212,126x4,0.025054800091311336
158,SNR_0db,ONMF,20-4,2,0.05,0.3361449666382246,4x212,126x4,0.025346699985675514
159,SNR_0db,ONMF,20-4,2,0.05,0.33349226822179173,4x212,126x4,0.02339170000050217
160,SNR_0db,ONMF,20-4,2,0.05,0.3349376404893305,4x212,126x4,0.024626499973237514
161,SNR_0db,ONMF,20-4,2,0.05,0.3429079193829986,4x212,126x4,0.024075599969364703
162,SNR_0db,ONMF,20-4,2,0.05,0.335965232349088,4x212,126x4,0.02255740005057305
163,SNR_0db,ONMF,20-4,2,0.05,0.33066469140870774,4x212,126x4,0.023903300054371357
164,SNR_0db,ONMF,20-4,2,0.05,0.3382335644843523,4x212,126x4,0.023921099957078695
165,SNR_0db,ONMF,20-4,2,0.05,0.337151656885768,4x212,126x4,0.024187700008042157
166,SNR_0db,ONMF,20-4,2,0.05,0.33707970946229165,4x212,126x4,0.025057499995455146
167,SNR_0db,ONMF,20-4,2,0.05,0.33610195860788444,4x212,126x4,0.024173200014047325
168,SNR_0db,ONMF,20-4,2,0.05,0.3377389428672727,4x212,126x4,0.02291449997574091
169,SNR_0db,ONMF,20-4,2,0.05,0.3382650397446555,4x212,126x4,0.023321700049564242
170,SNR_0db,ONMF,20-4,2,0.05,0.3370113104362355,4x212,126x4,0.025258100009523332
171,SNR_0db,ONMF,20-4,2,0.05,0.33461754126474424,4x212,126x4,0.02345209999475628
172,SNR_0db,ONMF,20-4,2,0.05,0.3374305595604038,4x212,126x4,0.02699030004441738
173,SNR_0db,ONMF,20-4,2,0.05,0.3397663876655567,4x212,126x4,0.023644600063562393
174,SNR_0db,ONMF,20-4,2,0.05,0.33461885743352227,4x212,126x4,0.027060299995355308
175,SNR_0db,ONMF,20-4,2,0.05,0.3367993538833385,4x212,126x4,0.024893500027246773
176,SNR_0db,ONMF,20-4,2,0.05,0.33505033916105303,4x212,126x4,0.026059100055135787
177,SNR_0db,ONMF,20-4,2,0.05,0.33513965560694264,4x212,126x4,0.025115299969911575
178,SNR_0db,ONMF,20-4,2,0.05,0.33644409316316093,4x212,126x4,0.02476059994660318
179,SNR_0db,ONMF,20-4,2,0.05,0.3361684203577383,4x212,126x4,0.025602799956686795
180,SNR_0db,ONMF,20-4,2,0.05,0.336083110286366,4x212,126x4,0.025524300057440996
181,SNR_0db,ONMF,20-4,2,0.05,0.33885917890171935,4x212,126x4,0.023942300002090633
182,SNR_0db,ONMF,20-4,2,0.05,0.33279728006014975,4x212,126x4,0.026001099962741137
183,SNR_0db,ONMF,20-4,2,0.05,0.33629409290972695,4x212,126x4,0.027234300039708614
184,SNR_0db,ONMF,20-4,2,0.05,0.3373432358127837,4x212,126x4,0.024519999977201223
185,SNR_0db,ONMF,20-4,2,0.05,0.3408584037662223,4x212,126x4,0.024673100095242262
186,SNR_0db,ONMF,20-4,2,0.05,0.33616220171518457,4x212,126x4,0.024257500073872507
187,SNR_0db,ONMF,20-4,2,0.05,0.3373021302010833,4x212,126x4,0.025116800097748637
188,SNR_0db,ONMF,20-4,2,0.05,0.34127108937265455,4x212,126x4,0.023713400005362928
189,SNR_0db,ONMF,20-4,2,0.05,0.33585012389396296,4x212,126x4,0.023912500008009374
190,SNR_0db,ONMF,20-4,2,0.05,0.3336314633283016,4x212,126x4,0.025444300030358136
191,SNR_0db,ONMF,20-4,2,0.05,0.33537709745694577,4x212,126x4,0.022968299919739366
192,SNR_0db,ONMF,20-4,2,0.05,0.3396348410876005,4x212,126x4,0.025343699962832034
193,SNR_0db,ONMF,20-4,2,0.05,0.35842552758097707,4x212,126x4,0.026576700038276613
194,SNR_0db,ONMF,20-4,2,0.05,0.36260849302335796,4x212,126x4,0.02787170000374317
195,SNR_0db,ONMF,20-4,2,0.05,0.36178980786425563,4x212,126x4,0.02608660003170371
196,SNR_0db,ONMF,20-4,2,0.05,0.36112090329301644,4x212,126x4,0.02464930003043264
197,SNR_0db,ONMF,20-4,2,0.05,0.3619200232377352,4x212,126x4,0.026226599933579564
198,SNR_0db,ONMF,20-4,2,0.05,0.36631842129247894,4x212,126x4,0.022535900003276765
199,SNR_0db,ONMF,20-4,2,0.05,0.3642330532729294,4x212,126x4,0.02396070002578199
200,SNR_0db,ONMF,20-4,2,0.05,0.3751436546106587,4x212,126x4,0.024240899947471917
201,SNR_0db,ONMF,20-4,2,0.05,0.3648198349037651,4x212,126x4,0.024439699947834015
202,SNR_0db,ONMF,20-4,2,0.05,0.3681332729142339,4x212,126x4,0.02593369991518557
203,SNR_0db,ONMF,20-4,2,0.05,0.37484582805468153,4x212,126x4,0.023422400001436472
204,SNR_0db,ONMF,20-4,2,0.05,0.37738707016688267,4x212,126x4,0.024852899950928986
205,SNR_0db,ONMF,20-4,2,0.05,0.3754821402772797,4x212,126x4,0.023488500039093196
206,SNR_0db,ONMF,20-4,2,0.05,0.38306908641884563,4x212,126x4,0.024531700066290796
207,SNR_0db,ONMF,20-4,2,0.05,0.3637583141634474,4x212,126x4,0.02317540009971708
208,SNR_0db,ONMF,20-4,2,0.05,0.36382875317548197,4x212,126x4,0.027378999977372587
209,SNR_0db,ONMF,20-4,2,0.05,0.3704377505664243,4x212,126x4,0.025308500044047832
210,SNR_0db,ONMF,20-4,2,0.05,0.3654950437087893,4x212,126x4,0.024256100063212216
211,SNR_0db,ONMF,20-4,2,0.05,0.3745180322519267,4x212,126x4,0.023332800017669797
212,SNR_0db,ONMF,20-4,2,0.05,0.36591196806317,4x212,126x4,0.024084300035610795
213,SNR_0db,ONMF,20-4,2,0.05,0.361724249085213,4x212,126x4,0.02399480005260557
214,SNR_0db,ONMF,20-4,2,0.05,0.36679129539209665,4x212,126x4,0.02763360005337745
215,SNR_0db,ONMF,20-4,2,0.05,0.37511391316714554,4x212,126x4,0.023545400006696582
216,SNR_0db,ONMF,20-4,2,0.05,0.3708204247691985,4x212,126x4,0.026491999975405633
217,SNR_0db,ONMF,20-4,2,0.05,0.36975755117157894,4x212,126x4,0.023525799973867834
218,SNR_0db,ONMF,20-4,2,0.05,0.3811917967595464,4x212,126x4,0.022902299999259412
219,SNR_0db,ONMF,20-4,2,0.05,0.357202523648701,4x212,126x4,0.024246899993158877
220,SNR_0db,ONMF,20-4,2,0.05,0.3660605937028437,4x212,126x4,0.0234956000931561
221,SNR_0db,ONMF,20-4,2,0.05,0.37700591284592155,4x212,126x4,0.023408300010487437
222,SNR_0db,ONMF,20-4,2,0.05,0.3759428462249148,4x212,126x4,0.023811400053091347
223,SNR_0db,ONMF,20-4,2,0.05,0.36744050844150933,4x212,126x4,0.02324810007121414
224,SNR_0db,ONMF,20-4,2,0.05,0.37814093559821293,4x212,126x4,0.02446270000655204
225,SNR_0db,ONMF,20-4,2,0.05,0.36469356020757265,4x212,126x4,0.023629500064998865
226,SNR_0db,ONMF,20-4,2,0.05,0.36135307288510893,4x212,126x4,0.02557549998164177
227,SNR_0db,ONMF,20-4,2,0.05,0.3766106064731078,4x212,126x4,0.025412000017240644
228,SNR_0db,ONMF,20-4,2,0.05,0.37170965410229706,4x212,126x4,0.024714899947866797
229,SNR_0db,ONMF,20-4,2,0.05,0.3732107480694068,4x212,126x4,0.0230049000820145
230,SNR_0db,ONMF,20-4,2,0.05,0.38316538388939353,4x212,126x4,0.02792990009766072
231,SNR_0db,ONMF,20-4,2,0.05,0.36355539038946294,4x212,126x4,0.025144999963231385
232,SNR_0db,ONMF,20-4,2,0.05,0.36772493078050256,4x212,126x4,0.025003200047649443
233,SNR_0db,ONMF,20-4,2,0.05,0.37510986475112784,4x212,126x4,0.024678800022229552
234,SNR_0db,ONMF,20-4,2,0.05,0.37708874908726797,4x212,126x4,0.02450719999615103
235,SNR_0db,ONMF,20-4,2,0.05,0.37381958879062654,4x212,126x4,0.02607020002324134
236,SNR_0db,ONMF,20-4,2,0.05,0.37518778497068955,4x212,126x4,0.027274399995803833
237,SNR_0db,ONMF,20-4,2,0.05,0.3649251026256509,4x212,126x4,0.025856099906377494
238,SNR_0db,ONMF,20-4,2,0.05,0.36426951745124136,4x212,126x4,0.02420490002259612
239,SNR_0db,ONMF,20-4,2,0.05,0.37837191171632056,4x212,126x4,0.02633829996921122
240,SNR_0db,ONMF,20-4,2,0.05,0.3677859052038502,4x212,126x4,0.024906100006774068
241,SNR_0db,ONMF,20-4,2,0.05,0.370852794302697,4x212,126x4,0.025635400088503957
242,SNR_0db,ONMF,20-4,2,0.05,0.3808879424296852,4x212,126x4,0.02347020001616329
243,SNR_0db,ONMF,20-4,2,0.05,0.3639706501032319,4x212,126x4,0.025654900004155934
244,SNR_0db,ONMF,20-4,2,0.05,0.37117186007806285,4x212,126x4,0.023389699985273182
245,SNR_0db,ONMF,20-4,2,0.05,0.37387659197610756,4x212,126x4,0.025963300024159253
246,SNR_0db,ONMF,20-4,2,0.05,0.37383427500583044,4x212,126x4,0.022212799987755716
247,SNR_0db,ONMF,20-4,2,0.05,0.3045241003090547,4x212,126x4,0.0243989999871701
248,SNR_0db,ONMF,20-4,2,0.05,0.3672561543181935,4x212,126x4,0.02392489998601377
249,SNR_0db,ONMF,20-4,2,0.05,0.3706453408531745,4x212,126x4,0.025604299968108535
250,SNR_0db,ONMF,20-4,2,0.05,0.371133867364836,4x212,126x4,0.023490199935622513
251,SNR_0db,ONMF,20-4,2,0.05,0.36893775529394535,4x212,126x4,0.02526600006967783
252,SNR_0db,ONMF,20-4,2,0.05,0.37253931040050264,4x212,126x4,0.024391100043430924
253,SNR_0db,ONMF,20-4,2,0.05,0.3701268742257657,4x212,126x4,0.02356030000373721
254,SNR_0db,ONMF,20-4,2,0.05,0.3795681682335592,4x212,126x4,0.023798900074325502
255,SNR_0db,ONMF,20-4,2,0.05,0.36512065819347606,4x212,126x4,0.023502400028519332
256,SNR_0db,ONMF,20-4,2,0.05,0.3836232445090412,4x212,126x4,0.02568680001422763
257,SNR_0db,ONMF,20-4,2,0.05,0.3731637596717979,4x212,126x4,0.023902500048279762
258,SNR_0db,ONMF,20-4,2,0.05,0.3815656357188462,4x212,126x4,0.023017900064587593
259,SNR_0db,ONMF,20-4,2,0.05,0.38445912870878113,4x212,126x4,0.023751099943183362
260,SNR_0db,ONMF,20-4,2,0.05,0.38932292054550216,4x212,126x4,0.024217700003646314
261,SNR_0db,ONMF,20-4,2,0.05,0.3628973183184258,4x212,126x4,0.025599999935366213
262,SNR_0db,ONMF,20-4,2,0.05,0.36673383438449936,4x212,126x4,0.022390199941582978
263,SNR_0db,ONMF,20-4,2,0.05,0.3932896108696656,4x212,126x4,0.025675400043837726
264,SNR_0db,ONMF,20-4,2,0.05,0.37357604061757305,4x212,126x4,0.024340100004337728
265,SNR_0db,ONMF,20-4,2,0.05,0.37695224453186377,4x212,126x4,0.025981899932958186
266,SNR_0db,ONMF,20-4,2,0.05,0.3960074169233999,4x212,126x4,0.022624699980951846
267,SNR_0db,ONMF,20-4,2,0.05,0.3678111408988692,4x212,126x4,0.026684200041927397
268,SNR_0db,ONMF,20-4,2,0.05,0.3826083693520361,4x212,126x4,0.02521380002144724
269,SNR_0db,ONMF,20-4,2,0.05,0.35772278661080414,4x212,126x4,0.025995600037276745
270,SNR_0db,ONMF,20-4,2,0.05,0.38194989154478126,4x212,126x4,0.02499169996008277
271,SNR_0db,ONMF,20-4,2,0.05,0.36922070462814666,4x212,126x4,0.025357099948450923
272,SNR_0db,ONMF,20-4,2,0.05,0.37463245639065057,4x212,126x4,0.024478800012730062
273,SNR_0db,ONMF,20-4,2,0.05,0.38538791867833827,4x212,126x4,0.023111300077289343
274,SNR_0db,ONMF,20-4,2,0.05,0.37442663123633585,4x212,126x4,0.026490200078114867
275,SNR_0db,ONMF,20-4,2,0.05,0.367950395110097,4x212,126x4,0.027108000009320676
276,SNR_0db,ONMF,20-4,2,0.05,0.37189158467775896,4x212,126x4,0.024565599975176156
277,SNR_0db,ONMF,20-4,2,0.05,0.36796092238720013,4x212,126x4,0.02758429991081357
