indice_interno,base,clase,archivo,distribucion,representacion,numero_capas,error_final,forma_h_final,segundos_extraccion_deep,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_1_segundos,capa_2_rango,capa_2_error,capa_2_ortogonalidad_h,capa_2_segundos,capa_3_rango,capa_3_error,capa_3_ortogonalidad_h,capa_3_segundos
18,SNR_0db,N,New_N_019.wav,16-10-6,DeepONMF_H3,3,0.40130101935722984,6x212,0.01657009997870773,16,0.2971493790091949,0.268600906864901,0.009468500036746264,10,0.41092875370412507,0.12539265417456624,0.0035723999608308077,6,0.4339393087299292,0.1154082328015493,0.0028226999565958977
19,SNR_0db,N,New_N_020.wav,16-10-6,DeepONMF_H3,3,0.409631845164206,6x212,0.01544280000962317,16,0.2891520281931891,0.26321532689273325,0.008568699937313795,10,0.3161969546617803,0.18029456736033486,0.0034158999333158135,6,0.43859949001777876,0.176755675890305,0.0026687999488785863
20,SNR_0db,N,New_N_021.wav,16-10-6,DeepONMF_H3,3,0.3912047038789815,6x212,0.01451250002719462,16,0.2878927448338592,0.271656408408192,0.008112399955280125,10,0.32763322789854776,0.13525334731860134,0.0032073999755084515,6,0.3846119325222116,0.12609096569150655,0.002466800040565431
21,SNR_0db,N,New_N_022.wav,16-10-6,DeepONMF_H3,3,0.46824272442237547,6x212,0.01412409998010844,16,0.29715463947128734,0.24713938967201585,0.007790599949657917,10,0.3070338066755409,0.11817329741468348,0.003195500001311302,6,0.4611242566870487,0.08226081472175377,0.0024793000193312764
22,SNR_0db,N,New_N_023.wav,16-10-6,DeepONMF_H3,3,0.4044322239399404,6x212,0.014132999931462109,16,0.2922725158976199,0.26117117833143694,0.007723400020040572,10,0.35090381290755907,0.12338936516578804,0.003270299988798797,6,0.4489579924887478,0.12228605331042552,0.00249510002322495
23,SNR_0db,N,New_N_024.wav,16-10-6,DeepONMF_H3,3,0.37574491935487725,6x212,0.014972399920225143,16,0.28513401420312146,0.25756403800310596,0.007276999996975064,10,0.2970937012096961,0.18573292703796992,0.0041108999866992235,6,0.3374325130290679,0.1646493668177341,0.0025891000404953957
24,SNR_0db,N,New_N_025.wav,16-10-6,DeepONMF_H3,3,0.4017665615974438,6x212,0.01544119999743998,16,0.28951563921122186,0.2617028250429885,0.007493500015698373,10,0.3090865638793292,0.155576644546509,0.004412499954923987,6,0.45617474406095504,0.11671208013461966,0.0025332000805065036
25,SNR_0db,N,New_N_026.wav,16-10-6,DeepONMF_H3,3,0.3962926395638906,6x212,0.015240899985656142,16,0.29359665857443173,0.26359257344689213,0.007616100017912686,10,0.35946539652014214,0.16898692271160273,0.0038689998909831047,6,0.4450559626301031,0.13748447575318645,0.0028295000083744526
26,SNR_0db,N,New_N_027.wav,16-10-6,DeepONMF_H3,3,0.384529683623178,6x212,0.014661499997600913,16,0.2850638474359735,0.2568534947176244,0.007917799986898899,10,0.3544374477634446,0.17327253375340856,0.0031881999457255006,6,0.4336321284917329,0.17635188967172957,0.0027034999802708626
27,SNR_0db,N,New_N_028.wav,16-10-6,DeepONMF_H3,3,0.41702509734858356,6x212,0.014300699927844107,16,0.29058269928200986,0.2693701282809659,0.007743299938738346,10,0.3245698461939481,0.14278188693646232,0.003179799998179078,6,0.4434773746331489,0.14250901243985858,0.0024557000724598765
28,SNR_0db,N,New_N_029.wav,16-10-6,DeepONMF_H3,3,0.4132433709858306,6x212,0.014840300078503788,16,0.2933986494500526,0.22765737501960592,0.008474500034935772,10,0.3367035310624778,0.1537649323484082,0.0031488999957218766,6,0.458992887779336,0.1337579329707001,0.0024391000624746084
29,SNR_0db,N,New_N_030.wav,16-10-6,DeepONMF_H3,3,0.4125231372320254,6x212,0.016042600036598742,16,0.28836487028072494,0.2488744873242658,0.008453299989923835,10,0.29947044504026454,0.14809659513518736,0.004339399980381131,6,0.41198997259151365,0.10425796248029119,0.0024148999946191907
30,SNR_0db,N,New_N_031.wav,16-10-6,DeepONMF_H3,3,0.38529718289771053,6x212,0.014618600020185113,16,0.2936903199172489,0.27793322063985454,0.00804530002642423,10,0.27798644776255554,0.16117990247575237,0.0031633999897167087,6,0.4483914329043446,0.14147725039989473,0.002430900000035763
31,SNR_0db,N,New_N_032.wav,16-10-6,DeepONMF_H3,3,0.3962878582608148,6x212,0.013833899982273579,16,0.2894109075368121,0.2762609507123584,0.007477500010281801,10,0.322950996782818,0.15364848717076243,0.0032267000060528517,6,0.4539063057932393,0.1278933859159214,0.0024820000398904085
32,SNR_0db,N,New_N_033.wav,16-10-6,DeepONMF_H3,3,0.4194559775836293,6x212,0.015730699989944696,16,0.2916400078133182,0.24463546857925986,0.007511799922212958,10,0.2964041756345518,0.1392384994070389,0.00449820002540946,6,0.4073430382939959,0.11585776403447105,0.0026937000220641494
33,SNR_0db,N,New_N_034.wav,16-10-6,DeepONMF_H3,3,0.4063359578774209,6x212,0.015553000033833086,16,0.29314487985448456,0.2672721825060565,0.007412599981762469,10,0.36023494569919556,0.13640427836071659,0.004669300047680736,6,0.47461683624926054,0.12130149356174486,0.0025047999806702137
34,SNR_0db,N,New_N_035.wav,16-10-6,DeepONMF_H3,3,0.4146677784844236,6x212,0.015200300025753677,16,0.29015486030410315,0.2503297005832768,0.0072679000440984964,10,0.27685005273183866,0.1520577711904001,0.004314800025895238,6,0.37927391943765093,0.11043368946736148,0.0025680999970063567
35,SNR_0db,N,New_N_036.wav,16-10-6,DeepONMF_H3,3,0.38630801077314475,6x212,0.015114999958314002,16,0.2900290876399639,0.24384286633538801,0.007322199991904199,10,0.2908940026864064,0.16555069695593128,0.004319199942983687,6,0.4502933431244697,0.15495649691226068,0.0027555000269785523
36,SNR_0db,N,New_N_037.wav,16-10-6,DeepONMF_H3,3,0.30156551403614706,6x212,0.013426200021058321,16,0.21293225969646543,0.25245005413049343,0.007229499984532595,10,0.324605497815013,0.14335017190500499,0.0030559999868273735,6,0.4490034951168539,0.129877141684632,0.002435399917885661
37,SNR_0db,N,New_N_038.wav,16-10-6,DeepONMF_H3,3,0.3945050739309006,6x212,0.0141923000337556,16,0.2917105345508545,0.25559886873606275,0.007794199977070093,10,0.2893025880886358,0.12436081732465341,0.0032034999458119273,6,0.38591101539080624,0.07936166238271802,0.002440999960526824
38,SNR_0db,N,New_N_039.wav,16-10-6,DeepONMF_H3,3,0.45223310654530746,6x212,0.015056799980811775,16,0.29126572082419805,0.25563039837376045,0.008144099963828921,10,0.3027088074209586,0.11194387315625298,0.003723700065165758,6,0.46391642223619917,0.09638542940170455,0.0024734000908210874
39,SNR_0db,N,New_N_040.wav,16-10-6,DeepONMF_H3,3,0.42069669447336455,6x212,0.014454099931754172,16,0.2911653843173782,0.2478330556913238,0.007961499970406294,10,0.28906831809826516,0.11148658517665587,0.003175899968482554,6,0.37734480463042747,0.10117312860701783,0.0024290999863296747
40,SNR_0db,N,New_N_041.wav,16-10-6,DeepONMF_H3,3,0.38646154390984516,6x212,0.014441100065596402,16,0.2885575415860398,0.26017180229927445,0.0077550000278279185,10,0.2866765291099099,0.15142677248636513,0.0032209999626502395,6,0.4205683347597554,0.11362825537052719,0.0024591999826952815
41,SNR_0db,N,New_N_042.wav,16-10-6,DeepONMF_H3,3,0.39895218971562635,6x212,0.014374100021086633,16,0.3017111412139015,0.26189325214908227,0.007205799920484424,10,0.2592173029822641,0.13544662203841248,0.0039041999261826277,6,0.42730903250834684,0.10010738133070655,0.0024800000246614218
42,SNR_0db,N,New_N_043.wav,16-10-6,DeepONMF_H3,3,0.3804498498112558,6x212,0.01480709994211793,16,0.2837325472613586,0.2602950334475061,0.007397699984721839,10,0.3039794427944724,0.13872673484898354,0.0040314000798389316,6,0.47481160778535164,0.1458926741715868,0.002572899917140603
43,SNR_0db,N,New_N_044.wav,16-10-6,DeepONMF_H3,3,0.384407239392248,6x212,0.014426099951379001,16,0.2909672935382525,0.2772558283105021,0.007629100000485778,10,0.29782689992016226,0.15492910684661243,0.0032829000847414136,6,0.4504120857847203,0.16280519880428204,0.0026002000086009502
44,SNR_0db,N,New_N_045.wav,16-10-6,DeepONMF_H3,3,0.40598937475292346,6x212,0.01605340000241995,16,0.2889911989238111,0.25592468871296403,0.007522400002926588,10,0.24191491586503164,0.13204864914966483,0.004796500084921718,6,0.3738833593684026,0.10420383995317858,0.0027142000617459416
45,SNR_0db,N,New_N_046.wav,16-10-6,DeepONMF_H3,3,0.4008172148689322,6x212,0.015010499977506697,16,0.2866756505196745,0.26170789525668514,0.007909499923698604,10,0.314638062962504,0.1510300392756799,0.0036572000244632363,6,0.4252285037348704,0.1143979189730066,0.0024090000661090016
46,SNR_0db,N,New_N_047.wav,16-10-6,DeepONMF_H3,3,0.4350391670535492,6x212,0.015196599997580051,16,0.28818053641775304,0.25878027776634915,0.00823909998871386,10,0.3096922045395277,0.11904378554627462,0.0032114998903125525,6,0.4537496720326412,0.11838918367476012,0.0024681000504642725
47,SNR_0db,N,New_N_048.wav,16-10-6,DeepONMF_H3,3,0.3804451190919159,6x212,0.014781199977733195,16,0.28869640148229636,0.26775966594429573,0.008214799920096993,10,0.2887545286323443,0.13850475938280662,0.003215799923054874,6,0.43209315730178227,0.10394264220989163,0.0024817000376060605
48,SNR_0db,N,New_N_049.wav,16-10-6,DeepONMF_H3,3,0.4243679415611789,6x212,0.01552699995227158,16,0.288707127179217,0.2362680757776367,0.008976100012660027,10,0.3152304888568419,0.11859575298209381,0.0033543999306857586,6,0.4755332859166346,0.11992521062538448,0.0024455999955534935
49,SNR_0db,N,New_N_050.wav,16-10-6,DeepONMF_H3,3,0.4091309912960542,6x212,0.015615100041031837,16,0.2873927473854605,0.27546152235614385,0.008752600057050586,10,0.28487749183920713,0.1632520621072726,0.003414000035263598,6,0.31700383684790584,0.1193385500223854,0.002642700099386275
50,SNR_0db,N,New_N_051.wav,16-10-6,DeepONMF_H3,3,0.38611493655504103,6x212,0.015871400013566017,16,0.28263221094231755,0.2584373765095969,0.008645700057968497,10,0.2622792374781082,0.14662804988185377,0.003650300088338554,6,0.3695986842319374,0.11669041945941898,0.002627599984407425
51,SNR_0db,N,New_N_052.wav,16-10-6,DeepONMF_H3,3,0.3880551374451375,6x212,0.014997999998740852,16,0.2907858829598496,0.26346628205562744,0.008271099999547005,10,0.30610850489958386,0.1368054773539022,0.003352799918502569,6,0.43716976902546933,0.11776982520616766,0.0025728000327944756
52,SNR_0db,N,New_N_053.wav,16-10-6,DeepONMF_H3,3,0.3733908161503948,6x212,0.015839400002732873,16,0.2820377947394476,0.2599356643765673,0.0078393000876531,10,0.28593490163065755,0.16525355361549396,0.004370399983599782,6,0.3667319076681954,0.13088498072744967,0.0028153000166639686
53,SNR_0db,N,New_N_054.wav,16-10-6,DeepONMF_H3,3,0.37154497300064965,6x212,0.015672000008635223,16,0.2853129447631649,0.2440899236484124,0.008023099973797798,10,0.31549419104504245,0.18960032822825307,0.00401649996638298,6,0.4222050437596795,0.14799883872549283,0.002772800042293966
54,SNR_0db,N,New_N_055.wav,16-10-6,DeepONMF_H3,3,0.36961348981058584,6x212,0.01647979998961091,16,0.28797339113346987,0.2639371207571119,0.008893799968063831,10,0.2730882820632176,0.17552772799713925,0.0039860999677330256,6,0.4624013857733439,0.1364260580773436,0.002759199938736856
55,SNR_0db,N,New_N_056.wav,16-10-6,DeepONMF_H3,3,0.38607103618893474,6x212,0.01586769998539239,16,0.28447779066164597,0.23215989230464126,0.008022199966944754,10,0.3130384766689742,0.15407884851931744,0.004089100053533912,6,0.37349683795093225,0.11746249556572269,0.0028789000352844596
56,SNR_0db,N,New_N_057.wav,16-10-6,DeepONMF_H3,3,0.3814595620279742,6x212,0.01646509999409318,16,0.28090871933028366,0.23620371315532285,0.008437199983745813,10,0.3303726118980586,0.11294562682482948,0.004230599966831505,6,0.42412847198830345,0.09471507693072789,0.002888499991968274
57,SNR_0db,N,New_N_058.wav,16-10-6,DeepONMF_H3,3,0.41621661101978846,6x212,0.01524740003515035,16,0.2874149635198518,0.26650032946296043,0.008153000031597912,10,0.2526057862134569,0.13710948489472646,0.0034137999173253775,6,0.4281152939879882,0.08156209022157039,0.0028617000207304955
58,SNR_0db,N,New_N_059.wav,16-10-6,DeepONMF_H3,3,0.39342473674295964,6x212,0.014615499996580184,16,0.28566402676394653,0.24541756846045226,0.007839999976567924,10,0.30215354655434573,0.15208524854540117,0.003261899924837053,6,0.4092425098666786,0.1325016318477869,0.0026552999624982476
59,SNR_0db,N,New_N_060.wav,16-10-6,DeepONMF_H3,3,0.4297948509616358,6x212,0.01417139999102801,16,0.2876921700905215,0.24748947063468094,0.0075520999962463975,10,0.2790125503403659,0.1621981176903722,0.0032085999846458435,6,0.44223404497485036,0.11253346904326035,0.002433300018310547
60,SNR_0db,N,New_N_061.wav,16-10-6,DeepONMF_H3,3,0.4051357563072131,6x212,0.01472269999794662,16,0.28420252787492706,0.26880612370051116,0.008112500072456896,10,0.2915589570992817,0.12998019457907264,0.003529899986460805,6,0.43578415978469004,0.10367221125585283,0.002423599944449961
61,SNR_0db,N,New_N_062.wav,16-10-6,DeepONMF_H3,3,0.4022168377076079,6x212,0.01434660004451871,16,0.28894693494187124,0.24473724044179657,0.008061499916948378,10,0.26852138982137314,0.10869443682778338,0.0032126998994499445,6,0.3886819802132724,0.0946346314727912,0.002455800073221326
62,SNR_0db,N,New_N_063.wav,16-10-6,DeepONMF_H3,3,0.38703438741749224,6x212,0.01431080000475049,16,0.287530108841885,0.263839063736732,0.007839399971999228,10,0.30339310351718773,0.13453818008010246,0.003230900038033724,6,0.4660342331694195,0.1256831609512379,0.002478900016285479
63,SNR_0db,N,New_N_064.wav,16-10-6,DeepONMF_H3,3,0.3931130544867391,6x212,0.01460270001552999,16,0.2867842174787176,0.2699639786089974,0.00765420007519424,10,0.3113265928404631,0.13922188253455475,0.003562800004146993,6,0.3920245968986091,0.13712415665290129,0.0025038999738171697
64,SNR_0db,N,New_N_065.wav,16-10-6,DeepONMF_H3,3,0.38081063332579673,6x212,0.015856900019571185,16,0.2811539988786447,0.2832121611951017,0.008550600032322109,10,0.2322599767618873,0.14404139985064535,0.0035035000182688236,6,0.35074010174769876,0.10360510209449465,0.0025641999673098326
65,SNR_0db,N,New_N_066.wav,16-10-6,DeepONMF_H3,3,0.4109934196031141,6x212,0.014178299927152693,16,0.28576194656445125,0.2505963953776493,0.00748499995097518,10,0.2937438960014477,0.15282369244443011,0.003193699987605214,6,0.3772220320893666,0.1304809344357673,0.0026493999175727367
66,SNR_0db,N,New_N_067.wav,16-10-6,DeepONMF_H3,3,0.3789404234643034,6x212,0.014564399956725538,16,0.28834274588198494,0.28403648054065683,0.007917099981568754,10,0.2171543528198687,0.17521040202208812,0.0032695999834686518,6,0.34062023099078675,0.11164259421532394,0.002611099975183606
67,SNR_0db,N,New_N_068.wav,16-10-6,DeepONMF_H3,3,0.4075645152569424,6x212,0.014613000093959272,16,0.29118161016784966,0.24577577978214116,0.007765999995172024,10,0.2921460503704954,0.14002459872620585,0.00348620000295341,6,0.45429817998816935,0.125963105979458,0.002486599958501756
68,SNR_0db,N,New_N_069.wav,16-10-6,DeepONMF_H3,3,0.391321469101295,6x212,0.014196299947798252,16,0.28895287222291083,0.25917136769835036,0.0076673999428749084,10,0.25529922478328015,0.17726577085595155,0.0031837000278756022,6,0.37428163621846966,0.14739113119477013,0.002481500036083162
69,SNR_0db,N,New_N_070.wav,16-10-6,DeepONMF_H3,3,0.4067558759216226,6x212,0.014962799963541329,16,0.29280059497655647,0.2769833861859859,0.008129299967549741,10,0.31725533037679843,0.1536735978379477,0.003139199921861291,6,0.49773073671327156,0.12194874057104267,0.003002900048159063
70,SNR_0db,N,New_N_071.wav,16-10-6,DeepONMF_H3,3,0.40634242714144125,6x212,0.014532900066114962,16,0.28774243749353684,0.24238369967652743,0.007599999895319343,10,0.27463363767046234,0.13250352011354588,0.0036285999231040478,6,0.3755126795834582,0.110313178803973,0.0026120999827980995
71,SNR_0db,N,New_N_072.wav,16-10-6,DeepONMF_H3,3,0.3911689749690424,6x212,0.014317100052721798,16,0.2949509808428881,0.27856519420929193,0.0077794999815523624,10,0.2653961115929199,0.18765197901666883,0.0033227999228984118,6,0.3103413745018417,0.13749105086419006,0.0025258000241592526
72,SNR_0db,N,New_N_073.wav,16-10-6,DeepONMF_H3,3,0.38925917929436926,6x212,0.015210699988529086,16,0.28591705673390566,0.2766629019638254,0.007332799956202507,10,0.29297129754883966,0.13357032029493152,0.004191999905742705,6,0.4012732727327488,0.10742549209821872,0.0027809999883174896
73,SNR_0db,N,New_N_074.wav,16-10-6,DeepONMF_H3,3,0.3824008737885561,6x212,0.015680599957704544,16,0.29104408811364507,0.26302870728581884,0.008472700021229684,10,0.41839033375122126,0.15649074500053045,0.003766500041820109,6,0.4124764927651043,0.14785496456972108,0.002685899962671101
74,SNR_0db,N,New_N_075.wav,16-10-6,DeepONMF_H3,3,0.42682923296165565,6x212,0.015642000013031065,16,0.2863094517403661,0.2456705543099005,0.008107800036668777,10,0.2876816288125144,0.11961183802465697,0.0036859000101685524,6,0.38582071050627653,0.126661019956274,0.0030143000185489655
75,SNR_0db,N,New_N_076.wav,16-10-6,DeepONMF_H3,3,0.36576634493405624,6x212,0.017293000011704862,16,0.2833806328509417,0.258035743894176,0.00874740001745522,10,0.3110172481631948,0.16625829666148406,0.004607300041243434,6,0.3961999294591246,0.1338183067304983,0.002844400005415082
76,SNR_0db,N,New_N_077.wav,16-10-6,DeepONMF_H3,3,0.38801737463794445,6x212,0.01692419999744743,16,0.29094904959131646,0.2674690864099496,0.008093300042673945,10,0.3015861594884096,0.15277348896190718,0.004980699974112213,6,0.42736567451293694,0.13406409687480886,0.002916899975389242
77,SNR_0db,N,New_N_078.wav,16-10-6,DeepONMF_H3,3,0.37645653674722135,6x212,0.015378199983388186,16,0.2876364443977639,0.2714714963925781,0.007967800018377602,10,0.34179595692351034,0.16308951035082198,0.003602899960242212,6,0.5137379189327717,0.16515451812554838,0.0030511999502778053
78,SNR_0db,N,New_N_079.wav,16-10-6,DeepONMF_H3,3,0.39037165555064335,6x212,0.015391699969768524,16,0.2907820412683881,0.26011390196201234,0.008046400034800172,10,0.30959619407340483,0.151865818398329,0.0034715000074356794,6,0.37675708681024883,0.1277221452196332,0.0030991999665275216
79,SNR_0db,N,New_N_080.wav,16-10-6,DeepONMF_H3,3,0.3974427676857978,6x212,0.015800199937075377,16,0.2902015474734185,0.25047723588052706,0.008243500022217631,10,0.2985585745403683,0.1389227373934583,0.0036572000244632363,6,0.46431550141595923,0.12354378214973186,0.0028855999698862433
80,SNR_0db,N,New_N_081.wav,16-10-6,DeepONMF_H3,3,0.37534239111235873,6x212,0.015806199982762337,16,0.2891428784515244,0.2558935276551695,0.008465099963359535,10,0.3575820482378713,0.14885292385001644,0.003457800019532442,6,0.39718149469626557,0.10611413519839148,0.002924000029452145
81,SNR_0db,N,New_N_082.wav,16-10-6,DeepONMF_H3,3,0.3896313831323281,6x212,0.016975099919363856,16,0.2857834824883916,0.2750334952539616,0.008992799906991422,10,0.3257028089396063,0.1531795878779642,0.004219099995680153,6,0.3713690201692343,0.11351956381607604,0.0028475000290200114
82,SNR_0db,N,New_N_083.wav,16-10-6,DeepONMF_H3,3,0.4246100050991353,6x212,0.01794789999257773,16,0.2932981985009704,0.27948109405296756,0.01006020000204444,10,0.29603206173771507,0.15657371009969864,0.004110099980607629,6,0.3947822988136123,0.12041394208128407,0.002974900067783892
83,SNR_0db,N,New_N_084.wav,16-10-6,DeepONMF_H3,3,0.4053656674825796,6x212,0.01569190004374832,16,0.2897496853166774,0.2647550863447246,0.008352200035005808,10,0.3078866307758822,0.16471441026704975,0.003436799976043403,6,0.4335671514661598,0.1675305801286305,0.002989000058732927
84,SNR_0db,N,New_N_085.wav,16-10-6,DeepONMF_H3,3,0.4174755912803895,6x212,0.015741399955004454,16,0.28493312285064526,0.2711146155361003,0.008565500029362738,10,0.326385291950657,0.1359408258085657,0.0035093999467790127,6,0.41641274916869875,0.10926989372297896,0.0027752999449148774
85,SNR_0db,N,New_N_086.wav,16-10-6,DeepONMF_H3,3,0.4112550323897822,6x212,0.016510300105437636,16,0.29274564347431375,0.24581470533057986,0.008825700031593442,10,0.34038915492887584,0.11146606030132777,0.0036835999926552176,6,0.4659531131764286,0.11262342230130377,0.00285799999255687
86,SNR_0db,N,New_N_087.wav,16-10-6,DeepONMF_H3,3,0.40620348191791333,6x212,0.018094099941663444,16,0.2921470295627282,0.2663286308349144,0.009124399977736175,10,0.2961897653684615,0.13244749607864847,0.004357099998742342,6,0.38353593204471764,0.12013694232403331,0.0036239000037312508
87,SNR_0db,N,New_N_088.wav,16-10-6,DeepONMF_H3,3,0.39253719789013025,6x212,0.02015760005451739,16,0.2895390187324205,0.25776230998560895,0.01159360003657639,10,0.2851965763906819,0.18498863392013457,0.004844399983994663,6,0.40835945638058463,0.16845980910433328,0.002751599997282028
88,SNR_0db,N,New_N_089.wav,16-10-6,DeepONMF_H3,3,0.4016280080774169,6x212,0.015898599987849593,16,0.2899941983605895,0.27181149348103356,0.00816199998371303,10,0.30633099546800513,0.14556820424707437,0.004230299964547157,6,0.4207354164215296,0.13863358965832268,0.0025647999718785286
89,SNR_0db,N,New_N_090.wav,16-10-6,DeepONMF_H3,3,0.37557439612032395,6x212,0.014611100079491735,16,0.2874342314546384,0.25782866033429963,0.007447000010870397,10,0.32863192741296976,0.1683611909273462,0.0037522000493481755,6,0.4298494128362969,0.16495991137505756,0.002707800013013184
90,SNR_0db,N,New_N_091.wav,16-10-6,DeepONMF_H3,3,0.37338223942211773,6x212,0.013630600064061582,16,0.28882707091433313,0.28171177963727545,0.007379000075161457,10,0.3228607525804269,0.13840894519144156,0.0031886000651866198,6,0.4064880230705027,0.10262196962874054,0.0024164000060409307
91,SNR_0db,N,New_N_092.wav,16-10-6,DeepONMF_H3,3,0.36795830875298136,6x212,0.01523090002592653,16,0.2857043617398174,0.23536346827862045,0.007648500031791627,10,0.34913909881201294,0.15906685705244844,0.004383199964649975,6,0.5008072068504619,0.11899867500540841,0.0023988999892026186
